Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1200)",,,"Reconstruction Position - Unlabeled Track (1248)",,,"Reconstruction Position - Unlabeled Track (1265)",,,"Reconstruction Position - Unlabeled Track (1274)",,,"Reconstruction Position - Unlabeled Track (1276)",,,"Reconstruction Position - Unlabeled Track (1277)",,,"Reconstruction Position - Unlabeled Track (1278)",,,"Reconstruction Position - Unlabeled Track (1280)",,,"Reconstruction Position - Unlabeled Track (1282)",,,"Reconstruction Position - Unlabeled Track (1283)",,,"Reconstruction Position - Unlabeled Track (1284)",,,"Reconstruction Position - Unlabeled Track (1286)",,,"Reconstruction Position - Unlabeled Track (1287)",,
152,0,"-827.421","-746.622","1014.46","-955.687","-690.481","119.43","-812.411","-646.645","806.392","-890.698","-671.605","1315.04","-941.205","-640.666","926.136","-961.369","-582.778","482.061","-978.07","-486.012","1180.78","-1219.43","-443.529","1324.7","-1006.57","-377.187","1537.55","-1143.98","-235.961","1036.95","-1157.39","-395.864","500.312","-1292.12","-446.23","161.088","-1330.44","-388.867","1044.08","-1218.33","-514.652","931.314"
153,0,"-830.305","-746.818","1015.49","-955.756","-690.529","119.417","-812.632","-651.558","805.616","-892.784","-667.572","1315.06","-943.032","-640.36","926.04","-961.791","-582.384","481.906","-978.765","-482.8","1178.95","-1219.34","-436.37","1321.99","-1007.29","-370.818","1535.31","-1142.44","-230.519","1029.85","-1155.9","-394.059","500.35","-1290.77","-435.492","160.651","-1329.08","-382.678","1040.52","-1218.85","-511.649","930.451"
154,0,"-833.314","-746.735","1016.61","-955.87","-690.586","119.363","-814.117","-656.517","804.695","-895.019","-663.364","1315.07","-944.914","-639.889","925.836","-962.41","-582.096","481.621","-979.414","-479.412","1176.96","-1219.32","-429.084","1319.22","-1008.1","-364.247","1532.96","-1140.99","-225.099","1022.17","-1153.97","-392.554","499.263","-1289.02","-425.795","159.079","-1327.63","-376.332","1037","-1219.39","-508.558","929.555"
155,0,"-836.399","-746.463","1017.8","-955.887","-690.616","119.387","-815.827","-661.235","804.002","-897.29","-658.92","1315.01","-946.882","-639.295","925.623","-963.039","-581.92","481.99","-980.206","-476.003","1175.11","-1219.42","-421.615","1316.44","-1009.06","-357.576","1530.64","-1139.79","-219.234","1014.24","-1153.76","-390.219","499.52","-1287.12","-415.682","158.596","-1326.22","-369.915","1033.66","-1220.04","-505.36","928.646"
156,0,"-839.766","-746.181","1019.23","-956.026","-690.592","119.343","-817.802","-665.822","803.552","-899.76","-654.434","1315.04","-948.967","-638.71","925.438","-963.679","-581.386","481.768","-980.927","-472.346","1173.1","-1219.46","-414.134","1313.49","-1010.05","-350.763","1528.16","-1138.76","-213.078","1005.5","-1152.45","-389.235","498.802","-1285.07","-405.89","157.999","-1324.64","-363.306","1030.3","-1220.7","-502.089","927.607"
157,0,"-842.673","-745.326","1020.85","-956.202","-690.629","119.225","-820.015","-670.09","803.191","-902.43","-649.904","1315.01","-951.221","-638.008","925.09","-964.734","-580.582","481.242","-981.832","-468.613","1171.18","-1219.64","-406.504","1310.64","-1011.16","-343.826","1525.61","-1137.8","-206.688","995.799","-1151.45","-386.68","498.084","-1282.79","-396.569","157.259","-1322.74","-356.464","1026.81","-1221.45","-498.703","926.567"
158,0,"-846.841","-744.595","1021.78","-956.343","-690.643","119.131","-822.272","-674.391","802.918","-905.097","-645.106","1314.97","-952.185","-636.014","925.918","-965.081","-580.149","481.071","-983.579","-465.574","1168.77","-1219.81","-398.94","1307.71","-1012.36","-336.738","1522.98","-1137","-199.946","985.218","-1150.43","-385.42","496.952","-1280.62","-387.704","156.672","-1320.66","-349.419","1023.26","-1222.3","-495.159","925.539"
159,0,"-850.629","-743.628","1023.26","-956.411","-690.681","119.127","-824.784","-678.647","802.774","-907.945","-640.281","1314.93","-954.715","-635.083","925.332","-965.752","-579.616","480.864","-984.728","-461.691","1166.8","-1220.07","-391.272","1304.77","-1013.74","-329.542","1520.37","-1136.37","-193.052","973.737","-1149.57","-383.965","495.973","-1278.28","-379.368","156.146","-1318.53","-341.986","1019.67","-1223.19","-491.498","924.295"
160,0,"-854.559","-742.535","1024.69","-956.569","-690.686","119.127","-827.378","-682.737","802.759","-911.005","-635.375","1314.8","-957.543","-634.251","924.775","-966.334","-579.306","480.495","-985.936","-457.676","1164.97","-1220.32","-383.665","1301.68","-1015.08","-322.25","1517.63","-1135.8","-185.923","961.517","-1149.39","-383.113","495.087","-1275.92","-371.143","155.656","-1315.74","-334.109","1015.74","-1224.2","-487.716","923.113"
161,0,"-858.631","-741.223","1026.04","-956.542","-690.73","119.271","-830.104","-686.893","802.834","-914.135","-630.294","1314.7","-960.477","-633.084","924.017","-967.34","-578.637","480.491","-987.188","-453.589","1163.11","-1220.76","-375.981","1298.6","-1016.65","-314.815","1514.91","-1135.31","-178.702","948.559","-1148.7","-381.962","493.936","-1273.52","-364.517","154.424","-1313.01","-326.101","1011.69","-1225.32","-483.78","921.849"
162,0,"-862.814","-739.653","1027.41","-956.859","-690.846","119.844","-832.895","-690.977","803.057","-917.391","-625.072","1314.52","-963.705","-631.895","923.649","-968.609","-577.769","480.128","-988.543","-449.281","1161.23","-1221.3","-368.254","1295.48","-1018.21","-307.311","1512.06","-1134.94","-171.403","935.134","-1148.4","-380.421","493.421","-1271.2","-357.958","153.65","-1309.95","-317.687","1007.62","-1226.62","-479.666","920.567"
163,0,"-867.05","-737.957","1028.8","-956.909","-690.632","119.642","-835.807","-695.243","803.441","-920.776","-619.835","1314.49","-966.77","-630.396","923.28","-969.156","-577.402","480.138","-989.992","-444.906","1159.28","-1221.91","-360.59","1292.17","-1019.9","-299.636","1509.26","-1134.59","-164.115","920.684","-1148.31","-378.881","493.24","-1268.97","-352.489","152.192","-1306.53","-308.758","1003.67","-1227.98","-475.475","919.445"
164,0,"-871.313","-736.077","1030.41","-956.956","-690.732","119.759","-838.726","-699.581","804.121","-924.273","-614.372","1314.33","-969.931","-628.606","922.567","-969.494","-577.35","479.204","-991.604","-440.447","1157.44","-1222.71","-352.812","1288.88","-1021.56","-291.858","1506.37","-1134.29","-156.898","905.409","-1148.67","-377.145","493.126","-1266.8","-347.339","150.808","-1302.68","-299.268","999.815","-1229.94","-471.201","918.261"
165,0,"-875.689","-734.172","1032.23","-957.12","-690.723","119.856","-841.714","-703.855","804.832","-927.911","-608.663","1314.16","-973.363","-626.806","922.375","-971.006","-576.468","479.321","-993.297","-435.867","1155.66","-1223.65","-344.976","1285.57","-1023.4","-283.994","1503.47","-1134.14","-150.02","889.183","-1149.13","-375.426","492.487","-1265.07","-342.851","149.478","-1298.36","-289.098","996.184","-1231.03","-466.401","916.935"
166,0,"-880.101","-732.114","1034.03","-957.369","-690.605","119.963","-844.644","-708.438","806.072","-931.639","-602.966","1314.15","-976.912","-624.716","922.111","-972.728","-575.286","479.336","-995.206","-431.125","1153.82","-1224.79","-337.022","1282.34","-1025.24","-275.96","1500.55","-1134.18","-143.718","872.014","-1149.81","-373.138","491.48","-1263.8","-339.898","147.194","-1293.46","-278.222","992.744","-1232.64","-461.483","915.749"
167,0,"-884.636","-730.083","1035.86","-957.534","-690.714","120.069","-847.515","-712.895","807.52","-935.528","-597.062","1314.1","-980.305","-622.525","921.941","-974.072","-574.828","478.804","-997.102","-426.276","1152","-1225.97","-328.995","1279.03","-1027.16","-267.83","1497.58","-1134.41","-138.301","854.439","-1150.47","-370.197","490.436","-1263.47","-338.969","144.613","-1287.85","-266.625","989.436","-1234.27","-456.3","914.817"
168,0,"-889.222","-728.073","1037.95","-957.022","-691.269","120.296","-850.446","-717.622","809.379","-939.449","-590.946","1314.06","-983.964","-620.299","921.945","-975.906","-573.797","479.007","-999.172","-421.215","1150.19","-1227.1","-320.906","1275.58","-1029.14","-259.512","1494.66","-1134.95","-134.089","836.897","-1151.09","-366.912","489.277","-1262.7","-339.476","142.26","-1281.99","-254.598","986.219","-1235.86","-450.847","913.923"
169,0,"-893.808","-725.832","1040.21","-957.614","-690.541","120.895","-853.254","-722.281","811.666","-943.412","-584.644","1314.03","-987.54","-618.051","921.978","-978.891","-572.868","478.544","-1001.33","-416.126","1148.45","-1228.42","-312.591","1272.35","-1031.14","-251.046","1491.66","-1135.93","-131.34","820.235","-1151.86","-363.306","488.437","-1261.59","-338.353","143.356","-1276.14","-242.58","982.835","-1237.44","-445.275","913.197"
170,0,"-898.343","-723.519","1042.47","-957.469","-690.955","121.098","-855.951","-726.926","814.413","-947.434","-578.29","1314.2","-991.06","-615.863","922.016","-981.181","-572.824","478.421","-1003.59","-410.928","1146.83","-1229.29","-303.964","1268.68","-1033.17","-242.431","1488.8","-1137.36","-129.635","805.406","-1152.83","-359.736","487.985","-1260.67","-337.735","143.013","-1270.36","-230.713","979.665","-1238.91","-439.806","912.502"
171,0,"-902.99","-721.363","1045.41","-957.541","-691.246","122.275","-858.68","-731.571","817.628","-951.423","-571.984","1314.78","-994.792","-613.809","922.42","-984.202","-573.709","477.703","-1005.87","-405.615","1145.3","-1230.01","-294.815","1264.97","-1035.28","-233.624","1486.08","-1138.72","-128.612","792.998","-1154.16","-355.92","488.224","-1260.39","-337.727","140.982","-1265.02","-219.64","976.701","-1240.39","-434.608","911.596"
172,0,"-907.537","-719.002","1048.44","-958.138","-690.815","122.639","-861.328","-735.998","821.311","-955.317","-565.347","1315.38","-998.407","-611.841","922.85","-984.398","-571.215","480.646","-1008.06","-400.163","1143.74","-1230.19","-285.38","1261.14","-1037.31","-224.658","1483.44","-1139.65","-127.635","783.345","-1155.53","-352.011","489.096","-1260.37","-336.579","140.169","-1260.85","-210.496","973.625","-1241.85","-429.794","910.527"
173,0,"-912.122","-716.553","1051.81","-958.665","-690.39","123.539","-863.951","-740.224","825.562","-959.151","-558.623","1316.25","-1002.01","-609.999","923.515","-989.121","-573.914","479.442","-1010.2","-394.741","1142.19","-1229.74","-275.72","1257.14","-1039.29","-215.541","1480.84","-1140.31","-126.537","776.016","-1157.06","-348.166","490.41","-1260.88","-335.482","140.301","-1258.33","-203.746","969.948","-1243.31","-425.056","909.71"
174,0,"-916.633","-713.876","1055.45","-959.094","-690.653","124.767","-866.352","-743.749","830.037","-962.887","-551.701","1317.16","-1005.91","-608.202","924.491","-991.907","-574.823","480.179","-1012.09","-389.463","1140.94","-1228.52","-266.455","1252.75","-1041.28","-206.34","1478.32","-1140.84","-124.966","770.276","-1158.78","-344.375","491.683","-1261.2","-334.994","140.364","-1257.77","-199.007","965.886","-1244.78","-420.481","909.198"
175,0,"-921.066","-711.186","1059.34","-959.528","-690.793","126.146","-869.737","-747.665","834.907","-966.45","-544.833","1318.39","-1009.58","-606.191","925.164","-994.619","-576.038","481.128","-1013.68","-384.044","1139.64","-1227.61","-256.741","1249.34","-1043.18","-197.18","1475.61","-1141.56","-123.089","765.663","-1161.17","-341.167","492.624","-1261.81","-334.029","140.825","-1258.52","-195.428","961.451","-1246.3","-416.122","908.79"
176,0,"-925.422","-708.599","1063.49","-959.425","-691.613","127.468","-872.547","-750.919","840.238","-969.744","-537.674","1319.52","-1013.17","-603.995","925.951","-997.218","-577.584","482.163","-1015.06","-378.845","1138.32","-1226.68","-247.446","1246.11","-1045.04","-188.048","1472.96","-1142.43","-121.094","761.882","-1163.93","-337.439","492.361","-1262.2","-333.586","140.189","-1260.21","-192.577","956.989","-1247.9","-411.875","908.587"
177,0,"-929.646","-706.121","1067.85","-960.214","-692.114","128.995","-875.518","-753.753","845.633","-972.816","-530.516","1320.82","-1016.65","-601.665","926.746","-999.741","-579.429","483.511","-1016.13","-373.456","1137.09","-1226.04","-238.817","1243.18","-1046.79","-178.999","1470.33","-1143.43","-119.43","758.623","-1165.85","-334.176","492.679","-1262.55","-331.851","141.27","-1262.7","-190.202","952.784","-1249.56","-407.718","908.453"
178,0,"-933.604","-703.606","1072.22","-960.808","-692.575","130.904","-878.631","-756.397","851.077","-975.597","-523.111","1321.84","-1020.24","-599.285","927.388","-1001.77","-581.484","484.825","-1017.1","-368.163","1135.89","-1225.92","-230.781","1240.43","-1048.4","-170.098","1467.68","-1144.53","-117.728","755.922","-1167.49","-331.242","492.623","-1262.92","-332.177","139.845","-1265.6","-188.304","948.636","-1251.24","-403.694","908.388"
179,0,"-937.283","-700.868","1076.39","-961.363","-694.582","132.608","-881.813","-758.729","856.482","-978.002","-515.713","1322.8","-1023.39","-596.891","928.094","-1003.57","-583.746","486.433","-1018.11","-362.871","1134.7","-1226.44","-223.298","1237.86","-1049.89","-161.275","1465.09","-1145.76","-115.993","753.619","-1168.73","-328.805","492.549","-1263.1","-331.734","139.386","-1268.97","-186.404","945.211","-1252.93","-399.691","908.214"
180,0,"-940.448","-698.482","1080.95","-961.907","-697.282","134.471","-885.096","-760.892","861.766","-979.999","-508.208","1323.5","-1026.65","-594.512","928.915","-1004.93","-586.138","488.082","-1019.11","-357.527","1133.45","-1227.52","-216.224","1235.2","-1051.3","-152.648","1462.48","-1147.57","-113.907","751.399","-1169.76","-327.09","492.256","-1263.31","-331.235","139.342","-1272.36","-184.497","941.956","-1254.61","-395.786","908.052"
181,0,"-943.241","-695.015","1084.69","-962.946","-700.17","136.482","-888.415","-762.514","866.618","-981.633","-500.774","1324.1","-1029.86","-592.243","929.875","-1004.77","-588.605","490.262","-1020.27","-352.33","1132.16","-1229.03","-209.518","1232.55","-1052.62","-144.114","1459.91","-1150.28","-111.616","748.811","-1170.65","-325.86","492.461","-1263.33","-331.056","139.013","-1275.45","-182.406","938.745","-1256.18","-391.976","907.766"
182,0,"-945.425","-691.176","1088.18","-965.06","-704.102","138.505","-891.646","-763.952","871.293","-982.84","-493.262","1324.46","-1033.91","-590.086","930.76","-1005.45","-591.37","492.277","-1021.32","-346.967","1130.78","-1230.83","-203.008","1229.86","-1053.86","-135.783","1457.36","-1153.86","-108.931","746.155","-1171.12","-325.334","492.368","-1263.41","-330.885","138.995","-1278.03","-179.774","935.908","-1257.65","-388.299","907.504"
183,0,"-946.887","-686.651","1091.2","-967.471","-707.934","140.968","-894.88","-765.039","875.514","-983.77","-485.624","1324.49","-1036.32","-587.933","932.152","-1006.04","-594.422","494.44","-1022.51","-341.867","1129.41","-1232.72","-196.715","1227.21","-1054.98","-127.692","1454.84","-1158.25","-106.578","742.905","-1170.67","-324.799","493.402","-1263.37","-330.809","139.061","-1280.8","-177.348","933.07","-1258.99","-384.773","907.198"
184,0,"-947.785","-681.501","1093.6","-970.489","-711.745","143.954","-897.882","-766.067","879.959","-984.377","-478.121","1324.61","-1038.69","-585.925","933.809","-1006.92","-597.398","496.793","-1023.88","-336.936","1128.06","-1234.7","-190.568","1224.75","-1055.99","-119.781","1452.42","-1163.08","-104.703","739.224","-1170.99","-324.738","493.448","-1263.15","-330.743","139.183","-1283.53","-174.935","930.527","-1260.21","-381.499","906.998"
185,0,"-948.215","-675.87","1095.42","-973.996","-715.991","146.818","-900.7","-766.709","883.777","-984.783","-470.578","1324.54","-1041.05","-584.073","935.546","-1008.1","-600.42","499.12","-1025.18","-332.067","1126.74","-1236.67","-184.579","1222.34","-1056.94","-112.071","1450.02","-1168.18","-103.536","735.027","-1171.37","-324.843","493.609","-1262.93","-330.799","139.253","-1286.21","-172.465","928","-1261.34","-378.344","906.758"
186,0,"-948.402","-669.869","1096.49","-977.729","-720.305","149.804","-902.841","-766.908","887.443","-985.085","-462.957","1324.2","-1043.67","-582.427","937.316","-1009.58","-603.42","501.572","-1026.6","-327.269","1125.22","-1238.71","-178.728","1219.95","-1057.72","-104.59","1447.74","-1173.02","-103.143","730.355","-1171.76","-324.921","493.873","-1262.72","-330.894","139.338","-1288.98","-170.028","925.576","-1262.39","-375.356","906.721"
187,0,"-948.489","-663.614","1097.07","-982.22","-724.907","152.606","-904.843","-766.994","890.941","-985.351","-455.525","1323.9","-1046.21","-580.767","939.045","-1011.3","-606.149","503.956","-1028.1","-322.446","1123.64","-1240.74","-173.074","1217.38","-1058.51","-97.3308","1445.53","-1176.96","-103.092","726.173","-1172.19","-324.964","494.144","-1262.58","-330.987","139.442","-1291.47","-167.433","922.915","-1263.34","-372.49","906.634"
188,0,"-948.491","-657.115","1097.06","-987.227","-729.503","155.319","-906.228","-766.327","894.032","-985.649","-448.345","1323.59","-1048.89","-579.325","941.06","-1013.39","-608.628","506.418","-1029.76","-317.706","1121.98","-1242.76","-167.664","1214.74","-1059.22","-90.2965","1443.36","-1179.74","-103.577","721.911","-1172.65","-325.144","494.434","-1262.45","-331.169","139.497","-1293.59","-164.676","920.134","-1264.25","-369.707","906.57"
189,0,"-948.572","-650.695","1096.67","-992.124","-733.566","157.843","-907.464","-765.135","896.584","-985.973","-441.368","1323.22","-1051.46","-577.979","942.915","-1015.82","-610.827","508.794","-1031.61","-313.021","1120.15","-1244.65","-162.398","1212.09","-1059.85","-83.5282","1441.12","-1181.47","-104.163","718.352","-1173.07","-325.566","494.46","-1262.36","-331.279","139.585","-1295.42","-161.903","917.205","-1265.12","-366.976","906.412"
190,0,"-948.701","-644.252","1095.99","-998.2","-738.331","159.415","-907.989","-763.427","899.003","-986.408","-434.646","1322.72","-1053.89","-576.792","944.772","-1018.35","-612.784","510.755","-1033.45","-308.357","1118.41","-1246.24","-157.248","1209.55","-1060.51","-76.9916","1438.86","-1182.17","-104.364","715.841","-1173.43","-325.908","494.71","-1262.17","-331.507","139.552","-1297.27","-159.453","914.335","-1265.87","-364.304","906.179"
191,0,"-948.825","-637.889","1094.94","-1004.1","-743.228","161.657","-908.38","-760.876","900.588","-986.911","-428.185","1322.17","-1055.92","-575.215","946.228","-1021.25","-614.643","512.414","-1035.34","-303.962","1116.68","-1247.49","-152.151","1207.18","-1061.1","-70.5885","1436.61","-1182.42","-104.255","713.904","-1173.74","-326.35","494.767","-1261.93","-331.635","139.524","-1299","-157.282","911.676","-1266.53","-361.673","906.038"
192,0,"-948.976","-631.58","1093.7","-1010.18","-748.139","163.991","-908.571","-757.845","901.664","-987.442","-422.045","1321.53","-1058.09","-573.948","948.037","-1024.34","-616.466","513.731","-1037.12","-299.716","1114.98","-1248.29","-147.197","1204.93","-1061.73","-64.4952","1434.34","-1182.69","-103.79","712.086","-1173.91","-326.635","494.823","-1261.65","-331.797","139.383","-1300.26","-155.433","909.254","-1267.11","-359.029","905.738"
193,0,"-948.975","-625.255","1092.22","-1016.37","-753.172","165.966","-908.244","-754.052","902.132","-988.015","-416.258","1320.97","-1059.92","-573.64","949.87","-1027.63","-618.136","514.765","-1038.8","-295.544","1113.3","-1248.91","-142.354","1202.79","-1062.39","-58.6188","1432.07","-1183.24","-103.156","709.958","-1174.1","-326.92","494.994","-1261.34","-331.996","139.137","-1300.94","-153.563","907.161","-1267.6","-356.465","905.266"
194,0,"-948.908","-619.147","1090.67","-1022.74","-758.405","167.969","-908.135","-749.834","901.933","-988.552","-410.666","1320.27","-1062.13","-572.221","951.563","-1031.08","-619.801","515.792","-1040.34","-291.511","1111.8","-1249.38","-137.737","1200.79","-1062.95","-53.0001","1429.73","-1183.76","-102.35","707.41","-1174.25","-327.065","495.029","-1261.02","-332.024","139.173","-1300.91","-151.393","905.365","-1267.63","-354.925","904.916"
195,0,"-948.785","-613.168","1088.92","-1029.5","-763.714","170.094","-909.35","-745.294","900.228","-989.048","-405.292","1319.5","-1064.2","-571.386","953.191","-1034.72","-621.434","516.724","-1041.77","-287.731","1110.22","-1249.72","-133.173","1198.75","-1063.6","-47.5845","1427.52","-1184.39","-101.514","704.465","-1174.35","-327.057","495.097","-1260.77","-332.229","139.011","-1300.37","-148.878","903.638","-1267.99","-352.796","904.348"
196,0,"-948.7","-607.427","1087.1","-1036.14","-769.203","172.03","-908.606","-739.523","898.587","-989.533","-400.156","1318.73","-1066.01","-570.294","954.445","-1038.5","-623.118","517.721","-1042.96","-283.961","1108.68","-1250.05","-128.985","1196.84","-1064.24","-42.441","1425.38","-1185.28","-100.57","701.292","-1174.46","-326.904","495.214","-1260.51","-332.208","139.138","-1299.42","-146.102","901.817","-1268.35","-350.696","903.865"
197,0,"-948.782","-601.983","1085.24","-1042.99","-774.82","174.204","-907.748","-733.109","896.585","-989.933","-395.265","1318.06","-1067.84","-569.197","955.713","-1042.19","-625.062","518.57","-1043.96","-280.573","1107.24","-1250.29","-124.781","1194.86","-1064.83","-37.5057","1423.23","-1186.58","-100.076","697.324","-1174.46","-326.675","495.346","-1260.23","-332.165","139.265","-1298.27","-143.356","899.769","-1268.62","-348.51","903.267"
198,0,"-949.054","-596.671","1083.38","-1049.96","-780.513","176.432","-906.674","-726.227","893.879","-990.32","-390.529","1317.29","-1069.53","-568.008","956.787","-1045.96","-627.192","519.518","-1044.73","-277.44","1105.88","-1250.51","-120.863","1192.97","-1065.46","-32.7825","1421.24","-1188.17","-99.3212","693.289","-1174.37","-326.393","495.455","-1260.01","-332.063","139.405","-1297.1","-140.728","897.551","-1268.93","-346.541","902.964"
199,0,"-949.222","-591.306","1081.18","-1056.92","-786.274","178.658","-905.598","-718.996","890.93","-990.731","-386.105","1316.63","-1071.16","-566.712","957.727","-1049.57","-629.532","520.4","-1045.46","-274.591","1104.54","-1250.64","-117.109","1190.95","-1066.11","-28.2157","1419.29","-1190.18","-98.9523","688.895","-1174.23","-326.108","495.515","-1259.73","-332.02","139.432","-1296.21","-138.535","895.672","-1269.28","-344.451","902.625"
200,0,"-949.1","-585.62","1078.69","-1064.05","-791.998","180.889","-904.385","-711.36","887.343","-991.184","-381.957","1316.06","-1072.73","-565.408","958.653","-1053.19","-631.897","521.368","-1046.19","-271.934","1103.29","-1250.63","-113.348","1188.8","-1066.81","-23.9401","1417.37","-1192.4","-98.3134","684.877","-1174","-325.711","495.655","-1259.44","-331.841","139.556","-1295.07","-136.391","893.038","-1269.64","-342.224","902.384"
201,0,"-948.769","-579.818","1076.09","-1071.13","-797.758","183.13","-903.417","-703.549","883.823","-991.678","-378.103","1315.58","-1074.16","-563.863","959.267","-1056.71","-634.295","522.24","-1046.95","-269.546","1102.15","-1250.46","-109.892","1186.66","-1067.54","-19.8644","1415.53","-1194.91","-97.7952","681.086","-1173.68","-325.389","495.669","-1259.2","-331.526","139.854","-1294.26","-134.811","890.835","-1270.01","-340.026","902.184"
202,0,"-948.349","-573.962","1073.45","-1078.34","-803.504","185.491","-902.315","-695.506","879.894","-992.234","-374.391","1315.06","-1075.39","-561.884","959.389","-1060.23","-636.778","523.202","-1047.83","-267.469","1101.08","-1250.04","-106.454","1184.26","-1068.19","-15.9461","1413.71","-1197.6","-97.1995","677.457","-1173.37","-325.007","495.771","-1258.95","-331.326","140.017","-1293.73","-133.825","889.059","-1270.4","-337.611","902.008"
203,0,"-947.862","-567.941","1070.74","-1085.47","-809.19","187.8","-901.174","-687.365","875.92","-992.943","-371.067","1314.72","-1077","-560.753","960.031","-1063.78","-639.428","524.137","-1048.67","-265.481","1100.24","-1249.56","-103.178","1181.8","-1068.91","-12.2024","1411.98","-1200.6","-97.0273","673.78","-1173.03","-324.647","495.703","-1258.67","-331.137","140.136","-1293.15","-132.964","886.904","-1270.62","-336.576","901.582"
204,0,"-947.799","-561.038","1067.18","-1092.71","-814.784","190.119","-899.953","-679.025","871.998","-993.598","-367.955","1314.5","-1078.53","-559.724","960.508","-1067.14","-642.055","524.901","-1049.61","-263.607","1099.51","-1249","-100.111","1179.41","-1069.54","-8.75682","1410.36","-1203.63","-96.7817","670.417","-1172.69","-324.244","495.672","-1258.41","-331.091","140.028","-1292.61","-132.412","884.696","-1270.97","-334.627","901.402"
205,0,"-947.598","-555.276","1064.5","-1100.04","-820.28","192.59","-898.544","-670.42","867.973","-994.274","-364.957","1314.2","-1080.03","-558.794","960.935","-1070.57","-644.614","525.524","-1050.52","-261.862","1098.93","-1248.42","-97.2227","1176.95","-1070.22","-5.51839","1408.83","-1206.78","-96.455","667.164","-1172.26","-323.899","495.636","-1258.08","-331.267","139.656","-1292.08","-131.964","882.181","-1271.26","-332.711","901.313"
206,0,"-947.372","-549.507","1061.79","-1107.04","-826.033","195.433","-897.24","-661.658","864.119","-994.953","-362.231","1314.09","-1081.61","-558.037","961.343","-1073.94","-647.164","526.259","-1051.26","-259.957","1098.41","-1247.93","-94.5813","1174.53","-1070.8","-2.47028","1407.48","-1210.02","-95.9371","664.106","-1171.96","-323.612","495.598","-1257.85","-330.942","139.851","-1291.73","-131.926","880.089","-1271.44","-331.065","901.339"
207,0,"-947.088","-543.828","1059.26","-1114.04","-831.038","197.803","-895.704","-652.769","860.323","-995.592","-359.622","1313.92","-1083.64","-558.293","962.001","-1077.29","-649.703","527.181","-1051.86","-258.062","1097.95","-1247.54","-92.1589","1172.12","-1071.4","0.364858","1406.28","-1213.16","-95.3197","661.236","-1171.99","-323.554","495.414","-1257.59","-330.689","140.042","-1291.51","-132.081","878.149","-1271.62","-329.385","901.088"
208,0,"-946.721","-538.251","1056.85","-1121.33","-836.11","200.102","-894.255","-643.709","856.443","-996.147","-357.101","1313.83","-1085.38","-558.027","962.687","-1080.53","-652.215","528.013","-1052.36","-256.298","1097.57","-1247.33","-89.9343","1169.86","-1071.91","2.96866","1405.23","-1216.3","-94.5943","658.73","-1172.17","-323.525","495.247","-1257.42","-330.741","139.874","-1291.2","-132.335","876.189","-1271.7","-327.966","901.06"
209,0,"-946.254","-532.916","1054.75","-1128.61","-840.878","202.625","-892.584","-634.531","852.744","-996.701","-354.699","1313.8","-1087.04","-557.793","963.313","-1083.65","-654.652","528.818","-1052.78","-254.639","1097.23","-1247.23","-87.9549","1167.73","-1072.36","5.35492","1404.28","-1219.15","-93.7936","656.27","-1171.56","-323.06","495.117","-1257.25","-330.68","139.865","-1290.85","-132.587","874.399","-1271.64","-326.448","900.728"
210,0,"-945.869","-527.915","1052.95","-1135.64","-845.44","205.033","-890.908","-625.373","849.231","-997.27","-352.373","1313.79","-1088.82","-557.804","963.991","-1086.82","-656.997","529.612","-1053.11","-253.111","1096.94","-1247.2","-86.2687","1165.74","-1072.78","7.5722","1403.49","-1221.73","-92.6007","654.364","-1171.15","-322.87","495.168","-1257.08","-330.554","140.012","-1290.34","-132.716","872.673","-1271.54","-324.955","900.403"
211,0,"-945.471","-523.233","1051.42","-1142.83","-849.779","207.45","-887.056","-615.666","847.095","-997.86","-350.149","1313.84","-1090.68","-557.987","964.763","-1090.02","-659.41","530.533","-1053.42","-251.676","1096.67","-1247.26","-84.8182","1163.95","-1073.18","9.58226","1402.82","-1223.96","-91.1576","652.661","-1170.69","-322.699","495.236","-1256.86","-330.304","140.299","-1289.84","-132.844","871.325","-1271.37","-323.816","900.425"
212,0,"-945.053","-518.727","1050.04","-1149.98","-853.764","209.596","-886.588","-607.186","843.71","-998.432","-347.981","1313.9","-1092.48","-557.744","965.293","-1092.96","-661.532","531.251","-1053.63","-250.415","1096.45","-1247.37","-83.5641","1162.38","-1073.52","11.4361","1402.18","-1226","-89.3469","651.339","-1170.37","-322.557","495.382","-1256.65","-330.152","140.442","-1289.15","-132.678","870.073","-1271.06","-322.546","899.966"
213,0,"-944.602","-514.527","1048.84","-1156.69","-857.671","211.763","-884.889","-598.373","840.837","-999.077","-346.002","1314.04","-1094.47","-558.646","966.436","-1095.89","-663.709","532.042","-1053.68","-249.278","1096.23","-1247.5","-82.5079","1161.04","-1073.8","13.2042","1401.7","-1227.75","-87.2124","650.252","-1169.98","-322.454","495.528","-1256.5","-330.206","140.357","-1288.44","-132.364","869.137","-1270.75","-321.714","900.047"
