Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1200)",,,"Reconstruction Position - Unlabeled Track (1290)",,,"Reconstruction Position - Unlabeled Track (1306)",,,"Reconstruction Position - Unlabeled Track (1307)",,,"Reconstruction Position - Unlabeled Track (1308)",,,"Reconstruction Position - Unlabeled Track (1312)",,,"Reconstruction Position - Unlabeled Track (1313)",,,"Reconstruction Position - Unlabeled Track (1315)",,,"Reconstruction Position - Unlabeled Track (1316)",,,"Reconstruction Position - Unlabeled Track (1318)",,,"Reconstruction Position - Unlabeled Track (1320)",,,"Reconstruction Position - Unlabeled Track (1324)",,,"Reconstruction Position - Unlabeled Track (1325)",,
172,0,"-959.719","-743.719","1053.87","-981.733","-806.263","151.988","-972.324","-574.644","1321.27","-1034.47","-215.295","1460.48","-918.545","-844.205","848.136","-1013.85","-429.501","1130.06","-1221.8","-409.876","137.01","-1250.19","-292.817","708.731","-1260.32","-349.014","926.921","-1210.38","-269.128","1224.17","-1006.78","-702.631","504.609","-1120.54","-408.977","489.925","-1229.78","-433.251","910.179","-1050.62","-680.78","938.859"
173,0,"-960.881","-739.026","1053.89","-987.974","-809.695","153.827","-973.639","-569.713","1321.49","-1035.47","-209.541","1458.92","-919.53","-838.834","847.784","-1015.01","-426.006","1129.01","-1221.78","-409.795","137.187","-1250.26","-291.184","706.813","-1261.6","-346.595","925.607","-1212.08","-264.98","1222.05","-1009.41","-704.92","506.633","-1120.79","-409.487","489.951","nan","nan","nan","-1053.33","-679.766","940.088"
174,0,"-961.934","-734.358","1053.82","-995.637","-813.831","154.364","-975.024","-565.042","1321.83","-1036.33","-204.122","1457.29","-920.227","-832.792","846.937","-1016.25","-422.701","1128.04","-1221.73","-409.809","137.26","-1250.06","-289.165","705.004","-1262.71","-344.003","924.304","-1213.78","-261.107","1220.04","-1012.7","-706.984","508.422","-1121.18","-409.787","490.196","nan","nan","nan","-1056.42","-679.12","941.638"
175,0,"-962.85","-729.61","1053.47","-1002.14","-817.043","156.341","-976.435","-560.532","1322.09","-1037.19","-198.947","1455.85","-920.838","-826.492","845.906","-1017.56","-419.647","1127.33","-1221.73","-409.75","137.294","-1249.71","-286.869","703.392","-1263.53","-341.351","922.893","-1215.33","-257.484","1218.29","-1015.11","-708.456","510.378","-1121.66","-410.075","490.532","nan","nan","nan","-1059.53","-678.538","943.111"
176,0,"-963.685","-724.955","1053.05","-1009.37","-820.382","157.738","-977.938","-556.222","1322.26","-1037.91","-194.086","1454.41","-921.164","-819.513","844.324","-1018.77","-416.655","1126.8","-1221.74","-409.636","137.429","-1249.13","-284.031","701.814","-1264.12","-338.553","921.469","-1216.66","-254.016","1216.57","-1018.27","-710.204","511.501","-1122.19","-410.156","490.766","nan","nan","nan","-1062.47","-677.635","945.29"
177,0,"-964.355","-720.21","1052.49","-1016.91","-824.019","159.131","-979.551","-552.251","1322.52","-1038.66","-189.545","1453.21","-921.271","-812.161","842.567","-1020.1","-413.89","1126.29","-1221.75","-409.537","137.551","-1248.36","-280.737","700.365","-1264.39","-335.649","919.975","-1217.76","-250.712","1215","-1021.09","-711.501","512.946","-1122.12","-409.822","491.278","nan","nan","nan","-1065.43","-678.045","946.838"
178,0,"-965.014","-715.6","1051.91","-1024.75","-827.671","160.173","-981.2","-548.505","1322.79","-1039.36","-185.311","1452.04","-921.053","-804.221","840.537","-1021.45","-411.294","1126.04","-1221.96","-409.106","137.998","-1247.48","-277.171","699.125","-1264.48","-332.418","918.497","-1218.7","-247.521","1213.62","-1024.55","-712.643","513.991","-1124.42","-410.325","490.517","nan","nan","nan","-1068.43","-677.57","948.535"
179,0,"-965.544","-711.007","1051.2","-1032.43","-830.768","161.44","-982.892","-545.029","1323.09","-1040.1","-181.328","1451.1","-920.689","-795.711","838.134","-1022.7","-408.733","1125.76","-1222.06","-408.801","138.263","-1246.45","-273.261","697.908","-1264.3","-329.007","917.123","-1219.49","-244.508","1212.37","-1028.21","-713.845","514.907","-1125.2","-410.167","490.692","nan","nan","nan","-1071.4","-677.278","950.271"
180,0,"-965.977","-706.526","1050.57","-1040.92","-834.654","162.624","-984.632","-541.865","1323.51","-1040.89","-177.661","1450.25","-920.161","-786.963","835.76","-1024.04","-406.445","1125.6","-1222.18","-408.705","138.293","-1245.2","-268.973","696.793","-1263.95","-325.216","915.731","-1220.25","-241.634","1211.22","-1032.04","-715.076","515.619","-1126","-409.993","490.903","nan","nan","nan","-1074.08","-676.264","951.426"
181,0,"-966.265","-701.954","1049.84","-1049.51","-838.366","163.877","-986.45","-538.963","1323.97","-1041.72","-174.263","1449.53","-919.363","-777.631","833.198","-1025.27","-404.248","1125.58","-1222.31","-408.506","138.396","-1243.74","-264.316","695.815","-1263.37","-321.166","914.533","-1220.94","-238.885","1210.2","-1035.9","-716.358","516.184","-1126.86","-409.859","491.249","nan","nan","nan","-1076.72","-675.736","952.661"
182,0,"-966.538","-697.552","1049.03","-1058.2","-842.268","165.077","-988.34","-536.255","1324.35","-1042.61","-171.19","1448.91","-918.565","-768.169","830.746","-1026.58","-402.199","1125.51","-1222.43","-408.247","138.606","-1242.12","-259.362","694.938","-1262.57","-316.926","913.287","-1221.69","-236.281","1209.33","-1039.85","-717.781","516.738","-1127.8","-409.732","491.542","nan","nan","nan","-1079.38","-675.466","954.089"
183,0,"-966.668","-693.122","1048.29","-1067.07","-846.162","166.343","-990.296","-533.795","1324.81","-1043.58","-168.305","1448.43","-917.588","-758.242","828.188","-1027.81","-400.246","1125.55","-1222.61","-407.873","139.002","-1240.22","-253.933","694.16","-1261.44","-312.598","911.996","-1222.43","-233.821","1208.64","-1043.73","-719.366","517.341","-1128.72","-409.712","491.776","nan","nan","nan","-1081.9","-675.148","955.346"
184,0,"-966.651","-688.882","1047.54","-1076.19","-849.885","167.726","-992.262","-531.633","1325.41","-1044.63","-165.682","1448.08","-916.584","-748.239","825.836","-1029.19","-398.499","1125.67","-1222.81","-407.552","139.26","-1238.14","-248.208","693.561","-1260.25","-307.949","910.724","-1223.22","-231.439","1208.02","-1047.69","-721.022","517.817","-1129.58","-409.595","492.045","nan","nan","nan","-1084.37","-674.809","956.515"
185,0,"-966.544","-684.836","1046.82","-1085.01","-853.397","168.763","-994.312","-529.592","1325.8","-1045.74","-163.341","1447.79","-915.491","-737.901","823.467","-1030.51","-396.842","1125.97","-1223.1","-407.324","139.289","-1235.92","-242.061","693.075","-1258.88","-303.199","909.408","-1224.02","-229.158","1207.53","-1051.68","-722.717","518.307","-1130.57","-409.532","492.171","nan","nan","nan","-1086.91","-674.826","957.67"
186,0,"-966.318","-680.825","1046.25","-1094.35","-857.907","170.234","-996.305","-527.857","1326.48","-1046.93","-161.184","1447.61","-914.017","-727.371","821.455","-1031.78","-395.18","1126.2","-1223.48","-407.316","139.12","-1233.49","-235.623","692.823","-1257.32","-298.301","908.133","-1224.81","-227.019","1207.17","-1055.58","-724.403","518.586","-1131.66","-409.58","492.357","nan","nan","nan","-1089.56","-674.584","958.676"
187,0,"-966.022","-677.032","1045.54","-1103.38","-861.389","171.59","-998.299","-526.159","1326.84","-1048.17","-159.323","1447.55","-913.184","-716.978","819.406","-1033.14","-393.789","1126.48","-1223.73","-407.167","139.256","-1230.89","-228.818","692.716","-1255.62","-293.2","907.006","-1225.65","-224.985","1206.9","-1059.13","-725.502","518.656","-1132.63","-409.618","492.497","nan","nan","nan","-1091.66","-674.044","959.236"
188,0,"-965.793","-673.531","1044.98","-1112.49","-864.102","173.663","-1000.23","-524.756","1327.4","-1049.52","-157.72","1447.48","-912.161","-706.37","817.539","-1034.47","-392.53","1126.9","-1224.08","-407.051","139.376","-1228.06","-221.626","692.82","-1253.76","-287.939","906.086","-1226.46","-223.091","1206.69","-1063.18","-727.55","518.776","-1133.84","-409.818","492.702","nan","nan","nan","-1093.66","-673.584","959.611"
189,0,"-965.519","-670.245","1044.33","-1121.8","-868.35","174.526","-1002.04","-523.254","1327.67","-1050.84","-156.225","1447.57","-911.182","-695.667","815.922","-1035.94","-391.488","1127.25","-1224.51","-406.857","139.409","-1225.04","-214.02","693.088","-1251.84","-282.483","905.374","-1227.31","-221.312","1206.56","-1067.23","-729.35","518.789","-1135","-410.305","493.063","nan","nan","nan","-1095.59","-673.134","959.959"
190,0,"-965.263","-667.147","1043.74","-1130.77","-872.373","175.441","-1003.78","-521.906","1327.94","-1052.27","-155.018","1447.76","-910.171","-685.107","814.725","-1037.37","-390.445","1127.43","-1224.87","-406.915","139.219","-1221.78","-205.998","693.582","-1249.88","-276.924","904.851","-1228.17","-219.668","1206.58","-1071.16","-731.02","518.658","-1135.33","-410.357","493.277","nan","nan","nan","-1097.49","-672.857","960.066"
191,0,"-964.922","-664.234","1043.3","-1139.79","-875.68","176.612","-1005.49","-520.819","1328.08","-1053.68","-153.936","1448","-909.297","-674.526","813.655","-1038.79","-389.563","1127.76","-1225.39","-406.775","139.329","-1218.31","-197.64","694.394","-1247.82","-271.194","904.498","-1229","-218.151","1206.65","-1074.92","-732.44","517.98","-1136.48","-410.771","493.449","nan","nan","nan","-1099.19","-672.595","960.163"
192,0,"-964.493","-661.228","1042.82","-1148.51","-877.785","178.443","-1007.1","-519.764","1328.33","-1055.13","-153.09","1448.35","-908.399","-664.19","812.967","-1040.19","-388.705","1128.03","-1225.64","-406.132","140.02","-1214.76","-188.985","695.482","-1245.62","-265.265","904.268","-1229.77","-216.782","1206.77","-1078.91","-734.12","517.853","-1137.69","-411.179","493.45","nan","nan","nan","-1101.02","-672.507","960.206"
193,0,"-964.121","-658.552","1042.36","-1157.26","-880.906","179.717","-1008.62","-518.762","1328.47","-1056.61","-152.449","1448.8","-907.57","-653.984","812.492","-1041.62","-388.001","1128.25","-1226.17","-406.228","140.05","-1210.99","-179.998","696.844","-1243.32","-259.206","904.081","-1230.53","-215.532","1206.95","-1082.99","-736.038","518.025","-1138.87","-411.628","493.676","nan","nan","nan","-1102.8","-672.419","960.353"
194,0,"-963.717","-655.926","1042.03","-1165.85","-884.065","181.05","-1010.11","-517.958","1328.58","-1058.03","-151.893","1449.37","-906.8","-644.083","812.321","-1042.92","-387.239","1128.45","-1226.51","-406.247","140.045","-1206.98","-170.631","698.373","-1240.94","-253.02","904.005","-1231.34","-214.419","1207.32","-1086.94","-737.768","517.853","-1140.08","-412.07","493.759","nan","nan","nan","-1104.58","-672.505","960.435"
195,0,"-963.232","-653.365","1041.59","-1174.93","-886.633","182.116","-1011.55","-517.292","1328.64","-1059.44","-151.565","1449.98","-906.114","-634.377","812.228","-1044.28","-386.679","1128.59","-1226.71","-406.214","139.945","-1202.91","-161.061","700.256","-1238.42","-246.681","904.082","-1232.13","-213.439","1207.68","-1091.02","-739.423","517.724","-1141.39","-412.625","493.911","nan","nan","nan","-1106.39","-672.835","960.529"
196,0,"-962.655","-650.791","1041.14","-1183.27","-889.168","183.087","-1012.9","-516.626","1328.53","-1060.85","-151.444","1450.68","-905.545","-624.859","812.372","-1045.64","-386.123","1128.72","-1227.09","-406.929","139.141","-1198.77","-151.305","702.545","-1235.82","-240.237","904.346","-1232.93","-212.642","1208.12","-1094.86","-741.256","517.442","-1142.7","-413","494.244","nan","nan","nan","-1108.19","-673.2","960.665"
197,0,"-961.976","-648.31","1040.63","-1191.44","-891.437","184.124","-1014.21","-516.271","1328.6","-1062.16","-151.361","1451.49","-905.067","-615.511","812.547","-1047.01","-385.613","1128.68","-1227.44","-406.819","139.49","-1194.32","-141.219","705","-1233.16","-233.696","904.827","-1233.75","-211.954","1208.6","-1098.97","-742.877","517.254","-1143.45","-413.304","494.543","nan","nan","nan","-1110.01","-673.741","960.767"
198,0,"-961.202","-645.67","1039.99","-1199.41","-893.542","184.939","-1015.45","-515.946","1328.44","-1063.47","-151.563","1452.28","-904.599","-606.453","813.005","-1048.38","-385.217","1128.68","-1227.86","-406.404","140.023","-1189.8","-130.959","708.011","-1230.47","-227.148","905.432","-1234.56","-211.442","1209.01","-1103.07","-744.449","517.009","-1144.86","-413.908","494.664","nan","nan","nan","-1111.88","-674.347","960.851"
199,0,"-960.435","-643.009","1039.31","-1207.12","-895.29","185.823","-1016.64","-515.748","1328.21","-1064.77","-151.854","1453.15","-904.19","-597.547","813.462","-1049.72","-384.854","1128.76","-1228.29","-406.519","139.924","-1184.98","-120.452","711.266","-1227.76","-220.523","906.329","-1235.38","-211.07","1209.62","-1107.4","-745.735","516.683","-1146.14","-413.998","495.12","nan","nan","nan","-1113.77","-674.929","961.014"
200,0,"-959.627","-640.206","1038.47","-1214.69","-896.966","186.728","-1017.74","-515.589","1327.99","-1066.02","-152.288","1453.95","-903.768","-588.824","814.035","-1051.05","-384.488","1128.76","-1228.67","-406.702","139.863","-1180.05","-109.813","715.131","-1225.05","-213.946","907.431","-1236.21","-210.837","1210.27","-1111.55","-747.205","516.392","-1147.7","-414.416","495.502","nan","nan","nan","-1115.65","-675.904","961.234"
201,0,"-958.848","-637.42","1037.73","-1222.08","-898.63","187.385","-1018.82","-515.583","1327.69","-1067.33","-152.981","1454.76","-903.415","-580.275","814.596","-1052.44","-384.4","1128.78","-1229.07","-406.583","140.046","-1174.93","-98.9945","719.434","-1222.38","-207.357","908.83","-1237.01","-210.709","1210.92","-1115.71","-748.62","516.155","-1149.25","-415.438","495.273","nan","nan","nan","-1117.57","-676.678","961.277"
202,0,"-958.084","-634.485","1036.79","-1229.19","-899.936","187.961","-1019.91","-515.6","1327.26","-1068.53","-153.713","1455.62","-903.017","-571.84","815.237","-1053.77","-384.228","1128.82","-1229.3","-407.154","139.764","-1169.65","-88.1897","724.118","-1219.68","-200.777","910.438","-1237.79","-210.695","1211.71","-1119.78","-749.947","515.738","-1150.72","-416.039","495.33","nan","nan","nan","-1119.05","-678.526","961.866"
203,0,"-957.255","-631.326","1035.83","-1236.03","-900.762","188.406","-1020.97","-515.769","1326.99","-1069.76","-154.683","1456.45","-902.56","-563.517","816.028","-1054.99","-384.173","1128.79","-1229.15","-407.544","139.297","-1164.37","-77.3899","729.363","-1217.01","-194.223","912.327","-1238.53","-210.815","1212.52","-1123.85","-751.256","515.274","-1152.27","-416.74","495.529","nan","nan","nan","-1121","-679.408","962"
204,0,"-956.386","-627.931","1034.82","-1242.74","-901.709","188.785","-1022.04","-516.115","1326.78","-1070.94","-155.763","1457.26","-902.166","-555.035","816.856","-1056.17","-384.248","1128.78","-1229.49","-407.68","139.416","-1158.92","-66.6678","734.867","-1214.32","-187.787","914.469","-1239.27","-211.049","1213.4","-1127.92","-752.64","514.945","-1153.61","-417.57","495.638","nan","nan","nan","-1122.87","-680.297","962.074"
205,0,"-955.491","-624.45","1033.83","-1249.22","-902.534","189.125","-1023.15","-516.549","1326.41","-1072.17","-157.062","1458.17","-901.727","-546.427","817.89","-1057.35","-384.419","1128.81","-1229.9","-407.814","139.512","-1153.58","-56.0635","741.024","-1211.67","-181.463","916.917","-1239.97","-211.379","1214.29","-1131.8","-754.071","514.552","-1154.79","-418.51","495.29","nan","nan","nan","-1124.48","-681.42","961.913"
206,0,"-954.581","-620.866","1032.68","-1255.57","-903.252","189.257","-1024.28","-517.093","1325.99","-1073.3","-158.437","1459.03","-901.369","-537.591","819.12","-1058.55","-384.67","1128.8","-1230.61","-407.263","140.252","-1148.06","-45.6287","747.39","-1209.04","-175.263","919.57","-1240.64","-211.834","1215.26","-1135.64","-755.437","514.164","-1156.2","-419.411","495.712","nan","nan","nan","-1126.31","-682.464","961.844"
207,0,"-953.704","-617.32","1031.51","-1261.57","-903.685","189.418","-1025.84","-517.722","1325.01","-1074.38","-160.016","1459.86","-900.984","-528.482","820.537","-1059.77","-385.001","1128.77","-1230.87","-407.355","140.446","-1142.56","-35.2175","754.227","-1206.36","-169.212","922.42","-1241.37","-212.384","1216.3","-1139.3","-756.73","513.627","-1157.36","-420.318","495.871","nan","nan","nan","-1128.2","-683.574","961.82"
208,0,"-952.772","-613.729","1030.47","-1267.41","-904.084","189.496","-1026.75","-518.496","1325.08","-1075.44","-161.716","1460.71","-900.613","-519.203","822.228","-1060.99","-385.485","1128.87","-1231.1","-407.683","140.3","-1137","-25.6242","761.004","-1203.77","-163.363","925.436","-1241.97","-213.083","1217.28","-1142.94","-758.202","513.391","-1158.23","-421.554","495.671","nan","nan","nan","-1129.87","-684.824","961.559"
209,0,"-951.853","-610.075","1029.57","-1273.28","-904.604","189.763","-1027.93","-519.267","1324.6","-1076.5","-163.545","1461.57","-900.14","-509.792","824.178","-1062.14","-386.144","1128.88","-1231.36","-407.808","140.318","-1131.5","-15.8549","768.723","-1201.15","-157.705","928.606","-1242.64","-213.864","1218.32","-1146.36","-759.661","512.967","-1159.43","-422.316","495.842","nan","nan","nan","-1131.59","-686.027","961.329"
210,0,"-950.922","-606.344","1028.65","-1278.75","-905.111","190.096","-1029.32","-520.361","1324.04","-1077.5","-165.541","1462.43","-899.588","-500.401","826.327","-1063.17","-386.826","1128.95","-1231.62","-407.695","140.59","-1126.07","-6.27601","776.895","-1198.55","-152.144","932.006","-1243.24","-214.767","1219.39","-1149.65","-761.128","512.562","-1160.33","-423.339","495.861","nan","nan","nan","-1133.39","-687.362","961.084"
211,0,"-949.927","-602.522","1027.83","-1283.88","-905.439","189.8","-1030.5","-521.373","1323.71","-1078.41","-167.624","1463.28","-898.991","-491.097","828.719","-1064.3","-387.603","1128.96","-1231.87","-407.842","140.492","-1120.67","2.99242","785.417","-1195.97","-146.797","935.582","-1243.83","-215.8","1220.39","-1152.81","-762.517","511.937","-1161.54","-424.036","496.208","nan","nan","nan","-1135.18","-688.749","960.835"
212,0,"-948.92","-598.744","1027.07","-1291.66","-906.843","186.835","-1031.76","-522.636","1323.24","-1079.33","-169.959","1464.1","-898.207","-481.909","831.369","-1065.37","-388.544","1128.94","-1232.29","-407.919","140.751","-1115.31","12.0561","794.185","-1193.47","-141.606","939.337","-1244.48","-216.892","1221.46","-1155.97","-764.049","511.501","-1162.51","-424.833","496.294","nan","nan","nan","-1136.94","-690.288","960.453"
213,0,"-947.844","-594.965","1026.42","-1294.94","-907.021","186.576","-1033.03","-524.085","1322.97","-1080.19","-172.373","1464.95","-897.298","-472.942","834.241","-1066.36","-389.501","1128.97","-1232.51","-408.076","141.469","-1110.1","20.7571","803.276","-1190.98","-136.573","943.309","-1245.11","-218.087","1222.58","-1159.04","-765.471","510.969","-1163.39","-425.641","496.495","nan","nan","nan","-1138.67","-691.891","959.942"
214,0,"-946.739","-591.257","1025.87","-1299.97","-906.982","185.816","-1034.33","-525.599","1322.66","-1081.06","-174.921","1465.76","-896.329","-464.185","837.332","-1067.28","-390.518","1129","-1232.37","-408.511","140.676","-1105.08","28.995","812.702","-1188.55","-131.771","947.426","-1245.76","-219.374","1223.69","-1161.88","-766.928","510.341","-1164.3","-426.379","496.685","-1263.28","-416.177","908.4","-1140.4","-693.422","959.428"
215,0,"-945.603","-587.623","1025.35","-1304.34","-906.858","185.377","-1035.62","-527.203","1322.23","-1081.89","-177.634","1466.56","-895.246","-455.624","840.531","-1068.15","-391.558","1129.01","-1232.78","-408.472","140.808","-1100.31","36.933","822.391","-1186.18","-127.237","951.733","-1246.34","-220.829","1224.82","-1162.9","-769.235","511.346","-1165.15","-427.039","496.779","-1264.34","-417.797","908.493","-1142.17","-695.124","958.898"
216,0,"-944.439","-584.077","1024.99","-1308.38","-906.762","184.701","-1037","-528.974","1321.88","-1082.67","-180.436","1467.4","-894.037","-447.476","843.966","-1069.1","-392.705","1129.06","-1232.91","-408.713","140.701","-1095.68","44.355","832.169","-1183.88","-122.949","956.217","-1246.91","-222.339","1225.9","-1165.46","-770.651","510.546","-1165.87","-427.962","497.474","-1265.36","-419.52","908.674","-1143.92","-696.781","958.316"
217,0,"-943.24","-580.567","1024.76","-1312.13","-906.587","183.962","-1038.41","-530.784","1321.36","-1083.49","-183.418","1468.25","-892.695","-439.608","847.491","-1070.11","-393.995","1129.16","-1233.1","-408.737","140.781","-1091.36","51.4093","842.216","-1181.6","-118.939","960.834","-1247.51","-223.942","1227.09","-1167.96","-771.998","509.776","-1166.59","-428.435","497.318","-1266.4","-421.265","908.796","-1145.69","-698.607","957.731"
218,0,"-942.029","-577.279","1024.72","-1313.82","-905.118","185.222","-1039.82","-532.837","1321.09","-1084.32","-186.547","1469.21","-891.338","-432.017","851.079","-1071.21","-395.386","1129.33","-1233.22","-408.575","141.078","-1087.24","57.915","852.191","-1179.38","-115.175","965.499","-1248.07","-225.665","1228.3","-1170.04","-773.426","509.277","-1167.3","-429.018","497.482","-1267.44","-422.969","908.903","-1147.45","-700.37","957.042"
219,0,"-940.79","-574.048","1024.77","-1318.9","-906.056","182.343","-1041.27","-534.956","1320.78","-1085.15","-189.842","1470.16","-889.902","-424.869","854.852","-1072.47","-396.831","1129.62","-1233.3","-408.585","141.131","-1083.23","63.8933","862.086","-1177.31","-111.742","970.135","-1248.66","-227.444","1229.5","-1172.21","-774.761","508.578","-1167.9","-429.671","497.56","-1268.47","-424.637","908.959","-1149.29","-702.31","956.594"
220,0,"-939.583","-570.97","1024.91","-1321.88","-905.745","181.467","-1042.71","-537.107","1320.41","-1085.97","-193.207","1471.16","-888.478","-418.059","858.718","-1073.81","-398.373","1129.88","-1233.43","-408.517","141.257","-1079.74","69.7101","872.812","-1174.61","-109.014","974.223","-1249.23","-229.394","1230.71","-1174.3","-776.097","508.002","-1168.43","-430.325","497.736","-1269.5","-426.417","908.928","-1151.08","-704.312","956.052"
221,0,"-938.387","-568.088","1025.16","-1324.8","-905.327","180.421","-1044.14","-539.361","1320.15","-1086.78","-196.697","1472.23","-886.995","-411.705","862.691","-1075.19","-400.024","1130.07","-1233.5","-408.447","141.407","-1075.57","74.4399","882.014","-1172.71","-106.043","979.288","-1249.82","-231.397","1232.03","-1176.37","-777.405","507.319","-1168.82","-431.323","498.141","-1270.52","-428.148","908.867","-1152.88","-706.426","955.418"
222,0,"-937.161","-565.564","1025.81","-1327.18","-904.999","179.171","-1045.58","-541.638","1319.78","-1087.64","-200.35","1473.36","-885.471","-405.717","866.632","-1076.64","-401.948","1130.27","-1233.6","-408.54","141.472","-1072.31","79.1619","892.199","-1170.88","-103.366","984.406","-1250.42","-233.519","1233.26","-1178.32","-778.712","506.648","-1169.29","-432.078","498.23","-1271.58","-429.945","908.77","-1154.65","-708.507","954.901"
223,0,"-936.056","-563.25","1026.41","-1329.4","-904.627","178.014","-1047.01","-544.106","1319.71","-1088.41","-204.138","1474.38","-883.991","-400.203","870.772","-1077.97","-404.015","1130.63","-1233.56","-408.921","141.13","-1069.63","83.7389","902.784","-1169.14","-101.026","989.554","-1251.1","-235.753","1234.65","-1180.18","-779.947","505.964","-1169.63","-432.769","498.112","-1272.6","-431.791","908.643","-1156.44","-710.673","954.287"
224,0,"-934.908","-561.134","1027.18","-1331.39","-904.149","176.724","-1048.48","-546.532","1319.33","-1089.27","-208.111","1475.51","-882.501","-395.131","874.92","-1079.3","-406.151","1130.9","-1233.6","-409.189","140.966","-1066.64","87.2133","912.458","-1167.5","-99.0042","994.726","-1251.74","-238.032","1235.89","-1182","-781.121","505.203","-1170.21","-433.535","498.221","-1273.63","-433.652","908.502","-1158.15","-713.566","953.248"
225,0,"-933.827","-559.408","1028.18","-1333.13","-903.747","175.386","-1049.96","-549.199","1319.3","-1090.2","-212.128","1476.65","-881.049","-390.606","879.107","-1080.56","-408.31","1131.05","-1233.65","-409.402","140.883","-1064.2","90.4958","922.217","-1165.94","-97.324","999.861","-1252.45","-240.51","1237.24","-1183.77","-782.339","504.534","-1170.67","-434.427","498.241","-1274.65","-435.607","908.329","-1159.96","-715.713","952.542"
226,0,"-932.771","-557.896","1029.17","-1334.49","-903.336","173.873","-1051.49","-551.878","1319.08","-1091.15","-216.307","1477.81","-879.682","-386.575","883.229","-1081.73","-410.549","1131.37","-1233.69","-409.592","140.861","-1061.98","93.2547","931.511","-1164.48","-95.9248","1005.04","-1253.24","-243.023","1238.64","-1185.49","-783.503","503.654","-1171.17","-435.323","498.333","-1275.65","-437.604","908.221","-1161.73","-717.979","951.797"
227,0,"-931.794","-556.744","1030.29","-1335.9","-903.017","172.31","-1053.03","-554.747","1319.13","-1092.16","-220.599","1478.97","-878.364","-382.987","887.336","-1082.81","-412.801","1131.64","-1233.74","-409.806","140.853","-1060.29","95.4447","940.541","-1163.16","-94.9571","1010.16","-1254.02","-245.713","1239.94","-1187.14","-784.664","502.814","-1171.71","-436.328","498.47","-1276.64","-439.679","908.071","-1163.47","-720.396","951.187"
228,0,"-930.964","-555.901","1031.38","-1337.07","-902.698","170.903","-1054.63","-557.695","1318.99","-1093.21","-224.987","1480.14","-877.041","-379.894","891.416","-1083.88","-415.23","1131.97","-1233.8","-409.96","140.94","-1059.13","97.0297","949.192","-1161.87","-94.4552","1015.09","-1254.79","-248.524","1241.2","-1188.74","-785.914","501.922","-1172.15","-437.573","498.491","-1277.52","-441.969","907.847","-1165.16","-722.932","950.622"
229,0,"-930.178","-555.445","1032.7","-1337.92","-902.43","169.339","-1056.23","-560.8","1319.02","-1094.27","-229.417","1481.26","-875.69","-377.269","895.535","-1084.82","-417.581","1132.39","-1233.87","-410.274","140.852","-1058.46","98.4682","958.279","-1160.71","-94.2932","1019.8","-1255.63","-251.517","1242.52","-1190.16","-787.182","501.144","-1172.75","-438.781","498.585","-1278.53","-444.08","907.825","-1166.83","-725.445","949.922"
230,0,"-929.516","-555.126","1033.94","-1338.79","-902.138","167.884","-1057.86","-564.018","1318.98","-1095.41","-234.003","1482.45","-874.357","-375.156","899.535","-1085.88","-420.09","1132.74","-1233.99","-410.225","141.112","-1058.01","99.6391","967.404","-1159.57","-94.3629","1024.46","-1256.47","-254.574","1243.78","-1191.56","-788.516","500.18","-1173.4","-439.999","498.655","-1279.24","-446.821","907.373","-1168.45","-728.021","949.257"
231,0,"-928.948","-555.282","1035.42","-1339.09","-902.102","166.057","-1059.47","-567.293","1318.92","-1096.53","-238.652","1483.57","-873.065","-373.51","903.576","-1086.94","-422.764","1133.16","-1233.54","-410.695","140.801","-1057.63","100.669","976.145","-1158.72","-94.5201","1029.23","-1257.37","-257.731","1245.03","-1192.86","-789.972","499.317","-1173.97","-441.436","498.64","-1280.36","-448.958","907.463","-1170.08","-730.653","948.557"
232,0,"-928.485","-555.66","1036.8","-1338","-900.531","166.541","-1061.13","-570.709","1318.79","-1097.75","-243.374","1484.73","-871.675","-372.322","907.563","-1088.02","-425.546","1133.54","-1233.64","-411.046","140.621","-1056.91","101.194","984","-1158.2","-94.9114","1034.05","-1258.33","-260.968","1246.3","-1194.01","-791.383","498.389","-1174.65","-442.829","498.599","-1282.18","-450.524","908.271","-1171.68","-733.371","947.782"
233,0,"-928.125","-556.402","1038.24","-1339.84","-901.828","162.867","-1062.82","-574.296","1318.85","-1098.95","-248.217","1485.85","-870.498","-371.671","911.265","-1089.1","-428.569","1134.01","-1233.7","-411.336","140.581","-1056.67","101.275","991.568","-1157.96","-95.5447","1038.81","-1259.36","-264.339","1247.61","-1195.06","-792.839","497.489","-1175.35","-444.242","498.717","-1283.22","-453.003","908.141","-1173.22","-736.16","947.092"
234,0,"-927.868","-557.586","1039.71","-1338.28","-900.5","163.196","-1064.53","-578.133","1319","-1100.23","-253.116","1486.96","-869.398","-371.478","914.872","-1090.27","-431.69","1134.39","-1233.71","-411.748","140.488","-1056.69","100.956","998.756","-1157.91","-96.4462","1043.47","-1260.45","-267.825","1248.86","-1195.98","-794.417","496.579","-1175.96","-445.871","498.609","-1284.35","-455.572","908.226","-1174.78","-738.988","946.272"
