Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1373)",,,"Reconstruction Position - Unlabeled Track (1377)",,,"Reconstruction Position - Unlabeled Track (1383)",,,"Reconstruction Position - Unlabeled Track (1404)",,,"Reconstruction Position - Unlabeled Track (1464)",,,"Reconstruction Position - Unlabeled Track (1465)",,,"Reconstruction Position - Unlabeled Track (1472)",,,"Reconstruction Position - Unlabeled Track (1481)",,,"Reconstruction Position - Unlabeled Track (1498)",,,"Reconstruction Position - Unlabeled Track (1502)",,,"Reconstruction Position - Unlabeled Track (1503)",,,"Reconstruction Position - Unlabeled Track (1506)",,,"Reconstruction Position - Unlabeled Track (1509)",,
112,0,"-859.272","-758.531","973.525","-1034.39","-535.512","1557.25","-981.247","-622.276","488.559","-1014.79","-723.991","117.135","-1033.03","-579.841","1185.13","-1211.06","-411.099","1098.22","-1265.96","-588.299","1346.67","-914.372","-574.169","856.232","-1418.53","-662.545","164.404","-908.043","-764.242","1286.03","-1292.07","-518.106","479.373","-1382.97","-573.86","1054.16","nan","nan","nan","nan","nan","nan"
113,0,"-858.712","-762.432","973.545","-1031.67","-533.245","1556.6","-980.655","-623.543","488.765","-1014.75","-724.21","117.253","-1029.8","-579.87","1184.76","-1206.41","-407.56","1096.77","-1262.3","-584.06","1346.59","-910.116","-579.576","852.167","-1415.31","-658.774","166.186","-906.996","-765.292","1286.47","-1287.9","-512.21","480.53","-1380.79","-568.373","1054.62","-982.351","-684.048","910.54","nan","nan","nan"
114,0,"-858.347","-766.381","973.713","-1029.05","-530.91","1555.96","-980.058","-624.97","488.886","-1014.72","-724.404","117.217","-1026.65","-579.822","1184.38","-1202.68","-403.571","1096.04","-1258.95","-579.69","1346.73","-905.966","-585.288","848.002","-1411.76","-654.53","167.697","-906.057","-766.316","1287.1","-1283.64","-506.513","481.874","-1378.6","-562.645","1055.47","-982.097","-686.086","910.205","nan","nan","nan"
115,0,"-858.091","-770.354","973.963","-1026.6","-528.405","1555.49","-979.595","-626.265","488.967","-1014.69","-724.596","117.225","-1023.55","-579.67","1183.99","-1199.05","-399.181","1095.27","-1255.5","-575.354","1346.58","-901.942","-591.347","843.829","-1407.89","-649.808","169.001","-905.394","-766.868","1287.42","-1279.32","-501.002","483.403","-1376.39","-556.801","1056.21","-981.59","-687.715","910.025","nan","nan","nan"
116,0,"-858.007","-774.31","974.359","-1024.25","-525.835","1554.97","-978.757","-627.371","489.104","-1014.69","-724.773","117.203","-1020.67","-579.502","1183.63","-1195.62","-394.576","1094.33","-1252.4","-570.967","1346.51","-898.139","-597.743","839.647","-1403.99","-644.621","170.149","-904.641","-767.473","1288.21","-1274.88","-496.021","484.738","-1374.27","-550.825","1056.93","-980.692","-688.604","910.239","nan","nan","nan"
117,0,"-858.027","-778.273","974.985","-1022.06","-523.118","1554.54","-978.339","-628.571","489.077","-1014.68","-724.91","117.316","-1017.93","-579.203","1183.26","-1192.48","-389.531","1093.6","-1249.19","-566.618","1346.15","-894.422","-604.394","835.524","-1400.17","-639.069","171.303","-903.97","-767.707","1288.88","-1270.61","-491.12","486.185","-1372.04","-544.962","1057.28","-979.986","-689.476","910.415","nan","nan","nan"
118,0,"-858.189","-782.037","975.587","-1020.01","-520.273","1554.12","-978.127","-629.617","489.149","-1014.62","-725.101","117.296","-1015.36","-578.804","1182.91","-1189.76","-384.436","1093.21","-1245.3","-562.63","1344.94","-890.799","-611.269","831.437","-1396.26","-632.96","172.036","-903.553","-767.758","1289.47","-1266.43","-486.406","487.636","-1369.93","-539.113","1057.7","-979.415","-690.336","910.608","nan","nan","nan"
119,0,"-858.427","-785.756","976.408","-1018.11","-517.283","1553.75","-977.875","-630.594","489.228","-1014.7","-725.138","117.375","-1013","-578.289","1182.64","-1186.91","-378.99","1092","-1242.57","-558.32","1344.71","-887.547","-618.461","827.386","-1392.52","-626.446","172.759","-903.124","-767.836","1290.41","-1262.37","-481.868","489.102","-1367.9","-533.254","1058.27","-978.657","-690.887","910.803","nan","nan","nan"
120,0,"-858.789","-789.296","977.265","-1016.28","-514.188","1553.3","-977.7","-631.612","489.221","-1014.82","-725.151","117.611","-1010.77","-577.588","1182.29","-1184.11","-373.622","1090.58","-1239.87","-554.137","1344.3","-884.486","-625.914","823.375","-1388.79","-619.535","173.155","-902.71","-767.586","1291.33","-1258.49","-477.617","490.38","-1365.71","-527.53","1058.45","-978.971","-691.975","911.104","nan","nan","nan"
121,0,"-859.291","-792.809","978.341","-1014.63","-510.934","1552.86","-977.633","-632.526","489.425","-1014.85","-725.205","117.826","-1008.71","-576.777","1182.03","-1181.72","-368.072","1089.42","-1237.47","-549.997","1344","-881.299","-633.158","819.582","-1385.18","-612.382","173.394","-902.611","-767.156","1292.04","-1254.83","-473.424","491.775","-1363.47","-521.542","1058.74","-977.772","-692.187","911.3","nan","nan","nan"
122,0,"-859.919","-796.266","979.554","-1013.11","-507.515","1552.38","-977.51","-633.691","489.57","-1014.81","-725.451","117.918","-1006.8","-575.839","1181.77","-1178.95","-362.295","1086.87","-1235.24","-545.828","1343.75","-879.496","-641.466","815.189","-1381.43","-604.896","173.22","-902.544","-766.561","1292.88","-1251.08","-469.551","492.833","-1361.27","-515.839","1058.66","-977.518","-692.728","911.609","nan","nan","nan"
123,0,"-860.658","-799.472","980.715","-1011.65","-503.92","1551.76","-977.504","-634.855","489.771","-1014.78","-725.703","118.014","-1004.95","-574.751","1181.49","-1176.33","-356.636","1084.38","-1233.2","-541.829","1343.52","-877.212","-649.501","811.575","-1378.08","-596.854","173.094","-902.517","-765.638","1293.62","-1247.46","-465.899","493.905","-1359.03","-510.033","1058.63","-977.428","-693.314","911.824","nan","nan","nan"
124,0,"-860.933","-802.855","982.526","-1010.38","-500.256","1551.12","-977.554","-636.154","489.841","-1014.55","-726.266","118.042","-1003.25","-573.56","1181.28","-1173.63","-351.138","1081.84","-1231.29","-537.66","1343.2","-875.09","-657.632","808.173","-1374.34","-589.181","172.532","-902.637","-764.845","1294.75","-1243.76","-462.362","495.105","-1356.85","-504.259","1058.53","-978.612","-694.278","911.923","nan","nan","nan"
125,0,"-861.947","-805.901","983.963","-1009.22","-496.432","1550.35","-977.659","-637.474","490.023","-1014.46","-726.638","118.129","-1001.72","-572.263","1181.08","-1170.95","-345.808","1079.16","-1229.34","-533.414","1342.65","-873.118","-665.889","804.996","-1371.35","-580.682","172.137","-902.809","-763.632","1295.55","-1240.16","-459.019","496.133","-1354.7","-498.604","1058.23","-975.283","-692.371","913.746","nan","nan","nan"
126,0,"-863.022","-808.548","985.277","-1008.13","-492.469","1549.57","-977.333","-638.432","490.532","-1014.53","-726.809","118.165","-1000.28","-570.838","1180.81","-1168.37","-340.636","1076.47","-1227.55","-529.023","1342.12","-871.142","-674.066","802.101","-1368.36","-571.797","171.599","-903.196","-762.446","1296.51","-1236.58","-455.717","497.263","-1352.8","-493.068","1057.92","-976.154","-693.36","913.626","nan","nan","nan"
127,0,"-864.209","-811.073","986.716","-1007.2","-488.343","1548.75","-977.228","-639.721","490.884","-1014.39","-727.213","118.338","-998.917","-569.215","1180.53","-1165.74","-335.561","1073.71","-1225.73","-524.502","1341.3","-869.381","-682.401","799.449","-1365.48","-562.708","171.117","-903.588","-760.896","1297.27","-1233","-452.724","498.24","-1350.8","-487.525","1057.46","-977.097","-694.052","913.499","nan","nan","nan"
128,0,"-865.416","-813.457","988.39","-1006.41","-484.099","1547.93","-977.137","-640.903","491.137","-1014.35","-727.561","118.454","-997.561","-567.472","1180.21","-1163.21","-330.502","1070.88","-1224.1","-519.806","1340.58","-869.944","-691.173","795.882","-1362.56","-553.318","170.628","-903.909","-759.139","1298.16","-1229.3","-450.226","498.851","-1348.69","-482.312","1056.4","-977.3","-694.198","913.811","nan","nan","nan"
129,0,"-866.737","-815.558","989.936","-1005.71","-479.759","1547.03","-977.126","-642.181","491.434","-1014.34","-727.825","118.482","-996.322","-565.569","1179.93","-1160.81","-325.522","1067.95","-1222.47","-515.017","1339.58","-867.882","-699.414","794.553","-1359.42","-543.839","169.842","-904.39","-757.489","1299.36","-1225.99","-447.258","500.25","-1346.77","-476.823","1055.48","-977.24","-694.056","914.021","nan","nan","nan"
130,0,"-868.224","-817.787","991.775","-1005.13","-475.252","1546.16","-977.306","-643.369","491.492","-1014.2","-728.23","118.587","-995.371","-563.821","1179.43","-1158.44","-320.363","1064.94","-1220.99","-510.1","1338.52","-866.03","-707.109","793.167","-1356.32","-534.009","169.429","-904.983","-755.399","1300.26","-1222.27","-444.094","500.599","-1344.93","-471.341","1054.62","-977.41","-693.895","914.315","nan","nan","nan"
131,0,"-869.801","-819.689","993.665","-1004.63","-470.632","1545.21","-977.22","-644.376","491.817","-1014.29","-728.434","118.685","-995.016","-562.45","1178.57","-1156.16","-315.212","1061.66","-1219.5","-505.185","1337.21","-865.36","-714.721","791.878","-1353.07","-524.106","168.782","-905.645","-753.218","1301.27","-1218.99","-441.787","501.844","-1343.01","-465.832","1053.5","-977.645","-693.66","914.547","nan","nan","nan"
132,0,"-871.533","-821.438","995.592","-1004.27","-465.855","1544.26","-977.293","-645.445","492.442","-1014.13","-728.868","118.721","-994.093","-560.389","1178.16","-1153.94","-309.863","1058.25","-1218.25","-500.115","1335.95","-864.918","-722.118","791.008","-1349.7","-514.124","168.276","-906.359","-750.772","1302.18","-1215.54","-439.285","502.546","-1341.11","-460.284","1052.37","-977.911","-693.38","914.733","nan","nan","nan"
133,0,"-873.402","-823.004","997.546","-1003.97","-460.921","1543.33","-977.369","-646.402","492.515","-1014.24","-729.001","118.792","-993.306","-558.119","1177.61","-1151.87","-304.257","1054.67","-1217.07","-495.066","1334.55","-864.423","-729.029","790.449","-1346.21","-504.092","167.778","-907.058","-748.152","1303.2","-1212.17","-437.227","503.417","-1339.05","-454.588","1050.86","-978.071","-693.08","915.076","nan","nan","nan"
134,0,"-875.348","-824.279","999.599","-1003.75","-455.909","1542.32","-977.374","-647.171","492.766","-1014.24","-729.171","118.79","-992.605","-555.827","1177.13","-1150.02","-298.496","1050.77","-1216.07","-489.882","1333.12","-864.2","-735.707","790.137","-1342.65","-494.155","167.395","-907.827","-745.522","1304.43","-1209.03","-436.564","502.975","-1337.07","-448.894","1049.36","-978.229","-692.701","915.314","nan","nan","nan"
135,0,"-877.381","-825.356","1001.85","-1003.65","-450.757","1541.29","-977.507","-648.08","492.778","-1014.24","-729.315","118.932","-992.04","-553.336","1176.56","-1148.28","-292.334","1046.56","-1215.07","-484.679","1331.46","-863.924","-741.952","790.028","-1338.92","-484.016","166.958","-908.675","-742.694","1305.57","-1206","-434.209","503.739","-1334.94","-443.125","1047.54","-978.436","-692.254","915.527","nan","nan","nan"
136,0,"-879.551","-826.032","1004.02","-1003.63","-445.443","1540.2","-977.687","-648.662","492.89","-1014.74","-729.308","119.31","-991.545","-550.721","1175.93","-1146.66","-285.97","1041.95","-1214.3","-479.443","1329.84","-863.898","-748.059","790.083","-1334.75","-474.594","165.135","-909.527","-739.605","1306.7","-1202.91","-432.359","504.112","-1332.75","-437.243","1045.59","-978.629","-691.831","915.827","nan","nan","nan"
137,0,"-881.776","-826.262","1006.04","-1003.77","-440.03","1539.14","-977.224","-649.673","492.854","-1014.3","-729.752","119.317","-991.041","-547.985","1175.25","-1145.09","-279.469","1036.75","-1213.7","-474.087","1328.22","-863.906","-753.91","790.259","-1331.15","-464.865","165.383","-910.601","-736.195","1307.51","-1200","-430.558","504.296","-1330.53","-431.277","1043.59","-978.985","-691.363","916.067","nan","nan","nan"
138,0,"-884.088","-826.288","1008.13","-1003.9","-434.446","1537.95","-977.804","-649.955","492.827","-1014.33","-729.92","119.399","-990.642","-545.173","1174.62","-1143.55","-273.021","1030.91","-1213.07","-468.799","1326.45","-863.996","-759.61","790.351","-1327.2","-455.357","164.838","-911.646","-732.745","1308.58","-1197.2","-428.822","504.41","-1328.26","-425.204","1041.44","-979.207","-690.769","916.341","nan","nan","nan"
139,0,"-886.376","-825.859","1010.09","-1004.18","-428.735","1536.78","-978.016","-650.396","492.83","-1014.28","-730.142","119.478","-990.36","-542.266","1174","-1142.39","-265.945","1025.21","-1212.68","-463.382","1324.82","-864.163","-765.304","790.476","-1323.28","-445.846","164.918","-912.798","-729.167","1309.63","-1194.55","-427.07","504.31","-1325.94","-419.058","1039.28","-979.541","-690.213","916.534","nan","nan","nan"
140,0,"-888.646","-825.136","1012.09","-1004.56","-422.928","1535.52","-978.528","-650.409","493.109","-1014.27","-730.331","119.574","-990.085","-539.179","1173.28","-1141.42","-258.745","1019.12","-1212.27","-457.912","1323.05","-864.454","-771.156","790.615","-1319.32","-436.466","164.92","-913.956","-725.292","1310.52","-1192","-425.37","503.927","-1323.78","-412.737","1037.4","-979.895","-689.481","916.835","nan","nan","nan"
141,0,"-890.867","-823.933","1013.88","-1005.06","-417.018","1534.27","-978.297","-651.152","492.407","-1014.16","-730.768","119.932","-990.001","-535.989","1172.58","-1140.53","-251.544","1012.54","-1211.96","-452.37","1321.32","-864.855","-777.259","790.817","-1315.3","-427.258","165.061","-915.218","-721.447","1311.59","-1189.65","-423.561","503.761","-1321.16","-406.107","1035.29","-980.332","-688.689","917.08","nan","nan","nan"
142,0,"-893.01","-822.498","1015.54","-1005.69","-410.935","1532.93","-978.635","-651.214","492.591","-1014.43","-730.491","119.483","-990.057","-532.699","1171.82","-1139.86","-244.377","1005.57","-1211.77","-446.741","1319.66","-865.45","-783.559","791.044","-1311.26","-418.236","165.066","-916.539","-717.232","1312.34","-1187.36","-421.912","503.234","-1318.9","-399.546","1033.14","-980.972","-687.768","917.124","nan","nan","nan"
143,0,"-895.205","-820.793","1017.25","-1006.36","-404.747","1531.53","-978.511","-649.896","493.254","-1014.32","-730.839","119.757","-990.216","-529.195","1170.98","-1139.43","-237.055","997.924","-1211.59","-440.963","1317.94","-866.242","-790.066","791.38","-1307.09","-408.55","166.288","-917.828","-712.96","1313.17","-1185","-420.188","502.862","-1316.68","-392.951","1031.2","-981.543","-686.664","917.246","nan","nan","nan"
144,0,"-897.355","-819.045","1018.93","-1007.18","-398.494","1530.07","-978.74","-649.728","493.139","-1014.33","-730.918","119.637","-990.601","-525.591","1170.16","-1139.24","-229.665","989.547","-1211.47","-435.097","1316.21","-867.249","-796.758","792.002","-1302.96","-401.269","165.26","-919.236","-708.452","1313.74","-1182.79","-418.321","502.689","-1314.33","-386.31","1029.2","-982.268","-685.46","917.306","nan","nan","nan"
145,0,"-899.491","-816.889","1020.18","-1008.09","-392.089","1528.51","-979.221","-650.401","492.492","-1014.27","-731.211","119.894","-991.126","-521.866","1169.33","-1139.36","-222.289","980.44","-1211.35","-429.251","1314.43","-868.446","-803.519","792.932","-1298.86","-393.198","165.465","-920.535","-703.68","1314.19","-1180.79","-416.386","502.368","-1311.83","-379.482","1026.94","-983.08","-684.169","917.315","nan","nan","nan"
146,0,"-901.816","-815.07","1021.82","-1009.09","-385.606","1526.85","-979.39","-649.973","492.385","-1014.31","-731.252","120.155","-991.821","-517.888","1168.49","-1139.68","-214.806","970.361","-1211.25","-423.293","1312.53","-869.822","-810.306","794.157","-1294.71","-385.551","165.516","-921.823","-698.822","1314.58","-1178.67","-414.314","502.009","-1309.28","-372.637","1025.02","-983.96","-682.667","917.315","nan","nan","nan"
147,0,"-904.15","-812.984","1023.36","-1010.2","-378.989","1525.03","-979.585","-649.35","492.225","-1014.29","-731.231","119.795","-992.757","-513.704","1167.54","-1140.26","-207.402","959.498","-1211.3","-417.299","1310.66","-871.394","-817.124","795.802","-1290.47","-378.164","165.318","-923.048","-693.616","1314.67","-1176.7","-412.203","501.781","-1306.33","-365.462","1022.67","-984.914","-681.071","917.162","nan","nan","nan"
148,0,"-906.496","-810.884","1024.73","-1011.4","-372.3","1523.21","-979.874","-648.689","491.966","-1014.4","-730.26","120.26","-993.665","-509.194","1166.52","-1141.09","-199.926","947.794","-1211.63","-411.244","1308.94","-872.959","-823.654","797.7","-1286.42","-371.342","165.108","-924.229","-688.31","1314.7","-1174.95","-409.764","501.544","-1303.23","-358.023","1020.21","-985.909","-679.328","917.014","nan","nan","nan"
149,0,"-908.879","-809.02","1026.52","-1012.71","-365.508","1521.23","-980.016","-647.881","491.809","-1014.53","-731.215","119.791","-994.838","-504.594","1165.32","-1142.17","-192.416","935.548","-1211.73","-405.274","1306.67","-875.014","-830.061","799.757","-1282.59","-364.805","164.992","-925.43","-682.784","1314.47","-1173.15","-407.409","501.081","-1299.87","-350.287","1017.74","-987.013","-677.424","916.766","nan","nan","nan"
150,0,"-911.267","-807.113","1028.17","-1014.09","-358.594","1519.16","-980.335","-647.02","491.53","-1014.53","-730.858","119.73","-996.136","-499.896","1164.11","-1143.63","-185.098","922.714","-1212.14","-399.227","1304.52","-876.77","-836.482","802.745","-1278.82","-358.754","164.672","-926.619","-677.141","1314.27","-1171.43","-404.588","500.786","-1296.29","-342.179","1015.18","-988.109","-675.48","916.771","nan","nan","nan"
151,0,"-913.655","-805.329","1029.97","-1015.54","-351.605","1517.03","-980.598","-645.892","491.334","-1014.11","-731.01","119.122","-997.4","-494.968","1162.79","-1145.32","-177.938","909.488","-1212.82","-392.973","1302.38","-878.523","-842.453","805.922","-1275.07","-353.435","163.699","-927.871","-671.31","1313.88","-1169.78","-401.7","500.196","-1292.47","-333.783","1012.46","-989.312","-673.291","916.488","nan","nan","nan"
152,0,"-916.08","-803.779","1032.11","-1017.06","-344.49","1514.83","-981.016","-644.784","490.975","-1014.6","-730.722","119.631","-998.674","-489.992","1161.43","-1147.32","-171.023","895.906","-1213.25","-386.906","1299.61","-880.612","-848.581","809.794","-1271.56","-348.076","163.094","-929.198","-665.375","1313.56","-1168.14","-398.598","499.712","-1288.51","-325.117","1009.68","-990.612","-671.043","916.265","nan","nan","nan"
153,0,"-918.521","-802.442","1034.47","-1018.6","-337.212","1512.53","-981.279","-643.598","490.75","-1014.75","-730.757","119.742","-1000.14","-484.87","1159.82","-1149.58","-164.419","882.095","-1213.16","-381.447","1295.89","-882.436","-853.921","813.81","-1268.34","-343.256","162.454","-930.654","-659.248","1313.12","-1166.47","-395.412","499.216","-1284.34","-316.217","1006.82","-992.04","-668.571","915.967","nan","nan","nan"
154,0,"-921.018","-801.233","1037.11","-1020.22","-329.826","1510.27","-981.824","-642.314","490.302","-1014.68","-730.996","119.379","-1001.59","-479.678","1158.24","-1152.26","-158.423","868.286","-1213.94","-374.835","1293.01","-884.445","-859.252","818.366","-1265.03","-339.287","161.143","-932.239","-653.029","1312.73","-1164.98","-391.965","498.568","-1279.99","-307.054","1003.89","-993.451","-665.946","915.818","nan","nan","nan"
155,0,"-923.544","-799.949","1039.87","-1021.83","-322.251","1507.96","-982.651","-641.15","489.84","-1014.67","-730.857","119.305","-1003.08","-474.451","1156.42","-1155.29","-153.04","854.379","-1214.67","-368.043","1289.81","-886.346","-864.096","823.191","-1261.91","-335.376","159.906","-933.937","-646.893","1312.69","-1163.52","-388.338","497.984","-1275.57","-297.708","1000.88","-995.093","-663.145","915.43","nan","nan","nan"
156,0,"-926.086","-798.852","1043","-1023.42","-314.498","1505.6","-983.678","-640.06","489.446","-1014.8","-730.826","119.453","-1004.53","-469.186","1154.62","-1158.74","-148.453","840.627","-1215.44","-360.971","1286.42","-888.375","-868.727","828.414","-1258.98","-332.033","158.35","-935.77","-640.391","1312.37","-1162","-384.735","497.335","-1271.1","-288.297","997.857","-996.678","-660.173","915.167","nan","nan","nan"
157,0,"-928.644","-797.555","1046.28","-1025.08","-306.612","1503.27","-985.063","-638.574","488.444","-1014.85","-730.922","119.477","-1005.95","-463.857","1152.62","-1162.45","-144.668","827.517","-1216.14","-353.691","1282.82","-890.248","-872.678","833.688","-1256.15","-329.236","156.554","-937.698","-633.95","1312.49","-1160.4","-380.904","496.648","-1266.54","-278.927","994.717","-998.441","-656.953","914.833","nan","nan","nan"
158,0,"-931.26","-796.366","1049.89","-1026.74","-298.474","1500.96","-985.751","-637.222","488.169","-1014.98","-730.89","119.527","-1007.35","-458.493","1150.55","-1166.36","-141.997","815.151","-1216.8","-346.001","1278.98","-892.167","-876.512","839.55","-1253.53","-326.72","154.551","-939.76","-627.177","1312.5","-1158.9","-377.137","496.312","-1262.02","-269.788","991.4","-1000.33","-653.617","914.576","nan","nan","nan"
159,0,"-933.847","-795.568","1054.03","-1028.4","-290.192","1498.55","-986.584","-635.862","487.821","-1015.09","-730.9","119.534","-1008.68","-453.188","1148.42","-1170.27","-139.847","804.443","-1217.36","-337.877","1274.96","-894.056","-879.702","845.35","-1251.1","-324.392","152.769","-941.981","-620.386","1312.76","-1157.55","-373.438","495.791","-1257.88","-261.447","988.046","-1002.27","-650.038","914.185","nan","nan","nan"
160,0,"-936.567","-793.72","1057.95","-1030.1","-281.685","1496.1","-987.646","-634.529","487.568","-1015.27","-730.85","119.618","-1009.94","-447.835","1146.32","-1174.08","-138.451","795.115","-1218.04","-328.88","1271.25","-895.858","-882.452","851.4","-1248.33","-323.216","150.134","-944.337","-613.357","1312.98","-1156.27","-369.442","495.451","-1254.5","-254.509","984.29","-1004.28","-646.344","913.911","nan","nan","nan"
161,0,"-939.383","-791.625","1062.05","-1031.8","-273.028","1493.54","-988.626","-633.174","487.359","-1015.29","-730.916","119.82","-1011.19","-442.514","1144.23","-1177.58","-136.68","787.273","-1217.78","-320.368","1266.41","-897.582","-884.832","857.583","-1245.45","-322.335","148.148","-946.877","-606.205","1313.26","-1155.31","-365.57","494.871","-1252.41","-249.443","980.089","-1006.43","-642.433","913.496","nan","nan","nan"
162,0,"-942.135","-789.28","1066.26","-1033.59","-264.143","1490.91","-989.817","-631.748","487.169","-1015.29","-730.9","120.01","-1012.26","-436.939","1141.98","-1181.2","-135.081","780.131","-1217.58","-311.058","1262.1","-899.254","-886.744","864.038","-1243.09","-322.188","145.672","-949.641","-599.041","1313.82","-1155.05","-361.417","493.47","-1251.46","-246.183","974.821","-1008.59","-638.561","913.336","nan","nan","nan"
163,0,"-944.803","-786.554","1070.47","-1035.42","-255.066","1488.19","-991.179","-630.361","487.014","-1015.3","-730.732","120.201","-1013.31","-431.442","1139.95","-1185.05","-133.812","773.137","-1217.13","-301.583","1257.76","-900.866","-888.159","870.608","-1241.62","-322.155","143.721","-952.579","-591.666","1314.24","-1153.98","-357.253","492.448","-1251.42","-244.064","968.921","-1010.9","-634.676","913.097","nan","nan","nan"
164,0,"-947.518","-783.458","1074.8","-1037.25","-245.772","1485.51","-992.781","-628.909","486.972","-1016.19","-730.497","119.867","-1014.29","-425.942","1138.01","-1189.13","-132.974","766.563","-1216.61","-291.967","1253.56","-902.426","-889.353","877.476","-1240.54","-321.5","142.938","-955.613","-584.237","1315","-1152.74","-353.082","491.84","-1251.91","-242.397","962.816","-1013.23","-630.872","913.014","nan","nan","nan"
165,0,"-950.021","-779.882","1079.07","-1039.16","-236.217","1482.86","-994.534","-627.468","487.068","-1016.53","-730.219","120.37","-1015.15","-420.191","1136.16","-1193.22","-132.714","759.857","-1216.09","-282.397","1249.37","-903.977","-889.752","884.175","-1239.51","-321.087","141.795","-958.767","-576.58","1315.58","-1150.59","-348.626","491.757","-1252.78","-240.806","956.903","-1015.57","-627.307","913.072","nan","nan","nan"
166,0,"-952.521","-775.78","1083.2","-1041.02","-226.527","1480.28","-996.733","-626.19","487.33","-1017.11","-729.875","120.946","-1015.91","-414.516","1134.58","-1197.15","-132.9","753.478","-1215.81","-272.926","1245.39","-905.507","-889.596","890.916","-1238.98","-320.073","141.694","-961.941","-568.956","1316.41","-1149.8","-344.594","491.865","-1254.26","-239.098","951.593","-1017.9","-623.892","913.236","nan","nan","nan"
167,0,"-954.907","-771.13","1087.34","-1042.97","-216.725","1477.88","-999.222","-625.115","487.692","-1017.68","-728.974","122.304","-1016.58","-408.63","1133.04","-1200.8","-133.568","746.943","-1215.71","-263.652","1241.39","-907.119","-889.067","897.663","-1238.75","-319.632","141.197","-965.047","-561.159","1317.26","-1149.2","-340.98","492.665","-1256.32","-237.336","946.945","-1020.16","-620.714","913.514","nan","nan","nan"
168,0,"-957.152","-766.254","1091.37","-1044.79","-206.798","1475.37","-1001.95","-624.243","488.275","-1017.83","-728.658","123.145","-1017.18","-402.832","1131.74","-1204.36","-134.898","740.52","-1215.96","-254.545","1237.56","-908.802","-888.005","904.387","-1238.9","-318.731","141.382","-967.956","-553.207","1318.13","-1150.45","-337.953","492.992","-1258.84","-235.389","942.623","-1022.38","-617.697","913.932","nan","nan","nan"
169,0,"-959.18","-760.781","1095.15","-1046.55","-196.922","1472.82","-1004.9","-623.794","488.891","-1018.4","-728.14","124.356","-1017.76","-396.879","1130.47","-1207.85","-136.498","734.108","-1216.48","-245.684","1233.62","-910.542","-886.371","910.775","-1239.02","-317.676","141.773","-970.789","-544.816","1319.14","-1150.8","-334.199","493.955","-1261.63","-233.159","938.39","-1024.64","-614.736","914.365","nan","nan","nan"
170,0,"-961.085","-754.956","1098.67","-1048.29","-187.097","1470.2","-1007.95","-623.637","489.617","-1018.15","-727.872","125.611","-1018.42","-390.67","1129.31","-1211.44","-138.498","728.092","-1217.32","-237.052","1229.76","-912.358","-884.351","917.011","-1239.26","-317.074","141.586","-973.101","-537.038","1319.91","-1151.63","-330.549","494.64","-1264.59","-230.668","934.287","-1026.88","-611.807","914.872","nan","nan","nan"
171,0,"-962.769","-748.782","1101.89","-1049.93","-177.394","1467.45","-1011.2","-623.796","490.474","-1018.82","-727.455","126.9","-1019.31","-384.116","1128.14","-1215.07","-140.509","722.161","-1218.45","-228.733","1226.04","-914.185","-881.794","922.673","-1239.4","-316.757","140.835","-975.277","-528.696","1320.71","-1152.72","-326.782","495.325","-1267.71","-227.955","930.443","-1029.01","-608.811","915.289","nan","nan","nan"
172,0,"-964.091","-742.247","1104.71","-1051.58","-167.802","1464.68","-1014.52","-624.222","491.32","-1019.53","-726.993","128.124","-1020.29","-377.276","1126.98","-1218.84","-142.976","716.46","-1219.87","-220.687","1222.43","-916.042","-878.787","927.88","-1239.75","-315.636","141.067","-977.197","-520.181","1321.41","-1154.19","-323.1","495.849","-1270.88","-225.094","926.945","-1031.23","-605.771","915.733","nan","nan","nan"
173,0,"-965.162","-735.467","1107.11","-1053.11","-158.314","1461.81","-1017.91","-624.83","492.289","-1020.18","-726.881","129.481","-1021.36","-370.398","1125.8","-1222.84","-145.643","711.06","-1221.58","-212.983","1219.05","-917.843","-875.657","932.949","-1239.96","-315.213","140.304","-978.898","-511.715","1321.88","-1155.54","-319.586","495.803","-1273.75","-221.741","923.998","-1033.45","-602.699","916.197","nan","nan","nan"
174,0,"-965.958","-728.398","1109.02","-1054.69","-149.004","1459","-1020.99","-625.524","493.29","-1020.75","-727.064","130.84","-1022.41","-363.523","1124.56","-1227","-148.427","705.865","-1223.64","-205.507","1215.98","-919.561","-871.875","937.279","-1240.3","-314.694","139.86","-980.315","-503.433","1322.02","-1157.23","-316.518","495.682","-1276.97","-219.23","921.064","-1035.65","-599.666","916.706","nan","nan","nan"
175,0,"-966.659","-721.259","1110.53","-1056.24","-139.884","1456.18","-1023.98","-626.464","494.433","-1021.86","-727.421","132.581","-1023.55","-356.902","1123.28","-1231.12","-150.926","701.181","-1225.87","-198.319","1212.95","-921.1","-867.775","941.263","-1240.79","-314.107","139.728","-981.704","-494.968","1322.47","-1158.83","-313.579","495.562","-1280.18","-217.003","918.073","-1037.66","-596.668","917.245","nan","nan","nan"
