Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1290)",,,"Reconstruction Position - Unlabeled Track (1370)",,,"Reconstruction Position - Unlabeled Track (1371)",,,"Reconstruction Position - Unlabeled Track (1373)",,,"Reconstruction Position - Unlabeled Track (1374)",,,"Reconstruction Position - Unlabeled Track (1375)",,,"Reconstruction Position - Unlabeled Track (1377)",,,"Reconstruction Position - Unlabeled Track (1378)",,,"Reconstruction Position - Unlabeled Track (1380)",,,"Reconstruction Position - Unlabeled Track (1383)",,,"Reconstruction Position - Unlabeled Track (1384)",,,"Reconstruction Position - Unlabeled Track (1391)",,,"Reconstruction Position - Unlabeled Track (1392)",,
136,0,"-820.491","-697.031","1002.29","-886.027","-721.465","1311.42","-1278.82","-478.75","1063.07","-1392.3","-688.414","1036.99","-1055.36","-554.01","1584.47","-1283.7","-662.729","1325.23","-1048.85","-578.539","1197.29","-959.039","-628.349","483.575","-1218.51","-649.669","472.135","-939.52","-528.959","907.384","-967.73","-718.418","121.303","-1304.07","-721.623","143.653","nan","nan","nan","nan","nan","nan"
137,0,"-818.531","-698.907","1002.09","-883.294","-723.3","1311.2","-1278.05","-474.558","1068.22","-1392.58","-683.282","1039.35","-1052.33","-552.935","1583.7","-1280.32","-660.861","1326.18","-1045","-578.697","1197.49","-957.677","-629.328","483.39","-1217.48","-646.507","472.139","-936.344","-529.045","909.03","-967.396","-719.034","121.076","-1303.79","-720.994","143.644","nan","nan","nan","nan","nan","nan"
138,0,"-816.466","-700.897","1001.91","-881.548","-725.209","1310.59","-1277.48","-470.223","1074.08","-1392.87","-678.17","1042.17","-1049.36","-551.794","1582.96","-1276.91","-658.868","1327.26","-1041.19","-578.861","1197.67","-955.85","-630.555","483.408","-1216.53","-642.916","472.176","-933.126","-529.294","910.403","-966.998","-719.57","120.747","-1303.55","-720.301","143.679","nan","nan","nan","nan","nan","nan"
139,0,"-814.28","-702.912","1001.79","-879.084","-727.032","1310.26","-1276.54","-465.789","1079.97","-1393.05","-672.993","1045.17","-1046.39","-550.661","1582.05","-1273.6","-656.741","1328.57","-1037.45","-579.014","1197.9","-953.724","-631.922","483.365","-1215.66","-639.061","472.193","-929.81","-529.644","911.711","-966.75","-719.813","120.489","-1303.33","-719.542","143.778","nan","nan","nan","nan","nan","nan"
140,0,"-812.023","-704.891","1001.55","-876.748","-728.977","1310.05","-1275.36","-461.544","1086.33","-1393.18","-667.673","1048.25","-1043.49","-549.433","1581.15","-1270.29","-654.547","1329.97","-1033.74","-579.154","1198.11","-951.686","-633.191","483.455","-1214.87","-634.811","472.444","-926.423","-530.214","912.866","-966.477","-720.042","120.129","-1303.06","-718.724","143.793","nan","nan","nan","nan","nan","nan"
141,0,"-809.732","-706.981","1001.44","-874.477","-730.815","1309.81","-1274.06","-457.479","1093.05","-1393.25","-662.424","1051.35","-1040.61","-548.211","1580.16","-1266.95","-652.278","1331.32","-1030.07","-579.293","1198.27","-949.915","-634.172","483.59","-1214.18","-630.49","472.651","-922.928","-530.942","913.693","-966.129","-720.344","119.876","-1302.87","-717.923","144.126","nan","nan","nan","nan","nan","nan"
142,0,"-807.371","-709.188","1001.31","-872.292","-732.632","1309.54","-1272.3","-453.612","1099.67","-1393.31","-656.978","1054.51","-1037.82","-546.866","1579.12","-1264.02","-649.441","1333.2","-1026.49","-579.422","1198.37","-948.551","-635.079","483.747","-1213.38","-625.758","472.815","-919.322","-531.869","914.274","-966.014","-720.357","119.883","-1302.57","-716.997","144.201","nan","nan","nan","nan","nan","nan"
143,0,"-804.979","-711.413","1001.09","-870.205","-734.326","1309.15","-1270.28","-449.681","1105.97","-1393.34","-651.515","1057.68","-1035.09","-545.545","1578.13","-1260.88","-647.051","1334.67","-1023.02","-579.517","1198.4","-947.483","-635.871","483.81","-1212.31","-620.661","472.934","-915.705","-532.879","914.627","-965.748","-720.543","119.791","-1302.21","-715.968","144.419","nan","nan","nan","nan","nan","nan"
144,0,"-802.611","-713.711","1000.92","-868.36","-735.909","1308.58","-1268.22","-445.732","1112.33","-1393.45","-645.829","1061.04","-1032.39","-544.142","1577.04","-1257.85","-644.56","1336.09","-1019.69","-579.676","1198.35","-946.644","-636.377","483.685","-1211.21","-615.168","473.393","-911.949","-534.118","914.737","-965.285","-720.889","119.631","-1301.77","-714.758","144.697","nan","nan","nan","nan","nan","nan"
145,0,"-800.273","-715.994","1000.61","-866.559","-737.544","1308.1","-1266.06","-442.023","1118.22","-1393.37","-640.094","1064.04","-1029.71","-542.689","1575.98","-1254.88","-642.042","1337.38","-1016.46","-579.837","1198.29","-945.979","-636.958","483.491","-1209.85","-609.933","473.569","-908.061","-535.505","914.548","-965.342","-720.817","119.662","-1301.31","-713.586","145.236","nan","nan","nan","nan","nan","nan"
146,0,"-797.995","-718.468","1000.41","-864.869","-739.268","1307.96","-1263.98","-438.545","1123.76","-1393.28","-634.295","1067.08","-1027.14","-541.178","1574.94","-1251.93","-639.47","1338.46","-1013.37","-579.979","1198.11","-945.396","-637.357","483.453","-1208.5","-604.256","474.323","-904.115","-537.048","914.006","-965.398","-720.782","119.667","-1300.71","-712.195","145.757","nan","nan","nan","nan","nan","nan"
147,0,"-795.762","-720.939","1000.16","-863.381","-740.667","1307.36","-1261.83","-434.73","1129.02","-1393.08","-628.457","1069.99","-1024.78","-539.694","1574.12","-1249.15","-636.852","1339.54","-1010.46","-580.141","1197.86","-944.834","-637.75","483.382","-1206.88","-598.938","474.795","-900.127","-538.768","913.111","-965.364","-720.809","119.601","-1300.1","-710.727","146.54","nan","nan","nan","nan","nan","nan"
148,0,"-793.641","-723.39","999.887","-862.021","-742.185","1307.06","-1259.89","-430.791","1134.09","-1392.83","-622.658","1072.8","-1022.26","-538.066","1573.03","-1246.51","-634.197","1340.68","-1007.82","-580.011","1197.88","-944.23","-638.142","483.276","-1205.33","-593.29","475.601","-896.115","-540.702","911.925","-965.371","-720.877","119.484","-1299.38","-709.236","147.395","nan","nan","nan","nan","nan","nan"
149,0,"-791.638","-725.995","999.698","-860.713","-743.382","1306.49","-1257.48","-427.084","1138.03","-1392.53","-616.817","1075.55","-1019.85","-536.436","1572.04","-1243.92","-631.463","1341.61","-1005.29","-580.274","1197.51","-943.592","-638.622","483.201","-1203.71","-587.72","476.582","-892.065","-542.86","910.371","-965.229","-721.101","119.349","-1298.45","-707.638","148.261","nan","nan","nan","nan","nan","nan"
150,0,"-789.651","-728.694","999.607","-859.574","-744.642","1306.14","-1255.27","-423.186","1141.85","-1392.01","-611.111","1077.9","-1017.48","-534.758","1571.08","-1241.43","-628.684","1342.48","-1002.89","-580.476","1197.04","-942.705","-639.21","483.271","-1202.29","-581.933","477.612","-888.03","-545.107","908.493","-965.166","-721.237","119.338","-1297.56","-705.978","149.407","nan","nan","nan","nan","nan","nan"
151,0,"-787.945","-731.313","999.327","-858.515","-745.848","1305.92","-1253.43","-418.753","1145.69","-1391.41","-605.435","1080.12","-1015.22","-532.978","1570.21","-1239.04","-625.844","1343.27","-1000.33","-580.543","1196.59","-941.689","-639.797","483.339","-1200.89","-576.302","478.552","-883.97","-547.58","906.257","-965.058","-721.485","119.218","-1296.57","-704.223","150.652","nan","nan","nan","nan","nan","nan"
152,0,"-786.362","-734.109","999.233","-857.603","-746.908","1305.72","-1251.2","-414.659","1148.42","-1390.7","-599.735","1082.22","-1013.01","-531.106","1569.31","-1236.7","-622.974","1343.99","-998.574","-580.701","1196.04","-940.559","-640.549","483.446","-1199.39","-570.69","478.974","-879.98","-550.25","903.774","-964.859","-721.867","119.18","-1295.53","-702.287","152.014","nan","nan","nan","nan","nan","nan"
153,0,"-784.973","-736.879","999","-856.759","-747.77","1305.54","-1249.11","-410.276","1150.98","-1389.72","-594.303","1083.9","-1010.89","-529.128","1568.47","-1234.55","-619.968","1344.76","-996.5","-580.669","1195.59","-939.244","-641.093","483.757","-1197.86","-565.132","479.605","-875.971","-553.184","901.023","-964.682","-722.2","119.068","-1294.42","-700.078","153.399","nan","nan","nan","nan","nan","nan"
154,0,"-783.71","-739.734","998.89","-856.043","-748.521","1305.39","-1247.1","-405.887","1153.17","-1388.71","-588.83","1085.59","-1008.79","-527.099","1567.61","-1232.37","-616.988","1345.25","-994.507","-580.589","1195.12","-938.118","-641.866","483.91","-1196.25","-559.62","480.107","-871.934","-556.29","897.935","-964.607","-722.38","119.076","-1293.17","-697.503","154.736","nan","nan","nan","nan","nan","nan"
155,0,"-782.605","-742.687","998.855","-855.406","-749.159","1305.35","-1245.1","-401.222","1154.75","-1387.54","-583.508","1086.96","-1006.82","-524.983","1566.77","-1230.32","-613.886","1345.72","-992.533","-580.406","1194.69","-937.817","-643.639","483.549","-1194.49","-554.295","480.874","-867.873","-559.553","894.61","-964.501","-722.536","119.098","-1291.98","-694.63","156.076","nan","nan","nan","nan","nan","nan"
156,0,"-781.834","-745.728","998.763","-854.879","-749.649","1305.27","-1242.33","-397.417","1154.99","-1386.29","-578.314","1088.16","-1004.99","-522.828","1565.92","-1228.39","-610.702","1346.14","-990.66","-580.168","1194.37","-937.066","-644.639","483.666","-1192.61","-548.957","481.588","-863.813","-563.054","891.143","-964.456","-722.611","119.177","-1290.83","-691.351","157.318","nan","nan","nan","nan","nan","nan"
157,0,"-781.232","-748.932","998.792","-854.438","-750.124","1305.43","-1240.05","-392.767","1155.43","-1384.86","-573.326","1088.95","-1003.18","-520.58","1565","-1226.56","-607.45","1346.46","-988.726","-579.807","1193.91","-936.514","-645.315","483.77","-1190.62","-543.953","482.394","-859.825","-566.762","887.361","-964.407","-722.709","119.206","-1289.55","-687.729","158.335","nan","nan","nan","nan","nan","nan"
158,0,"-780.636","-751.853","998.596","-854.145","-750.482","1305.45","-1237.65","-388.394","1155.57","-1383.59","-568.381","1089.93","-1001.44","-518.213","1564.04","-1224.8","-604.126","1346.64","-987.041","-579.407","1193.55","-936.024","-645.97","483.992","-1188.48","-539.08","483.279","-855.839","-570.809","883.639","-964.358","-722.814","119.245","-1288.41","-683.754","159.297","nan","nan","nan","nan","nan","nan"
159,0,"-780.241","-754.995","998.717","-853.906","-750.641","1305.44","-1235.27","-383.948","1155.11","-1382","-563.622","1090.24","-999.892","-515.799","1563.11","-1223.13","-600.735","1346.65","-985.391","-578.904","1193.11","-935.658","-646.604","484.102","-1186.23","-534.515","484.023","-851.816","-574.946","879.667","-964.352","-722.883","119.308","-1287.18","-679.381","160.204","nan","nan","nan","nan","nan","nan"
160,0,"-780.446","-758.805","999.209","-853.788","-750.74","1305.46","-1232.77","-379.699","1154.11","-1380.05","-559.072","1089.78","-998.366","-513.273","1562.1","-1221.65","-597.246","1346.66","-983.887","-578.4","1192.79","-935.558","-647.233","484.12","-1183.97","-530.062","484.933","-848.783","-579.63","875.31","-964.307","-723.022","119.333","-1285.91","-674.405","160.886","nan","nan","nan","nan","nan","nan"
161,0,"-780.384","-761.925","999.248","-853.76","-750.762","1305.52","-1230.07","-375.404","1152.36","-1378.18","-554.537","1089.41","-996.958","-510.643","1561.07","-1220.25","-593.71","1346.46","-982.346","-577.687","1192.29","-935.373","-647.976","484.157","-1181.58","-525.967","485.789","-845.273","-584.429","871.137","-964.285","-723.187","119.344","-1284.76","-669.009","161.452","nan","nan","nan","nan","nan","nan"
162,0,"-780.512","-765.038","999.416","-853.849","-750.686","1305.59","-1227.87","-370.753","1150.8","-1376.18","-550.109","1088.67","-995.686","-507.933","1560.05","-1218.91","-590.121","1346.05","-980.831","-576.912","1191.78","-935.333","-648.778","484.316","-1179.01","-521.949","486.428","-841.755","-589.519","866.83","-964.251","-723.357","119.372","-1283.66","-663.42","161.869","nan","nan","nan","nan","nan","nan"
163,0,"-780.753","-768.135","999.637","-854.067","-750.565","1305.8","-1225.12","-366.377","1147.76","-1374.06","-545.753","1087.62","-994.579","-505.113","1559.21","-1217.72","-586.458","1345.55","-979.474","-576.099","1191.23","-935.395","-649.616","484.383","-1176.53","-518.26","487.351","-838.402","-594.847","862.447","-964.351","-723.396","119.393","-1282.48","-657.631","162.119","nan","nan","nan","nan","nan","nan"
164,0,"-781.189","-771.307","999.939","-854.349","-750.336","1306.07","-1222.54","-361.828","1144.66","-1371.71","-541.537","1086.16","-993.452","-502.17","1558.25","-1216.62","-582.718","1344.93","-978.166","-575.255","1190.65","-935.308","-650.488","484.635","-1173.82","-514.738","488.169","-835.127","-600.455","858.107","-964.343","-723.592","119.415","-1281.71","-651.489","162.405","-913.958","-708.888","927.608","nan","nan","nan"
165,0,"-781.847","-774.455","1000.22","-854.683","-749.752","1306.12","-1219.95","-357.19","1140.82","-1369.26","-537.34","1084.46","-992.49","-499.149","1557.32","-1215.53","-578.922","1344.08","-976.941","-574.327","1190.12","-935.309","-651.439","484.779","-1171.22","-511.417","488.972","-831.978","-606.28","853.744","-964.511","-723.645","119.533","-1280.29","-644.56","162.843","-914.853","-710.336","927.227","nan","nan","nan"
166,0,"-782.559","-777.584","1000.51","-855.132","-749.136","1306.27","-1217.73","-352.232","1137.08","-1366.67","-533.234","1082.44","-991.655","-496.03","1556.5","-1214.67","-575.051","1343.25","-975.814","-573.293","1189.46","-935.454","-652.327","484.88","-1168.62","-508.309","489.722","-828.764","-612.311","849.594","-964.707","-723.681","119.61","-1279.65","-637.743","162.867","-915.881","-711.885","926.644","nan","nan","nan"
167,0,"-783.467","-780.645","1000.86","-855.653","-748.489","1306.65","-1215.31","-347.13","1132.29","-1364.05","-529.1","1080.29","-990.881","-492.759","1555.66","-1213.51","-571.196","1341.92","-974.758","-572.175","1188.82","-935.532","-653.265","484.945","-1166.12","-505.202","490.533","-825.806","-618.36","845.345","-964.714","-723.881","119.62","-1278.97","-630.644","162.805","-916.464","-712.577","926.52","nan","nan","nan"
168,0,"-784.547","-783.609","1001.29","-856.243","-747.595","1306.99","-1212.92","-342.027","1126.95","-1361.27","-525.053","1077.79","-990.233","-489.411","1554.81","-1213.45","-566.988","1341.6","-973.82","-571.015","1188.15","-935.531","-654.242","485.173","-1163.57","-502.438","491.386","-823.083","-624.75","841.347","-964.722","-724.08","119.728","-1278.3","-623.281","162.649","-917.039","-713.092","926.497","nan","nan","nan"
169,0,"-785.798","-786.503","1001.81","-856.849","-746.518","1307.33","-1210.48","-336.666","1121.17","-1358.41","-520.941","1075.18","-989.711","-485.942","1553.99","-1211.19","-563.509","1338.62","-972.972","-569.675","1187.36","-935.737","-655.046","485.198","-1161.2","-499.724","492.249","-820.374","-631.154","837.448","-964.543","-724.496","119.727","-1277.77","-615.627","162.544","-917.63","-713.466","926.518","nan","nan","nan"
170,0,"-787.174","-789.34","1002.49","-857.546","-745.31","1307.79","-1207.9","-331.347","1114.68","-1355.44","-516.853","1072.38","-989.3","-482.336","1553.14","-1210.42","-559.426","1337.1","-972.302","-568.271","1186.6","-936.022","-655.876","485.34","-1158.86","-497.095","492.944","-817.672","-637.686","833.691","-964.579","-724.662","119.77","-1277.28","-607.878","162.288","-918.292","-713.763","926.489","nan","nan","nan"
171,0,"-788.708","-792.025","1003.24","-858.257","-743.894","1308.18","-1205.27","-325.992","1107.77","-1352.36","-512.732","1069.41","-988.953","-478.656","1552.18","-1209.83","-555.139","1335.65","-971.691","-566.822","1185.81","-936.223","-656.641","485.447","-1156.57","-494.771","493.473","-815.889","-644.688","829.794","-964.598","-724.829","119.914","-1276.71","-599.709","162.157","-919.001","-713.989","926.398","nan","nan","nan"
172,0,"-790.313","-794.493","1003.97","-859.078","-742.232","1308.47","-1202.69","-320.532","1100.54","-1349.08","-508.619","1066.09","-988.74","-474.803","1551.27","-1209.15","-550.752","1333.94","-971.149","-565.293","1184.94","-936.383","-657.287","485.475","-1154.89","-492.935","493.815","-813.697","-651.46","826.161","-964.622","-725.038","119.938","-1276.18","-591.474","161.897","-919.761","-714.139","926.36","nan","nan","nan"
173,0,"-792.049","-796.673","1004.72","-859.958","-740.558","1309.01","-1200.23","-315.042","1092.92","-1345.79","-504.548","1062.61","-988.628","-470.855","1550.23","-1208.69","-546.198","1332.35","-970.697","-563.673","1184.07","-936.665","-658.033","485.497","-1152.99","-490.885","494.466","-811.679","-658.292","822.797","-964.723","-725.132","120.067","-1275.42","-583.201","161.474","-920.646","-714.261","926.304","nan","nan","nan"
174,0,"-793.907","-798.914","1005.74","-860.861","-738.72","1309.57","-1197.92","-309.579","1084.88","-1342.41","-500.396","1058.98","-988.675","-466.818","1549.21","-1208.02","-541.64","1330.31","-970.28","-562.04","1183.15","-936.909","-658.463","485.66","-1151.11","-488.577","495.264","-809.832","-665.261","819.717","-964.772","-725.233","120.137","-1274.82","-574.763","161.419","-921.53","-714.349","926.284","nan","nan","nan"
175,0,"-795.229","-801.061","1007.26","-861.901","-736.708","1310.05","-1195.83","-304.112","1076.66","-1338.93","-496.43","1054.97","-988.701","-462.673","1548","-1207.56","-536.824","1328.46","-969.943","-560.284","1182.23","-937.191","-658.813","485.741","-1149.32","-486.599","496.252","-808.334","-672.118","816.752","-964.856","-725.284","120.167","-1274.09","-566.223","161.201","-922.539","-714.407","926.206","nan","nan","nan"
176,0,"-797.156","-802.59","1008.18","-862.952","-734.521","1310.45","-1193.93","-298.795","1067.96","-1335.59","-492.497","1051.08","-988.898","-458.371","1546.86","-1207.16","-531.896","1326.5","-969.646","-558.475","1181.28","-937.493","-659.093","485.859","-1147.67","-484.567","496.57","-806.973","-678.956","814.002","-964.908","-725.39","120.207","-1273.23","-557.697","160.965","-923.419","-714.306","926.156","nan","nan","nan"
177,0,"-799.261","-804.159","1009.36","-864.131","-732.182","1310.92","-1192.12","-293.462","1058.73","-1332.25","-488.62","1047.11","-989.189","-453.966","1545.58","-1206.69","-527.014","1324.42","-969.458","-556.599","1180.35","-937.856","-659.371","485.952","-1145.76","-481.231","497.972","-805.824","-685.78","811.507","-964.943","-725.513","120.189","-1272.25","-549.273","160.682","-924.613","-714.402","926.197","nan","nan","nan"
178,0,"-801.321","-805.187","1010.34","-865.371","-729.738","1311.38","-1190.42","-288.346","1048.85","-1328.97","-484.658","1043.41","-989.633","-449.467","1544.4","-1206.39","-521.937","1322.42","-969.294","-554.605","1179.26","-938.228","-659.412","485.943","-1143.87","-479.843","497.949","-805.117","-692.576","809.124","-965.042","-725.548","120.231","-1271.19","-540.549","160.612","-925.739","-714.291","926.154","nan","nan","nan"
179,0,"-803.572","-806.115","1011.44","-866.669","-727.136","1311.9","-1188.81","-283.427","1038.35","-1325.74","-480.76","1039.74","-990.087","-444.851","1543.08","-1206.07","-516.782","1320.36","-969.223","-552.559","1178.3","-938.602","-659.455","485.962","-1142.73","-477.818","498.595","-804.286","-699.173","807.009","-965.179","-725.574","120.29","-1269.92","-531.973","160.388","-926.756","-714.064","926.102","nan","nan","nan"
180,0,"-805.84","-806.699","1012.46","-868.051","-724.435","1312.32","-1187.31","-278.725","1027.18","-1322.58","-476.712","1036.28","-990.657","-440.15","1541.65","-1205.83","-511.609","1318.37","-969.296","-550.461","1177.3","-938.399","-659.65","485.969","-1141.52","-475.937","498.731","-803.979","-705.734","804.992","-965.261","-725.651","120.316","-1268.71","-523.565","160.191","-925.79","-712.508","926.811","-1199.42","-570.648","940.595"
181,0,"-808.127","-807.158","1013.71","-869.513","-721.617","1312.8","-1185.96","-274.238","1015.29","-1319.45","-472.687","1032.86","-991.315","-435.292","1540.2","-1205.57","-506.397","1316.27","-969.423","-548.225","1176.27","-938.843","-659.556","486.096","-1140.04","-473.811","498.415","-803.637","-712.131","803.134","-965.36","-725.685","120.333","-1267.28","-515.828","159.129","-929.374","-713.661","926.119","-1199.16","-567.284","940.799"
182,0,"-810.532","-807.149","1014.69","-871.029","-718.679","1313.21","-1184.75","-270.04","1002.8","-1316.35","-468.524","1029.53","-992.083","-430.386","1538.68","-1205.4","-501.095","1314.23","-969.72","-545.899","1175.21","-939.513","-659.591","486.179","-1139.7","-472.287","499.741","-803.616","-718.492","801.393","-965.439","-725.733","120.342","-1266","-507.672","159.047","-928.597","-711.984","926.817","-1198.22","-565.09","939.78"
183,0,"-812.918","-806.942","1015.86","-872.614","-715.617","1313.65","-1183.66","-266.091","989.717","-1313.22","-464.303","1026.14","-993.012","-425.357","1537.17","-1205.31","-495.69","1312.18","-970.133","-543.53","1174.14","-940.056","-659.571","486.548","-1138.63","-470.277","499","-803.744","-724.86","799.831","-965.535","-725.784","120.32","-1264.43","-499.65","158.886","-930.114","-711.624","926.801","-1198.45","-562.607","939.336"
184,0,"-815.416","-806.421","1016.68","-874.276","-712.432","1313.99","-1182.71","-262.613","976.057","-1310.1","-459.869","1022.72","-993.916","-420.245","1535.53","-1205.21","-490.285","1310.02","-970.645","-541.042","1173.09","-940.444","-659.23","486.241","-1137.72","-468.901","498.623","-803.093","-730.861","798.948","-965.612","-725.864","120.276","-1262.84","-491.757","158.585","-933.541","-712.23","925.961","-1198.78","-560.135","938.85"
185,0,"-818","-805.774","1017.68","-875.957","-709.008","1314.38","-1181.91","-259.491","962.037","-1307.05","-455.247","1019.45","-995.004","-415.002","1533.9","-1205.24","-484.781","1307.86","-971.224","-538.479","1171.98","-940.378","-659.19","486.426","-1136.92","-467.592","497.786","-803.496","-736.979","797.569","-965.686","-725.93","120.315","-1261.19","-484.164","158.455","-933.278","-710.438","926.678","-1199.98","-556.935","939.362"
186,0,"-820.628","-804.905","1018.65","-877.775","-705.389","1314.76","-1181.24","-256.814","947.749","-1304.04","-450.354","1016.19","-996.135","-409.66","1532.29","-1205.32","-479.197","1305.56","-971.83","-535.796","1170.93","-941.128","-658.68","486.518","-1136.15","-464.955","497.643","-804.195","-743.168","796.478","-965.789","-725.934","120.361","-1259.49","-476.784","158.345","-934.94","-709.689","926.578","-1200.29","-554.352","938.467"
187,0,"-823.305","-804.009","1019.76","-879.638","-702.076","1314.79","-1180.77","-254.45","933.277","-1300.98","-445.352","1012.94","-997.374","-404.253","1530.58","-1205.53","-473.53","1303.28","-972.465","-532.905","1169.74","-941.513","-658.388","486.449","-1136.03","-464.515","496.658","-804.811","-749.414","795.502","-965.767","-726.038","120.352","-1257.45","-469.839","157.299","-936.66","-708.801","926.445","-1200.8","-551.669","937.781"
188,0,"-825.988","-802.555","1020.55","-881.565","-698.056","1315.04","-1180.55","-252.49","918.637","-1297.81","-440.011","1009.59","-998.651","-398.748","1528.81","-1205.8","-467.765","1300.9","-973.102","-529.851","1168.65","-941.355","-658.795","486.517","-1135.46","-462.714","496.296","-806.427","-755.745","794.55","-965.716","-726.433","120.905","-1255.92","-462.903","157.548","-938.448","-707.918","926.423","-1201.37","-548.919","936.916"
189,0,"-828.735","-801.151","1021.53","-883.537","-694.06","1315.27","-1180.6","-250.943","903.857","-1294.38","-434.488","1005.97","-1000.03","-393.052","1527.05","-1206.16","-461.903","1298.5","-973.891","-526.657","1167.39","-944.812","-657.73","484.753","-1135.11","-460.685","495.936","-807.242","-761.796","794.092","-965.99","-726.198","120.56","-1254.16","-456.566","157.216","-940.301","-706.913","926.379","-1201.97","-546.161","936.04"
190,0,"-831.873","-799.648","1021.96","-885.637","-689.994","1315.12","-1181.06","-249.779","888.886","-1291.21","-428.561","1002.76","-1001.52","-387.354","1525.26","-1206.45","-455.998","1295.86","-974.874","-523.282","1165.95","-944.524","-657.272","484.645","-1134.81","-458.669","495.572","-807.33","-767.357","794.449","-965.974","-726.292","120.58","-1252.37","-450.434","156.822","-942.207","-705.708","926.296","-1202.77","-543.228","935.146"
191,0,"-834.433","-798.097","1023.36","-887.275","-686.633","1315.57","-1181.29","-249.92","873.068","-1287.21","-422.335","999.127","-1002.98","-381.501","1523.33","-1206.87","-449.917","1293.2","-976.641","-520.782","1164.27","-944.872","-656.628","484.085","-1134.58","-456.495","495.134","-808.347","-773.944","794.35","-966.006","-726.36","120.609","-1250.68","-444.995","156.174","-944.22","-704.464","926.242","-1203.68","-540.273","934.492"
192,0,"-837.334","-796.494","1024.42","-890.021","-681.638","1315.02","-1182.51","-250.498","857.452","-1283.11","-416.379","995.286","-1004.51","-375.513","1521.35","-1207.23","-443.784","1290.34","-977.83","-517.364","1162.94","-945.602","-656.005","484.192","-1134.51","-454.037","494.843","-809.489","-779.924","794.825","-966.257","-726.227","120.601","-1249.04","-439.444","155.877","-946.261","-703.055","926.139","-1204.51","-537.175","933.168"
193,0,"-840.248","-794.703","1025.36","-892.293","-677.154","1314.9","-1184.82","-251.897","841.939","-1278.87","-410.641","991.409","-1006.1","-369.426","1519.3","-1207.79","-437.342","1287.53","-979.148","-513.762","1161.44","-945.667","-655.551","484.203","-1134.32","-451.757","494.391","-810.604","-785.603","795.554","-966.327","-726.22","120.714","-1247.3","-434.701","154.954","-948.414","-701.559","926.087","-1205.68","-534.005","932.429"
194,0,"-843.135","-792.945","1026.44","-894.71","-672.495","1314.61","-1188.22","-254.156","826.741","-1274.72","-405.454","987.469","-1007.76","-363.229","1517.22","-1208.14","-430.741","1284.34","-980.614","-510.08","1159.95","-945.273","-654.823","484.518","-1134.18","-449.255","493.892","-811.656","-791.368","797.052","-966.294","-726.272","120.444","-1245.66","-429.97","154.577","-950.625","-699.782","925.944","-1206.93","-530.588","931.386"
195,0,"-846.074","-791.226","1027.79","-897.217","-667.869","1314.58","-1192.64","-257.6","812.378","-1270.61","-400.985","983.403","-1009.42","-356.81","1514.98","-1208.64","-423.777","1281.15","-982.176","-506.274","1158.36","-946.726","-654.235","484.31","-1134.12","-446.518","493.59","-812.771","-796.645","798.663","-966.29","-726.438","120.678","-1243.84","-426.27","152.869","-952.941","-697.983","925.881","-1208.56","-527.506","930.896"
196,0,"-848.966","-789.673","1029.41","-899.474","-663.322","1314.73","-1197.38","-261.422","799.365","-1266.77","-397.375","979.352","-1011.16","-350.312","1512.79","-1208.83","-416.745","1277.52","-983.792","-502.37","1156.72","-946.372","-650.996","485.579","-1134.02","-443.876","493.087","-813.982","-801.837","800.778","-966.446","-726.452","120.736","-1242.4","-421.062","153.846","-955.343","-696.011","925.767","-1209.59","-523.819","929.448"
197,0,"-851.967","-788.222","1031.17","-902.618","-657.924","1314.29","-1202.08","-265.575","787.929","-1263.3","-394.597","975.334","-1012.93","-343.607","1510.48","-1209.13","-409.392","1273.93","-985.44","-498.38","1155.03","-948.207","-651.706","484.576","-1135.25","-441.328","491.793","-815.043","-806.707","803.218","-966.112","-727.13","121.244","-1240.98","-418.633","151.794","-957.868","-693.96","925.754","-1211.03","-520.311","928.201"
198,0,"-854.972","-786.895","1033.25","-905.558","-652.791","1314.21","-1206.98","-270.217","777.964","-1260.21","-392.419","971.445","-1014.72","-336.769","1508.13","-1208.56","-402.858","1269.06","-987.136","-494.294","1153.31","-948.792","-649.533","485.292","-1135.3","-438.482","491.591","-816.02","-811.271","806.035","-966.839","-726.76","120.813","-1239.79","-416.352","150.107","-960.448","-691.637","925.614","-1212.58","-516.667","926.786"
199,0,"-857.882","-785.376","1035.4","-908.297","-647.932","1314.42","-1211.89","-275.16","769.129","-1257.53","-390.679","967.67","-1016.55","-329.732","1505.72","-1209.15","-395.109","1265.65","-988.797","-490.123","1151.55","-950.588","-649.741","484.51","-1135.46","-435.513","491.289","-817.164","-815.591","809.189","-966.884","-726.679","120.969","-1238.53","-414.244","148.481","-963.043","-689.14","925.616","-1214.23","-512.938","925.387"
200,0,"-860.926","-784.048","1037.91","-911.808","-642.553","1314.08","-1217.1","-280.143","761.324","-1255.3","-389.334","963.959","-1018.37","-322.481","1503.24","-1209.54","-387.29","1261.87","-990.347","-485.74","1149.7","-951.972","-648.875","484.438","-1135.69","-432.339","491.014","-818.1","-819.53","812.831","-966.964","-726.883","121.236","-1237.45","-413.174","146.624","-965.879","-686.785","925.622","-1216.02","-509.016","924.097"
