Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1373)",,,"Reconstruction Position - Unlabeled Track (1377)",,,"Reconstruction Position - Unlabeled Track (1404)",,,"Reconstruction Position - Unlabeled Track (1465)",,,"Reconstruction Position - Unlabeled Track (1481)",,,"Reconstruction Position - Unlabeled Track (1509)",,,"Reconstruction Position - Unlabeled Track (1514)",,,"Reconstruction Position - Unlabeled Track (1516)",,,"Reconstruction Position - Unlabeled Track (1538)",,,"Reconstruction Position - Unlabeled Track (1539)",,,"Reconstruction Position - Unlabeled Track (1542)",,,"Reconstruction Position - Unlabeled Track (1548)",,,"Reconstruction Position - Unlabeled Track (1549)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
413,0,"-1453.95","-967.843","826.276","-1304.13","-825.566","1452.57","-1054.97","-884.819","393.007","-1189.5","-818.202","1116","-1361.73","-713.093","1319.23","-1207.39","-413.959","122.046","-1271.89","-556.484","1524.18","-1383.18","-939.563","1088.32","-1237.94","-981.835","866.067","-975.201","-463.056","417.997","-1317.23","-900.938","112.69","-1264.7","-500.748","1739.31","-1206.9","-522.951","822.78","-1223.24","-825.405","801.516"
414,0,"-1456.22","-966.235","820.83","-1305.33","-827.19","1449.02","-1053.47","-885.187","391.402","-1190.24","-818.056","1112.29","-1362.92","-714.165","1316.04","-1207.21","-413.988","121.745","-1272.77","-558.745","1521.77","-1384.42","-939.646","1084.12","-1240.23","-981.763","861.687","-973.443","-462.568","416.539","-1317.02","-900.921","112.436","-1265.64","-503.947","1737.17","-1207.18","-522.734","820.314","-1223.71","-825.317","798.754"
415,0,"nan","nan","nan","-1306.4","-828.658","1445.55","-1051.96","-885.572","389.857","-1191.37","-818.84","1109.25","-1364","-715.061","1313.04","-1207.01","-413.977","121.467","-1273.48","-560.63","1519.28","-1385.56","-939.636","1080.2","-1242.84","-981.697","856.21","-971.729","-461.994","415.272","-1316.69","-900.899","112.117","-1266.27","-506.772","1734.97","-1207.58","-522.442","817.939","-1223.94","-825.521","796.149"
416,0,"-1459.37","-961.346","814.124","-1307.48","-829.853","1442.36","-1050.64","-885.885","388.485","-1192.39","-819.398","1106.25","-1364.97","-715.819","1310.24","-1206.8","-413.861","121.445","-1274.05","-562.24","1516.85","-1386.64","-939.541","1076.49","-1244.72","-981.662","852.483","-970.194","-461.297","414.178","-1316.54","-900.846","111.862","-1266.75","-509.18","1732.87","-1207.99","-522.057","815.614","-1224.97","-824.476","793.564"
417,0,"-1460.77","-959.208","810.644","-1308.4","-830.838","1439.3","-1049.51","-885.944","387.19","-1193.45","-819.872","1103.36","-1365.81","-716.477","1307.62","-1206.71","-413.558","121.617","-1274.68","-563.499","1514.54","-1387.65","-939.297","1073","-1246.38","-981.61","849.104","-968.836","-460.588","413.09","-1316.35","-900.854","111.645","-1266.99","-511.224","1730.76","-1208.44","-521.663","813.363","-1225.43","-824.112","791.373"
418,0,"-1461.96","-957.102","807.476","-1309.23","-831.721","1436.43","-1048.39","-886.123","386.048","-1194.95","-821.211","1099.79","-1366.63","-716.915","1305.28","-1206.49","-413.62","121.27","-1275.26","-564.447","1512.36","-1388.61","-938.866","1069.78","-1247.85","-981.441","845.761","-967.622","-459.747","412.233","-1316.36","-900.824","111.286","-1267.12","-512.9","1728.8","-1208.91","-521.253","811.184","-1225.87","-823.752","789.454"
419,0,"-1462.98","-955.074","804.582","-1309.96","-832.349","1433.74","-1047.41","-886.237","385.001","-1196.17","-821.202","1097.31","-1367.41","-717.154","1303.1","-1206.19","-413.706","120.962","-1275.66","-565.204","1510.19","-1389.47","-938.313","1066.79","-1249.19","-981.181","842.482","-966.386","-458.929","411.362","-1316.34","-900.833","111.196","-1267.07","-514.215","1726.94","-1209.42","-520.711","809.123","-1226.33","-823.22","787.667"
420,0,"-1463.91","-953.099","802.045","-1310.61","-832.811","1431.29","-1046.43","-886.291","384.028","-1197.39","-821.395","1094.9","-1368.12","-717.16","1301.08","-1205.96","-413.748","120.802","-1275.96","-565.671","1508.22","-1390.23","-937.625","1064.09","-1250.4","-981.088","839.845","-965.3","-457.941","410.81","-1316.25","-900.869","111.191","-1266.38","-515.571","1724.68","-1209.97","-520.02","807.185","-1226.77","-822.7","786.072"
421,0,"-1464.78","-951.307","799.611","-1311.18","-833.145","1429.08","-1045.45","-886.408","383.395","-1198.63","-821.159","1092.56","-1368.74","-716.962","1299.23","-1205.71","-413.88","120.569","-1276.17","-565.887","1506.5","-1390.89","-936.809","1061.62","-1251.5","-980.929","837.077","-964.523","-456.89","410.262","-1316.04","-900.87","111.143","-1264.95","-517.304","1721.85","-1211.01","-519.637","805.038","-1227.29","-821.996","784.537"
422,0,"-1465.51","-949.449","797.507","-1311.66","-833.262","1427.07","-1044.77","-886.479","382.621","-1197.73","-820.236","1090.67","-1369.33","-716.513","1297.6","-1205.61","-413.767","120.424","-1276.28","-565.752","1504.97","-1391.44","-935.948","1059.45","-1252.46","-980.838","834.575","-963.806","-455.748","409.696","-1315.92","-900.88","111.049","-1264.35","-517.527","1720.31","-1211.71","-518.941","803.241","-1227.79","-821.239","783.143"
423,0,"-1466.16","-947.705","795.731","-1312.05","-833.208","1425.28","-1044.29","-886.445","382.331","-1198.18","-819.328","1089.1","-1369.89","-715.883","1296.19","-1205.45","-413.802","120.139","-1276.15","-565.542","1503.47","-1391.91","-934.986","1057.52","-1253.31","-980.712","832.394","-963.106","-454.57","409.426","-1315.8","-900.889","110.94","-1263.53","-517.456","1718.8","-1212.46","-517.933","801.542","-1228.27","-820.357","781.903"
424,0,"-1466.71","-946.16","793.907","-1312.29","-832.979","1423.64","-1044.14","-886.449","381.936","-1198.61","-818.216","1087.74","-1370.29","-715.141","1294.89","-1205.38","-413.736","119.954","-1275.86","-565.051","1502.04","-1392.31","-933.895","1055.89","-1254.06","-980.567","830.477","-962.592","-453.269","409.064","-1315.75","-900.916","110.875","-1262.62","-517.088","1717.37","-1213.27","-516.867","800.005","-1228.78","-819.399","780.814"
425,0,"-1467.15","-944.433","792.699","-1312.5","-832.474","1422.32","-1043.96","-886.418","381.697","-1198.93","-816.984","1086.48","-1370.61","-714.272","1293.76","-1205.32","-413.684","119.771","-1275.51","-564.267","1500.72","-1392.68","-932.756","1054.5","-1254.69","-980.306","828.475","-962.108","-451.915","408.933","-1315.65","-900.979","110.829","-1261.72","-516.426","1716.14","-1214.18","-515.872","798.657","-1229.34","-818.29","779.838"
426,0,"-1467.53","-943.044","791.389","-1312.54","-831.819","1421.13","-1043.94","-886.372","381.667","-1199.27","-815.609","1085.27","-1370.85","-713.208","1292.82","-1205.27","-413.519","119.793","-1275.26","-563.309","1499.69","-1392.96","-931.479","1053.35","-1255.17","-979.954","826.592","-961.912","-450.464","408.827","-1315.58","-901.042","110.777","-1260.77","-515.531","1714.96","-1215.1","-514.691","797.265","-1229.95","-817.039","778.998"
427,0,"-1467.83","-941.758","790.387","-1312.57","-830.89","1420.23","-1044.06","-886.242","381.769","-1199.48","-814.155","1084.48","-1372.41","-710.516","1293.55","-1205.3","-413.283","119.915","-1274.77","-562.205","1498.67","-1393.17","-930.112","1052.44","-1255.48","-979.468","824.88","-961.548","-449.162","408.712","-1315.55","-901.062","110.763","-1259.8","-514.445","1713.97","-1216.02","-513.307","796.128","-1230.54","-815.745","778.384"
428,0,"-1468.03","-940.407","789.776","-1312.4","-829.797","1419.44","-1044.27","-885.979","381.947","-1199.67","-812.576","1083.68","-1372.36","-709.306","1292.72","-1205.28","-413.117","119.992","-1274.35","-560.852","1497.86","-1393.26","-928.651","1051.72","-1255.77","-978.908","823.44","-961.529","-447.785","408.753","-1315.6","-901.067","110.7","-1258.72","-513.222","1713.12","-1217.09","-511.852","795.022","-1231.18","-814.337","777.919"
429,0,"-1468.15","-938.976","789.526","-1312.15","-828.411","1418.86","-1044.59","-885.666","382.261","-1199.8","-810.85","1082.98","-1372.34","-707.754","1292.41","-1205.21","-412.919","120.068","-1273.92","-559.279","1497.3","-1393.23","-927.075","1051.26","-1256","-978.218","822.255","-961.572","-446.509","408.939","-1315.65","-901.085","110.708","-1257.7","-511.773","1712.48","-1218.2","-510.285","794.057","-1231.85","-812.807","777.61"
430,0,"-1468.3","-937.902","789.283","-1311.78","-826.891","1418.43","-1044.99","-885.18","382.636","-1199.83","-809.016","1082.56","-1372.19","-706.154","1292.25","-1205.18","-412.829","120.045","-1273.47","-557.638","1496.85","-1393.1","-925.393","1051.04","-1256.15","-977.632","821.531","-961.741","-445.238","409.179","-1315.74","-901.111","110.803","-1256.73","-510.175","1712.08","-1219.36","-508.733","793.225","-1232.46","-811.193","777.525"
431,0,"-1468.41","-936.439","789.686","-1311.3","-825.139","1418.24","-1045.52","-884.598","383.228","-1199.8","-806.951","1082.2","-1371.91","-704.382","1292.13","-1205.18","-412.7","120.01","-1273.04","-555.827","1496.59","-1392.81","-923.603","1051.08","-1256.25","-976.691","820.992","-961.845","-443.988","409.518","-1315.77","-901.105","110.903","-1255.76","-508.442","1711.9","-1220.41","-506.912","792.591","-1233.15","-809.475","777.504"
432,0,"-1468.52","-935.283","790.112","-1310.78","-823.209","1418.28","-1046.03","-883.792","383.905","-1199.62","-804.631","1082.02","-1372.14","-701.96","1292.71","-1205.15","-412.698","119.904","-1272.71","-553.68","1496.53","-1392.41","-921.761","1051.37","-1256.2","-975.8","820.917","-962.213","-442.793","409.912","-1315.8","-901.059","110.974","-1254.72","-506.637","1711.82","-1221.71","-505.197","791.999","-1233.82","-807.578","777.595"
433,0,"-1468.56","-933.843","791.022","-1310.15","-821.049","1418.54","-1046.73","-882.807","384.786","-1199.36","-802.222","1082.03","-1371.7","-699.885","1293.04","-1205.16","-412.508","120.004","-1272.17","-551.487","1496.66","-1391.87","-919.907","1051.89","-1256.11","-974.538","820.552","-962.622","-441.391","410.383","-1315.91","-900.998","111.092","-1253.85","-504.561","1712.12","-1222.93","-503.163","791.744","-1234.5","-805.58","777.814"
434,0,"-1468.61","-932.715","791.881","-1309.39","-818.724","1419","-1047.61","-881.639","385.661","-1199.06","-799.522","1082.12","-1371.15","-697.624","1293.57","-1205.16","-412.362","120.032","-1271.77","-549.115","1497.01","-1391.24","-917.992","1052.69","-1255.8","-973.38","820.22","-963.078","-440.061","411.05","-1316.05","-900.95","111.171","-1252.9","-502.465","1712.44","-1224.26","-501.143","791.441","-1235.21","-803.473","778.128"
435,0,"-1468.6","-931.288","793.262","-1308.54","-816.129","1419.67","-1048.52","-880.413","386.63","-1198.64","-796.659","1082.48","-1370.57","-695.238","1294.25","-1205.15","-412.179","120.022","-1271.27","-546.512","1497.55","-1390.48","-915.996","1053.71","-1255.53","-972.116","819.872","-963.696","-438.587","411.798","-1316.27","-900.848","111.266","-1251.99","-500.208","1713.01","-1225.62","-498.812","791.353","-1235.87","-801.286","778.652"
436,0,"-1468.55","-929.88","794.463","-1307.53","-813.406","1420.52","-1049.74","-879.047","387.583","-1198.25","-793.679","1082.9","-1369.92","-692.726","1295.06","-1205.16","-412.146","119.889","-1270.95","-543.729","1498.26","-1389.64","-913.876","1054.98","-1255.19","-970.703","819.395","-964.497","-436.785","412.669","-1316.53","-900.74","111.361","-1251.2","-497.768","1713.81","-1227","-496.479","791.379","-1236.54","-798.922","779.275"
437,0,"-1468.48","-928.287","796.183","-1306.45","-810.392","1421.59","-1050.83","-877.497","388.722","-1197.71","-790.61","1083.45","-1369.27","-690.063","1296.07","-1205.18","-412.096","119.827","-1270.68","-540.856","1499.02","-1388.69","-911.714","1056.43","-1255","-969.09","818.48","-965.412","-434.868","413.611","-1316.68","-900.653","111.489","-1250.41","-495.215","1714.71","-1228.46","-494.238","791.6","-1237.25","-796.473","779.988"
438,0,"-1468.61","-927.433","796.805","-1305.23","-807.106","1422.85","-1052.05","-875.814","389.906","-1197.2","-787.382","1084.17","-1368.51","-687.249","1297.13","-1205.27","-411.659","120.091","-1270.34","-537.805","1499.92","-1387.65","-909.358","1058.17","-1254.5","-967.371","817.802","-966.538","-432.582","414.835","-1314.49","-900.455","113.707","-1249.6","-492.507","1715.78","-1230.09","-491.669","791.839","-1238.01","-793.891","780.794"
439,0,"-1468.49","-925.673","798.709","-1303.86","-803.669","1424.24","-1053.61","-874.114","391.02","-1196.56","-784.033","1085.07","-1367.68","-684.208","1298.34","-1205.48","-410.904","120.657","-1269.99","-534.603","1501.01","-1386.54","-906.907","1060.03","-1254.04","-965.383","817.399","-967.793","-429.864","416.198","-1317.17","-900.562","112.328","-1248.86","-489.679","1717.04","-1231.73","-489.118","792.359","-1238.72","-791.244","781.714"
440,0,"nan","nan","nan","-1302.44","-799.904","1425.82","-1054.98","-872.32","392.285","-1195.88","-780.506","1086.1","-1366.69","-680.999","1299.65","-1205.65","-410.198","120.958","-1269.69","-531.069","1502.34","-1385.36","-904.324","1062.05","-1253.46","-963.147","817.026","-969.249","-426.733","417.728","-1317.6","-900.399","112.57","-1248.11","-486.741","1718.48","-1233.31","-486.24","792.979","-1239.42","-788.462","782.716"
441,0,"-1467.71","-921.532","803.996","-1300.82","-796.121","1427.42","-1056.52","-870.497","393.712","-1194.49","-776.351","1088.12","-1365.67","-677.669","1301.17","-1205.71","-409.567","121.166","-1269.34","-527.353","1503.81","-1384.09","-901.643","1064.28","-1252.83","-960.768","816.468","-970.96","-422.981","419.464","-1317.9","-900.25","112.66","-1247.29","-483.689","1720","-1235.08","-483.508","793.581","-1240.13","-785.575","783.798"
442,0,"-1467.22","-919.561","806.382","-1299.09","-791.876","1429.16","-1058.01","-868.596","395.176","-1193.48","-772.515","1089.68","-1364.48","-674.117","1302.76","-1206.13","-408.532","121.779","-1269","-523.381","1505.44","-1382.74","-898.882","1066.68","-1251.96","-958.11","815.975","-972.834","-418.759","421.458","-1318.1","-900.111","112.791","-1246.5","-480.53","1721.7","-1237.03","-480.633","794.445","-1240.79","-782.651","785.039"
443,0,"-1466.58","-917.562","808.989","-1297.33","-787.268","1431.16","-1059.57","-866.62","396.912","-1192.32","-768.539","1091.24","-1363.16","-670.498","1304.47","-1206.38","-407.725","122.001","-1268.57","-519.37","1507.02","-1381.3","-896.022","1069.22","-1250.91","-955.115","815.347","-974.856","-414.165","423.314","-1318.3","-900.001","112.928","-1245.79","-477.13","1723.6","-1238.92","-477.548","795.407","-1241.44","-779.604","786.278"
444,0,"-1465.8","-915.527","811.484","-1295.36","-782.5","1433.04","-1061.23","-864.573","398.567","-1193.05","-764.642","1092.12","-1361.79","-666.67","1306.29","-1206.72","-406.196","123.051","-1268.85","-514.375","1509.55","-1379.77","-892.987","1071.97","-1249.94","-951.751","814.662","-977.153","-409.011","425.416","-1318.6","-899.929","113.151","-1245.05","-473.623","1725.61","-1240.96","-474.447","796.483","-1242.13","-776.428","787.4"
445,0,"-1464.84","-913.456","814.131","-1293.4","-777.103","1435.21","-1063.07","-862.465","400.32","-1191.6","-760.391","1093.51","-1360.31","-662.63","1308.13","-1207.17","-404.75","123.761","-1268.25","-509.952","1510.9","-1378.16","-889.886","1074.84","-1248.79","-948.197","813.998","-979.554","-403.454","427.757","-1318.89","-899.912","113.535","-1244.16","-469.993","1727.66","-1243.06","-471.33","797.533","-1242.77","-773.222","788.604"
446,0,"-1463.71","-911.242","816.759","-1291.27","-772.048","1437.24","-1064.87","-860.484","402.044","-1190.23","-755.857","1095.09","-1358.72","-658.369","1309.95","-1207.58","-402.793","124.717","-1267.88","-505.211","1512.66","-1376.49","-886.649","1077.79","-1247.49","-944.265","813.376","-982.184","-397.377","430.364","-1319.14","-899.854","113.733","-1243.13","-466.183","1729.7","-1245.13","-468.1","798.877","-1243.38","-769.954","789.855"
447,0,"-1462.28","-908.804","819.352","-1289.11","-766.473","1439.44","-1066.77","-858.302","403.683","-1189.06","-751.308","1096.74","-1357.02","-653.805","1311.67","-1208.03","-400.506","126.026","-1267.48","-500.133","1514.58","-1374.71","-883.282","1080.89","-1246.1","-940.289","813.18","-984.956","-390.876","433.052","-1319.45","-899.75","113.916","-1241.96","-462.157","1731.7","-1247.54","-464.84","799.828","-1243.93","-766.628","791.079"
448,0,"-1460.64","-906.287","821.824","-1286.86","-760.699","1441.62","-1068.44","-856.138","405.471","-1187.97","-746.387","1098.15","-1355.28","-649.053","1313.48","-1208.58","-398.212","127.225","-1266.84","-494.957","1516.3","-1372.86","-879.756","1084.09","-1244.54","-936.242","812.98","-987.939","-383.906","436.004","-1319.8","-899.636","114.139","-1240.71","-457.839","1733.67","-1250.01","-461.657","800.593","-1243.89","-764.02","792.564"
449,0,"-1458.71","-903.504","824.126","-1284.58","-754.528","1443.85","-1070.27","-853.86","407.234","-1186.79","-741.453","1099.71","-1353.35","-644.023","1315.18","-1209.43","-395.396","128.693","-1266.15","-489.406","1517.95","-1370.86","-876.085","1087.37","-1242.77","-932.4","812.942","-991.023","-376.598","439.063","-1320.07","-899.506","114.379","-1240.11","-452.657","1736.36","-1252.61","-458.361","801.266","-1244.93","-760.257","793.372"
450,0,"-1456.53","-900.504","826.683","-1282.3","-748.09","1446.02","-1071.97","-851.559","408.834","-1185.6","-736.201","1101.09","-1351.51","-638.961","1317.06","-1210.04","-392.557","130.23","-1265.57","-483.357","1519.85","-1368.76","-872.274","1090.66","-1240.72","-928.337","812.825","-994.3","-368.844","442.369","-1320.25","-899.453","114.585","-1237.88","-448.112","1737.67","-1255.23","-454.971","801.982","-1244.78","-757.164","795.369"
451,0,"-1454.22","-897.561","829.11","-1279.95","-741.314","1448.11","-1073.74","-849.346","410.428","-1184.39","-730.772","1102.28","-1349.31","-633.376","1318.57","-1211","-389.279","132.152","-1264.55","-477.326","1521.22","-1366.55","-868.275","1093.99","-1238.46","-924.099","812.794","-997.915","-360.753","445.566","-1320.41","-899.45","114.77","-1236.39","-442.504","1739.64","-1258.01","-451.682","802.826","-1245.52","-753.458","796.319"
452,0,"-1451.58","-894.462","831.453","-1277.59","-734.244","1450.12","-1075.28","-847.133","412.097","-1183.17","-725.079","1103.41","-1347.12","-627.42","1320.13","-1212.22","-385.88","133.976","-1263.52","-470.947","1522.63","-1364.22","-864.107","1097.32","-1235.91","-919.811","812.691","-1001.72","-352.278","448.749","-1320.39","-899.492","115.031","-1234.9","-436.677","1741.39","-1261","-448.232","803.51","-1246.58","-748.672","797.504"
453,0,"-1448.56","-891.248","833.607","-1275.24","-726.771","1452.01","-1076.69","-844.999","413.713","-1181.93","-719.199","1104.38","-1344.74","-621.252","1321.47","-1213.55","-382.262","135.828","-1262.52","-464.205","1524.02","-1361.8","-859.68","1100.61","-1233.09","-915.267","812.66","-1005.72","-343.645","451.869","-1320.37","-899.469","115.207","-1232.53","-430.706","1742.52","-1263.99","-444.808","804.025","-1246.73","-745.495","798.349"
454,0,"-1445.14","-888.067","835.442","-1272.88","-719.014","1453.75","-1077.97","-842.954","415.208","-1180.68","-713.025","1105.14","-1342.19","-614.824","1322.62","-1215.29","-378.345","137.707","-1261.29","-457.396","1525","-1359.29","-855.034","1103.84","-1229.72","-910.42","812.796","-1009.95","-334.966","454.84","-1320.36","-899.41","115.504","-1229.89","-424.347","1743.33","-1267.09","-441.392","804.388","-1247.22","-741.622","799.198"
455,0,"-1441.49","-884.591","837.481","-1270.55","-710.89","1455.37","-1079.26","-841.026","416.687","-1179.45","-706.625","1105.81","-1339.04","-608.535","1323.33","-1217.26","-373.981","139.677","-1260.28","-450.091","1526.05","-1356.68","-850.184","1106.87","-1226.16","-905.416","813.169","-1014.07","-326.446","457.66","-1320.29","-899.345","115.722","-1227.12","-417.47","1744.23","-1270.49","-437.81","804.507","-1247.65","-737.691","799.89"
456,0,"-1437.59","-881.254","839.094","-1268.27","-702.437","1456.73","-1080.44","-839.113","418.16","-1178.19","-700.004","1106.4","-1335.7","-602.077","1323.61","-1219.34","-369.4","141.313","-1258.95","-442.676","1526.6","-1353.96","-845.106","1109.77","-1222.32","-900.379","813.92","-1018.21","-317.991","460.204","-1319.38","-899.322","115.77","-1223.6","-410.356","1744.38","-1273.83","-434.245","804.502","-1248.05","-733.762","800.6"
457,0,"-1433.41","-877.7","840.677","-1266.06","-693.558","1457.9","-1081.72","-837.165","419.389","-1176.98","-693.014","1106.54","-1332.23","-595.218","1323.47","-1221.82","-364.038","143.191","-1257.54","-434.969","1526.85","-1351.15","-839.835","1112.45","-1217.9","-895.212","814.879","-1022.23","-309.795","462.571","-1319.01","-899.334","116.063","-1219.75","-402.716","1744.16","-1277.21","-430.605","804.452","-1248.42","-729.73","801.2"
458,0,"-1428.89","-874.105","841.825","-1263.92","-684.295","1458.7","-1082.82","-835.158","420.674","-1175.83","-685.836","1106.54","-1329.43","-587.651","1324","-1224.41","-358.15","144.821","-1256.51","-426.699","1527.14","-1348.2","-834.496","1114.92","-1213.13","-890.184","816.135","-1026.33","-301.521","464.845","-1318.82","-899.32","116.219","-1215.35","-394.529","1743.42","-1280.85","-427.107","803.765","-1248.73","-725.589","801.555"
459,0,"-1424.06","-870.378","842.883","-1261.88","-674.657","1459.25","-1083.95","-833.313","421.56","-1174.37","-678.84","1106.2","-1326.56","-579.807","1324.31","-1227.19","-351.67","146.054","-1254.77","-418.113","1526.59","-1345.14","-828.942","1117.14","-1207.99","-885.201","817.891","-1030.31","-293.456","466.972","-1318.55","-899.295","116.458","-1210.39","-385.665","1742.1","-1284.4","-423.419","803.065","-1249.1","-721.368","801.845"
460,0,"-1418.76","-866.449","843.743","-1259.96","-664.696","1459.52","-1084.84","-831.273","422.309","-1173.41","-670.495","1105.87","-1323.74","-571.625","1324.39","-1230.32","-344.15","147.502","-1252.99","-408.937","1525.68","-1342","-823.207","1119.17","-1202.58","-879.876","819.719","-1034.54","-284.884","469.438","-1318.48","-899.242","116.687","-1204.87","-375.94","1740.19","-1287.99","-419.589","802.147","-1249.44","-717.027","801.771"
461,0,"-1412.97","-863.147","844.768","-1258.15","-654.468","1459.59","-1085.61","-829.189","423.077","-1172.4","-662.336","1105.07","-1320.99","-563.009","1324.21","-1233.69","-336.504","148.227","-1251","-399.266","1524.16","-1338.79","-817.365","1120.97","-1196.48","-874.736","822.385","-1038.63","-277.103","470.968","-1316.26","-897.934","119.076","-1198.75","-365.277","1737.54","-1291.41","-415.605","801.114","-1249.87","-712.609","801.545"
462,0,"-1406.8","-859.156","845.34","-1256.4","-644.113","1459.4","-1086.28","-826.946","423.618","-1171.47","-653.954","1104.05","-1318.3","-553.978","1323.61","-1237.38","-327.62","149.339","-1249.07","-388.956","1522.35","-1335.57","-811.304","1122.64","-1190.09","-869.592","825.526","-1042.78","-269.215","472.587","-1318.3","-899.036","117.117","-1192.08","-353.635","1733.99","-1294.97","-411.716","799.814","-1250.34","-708.168","801.198"
463,0,"-1400.18","-855.244","845.566","-1254.85","-633.495","1459.12","-1087.02","-824.758","423.993","-1170.61","-645.245","1102.7","-1315.75","-544.514","1322.72","-1241.55","-317.943","150.305","-1246.86","-377.92","1519.59","-1332.35","-805.508","1124.33","-1183.28","-864.556","829.169","-1046.92","-261.49","473.915","-1316.2","-897.622","119.424","-1184.99","-340.842","1729.51","-1298.44","-407.667","798.199","-1250.54","-703.811","800.787"
464,0,"-1393.05","-851.265","845.686","-1253.32","-622.909","1458.5","-1087.7","-822.474","424.195","-1169.87","-636.255","1101.24","-1313.28","-534.669","1321.5","-1245.99","-307.947","150.616","-1244.52","-365.902","1515.94","-1329.2","-799.231","1125.6","-1175.42","-859.875","833.178","-1050.95","-254.077","474.881","-1318.33","-898.84","117.429","-1177.4","-326.647","1724.01","-1302.01","-403.544","796.329","-1251.31","-699.215","799.269"
465,0,"-1385.4","-847.449","845.795","-1252.11","-611.848","1457.94","-1088.27","-820.008","424.324","-1169.23","-627.116","1099.56","-1310.64","-524.742","1319.62","-1250.7","-297.829","150.071","-1242.11","-352.864","1511.39","-1326.16","-792.667","1126.73","-1167.55","-854.621","837.443","-1055.1","-246.626","475.725","-1318.22","-898.809","117.516","-1169.59","-310.572","1717.25","-1305.17","-399.201","794.434","-1251.74","-694.576","798.187"
466,0,"-1377.15","-843.635","845.81","-1251.08","-600.475","1457.16","-1088.84","-817.256","424.502","-1168.71","-617.864","1097.93","-1308.35","-514.377","1317.75","-1255.68","-286.527","150.572","-1239.71","-338.746","1506","-1323.26","-785.97","1127.76","-1159.22","-849.361","842.638","-1058.88","-240.05","475.774","-1318.17","-898.776","117.572","-1161.79","-292.659","1709.31","-1308.29","-394.841","792.164","-1252.06","-689.827","797.067"
467,0,"-1368.28","-839.714","845.726","-1250.16","-588.886","1456.13","-1089.59","-814.443","424.044","-1168.62","-608.378","1095.7","-1306.4","-503.495","1315.86","-1260.85","-275.126","150.601","-1237.24","-323.584","1499.62","-1320.44","-778.949","1128.57","-1150.41","-843.892","847.835","-1063.17","-232.78","476.148","-1316.09","-897.433","119.945","-1154.11","-272.912","1700.07","-1311.52","-390.477","789.684","-1252.27","-685.017","795.826"
468,0,"-1358.8","-835.796","845.693","-1249.39","-577.016","1454.9","-1090.22","-811.31","423.55","-1168.73","-598.515","1093.69","-1304.8","-492.27","1313.86","-1265.95","-263.822","150.118","-1234.84","-307.456","1492.29","-1317.74","-771.722","1129.31","-1141.27","-838.699","854.41","-1067.42","-225.565","476.234","-1318.29","-898.653","117.821","-1146.7","-251.492","1689.49","-1314.32","-385.772","787.232","-1252.31","-680.117","794.688"
469,0,"-1348.63","-831.872","845.947","-1248.66","-564.607","1453.54","-1090.9","-807.966","423.069","-1168.96","-589.123","1091.34","-1303.51","-480.753","1311.51","-1271.07","-252.05","149.936","-1232.63","-290.333","1484","-1315.15","-764.132","1129.97","-1131.68","-833.023","861.231","-1071.85","-218.142","475.963","-1318.46","-898.485","117.985","-1139.71","-228.504","1677.51","-1317.18","-381.06","784.575","-1252.17","-675.434","794.369"
470,0,"-1337.83","-827.768","846.363","-1248.2","-552.336","1452.17","-1091.63","-804.28","422.389","-1169.25","-579.365","1089.12","-1302.58","-468.778","1308.93","-1276.03","-240.822","148.966","-1230.72","-272.35","1474.68","-1312.57","-756.211","1130.51","-1121.82","-827.591","869.359","-1076.58","-210.339","475.462","-1318.38","-898.294","118.285","-1133.27","-203.921","1663.98","-1319.76","-376.077","781.925","-1251.82","-670.097","793.127"
471,0,"-1326.36","-823.976","847.52","-1247.93","-539.821","1450.79","-1092.28","-800.147","421.573","-1169.63","-569.728","1087.1","-1301.95","-456.364","1306.12","-1280.88","-229.724","147.992","-1229.19","-253.636","1464.3","-1310.05","-747.891","1131.04","-1111.84","-821.879","878.331","-1081.46","-202.18","474.798","-1317.82","-898.093","118.441","-1127.53","-177.937","1648.87","-1322.21","-370.581","779.276","-1251.21","-664.515","791.9"
472,0,"-1314.57","-818.711","848.431","-1247.93","-526.917","1449.63","-1093.01","-795.803","420.567","-1170.02","-559.995","1085.12","-1300.99","-444.244","1302.33","-1285.61","-219.429","146.524","-1228.14","-234.243","1452.96","-1307.53","-739.238","1131.56","-1101.77","-815.732","888.339","-1086.67","-193.388","474.076","-1317.59","-897.91","118.462","-1122.65","-150.7","1632.24","-1324.26","-364.656","776.831","-1250.22","-658.59","790.908"
