Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (881)",,,"Reconstruction Position - Unlabeled Track (1018)",,,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1052)",,,"Reconstruction Position - Unlabeled Track (1193)",,,"Reconstruction Position - Unlabeled Track (1195)",,,"Reconstruction Position - Unlabeled Track (1199)",,,"Reconstruction Position - Unlabeled Track (1200)",,,"Reconstruction Position - Unlabeled Track (1245)",,,"Reconstruction Position - Unlabeled Track (1247)",,,"Reconstruction Position - Unlabeled Track (1248)",,,"Reconstruction Position - Unlabeled Track (1249)",,,"Reconstruction Position - Unlabeled Track (1254)",,,"Reconstruction Position - Unlabeled Track (1255)",,
228,0,"-1168.09","70.8891","1455.08","-1347.99","-67.1941","896.472","-941.134","-378.545","1057.33","-1333.38","-23.5433","1190.87","-1045.75","-252.654","1330.84","-1115.78","-547.027","517.898","-1279.64","-248.325","141.238","-1198.03","-725.899","193.91","-1102.98","-144.469","1124.27","-1215.29","-226.527","499.161","-876.991","-346.222","824.44","-1298.13","0.0706692","682.894","-1311.24","-239.312","909.633","-1113.43","-456.406","959.097"
229,0,"-1168.17","69.3048","1455.98","-1346.52","-64.02","896.489","-940.519","-376.003","1056.29","-1332.99","-23.6724","1191.16","-1046.73","-253.986","1330.97","-1118.85","-549.266","517.686","-1279.58","-248.315","141.234","-1204.4","-728.488","194.592","-1103.04","-145.286","1124.73","-1215.38","-226.594","499.128","-878.247","-332.069","824.942","-1296.5","6.31964","684.034","-1311.37","-239.213","909.498","-1115.29","-457.808","959.179"
230,0,"-1168.24","67.5147","1456.86","-1345.05","-60.5814","896.551","-939.933","-373.689","1055.39","-1332.62","-23.9161","1191.53","-1047.67","-255.526","1331.14","-1121.85","-551.426","517.254","-1279.55","-248.187","141.432","-1210.64","-730.935","195.132","-1103.22","-146.386","1125.14","-1215.47","-226.799","499.042","-879.645","-318.37","826.236","-1294.72","12.8681","685.386","-1311.53","-239.238","909.398","-1117.18","-459.392","959.235"
231,0,"-1168.31","65.6018","1457.75","-1343.38","-56.9482","896.712","-939.409","-371.749","1054.69","-1332.28","-24.2015","1191.95","-1048.58","-257.286","1331.32","-1124.81","-553.486","517.225","-1279.49","-248.213","141.422","-1216.77","-733.117","195.279","-1103.36","-147.498","1125.63","-1215.89","-227.422","499.118","-881.254","-305.146","828.328","-1292.65","19.9442","686.872","-1311.73","-239.35","909.27","-1119.06","-460.953","959.133"
232,0,"-1168.39","63.5577","1458.63","-1341.65","-53.1982","897.069","-938.974","-370.241","1054.32","-1331.91","-24.6705","1192.54","-1049.48","-259.214","1331.53","-1128.06","-555.899","516.757","-1279.43","-248.318","141.322","-1222.68","-735.32","195.953","-1103.59","-148.759","1126.05","-1214.96","-227.427","499.635","-883.091","-292.696","831.154","-1290.38","27.3167","688.64","-1311.96","-239.585","909.155","-1120.88","-462.498","958.968"
233,0,"-1168.44","61.405","1459.55","-1339.47","-49.2185","897.109","-938.298","-368.777","1054.16","-1331.63","-25.1313","1193.36","-1050.35","-261.36","1331.72","-1131.07","-558.25","516.448","-1279.39","-248.387","141.288","-1228.38","-737.351","196.25","-1103.81","-150.253","1126.53","-1214.91","-227.875","499.738","-884.899","-281.092","834.746","-1287.96","35.0908","690.773","-1312.24","-239.856","909.117","-1122.69","-464.231","959.043"
234,0,"-1168.51","59.1001","1460.47","-1337.56","-44.9777","897.608","-937.898","-367.765","1054.25","-1331.22","-25.8068","1194","-1051.27","-263.637","1331.92","-1133.69","-560.71","516.02","-1279.35","-248.335","141.38","-1233.89","-739.126","196.026","-1104.16","-151.824","1127.07","-1215.01","-228.408","499.908","-887.024","-270.177","838.624","-1285.36","43.1603","693.131","-1312.62","-240.272","909.059","-1124.48","-465.882","958.762"
235,0,"-1168.53","56.6234","1461.42","-1335.55","-40.6487","898.256","-937.673","-367.042","1054.33","-1330.79","-26.6295","1194.71","-1052.16","-266.032","1332.19","-1136.71","-562.732","515.729","-1279.33","-248.446","141.317","-1239.34","-740.684","196.28","-1104.57","-153.617","1127.56","-1214.87","-228.047","501.225","-889.161","-260.298","843.031","-1283.19","51.5246","695.637","-1313.1","-240.819","909.074","-1126.26","-467.675","958.553"
236,0,"-1168.56","54.0121","1462.34","-1333.45","-36.08","899.061","-937.434","-366.54","1054.55","-1330.33","-27.5083","1195.46","-1053.04","-268.479","1332.37","-1139.52","-564.988","515.476","-1279.27","-247.54","142.473","-1244.52","-742.246","196.207","-1105.03","-155.464","1128.07","-1215.02","-228.793","501.246","-891.399","-251.45","847.727","-1280.46","60.2613","698.791","-1313.66","-241.475","909.141","-1127.96","-469.183","958.198"
237,0,"-1168.49","51.2903","1463.26","-1331.29","-31.3286","900.08","-937.314","-366.368","1054.79","-1329.88","-28.5387","1196.29","-1053.91","-271.041","1332.59","-1142.16","-567.251","515.146","-1279.36","-248.628","141.34","-1249.56","-743.596","196.18","-1105.48","-157.431","1128.59","-1215.52","-230.502","500.418","-893.682","-243.558","852.5","-1277.44","69.1951","702.193","-1314.34","-242.202","909.121","-1129.69","-470.901","957.697"
238,0,"-1168.43","48.4408","1464.27","-1329.04","-26.4696","901.372","-937.282","-366.431","1055.03","-1329.39","-29.61","1197.23","-1054.8","-273.665","1332.78","-1144.74","-569.444","514.677","-1279.31","-248.583","141.451","-1254.19","-745.058","195.938","-1105.93","-159.516","1129.14","-1215.68","-231.306","500.565","-895.275","-236.333","857.578","-1274.29","78.3006","706.018","-1315.11","-243.116","909.233","-1131.4","-472.674","957.394"
239,0,"-1168.39","45.4496","1465.28","-1326.75","-21.4909","902.917","-937.28","-366.626","1055.23","-1328.91","-30.761","1198.27","-1055.66","-276.472","1333.11","-1147.18","-571.722","514.248","-1279.16","-249.008","140.686","-1258.61","-746.323","195.737","-1106.38","-161.622","1129.62","-1215.85","-232.219","500.499","-897.522","-230.536","862.343","-1271.01","87.5837","710.35","-1315.94","-244.075","909.372","-1133.09","-474.441","956.981"
240,0,"-1168.32","42.2871","1466.3","-1324.36","-16.4544","904.752","-937.399","-367.129","1055.41","-1328.39","-32.039","1199.41","-1056.53","-279.359","1333.39","-1149.49","-573.941","513.717","-1279.45","-249.143","141.199","-1262.61","-747.709","196.009","-1106.85","-164.077","1130.22","-1216.05","-233.175","500.649","-899.882","-225.585","866.803","-1267.55","96.9878","715.063","-1316.76","-245.146","909.446","-1134.8","-476.3","956.535"
241,0,"-1168.2","38.9688","1467.29","-1321.97","-11.3602","906.793","-937.536","-367.83","1055.61","-1327.95","-33.3605","1200.75","-1057.38","-282.306","1333.58","-1151.69","-576.259","513.348","-1279.26","-249.178","141.088","-1266.28","-748.806","195.774","-1107.21","-166.487","1130.7","-1216.38","-234.088","500.91","-902.191","-221.602","870.887","-1264.07","106.458","720.25","-1317.67","-246.475","909.673","-1136.47","-478.268","956.206"
242,0,"-1168.14","35.5839","1468.35","-1319.47","-6.15977","909.087","-937.638","-368.676","1055.83","-1327.47","-34.7749","1202.01","-1058.24","-285.357","1333.81","-1153.86","-578.515","512.854","-1278.78","-250.342","139.825","-1270.06","-749.82","195.22","-1107.44","-168.881","1131.25","-1216.66","-235.036","501.025","-904.368","-218.49","874.574","-1260.46","115.923","725.874","-1318.58","-247.717","909.717","-1138.18","-480.252","955.747"
243,0,"-1167.97","31.9825","1469.33","-1316.92","-0.898321","911.65","-937.864","-369.573","1055.8","-1326.98","-36.3804","1203.38","-1059.14","-288.463","1333.86","-1156.29","-580.784","512.514","-1279.19","-249.81","140.641","-1273.76","-750.701","194.671","-1107.71","-171.447","1131.73","-1216.75","-236.261","500.492","-906.59","-216.282","877.604","-1256.77","125.412","731.868","-1319.51","-249.105","909.793","-1139.86","-482.226","955.293"
244,0,"-1167.86","28.3443","1470.37","-1314.31","4.43382","914.46","-937.873","-370.563","1055.93","-1326.55","-37.9511","1204.8","-1060.05","-291.792","1333.97","-1157.6","-583.519","512.476","-1279.18","-250.262","140.381","-1276.7","-751.396","194.408","-1108.03","-174.057","1132.15","-1217.27","-237.059","501.052","-908.746","-214.636","880.045","-1252.99","134.886","738.344","-1320.45","-250.534","909.91","-1141.6","-484.458","954.886"
245,0,"-1167.81","24.499","1471.37","-1311.64","9.84098","917.569","-937.894","-371.501","1056","-1326.06","-39.6873","1206.26","-1060.98","-295.169","1334.05","-1159.38","-585.774","511.855","-1278.91","-250.811","139.77","-1279.85","-752.073","193.256","-1108.29","-176.67","1132.63","-1217.62","-238.043","501.137","-911.05","-213.545","881.909","-1249.11","144.398","745.174","-1321.36","-252.156","909.931","-1143.35","-486.79","954.351"
246,0,"-1167.76","20.5547","1472.4","-1308.92","15.1974","920.937","-937.893","-372.414","1055.91","-1325.54","-41.5419","1207.68","-1061.96","-298.563","1333.92","-1160.9","-588.096","511.288","-1279.38","-250.315","140.434","-1282.94","-752.81","192.37","-1108.77","-179.468","1132.94","-1218.07","-238.988","501.134","-913.415","-212.806","882.973","-1245.22","153.868","752.532","-1322.25","-253.771","909.949","-1145.06","-489.085","953.903"
247,0,"-1167.76","16.5229","1473.4","-1306.17","20.5256","924.559","-938.101","-373.142","1055.47","-1325.01","-43.5273","1209.17","-1062.97","-302.271","1333.93","-1162.58","-590.185","510.451","-1279.14","-251.065","139.724","-1285.75","-753.515","191.367","-1109.2","-182.299","1133.31","-1218.41","-240.022","501.247","-915.771","-212.254","883.549","-1241.33","163.261","760.337","-1323.13","-255.568","909.872","-1146.82","-491.599","953.517"
248,0,"-1167.82","12.4133","1474.38","-1303.44","25.7365","928.464","-938.214","-373.761","1054.98","-1324.59","-45.593","1210.64","-1063.97","-305.942","1333.72","-1164.06","-592.304","509.658","-1279.73","-250.605","140.494","-1288.08","-754.104","190.52","-1109.74","-185.271","1133.6","-1218.62","-241.405","500.743","-918.211","-211.746","883.81","-1237.35","172.605","768.613","-1323.96","-257.348","909.795","-1148.56","-494.134","952.923"
249,0,"-1167.91","8.11406","1475.29","-1300.71","30.8656","932.687","-938.536","-374.269","1054.07","-1324.21","-47.7763","1212.19","-1065.06","-309.781","1333.59","-1165.49","-594.395","508.779","-1280.08","-250.587","141.797","-1290.47","-754.65","189.374","-1110.39","-188.371","1133.79","-1219.05","-242.418","500.829","-920.513","-211.206","883.984","-1233.34","181.759","777.337","-1324.8","-259.334","909.71","-1150.33","-496.873","952.466"
250,0,"-1168.03","3.72273","1476.16","-1298.01","35.8025","937.202","-939.283","-374.617","1052.67","-1323.85","-50.0938","1213.83","-1066.11","-313.667","1333.28","-1166.79","-596.478","507.927","-1279.98","-250.744","141.021","-1292.47","-755.139","188.322","-1111.07","-191.629","1134.01","-1219.57","-243.324","500.912","-922.647","-210.652","884.13","-1229.33","190.657","786.658","-1325.63","-261.331","909.579","-1152.1","-499.712","951.881"
251,0,"-1168.19","-0.701436","1477.01","-1295.37","40.5836","941.994","-939.714","-375.132","1051.75","-1323.48","-52.5362","1215.49","-1067.18","-317.728","1332.88","-1168.08","-598.592","506.952","-1280","-250.885","141.291","-1294.3","-755.756","186.887","-1111.76","-195.017","1134.16","-1220.21","-243.884","501.491","-924.762","-209.994","884.275","-1225.29","199.282","796.331","-1326.46","-263.48","909.394","-1153.85","-502.536","951.414"
252,0,"-1168.43","-5.22003","1477.86","-1292.74","45.1496","947.05","-940.224","-375.67","1050.72","-1323.13","-55.102","1217.21","-1068.2","-321.937","1332.42","-1169.1","-600.85","506.094","-1280.26","-250.902","141.383","-1295.98","-755.94","185.833","-1112.39","-198.475","1134.26","-1220.7","-244.892","501.6","-926.629","-209.208","884.761","-1221.28","207.598","806.422","-1327.32","-265.682","909.257","-1155.62","-505.492","950.636"
253,0,"-1168.74","-9.91108","1478.64","-1290.2","49.4719","952.344","-940.83","-376.328","1049.8","-1322.77","-57.8384","1219","-1069.22","-326.171","1331.83","-1170.28","-603.001","505.16","-1280.48","-250.896","141.549","-1297.67","-756.76","184.449","-1113.09","-202.089","1134.24","-1221.1","-245.706","501.732","-928.199","-208.207","885.625","-1217.32","215.499","816.928","-1328.21","-268.051","909.054","-1157.37","-508.44","950.07"
254,0,"-1169.05","-14.6126","1479.4","-1287.53","54.0073","957.394","-941.519","-376.982","1048.77","-1322.4","-60.7157","1220.88","-1070.21","-330.527","1331.19","-1171.23","-605.304","504.132","-1280.75","-250.963","142.284","-1298.96","-757.351","182.842","-1113.82","-205.744","1134.24","-1221.55","-246.668","501.881","-929.537","-206.808","887.074","-1213.37","222.95","827.798","-1329.13","-270.475","908.821","-1159.14","-511.631","949.371"
255,0,"-1169.39","-19.4289","1480.13","-1285.14","57.8735","963.109","-942.329","-377.771","1047.81","-1322.02","-63.7782","1222.75","-1071.27","-334.996","1330.53","-1172.16","-607.647","503.145","-1280.48","-251.405","141.354","-1300.3","-758.116","181.131","-1114.62","-209.453","1134.23","-1221.93","-247.473","502.198","-930.377","-205.29","889.183","-1209.43","230.113","839.012","-1330.09","-272.953","908.629","-1160.89","-514.654","948.613"
256,0,"-1169.76","-24.3971","1480.81","-1283","60.86","968.873","-943.088","-378.816","1047","-1321.65","-66.9558","1224.57","-1072.28","-339.581","1329.82","-1173.06","-610.021","502.107","-1280.59","-251.508","141.392","-1301.52","-758.809","179.65","-1115.55","-213.285","1134.12","-1222.43","-248.567","502.443","-930.732","-203.759","891.874","-1205.48","236.875","850.528","-1331","-275.469","908.255","-1162.64","-517.874","947.868"
257,0,"-1170.18","-29.4558","1481.47","-1280.65","64.1018","974.907","-943.845","-380.125","1046.24","-1321.3","-70.3829","1226.41","-1073.36","-344.22","1329.02","-1173.79","-612.536","501.06","-1280.64","-251.719","141.368","-1302.42","-759.398","178.258","-1116.5","-217.171","1134.03","-1222.7","-249.814","503.026","-930.657","-202.201","895.072","-1201.6","243.125","862.375","-1331.94","-278.156","908.106","-1164.37","-521.071","946.983"
258,0,"-1170.57","-34.5433","1482.11","-1278.38","67.0282","981.087","-944.552","-381.634","1045.53","-1321.02","-73.8918","1228.25","-1074.56","-348.994","1328.28","-1174.52","-615.051","500.071","-1280.58","-252.01","141.159","-1303.39","-760.013","176.36","-1117.6","-221.22","1133.91","-1222.58","-251.148","502.891","-930.335","-200.755","898.719","-1197.91","249.128","874.186","-1332.94","-280.962","907.702","-1166.13","-524.495","946.206"
259,0,"-1171.08","-39.8011","1482.7","-1276.21","69.5743","987.389","-945.132","-383.349","1045.12","-1320.68","-77.539","1229.93","-1075.83","-354.005","1327.71","-1175.15","-617.382","498.594","-1280.59","-252.095","141.222","-1304.16","-761.006","174.53","-1118.65","-225.252","1133.81","-1223.49","-251.974","503.433","-929.26","-199.12","903.013","-1194.29","254.459","886.445","-1333.93","-283.795","907.622","-1167.87","-527.916","945.26"
260,0,"-1171.58","-45.1198","1483.32","-1274.14","71.8492","993.865","-945.493","-385.197","1045.07","-1320.49","-81.3193","1231.7","-1077.16","-359.019","1326.93","-1175.81","-619.908","497.39","-1280.66","-252.219","141.308","-1304.8","-761.704","172.951","-1119.78","-229.517","1133.65","-1223.74","-253.182","503.533","-928.348","-198.085","907.222","-1190.69","259.219","898.89","-1334.89","-286.675","907.286","-1169.57","-531.412","944.359"
261,0,"-1172.12","-50.5822","1483.95","-1272.21","73.744","1000.43","-945.885","-387.119","1044.95","-1320.29","-85.2669","1233.39","-1079.22","-364.623","1325.8","-1176.38","-622.527","496.228","-1280.69","-252.373","141.29","-1305.17","-762.444","170.711","-1120.82","-233.746","1133.56","-1224.17","-254.38","503.556","-927.251","-197.189","911.668","-1187.18","263.654","911.767","-1335.81","-289.721","906.816","-1171.3","-535.033","943.443"
262,0,"-1172.76","-56.1663","1484.62","-1270.39","75.3376","1007.07","-946.048","-389.13","1045.03","-1320.17","-89.3493","1234.95","-1080.12","-369.611","1325.75","-1176.89","-625.202","495.161","-1280.72","-252.647","141.171","-1305.61","-763.47","169.411","-1121.92","-238.283","1133.46","-1224.13","-255.83","503.221","-926.012","-196.272","916.487","-1183.61","267.108","924.136","-1336.73","-292.799","906.587","-1173","-538.808","942.378"
263,0,"-1173.41","-61.8505","1485.23","-1268.75","76.5588","1013.83","-946.127","-391.25","1045.29","-1320.09","-93.6574","1236.52","-1081.71","-375.073","1325.17","-1177.37","-627.883","493.938","-1280.72","-252.939","141.108","-1307.26","-765.583","165.463","-1123.02","-242.917","1133.48","-1223.94","-257.567","503.004","-924.727","-195.538","921.477","-1180.22","270.374","936.861","-1337.55","-295.967","906.115","-1174.69","-542.641","941.469"
264,0,"-1174.09","-67.7136","1485.87","-1267","77.3692","1020.58","-945.992","-393.365","1045.86","-1320.06","-98.0488","1238.03","-1083.31","-380.752","1324.77","-1177.8","-630.649","492.792","-1280.72","-253.34","140.928","-1306.57","-766.214","164.658","-1124.16","-247.804","1133.47","-1224.16","-259.349","502.919","-923.456","-195.034","926.673","-1176.55","272.679","949.144","-1338.38","-299.32","905.827","-1176.38","-546.677","940.594"
265,0,"-1174.85","-73.6461","1486.55","-1265.22","77.6419","1027.22","-945.88","-395.595","1046.5","-1320.09","-102.574","1239.56","-1085.02","-386.506","1324.34","-1178.19","-633.451","491.646","-1280.65","-253.696","140.812","-1307.8","-767.594","161.648","-1125.2","-252.712","1133.52","-1224.52","-261.116","502.972","-922.186","-194.77","931.971","-1173.37","274.51","961.81","-1339.15","-302.669","905.361","-1178.06","-550.751","939.555"
266,0,"-1175.7","-79.7049","1487.19","-1263.56","77.6151","1033.89","-945.675","-397.885","1047.44","-1320.09","-107.243","1240.98","-1086.76","-392.323","1323.98","-1178.53","-636.222","490.438","-1280.63","-254.06","140.672","-1307.93","-768.512","159.794","-1126.25","-257.798","1133.58","-1224.68","-263.015","503.032","-920.998","-194.753","937.379","-1170.37","275.783","974.43","-1339.83","-306.191","905.067","-1179.75","-555.057","938.575"
267,0,"-1176.52","-85.8977","1487.82","-1261.97","77.0983","1040.42","-945.474","-400.251","1048.5","-1320.14","-112.039","1242.41","-1088.53","-398.242","1323.64","-1178.82","-639.068","489.27","-1280.56","-254.164","140.867","-1307.39","-769.128","158.749","-1127.24","-263.034","1133.77","-1224.82","-265.074","503.068","-919.922","-195.052","942.774","-1167.49","276.494","986.907","-1340.53","-309.793","904.601","-1181.46","-559.424","937.667"
268,0,"-1177.43","-92.1403","1488.45","-1260.53","76.245","1046.94","-945.198","-402.786","1049.87","-1320.22","-117.017","1243.86","-1090.35","-404.208","1323.39","-1179.12","-641.882","488.162","-1280.52","-254.674","140.742","-1308.52","-770.564","155.847","-1128.29","-268.438","1133.91","-1224.93","-267.256","503.007","-918.865","-195.554","948.115","-1164.75","276.622","999.24","-1341.15","-313.441","904.155","-1183.15","-563.899","936.802"
269,0,"-1178.4","-98.4971","1489.09","-1259.16","74.968","1053.35","-944.873","-405.349","1051.27","-1320.31","-122.053","1245.19","-1092.18","-410.143","1323.16","-1179.34","-644.702","486.999","-1280.6","-254.862","141.136","-1309.2","-771.626","153.967","-1129.29","-273.919","1134.07","-1225.19","-269.405","503.223","-917.914","-196.44","953.423","-1162.36","276.305","1011.45","-1341.73","-317.244","903.728","-1184.84","-568.455","935.908"
270,0,"-1179.42","-104.982","1489.72","-1257.88","73.3358","1059.64","-944.554","-408.021","1052.71","-1320.57","-127.215","1246.67","-1094.09","-416.186","1323.07","-1179.56","-647.44","485.871","-1280.55","-255.586","140.685","-1309.93","-772.551","151.993","-1130.31","-279.507","1134.28","-1225.16","-272.049","503.077","-917.069","-197.614","958.588","-1160.03","275.083","1023.68","-1342.29","-321.23","903.298","-1186.54","-573.235","934.94"
271,0,"-1180.53","-111.508","1490.39","-1256.7","71.3327","1065.78","-944.048","-410.602","1054.13","-1320.81","-132.508","1248.04","-1095.97","-422.214","1322.99","-1179.74","-650.139","484.831","-1280.57","-256.217","140.424","-1310.97","-773.5","150.347","-1131.33","-285.16","1134.4","-1225.29","-274.638","503.12","-916.187","-199.112","963.681","-1157.42","273.555","1034.55","-1342.82","-325.305","902.75","-1188.24","-578.194","934.082"
272,0,"-1181.68","-118.099","1490.93","-1255.65","68.9532","1071.73","-943.587","-413.572","1055.82","-1321.21","-137.758","1249.47","-1097.86","-428.353","1322.99","-1179.81","-652.821","483.726","-1280.77","-256.34","140.896","-1312.08","-774.641","148.641","-1132.46","-291","1134.6","-1225.26","-277.635","502.971","-915.401","-200.878","968.622","-1155.26","271.473","1045.51","-1343.29","-329.387","902.28","-1189.93","-583.184","933.241"
273,0,"-1182.89","-124.802","1491.54","-1254.71","66.2252","1077.43","-943.204","-416.734","1057.53","-1321.67","-143.171","1250.92","-1099.76","-434.397","1322.89","-1179.94","-655.497","482.654","-1280.75","-256.371","141.485","-1313.39","-775.651","147.098","-1133.63","-296.805","1134.85","-1225.21","-280.725","502.891","-914.699","-202.94","973.544","-1153.37","269.227","1055.66","-1343.73","-333.622","901.72","-1191.59","-588.129","932.187"
274,0,"-1184.22","-131.594","1492.11","-1253.88","63.1871","1082.81","-942.842","-420.17","1059.23","-1322.2","-148.664","1252.47","-1101.66","-440.492","1322.82","-1179.95","-658.287","481.701","-1280.53","-256.835","141.494","-1314.62","-776.66","145.583","-1134.94","-302.716","1134.93","-1225.2","-283.915","502.845","-914.19","-205.245","978.428","-1151.6","266.206","1065.51","-1344.19","-338.021","901.139","-1193.21","-593.254","931.27"
275,0,"-1185.62","-138.398","1492.68","-1253.08","59.7638","1087.92","-942.49","-423.75","1061.1","-1323.22","-153.763","1254.58","-1103.55","-446.633","1322.78","-1179.99","-661.137","480.548","-1280.49","-257.346","141.471","-1315.58","-777.694","143.9","-1136.28","-308.647","1135.17","-1225.18","-287.422","502.708","-913.909","-207.707","983.204","-1150.21","262.742","1074.73","-1344.59","-342.592","900.595","-1194.82","-598.551","930.327"
276,0,"-1187.09","-145.236","1493.18","-1252.36","56.0173","1092.73","-942.177","-427.387","1062.9","-1323.74","-159.417","1256.16","-1105.41","-452.898","1322.91","-1180.12","-664.272","479.56","-1280.58","-257.983","141.536","-1316.46","-778.736","142.177","-1137.71","-314.681","1135.4","-1225.19","-291.044","502.631","-913.617","-210.403","987.815","-1149.2","259.024","1083.36","-1345.01","-347.25","900.028","-1196.43","-604.024","929.462"
277,0,"-1188.6","-152.023","1493.7","-1251.81","52.0621","1097.29","-941.981","-431.326","1064.85","-1324.39","-165.056","1257.76","-1107.28","-459.083","1322.84","-1180.25","-667.465","478.421","-1280.66","-258.736","141.56","-1317.33","-779.822","140.847","-1139.27","-320.744","1135.59","-1225.12","-294.831","502.581","-913.287","-213.52","992.147","-1148.22","255.22","1091.13","-1345.57","-351.974","899.581","-1198.01","-609.697","928.733"
278,0,"-1190.18","-158.913","1494.08","-1251.51","47.9273","1101.87","-941.698","-435.292","1066.77","-1324.59","-171.046","1258.8","-1109.12","-465.395","1322.94","-1180.56","-670.834","477.403","-1280.87","-258.968","142.319","-1317.97","-780.908","138.83","-1140.9","-326.932","1135.83","-1225.15","-298.704","502.439","-912.786","-216.878","996.046","-1147.41","251.26","1098.21","-1345.98","-357.046","898.988","-1199.53","-615.217","927.726"
279,0,"-1191.81","-165.771","1494.44","-1250.92","43.6899","1105.7","-941.48","-439.432","1068.69","-1325.2","-176.692","1260.34","-1110.95","-471.62","1322.85","-1180.82","-674.314","476.477","-1281.05","-260.188","142.103","-1318.67","-781.927","137.11","-1142.63","-333.222","1135.93","-1225.18","-302.697","502.271","-912.288","-220.546","999.512","-1146.77","247.02","1104.59","-1346.43","-362.318","898.255","-1201.03","-620.956","927.008"
280,0,"-1193.53","-172.647","1494.67","-1250.5","39.2335","1109.42","-941.314","-443.823","1070.63","-1325.74","-182.341","1261.69","-1112.82","-477.942","1322.88","-1181.12","-677.915","475.654","-1281.33","-260.786","142.521","-1319.24","-782.828","135.014","-1144.29","-339.454","1136.01","-1225.27","-306.695","501.979","-911.691","-224.508","1002.61","-1146.28","242.591","1110.36","-1347.06","-367.627","897.959","-1202.51","-626.79","926.356"
281,0,"-1195.18","-179.447","1494.76","-1250.08","34.653","1112.78","-941.181","-448.39","1072.52","-1326.35","-187.983","1263.08","-1114.67","-484.311","1322.88","-1181.47","-681.761","475.073","-1281.63","-261.65","142.749","-1319.15","-783.285","134.469","-1146.03","-345.861","1136.12","-1225.46","-310.64","501.888","-910.966","-228.709","1005.26","-1145.89","238.082","1115.46","-1347.65","-372.989","897.119","-1203.94","-632.467","925.549"
282,0,"-1196.93","-186.235","1494.9","-1249.67","29.9725","1115.74","-941.025","-453.007","1074.29","-1326.95","-193.658","1264.28","-1116.51","-490.658","1322.87","-1181.81","-685.757","474.502","-1281.8","-262.691","142.87","-1319.94","-783.914","132.424","-1147.76","-352.19","1136.21","-1225.62","-314.637","501.613","-910.178","-233.173","1007.58","-1145.57","233.3","1120.17","-1348.17","-378.378","896.143","-1205.34","-638.264","924.901"
283,0,"-1198.66","-192.874","1494.98","-1249.34","25.1265","1118.31","-940.952","-457.821","1075.86","-1327.6","-199.275","1265.34","-1118.34","-496.889","1322.77","-1182.22","-689.886","474.004","-1282.14","-263.549","143.393","-1321.68","-784.691","130.256","-1149.63","-358.622","1136.33","-1225.83","-318.805","501.456","-909.375","-237.903","1009.56","-1145.19","228.367","1124.32","-1348.72","-383.633","894.793","-1206.77","-644.256","924.448"
284,0,"-1200.36","-199.386","1495.01","-1249.1","20.1654","1120.54","-940.989","-463","1077.32","-1328.27","-204.906","1266.26","-1120.14","-503.061","1322.63","-1182.76","-694.009","473.475","-1282.26","-264.461","144.229","-1321.46","-784.973","129.496","-1151.47","-364.899","1136.48","-1226.12","-323.047","501.326","-908.599","-242.939","1011.32","-1144.81","223.177","1127.9","-1349.57","-389.05","893.939","-1208.16","-650.107","923.822"
285,0,"-1202.1","-205.863","1495.06","-1248.95","15.0674","1122.42","-941.048","-468.312","1078.46","-1328.98","-210.495","1266.97","-1121.87","-509.261","1322.58","-1183.38","-698.104","473.064","-1282.26","-266.024","144.305","-1322.06","-785.623","128.68","-1153.28","-371.139","1136.71","-1226.4","-327.325","501.413","-907.707","-248.263","1012.73","-1144.54","218.039","1130.84","-1350.12","-394.637","892.967","-1209.61","-656.214","923.353"
286,0,"-1203.85","-212.236","1495.05","-1248.92","9.91204","1123.91","-941.215","-473.933","1079.45","-1329.73","-215.974","1267.48","-1123.57","-515.264","1322.45","-1184.15","-702.008","472.683","-1282.35","-267.274","145.241","-1322.64","-786.161","127.406","-1154.92","-377.254","1136.87","-1226.61","-331.852","501.372","-906.906","-253.891","1013.83","-1144.33","212.754","1133.32","-1350.81","-400.237","892.163","-1211.09","-662.186","922.988"
287,0,"-1205.54","-218.43","1495.03","-1248.99","4.73085","1125.12","-941.486","-479.815","1080.2","-1330.52","-221.431","1267.9","-1125.21","-521.143","1322.23","-1185.04","-705.654","472.367","-1282.28","-269.162","145.562","-1323.12","-786.832","126.02","-1156.36","-383.504","1137.11","-1226.79","-336.53","501.33","-906.06","-259.808","1014.52","-1143.85","207.222","1134.8","-1351.78","-405.658","891.44","-1212.53","-668.285","922.684"
288,0,"-1207.2","-224.478","1495.04","-1248.95","-0.448302","1125.65","-941.791","-485.859","1080.84","-1331.32","-226.794","1268.07","-1126.81","-526.956","1321.98","-1185.82","-709.115","472.081","-1282.09","-270.929","146.233","-1323.7","-787.37","125.008","-1157.56","-389.635","1137.24","-1226.98","-341.424","501.413","-905.223","-266.049","1014.75","-1143.39","201.711","1135.64","-1352.55","-411.413","890.689","-1213.95","-674.092","922.457"
289,0,"-1208.85","-230.382","1495.01","-1249.15","-5.75607","1125.94","-942.25","-492.199","1081.33","-1332.14","-232.1","1268.11","-1128.37","-532.623","1321.78","-1186.61","-712.376","472.002","-1281.99","-273.014","147.021","-1324.19","-788.009","124.189","-1158.7","-395.743","1137.31","-1227.12","-346.5","501.426","-904.389","-272.519","1014.55","-1143.25","196.136","1136.19","-1353.43","-417.001","890.075","-1215.39","-680.115","922.401"
