Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1373)",,,"Reconstruction Position - Unlabeled Track (1377)",,,"Reconstruction Position - Unlabeled Track (1383)",,,"Reconstruction Position - Unlabeled Track (1404)",,,"Reconstruction Position - Unlabeled Track (1464)",,,"Reconstruction Position - Unlabeled Track (1465)",,,"Reconstruction Position - Unlabeled Track (1472)",,,"Reconstruction Position - Unlabeled Track (1474)",,,"Reconstruction Position - Unlabeled Track (1480)",,,"Reconstruction Position - Unlabeled Track (1481)",,,"Reconstruction Position - Unlabeled Track (1487)",,,"Reconstruction Position - Unlabeled Track (1488)",,,"Reconstruction Position - Unlabeled Track (1489)",,
413,0,"-1179.54","-1007.33","1165.18","-1251.94","-553.146","1558.17","-1079.18","-774.887","455.394","-1285.8","-779.259","118.071","-1147.74","-615.746","1191.52","-1051.89","-6.41762","1392.33","-1291.21","-435.717","1358.41","-974.829","-958.021","1073.66","-1292.46","-786.957","1291.34","-1067.58","-317.399","474.146","-1218.72","-273.033","133.621","-1227.5","-718.4","860.288","-1222.21","-413.504","881.988","-1145.3","-193.978","1313.09"
414,0,"-1188.54","-1010.09","1157.85","-1252.84","-557.718","1556.33","-1078.32","-777.232","454.495","-1285.58","-778.038","117.86","-1148.13","-617.678","1190.61","-1052.87","-14.5577","1418.99","-1291.51","-440.719","1360.76","-982.62","-960.134","1070.11","-1296.03","-788.73","1286.16","-1063.39","-314.916","472.48","-1218.27","-272.897","133.17","-1227.37","-716.047","857.825","-1219.52","-411.48","881.212","-1147.38","-196.172","1330.08"
415,0,"-1197.4","-1012.5","1149.8","-1253.73","-562.444","1554.26","-1077.58","-779.486","453.602","-1285.37","-776.892","117.492","-1148.51","-619.743","1189.69","-1054.57","-23.8191","1444.59","-1291.96","-445.87","1362.78","-990.348","-961.756","1065.78","-1299.52","-790.488","1280.74","-1059.35","-312.336","471.503","-1217.83","-272.635","132.784","-1226.79","-713.979","855.513","-1216.69","-409.582","880.242","-1148.11","-200.489","1345.12"
416,0,"-1206.07","-1014.53","1141.04","-1254.56","-567.317","1551.92","-1076.97","-781.682","452.453","-1285.41","-775.604","117.276","-1148.89","-621.79","1188.49","-1056.96","-34.0374","1468.99","-1292.49","-451.193","1364.43","-998.158","-963.234","1061.05","-1302.93","-792.159","1275.12","-1055.28","-310.629","469.544","-1217.13","-272.895","131.737","-1226.39","-711.896","853.423","-1213.88","-407.718","879.293","-1149.3","-205.439","1359.55"
417,0,"-1214.56","-1016.15","1131.79","-1255.61","-572.069","1549.63","-1076.33","-783.778","451.258","-1285.11","-774.475","117.019","-1149.12","-623.663","1187.27","-1060.04","-45.1364","1492.2","-1293.14","-456.675","1365.85","-1005.91","-964.332","1055.58","-1306.23","-793.747","1269.12","-1051.19","-308.718","467.845","-1216.54","-273.156","130.82","-1226.1","-709.802","850.776","-1210.99","-406.018","878.373","-1150.92","-211.035","1373.42"
418,0,"-1223.01","-1017.39","1122.35","-1256.48","-577.097","1546.9","-1075.65","-785.872","450.084","-1284.73","-773.544","116.862","-1149.3","-626.005","1185.58","-1063.72","-56.9881","1514.25","-1294.47","-462.455","1367.88","-1013.67","-965.11","1049.65","-1309.48","-795.244","1262.91","-1046.94","-307.044","465.807","-1216.06","-273.083","130.274","-1225.12","-706.932","849.713","-1207.99","-404.476","876.912","-1152.25","-217.408","1386.07"
419,0,"-1231.36","-1018.29","1112.53","-1257.38","-582.233","1544.04","-1074.89","-787.681","448.919","-1284.22","-772.744","116.616","-1149.58","-628.385","1183.42","-1067.94","-69.5607","1535.14","-1295.45","-467.966","1368.56","-1021.28","-965.463","1043.22","-1312.65","-796.579","1256.37","-1042.65","-305.438","463.903","-1215.49","-273.291","129.52","-1225.02","-705.576","846.344","-1204.94","-402.912","875.418","-1154.6","-224.178","1398.81"
420,0,"-1239.49","-1018.77","1102.33","-1258.24","-587.512","1540.85","-1073.89","-789.116","447.823","-1284.21","-772.237","116.575","-1149.77","-630.646","1181.17","-1072.65","-82.752","1554.85","-1296.32","-473.862","1368.8","-1028.62","-965.617","1036.6","-1315.81","-797.925","1249.6","-1038.21","-303.919","461.709","-1214.87","-273.317","129.09","-1224.89","-703.431","843.718","-1201.99","-401.491","874.21","-1155.72","-232.722","1409.28"
421,0,"-1247.33","-1018.55","1091.73","-1259.19","-592.781","1537.55","-1072.72","-790.585","446.737","-1284.15","-772.091","116.553","-1149.99","-632.932","1178.63","-1077.79","-96.4821","1573.36","-1297.32","-479.811","1368.7","-1035.66","-965.442","1029.8","-1318.95","-799.136","1242.53","-1033.81","-302.634","459.56","-1214.25","-273.444","128.481","-1224.61","-701.567","841.127","-1198.97","-400.114","872.566","-1158.52","-240.623","1420.8"
422,0,"-1254.92","-1018.06","1080.79","-1260.15","-598.124","1534.02","-1071.33","-791.593","445.562","-1284.11","-772.151","116.314","-1150.1","-635.342","1176.35","-1083.32","-110.685","1590.71","-1298.3","-485.847","1368.12","-1042.6","-964.957","1022.98","-1322.04","-800.385","1235.26","-1029.54","-300.88","457.937","-1213.54","-273.725","127.552","-1224.62","-699.684","839.722","-1196.07","-398.827","870.891","-1161.57","-248.899","1431.63"
423,0,"-1262.31","-1017.28","1069.37","-1261.05","-603.618","1530.19","-1069.74","-792.536","444.199","-1283.78","-772.437","116.019","-1150.46","-637.917","1173.47","-1089.23","-125.3","1606.89","-1299.41","-491.969","1367.22","-1049.47","-963.826","1015.52","-1325.07","-801.543","1227.7","-1025.14","-299.835","455.613","-1212.96","-273.801","126.972","-1224.1","-697.661","836.658","-1193.22","-397.611","869.073","-1164.88","-257.557","1441.74"
424,0,"-1269.71","-1016.21","1057.65","-1261.99","-609.126","1526.12","-1067.98","-793.51","442.756","-1284.56","-772.68","116.379","-1150.86","-640.56","1170.35","-1095.45","-140.283","1621.87","-1300.66","-498.129","1366","-1056.36","-962.925","1008.34","-1328","-802.681","1219.91","-1020.7","-298.876","453.299","-1212.32","-274.007","126.391","-1223.72","-696.235","833.563","-1190.46","-396.492","867.17","-1168.38","-266.635","1451.07"
425,0,"-1277.09","-1014.87","1045.8","-1262.94","-614.676","1521.86","-1066.09","-794.481","440.917","-1284.65","-772.87","116.27","-1151.25","-643.26","1166.95","-1101.98","-155.521","1635.69","-1302.02","-504.226","1364.43","-1063.16","-961.449","1000.39","-1330.86","-803.751","1211.95","-1016.38","-298.129","450.731","-1211.59","-274.177","125.772","-1223.39","-694.751","830.532","-1187.73","-395.414","865.037","-1172.05","-276.058","1459.59"
426,0,"-1284.76","-1012.99","1033.49","-1263.94","-620.295","1517.41","-1064.05","-795.476","439.27","-1284.53","-773.035","116.15","-1151.63","-646.067","1163.43","-1108.75","-170.973","1648.38","-1303.49","-510.354","1362.49","-1069.92","-960.024","992.307","-1333.64","-804.753","1203.89","-1011.69","-297.605","447.709","-1210.96","-274.478","125.111","-1222.83","-692.848","827.054","-1185.16","-394.545","862.674","-1175.81","-285.757","1467.34"
427,0,"-1292.28","-1010.98","1020.82","-1264.95","-625.913","1512.72","-1061.75","-796.394","437.302","-1284.35","-773.022","115.827","-1152.25","-649.093","1159.26","-1115.66","-186.603","1659.96","-1304.98","-516.49","1360.19","-1077.6","-958.84","982.82","-1336.4","-805.769","1195.78","-1007.53","-296.572","445.084","-1210.34","-274.526","124.936","-1222.05","-692.777","822.448","-1182.76","-393.511","860.394","-1179.59","-295.62","1474.37"
428,0,"-1299.9","-1008.82","1008.08","-1265.85","-631.656","1507.7","-1059.46","-797.592","435.278","-1284.24","-773.011","115.654","-1152.53","-651.882","1155.6","-1122.53","-202.367","1670.23","-1306.58","-522.585","1357.57","-1083.99","-956.979","974.741","-1339.05","-806.597","1187.43","-1003.26","-295.559","442.657","-1209.63","-274.783","124.488","-1221.4","-692.251","820.494","-1180.26","-392.168","858.054","-1183.54","-305.658","1480.71"
429,0,"-1307.47","-1006.25","995.142","-1266.92","-637.311","1502.65","-1057.01","-798.79","433.224","-1284.09","-772.982","115.453","-1153.13","-654.859","1151.54","-1129.64","-218.28","1679.74","-1308.34","-528.522","1354.72","-1090.25","-954.955","966.635","-1341.62","-807.482","1179.04","-998.844","-294.511","440.183","-1208.88","-275.146","123.986","-1220.58","-691.034","817.016","-1178.21","-391.69","855.19","-1187.57","-315.929","1486.39"
430,0,"-1314.99","-1003.2","982.388","-1267.99","-642.976","1497.41","-1054.44","-799.847","431.242","-1283.85","-772.908","115.149","-1153.81","-657.8","1147.24","-1136.85","-234.223","1688.22","-1310.15","-534.414","1351.63","-1096.96","-952.945","958.328","-1344.12","-808.116","1170.48","-994.667","-293.429","437.493","-1208.26","-275.308","123.553","-1219.66","-689.844","813.486","-1176.29","-390.905","852.416","-1191.68","-326.248","1491.33"
431,0,"-1322.47","-1000.02","969.533","-1269.04","-648.593","1491.94","-1051.84","-800.893","429.243","-1283.6","-772.914","115.026","-1154.52","-660.832","1142.68","-1144.19","-250.055","1695.75","-1311.74","-540.25","1348.03","-1103.65","-950.649","949.215","-1346.6","-808.87","1161.91","-990.486","-292.28","435.148","-1207.48","-275.764","122.873","-1218.64","-688.711","809.685","-1174.51","-390.122","849.511","-1195.78","-336.693","1495.59"
432,0,"-1329.93","-996.416","956.698","-1270.12","-654.161","1486.32","-1049.25","-801.97","427.177","-1283.32","-772.886","114.831","-1155.22","-663.565","1137.86","-1151.58","-265.798","1702.27","-1313.46","-545.946","1344.29","-1110.33","-948.269","939.956","-1348.96","-809.4","1153.19","-986.543","-291.044","432.56","-1206.84","-275.732","122.757","-1217.52","-687.63","805.841","-1172.99","-389.415","846.538","-1199.75","-347.29","1499.21"
433,0,"-1337.18","-992.482","943.719","-1271.28","-659.595","1480.65","-1046.6","-803.041","425.217","-1283.06","-772.903","114.712","-1155.9","-666.305","1132.88","-1159.01","-281.432","1707.9","-1315.15","-551.514","1340.25","-1116.99","-945.696","930.644","-1351.42","-810.015","1144.52","-982.506","-289.679","430.142","-1206.32","-275.328","122.895","-1216.42","-686.607","801.835","-1171.58","-388.727","843.42","-1203.81","-357.691","1502.3"
434,0,"-1344.42","-988.319","930.85","-1272.4","-664.957","1474.72","-1043.99","-804.033","423.231","-1282.63","-773.03","114.657","-1156.6","-668.573","1127.35","-1166.41","-296.895","1712.61","-1316.68","-557","1335.81","-1123.57","-943.136","921.228","-1354.02","-810.16","1135.82","-978.511","-288.178","427.605","-1205.57","-275.734","122.204","-1215.24","-685.7","797.827","-1170.32","-388.081","840.312","-1207.82","-368.188","1504.69"
435,0,"-1351.8","-984.69","918.272","-1273.5","-670.33","1468.63","-1041.41","-805.136","420.965","-1282.17","-773.167","114.314","-1156.84","-670.412","1122.29","-1173.79","-312.126","1716.46","-1318.56","-562.299","1331.48","-1129.97","-941.116","912.14","-1356.32","-810.696","1126.97","-974.613","-286.652","425.051","-1204.9","-275.994","121.643","-1214.16","-684.846","793.698","-1169.21","-387.544","837.134","-1211.83","-378.631","1506.41"
436,0,"-1358.77","-980.024","905.533","-1274.67","-675.707","1462.42","-1038.85","-806.224","418.505","-1282.11","-773.145","114.06","-1157.69","-673.235","1116.93","-1181.04","-327.157","1719.47","-1320.21","-567.478","1326.73","-1136.58","-938.542","901.945","-1358.63","-811.336","1118.26","-970.702","-285.197","422.514","-1204.3","-276.003","121.397","-1213.05","-684.116","789.567","-1168.22","-387.013","833.847","-1215.91","-388.897","1507.58"
437,0,"-1365.58","-975.181","893.182","-1275.8","-680.808","1456.12","-1036.29","-807.395","415.791","-1281.76","-773.295","113.655","-1158.86","-676.637","1111.78","-1188.13","-341.959","1721.69","-1321.87","-572.43","1321.87","-1142.9","-936.053","892.05","-1360.78","-811.667","1109.24","-966.959","-283.765","419.874","-1203.82","-275.615","121.624","-1212.02","-683.438","785.287","-1167.3","-386.569","830.513","-1219.84","-399.035","1508.16"
438,0,"-1372.16","-970.215","880.803","-1276.88","-685.845","1449.67","-1033.51","-808.489","413.132","-1281.67","-773.341","113.509","-1159.7","-679.364","1106.16","-1195.03","-356.48","1723.24","-1323.17","-577.392","1316.51","-1149.36","-933.865","881.035","-1362.54","-810.253","1100.37","-963.349","-282.316","417.366","-1203.1","-275.826","121.052","-1211","-682.849","780.926","-1166.46","-386.246","827.15","-1223.69","-408.971","1508.23"
439,0,"-1378.52","-965.115","868.549","-1278.02","-690.726","1443.23","-1030.76","-809.701","410.433","-1281.34","-773.509","113.41","-1160.57","-682.066","1100.69","-1201.78","-370.714","1724.23","-1325.06","-582.097","1311.65","-1155.41","-931.606","870.917","-1364.29","-810.649","1091.73","-959.775","-280.924","414.917","-1202.35","-276.084","120.503","-1210.05","-682.286","776.433","-1165.74","-385.91","823.703","-1227.46","-418.759","1507.87"
440,0,"-1384.7","-959.958","856.698","-1279.08","-695.613","1436.66","-1028.02","-810.748","407.611","-1281","-773.683","113.092","-1161.45","-684.651","1094.97","-1208.25","-384.671","1724.55","-1326.38","-586.766","1306.13","-1161.41","-929.094","860.482","-1365.91","-811.126","1083.12","-956.381","-279.574","412.437","-1201.75","-276.001","120.229","-1209.19","-681.857","772.03","-1165.03","-385.7","820.179","-1231.7","-427.634","1507.63"
441,0,"-1390.72","-954.612","845.099","-1280.24","-700.363","1430.19","-1025.33","-811.886","404.756","-1280.74","-773.873","112.901","-1162.37","-687.17","1089.28","-1214.53","-398.252","1724.4","-1327.97","-591.21","1300.8","-1167.19","-926.746","850.535","-1367.39","-811.629","1074.66","-953.202","-278.105","409.939","-1201.29","-275.843","120.082","-1208.37","-681.503","767.459","-1164.26","-385.552","816.639","-1235.29","-436.994","1506.28"
442,0,"-1396.55","-949.136","833.748","-1281.43","-704.96","1423.75","-1022.71","-812.799","402.05","-1280.61","-773.892","112.419","-1163.38","-689.707","1083.48","-1220.5","-411.461","1723.69","-1329.44","-595.752","1295.24","-1172.9","-924.081","840.322","-1368.81","-812.175","1066.3","-950.067","-276.615","407.423","-1200.87","-275.564","120.095","-1207.67","-681.241","762.853","-1163.51","-385.519","813.031","-1239.17","-445.69","1504.91"
443,0,"-1402.14","-943.665","823.039","-1282.55","-709.436","1417.24","-1020.18","-813.759","399.26","-1279.92","-773.945","112.841","-1164.33","-691.874","1077.97","-1226.22","-424.256","1722.52","-1330.27","-600.225","1288.93","-1178.44","-921.393","830.366","-1370.12","-812.826","1058.12","-947.095","-275.114","404.951","-1200.2","-275.921","119.273","-1207.06","-681.052","758.229","-1162.74","-385.474","809.517","-1242.81","-454.355","1502.96"
444,0,"-1407.52","-938.221","812.439","-1283.64","-713.839","1410.77","-1017.66","-814.802","396.509","-1279.46","-773.997","112.993","-1165.38","-694.286","1072.07","-1231.67","-436.646","1720.92","-1331.86","-604.342","1283.45","-1183.76","-918.702","820.566","-1371.38","-813.371","1050.21","-944.223","-273.458","402.713","-1199.62","-276.101","118.735","-1205.94","-681.07","754.471","-1162.03","-385.607","805.953","-1246.61","-462.485","1500.9"
445,0,"-1412.76","-932.542","802.387","-1284.86","-718.106","1404.5","-1015.19","-815.688","393.848","-1279.08","-773.999","112.893","-1166.53","-696.749","1066.55","-1236.81","-448.583","1718.95","-1333.45","-608.289","1278.03","-1188.96","-915.934","811.009","-1372.63","-813.924","1042.52","-941.301","-272.221","400.395","-1199.1","-275.722","119.016","-1206.07","-680.528","749.442","-1161.27","-385.787","802.389","-1249.94","-470.519","1498.21"
446,0,"-1417.77","-927.243","792.67","-1285.95","-722.278","1398.24","-1012.75","-816.481","391.461","-1278.68","-774.072","112.838","-1167.68","-699.321","1061.13","-1241.68","-460.011","1716.69","-1335.05","-612.079","1272.68","-1193.93","-912.97","801.635","-1373.88","-814.531","1034.99","-938.742","-270.879","398.214","-1198.61","-275.535","118.675","-1205.88","-680.464","744.707","-1160.56","-385.926","798.872","-1253.18","-478.233","1495.35"
447,0,"-1422.58","-921.639","783.168","-1287.04","-726.263","1392.09","-1010.53","-817.186","388.851","-1277.95","-774.568","112.05","-1168.64","-701.464","1055.68","-1246.24","-470.901","1714.14","-1336.56","-615.81","1267.33","-1198.72","-910.1","792.946","-1375.16","-815.125","1027.63","-936.199","-269.745","396.042","-1198.16","-275.322","118.26","-1205.6","-680.534","740.275","-1159.89","-386.16","795.419","-1256.34","-485.53","1492.39"
448,0,"-1427.04","-916.507","774.426","-1288.09","-730.118","1386","-1008.41","-818.036","386.325","-1277.63","-774.535","111.89","-1169.52","-703.288","1050.1","-1250.49","-481.182","1711.28","-1338.08","-619.446","1262.11","-1203.27","-907.145","784.338","-1376.46","-815.715","1020.51","-933.889","-268.743","393.922","-1197.69","-275.434","117.607","-1205.35","-680.533","736.082","-1159.25","-386.501","792.098","-1259.44","-492.432","1489.4"
449,0,"-1431.51","-910.46","765.344","-1289.08","-733.859","1380.05","-1006.25","-818.741","383.824","-1277.36","-774.594","111.718","-1170.3","-705.051","1045.4","-1254.54","-490.808","1708.32","-1339.64","-622.957","1257.04","-1207.44","-903.984","776.254","-1377.73","-816.3","1013.59","-931.67","-267.616","391.957","-1197.4","-274.974","117.8","-1205.12","-680.533","732.094","-1158.72","-386.769","788.831","-1262.21","-499.205","1486.15"
450,0,"-1435.55","-905.465","757.487","-1290.07","-737.45","1374.18","-1004.3","-819.583","381.467","-1277.04","-774.606","111.603","-1170.9","-706.883","1040.27","-1258.25","-499.746","1705.16","-1341.2","-626.411","1252.08","-1211.53","-900.996","768.368","-1379.02","-816.908","1006.89","-929.518","-266.751","389.752","-1197.12","-274.42","118.139","-1204.92","-680.532","728.251","-1158.27","-387.049","785.684","-1264.91","-505.542","1482.92"
451,0,"-1439.36","-900.887","749.752","-1291.09","-740.915","1368.54","-1002.33","-820.203","379.303","-1276.77","-774.606","111.159","-1172.25","-709.602","1034.77","-1261.66","-507.975","1701.85","-1342.71","-629.784","1247.25","-1215.32","-898.1","760.825","-1380.25","-817.568","1000.26","-927.517","-265.873","387.694","-1196.81","-274.152","118.335","-1204.73","-680.558","724.509","-1157.9","-387.2","782.77","-1267.37","-511.514","1479.44"
452,0,"-1442.87","-896.519","742.57","-1292.08","-744.219","1363.03","-1000.54","-820.804","377.1","-1276.49","-774.729","110.856","-1174.28","-712.858","1029.3","-1264.81","-515.476","1698.51","-1344.19","-633.017","1242.56","-1218.86","-895.239","753.833","-1381.48","-818.045","994.014","-925.727","-264.863","385.967","-1196.23","-274.838","117.159","-1204.55","-680.594","720.929","-1157.68","-387.379","779.799","-1269.8","-517.125","1476.11"
453,0,"-1446.06","-892.533","735.669","-1293.08","-747.519","1357.7","-998.873","-821.36","375.07","-1276.2","-774.72","110.302","-1173.88","-713.047","1024.81","-1267.65","-522.311","1695.12","-1345.69","-636.08","1238.07","-1222.26","-892.577","747.166","-1382.68","-818.589","988.027","-923.714","-264.172","384.163","-1195.69","-274.92","116.971","-1204.43","-680.55","717.571","-1157.62","-387.532","777.091","-1272","-522.491","1472.74"
454,0,"-1448.98","-888.673","729.242","-1294.08","-750.592","1352.59","-997.261","-821.748","373.359","-1275.99","-774.759","110.257","-1175.33","-715.159","1020.17","-1270.2","-528.481","1691.78","-1347.19","-638.898","1233.83","-1225.29","-890.013","741.303","-1383.88","-819.157","982.268","-922.011","-263.275","382.886","-1195.17","-275.01","116.804","-1204.31","-680.575","714.413","-1157.71","-387.607","774.403","-1273.88","-527.265","1469.31"
455,0,"-1451.69","-885.078","723.285","-1295.09","-753.546","1347.75","-995.876","-822.252","371.513","-1275.86","-774.953","109.918","-1176.42","-717.167","1015.93","-1272.48","-534.011","1688.53","-1348.65","-641.568","1229.85","-1228","-887.854","736.319","-1385.05","-819.726","976.79","-920.311","-262.579","381.642","-1194.59","-275.214","116.454","-1204.32","-680.401","711.528","-1157.9","-387.592","772.032","-1275.52","-531.604","1465.93"
456,0,"-1454.13","-881.601","717.766","-1296.08","-756.459","1343.13","-994.563","-822.506","370.031","-1275.65","-774.998","109.831","-1177.58","-718.542","1012.44","-1274.51","-538.928","1685.4","-1350.06","-644.069","1226.13","-1231.08","-884.789","730.836","-1386.23","-820.217","971.674","-918.832","-261.876","380.686","-1194.05","-274.527","117.366","-1204.36","-680.38","708.72","-1158.3","-387.591","769.692","-1277.08","-535.469","1462.84"
457,0,"-1456.38","-878.405","712.668","-1297.05","-759.292","1338.81","-993.41","-822.746","368.613","-1275.49","-774.946","109.764","-1178.56","-719.684","1009","-1276.34","-543.277","1682.43","-1351.42","-646.465","1222.64","-1233.44","-882.996","726.237","-1387.35","-820.643","966.896","-917.43","-261.255","379.861","-1193.24","-275.076","116.266","-1204.45","-680.308","706.106","-1158.75","-387.561","767.57","-1278.42","-539.023","1459.83"
458,0,"-1458.43","-875.487","707.906","-1297.99","-762.004","1334.73","-992.491","-823.016","367.33","-1275.38","-774.893","109.608","-1180.38","-721.782","1004.89","-1277.91","-547.153","1679.59","-1352.81","-648.687","1219.42","-1235.65","-881.485","721.682","-1388.4","-821.102","962.421","-916.176","-260.568","379.272","-1192.69","-274.866","116.46","-1204.56","-680.182","703.717","-1159.31","-387.557","765.581","-1279.67","-542.262","1456.93"
459,0,"-1460.37","-872.847","703.457","-1298.9","-764.557","1330.93","-991.673","-823.064","366.293","-1275.27","-774.828","109.516","-1180.76","-722.11","1002.39","-1279.29","-550.567","1676.85","-1354.12","-650.801","1216.42","-1237.53","-880.423","717.876","-1389.38","-821.559","958.313","-915.013","-260.065","378.646","-1192.1","-274.81","116.309","-1204.75","-680.014","701.531","-1159.57","-387.374","763.823","-1281.05","-545.109","1454.35"
460,0,"-1462.15","-870.438","699.415","-1299.82","-767.048","1327.49","-991.129","-823.279","365.317","-1275.24","-774.887","109.405","-1182.57","-723.845","999.063","-1280.6","-553.5","1674.4","-1355.39","-652.779","1213.63","-1239.22","-879.445","714.234","-1390.21","-821.99","954.622","-914.032","-259.606","378.295","-1191.56","-274.916","116.055","-1205.01","-679.875","699.537","-1160.66","-387.255","762.297","-1282.33","-547.625","1451.8"
461,0,"-1463.72","-868.234","695.495","-1300.69","-769.418","1324.3","-990.655","-823.339","364.582","-1275.24","-774.999","109.173","-1182.79","-724.233","996.77","-1281.71","-556.054","1672.01","-1356.59","-654.607","1211.1","-1240.86","-878.686","711.072","-1390.96","-822.42","951.226","-913.409","-259.041","377.939","-1191.09","-274.744","116.196","-1205.29","-679.827","697.7","-1161.15","-386.965","760.983","-1283.62","-549.915","1449.43"
462,0,"-1465.1","-866.063","692.245","-1301.54","-771.665","1321.44","-990.328","-823.207","363.882","-1275.24","-775.066","108.961","-1184.07","-725.377","994.176","-1282.79","-558.201","1669.94","-1357.79","-656.195","1208.85","-1242.42","-877.955","708.665","-1391.61","-822.932","948.054","-912.889","-258.531","377.767","-1190.71","-275.099","115.63","-1205.79","-679.741","696.072","-1161.92","-386.945","759.638","-1284.79","-551.824","1447.22"
463,0,"nan","nan","nan","-1302.32","-773.76","1318.81","-990.041","-823.133","363.545","-1275.23","-775.053","108.89","-1185.2","-726.017","992.053","-1283.69","-559.937","1668.1","nan","nan","nan","-1243.96","-877.321","706.72","-1392.19","-823.433","945.257","-912.637","-257.972","377.717","-1190.4","-275.271","115.293","-1206.43","-679.615","694.518","-1163.33","-387.084","758.353","-1286.02","-553.398","1445.4"
464,0,"-1467.54","-862.856","686.365","-1303.18","-775.678","1316.62","-989.935","-823.013","363.225","-1275.25","-774.996","108.855","-1185.18","-726.02","990.816","-1284.45","-561.329","1666.44","-1360.15","-658.725","1205.17","-1245.44","-876.818","705.651","-1392.7","-823.841","942.84","-912.655","-257.201","377.883","-1190.21","-275.297","115.252","-1207.52","-679.546","693.713","-1163.76","-386.513","757.807","-1286.94","-554.782","1443.61"
465,0,"-1468.49","-861.403","684.244","-1303.96","-777.462","1314.72","-989.94","-822.83","363.098","-1275.29","-775.071","108.735","-1185.84","-726.323","989.584","-1285.14","-562.347","1665.06","-1361.21","-659.756","1203.79","-1246.64","-876.3","704.625","-1393.21","-824.265","940.773","-912.704","-256.69","377.838","-1190.03","-275.227","115.379","-1208.58","-679.49","692.883","-1164.75","-386.425","756.937","-1288.01","-555.743","1442.32"
466,0,"-1469.45","-860.243","681.882","-1304.78","-779.031","1313.22","-990.105","-822.455","362.987","-1275.36","-775.129","108.675","-1187.43","-726.571","987.504","-1285.84","-562.959","1663.95","-1363.67","-659.14","1204.27","-1247.7","-875.979","703.977","-1393.69","-824.67","939.003","-912.89","-256.19","378.062","-1189.95","-275.111","115.445","-1209.54","-679.278","692.123","-1166","-386.041","756.671","-1289","-556.333","1441.19"
467,0,"-1470.02","-858.877","680.527","-1305.58","-780.395","1312.05","-990.386","-822.047","363.203","-1275.45","-775.126","108.708","-1188.44","-726.694","986.495","-1286.52","-563.206","1663.07","-1365.17","-659.35","1204.12","-1248.62","-875.728","703.832","-1394.17","-824.925","937.677","-913.44","-255.401","378.524","-1189.85","-275.195","115.32","-1212.73","-678.228","689.383","-1167.18","-385.842","756.098","-1290","-556.654","1440.38"
468,0,"nan","nan","nan","-1306.32","-781.579","1311.17","-990.825","-821.647","363.64","-1275.56","-775.174","108.696","-1189.18","-726.727","985.859","-1287.23","-563.119","1662.53","-1365.86","-660.063","1203.7","-1249.44","-875.672","703.999","-1394.57","-825.072","936.74","-913.95","-254.861","379.027","-1189.81","-275.306","115.129","-1214.06","-677.672","688.88","-1168.46","-385.325","755.841","-1290.85","-556.856","1439.68"
469,0,"nan","nan","nan","-1307.08","-782.494","1310.63","-991.346","-821.062","364.2","-1275.7","-775.243","108.613","-1189.85","-726.583","985.578","-1287.89","-562.691","1662.27","-1366.47","-660.608","1203.5","-1250.15","-875.607","704.667","-1394.86","-825.21","936.148","-914.794","-254.031","379.739","-1189.85","-275.269","115.195","nan","nan","nan","-1170.59","-385.234","755.614","-1291.87","-556.752","1439.49"
470,0,"nan","nan","nan","-1307.85","-783.223","1310.49","-991.991","-820.445","365.019","-1275.85","-775.199","108.677","-1190.49","-726.142","985.657","-1288.55","-562.047","1662.23","-1367.08","-661.014","1203.54","-1250.61","-875.733","705.009","-1395.04","-825.308","936.001","-915.831","-253.176","380.664","-1189.86","-275.386","115.063","nan","nan","nan","-1171.51","-384.334","756.143","-1292.72","-556.525","1439.4"
471,0,"-1471.18","-853.692","678.717","-1308.56","-783.776","1310.7","-992.798","-819.85","365.668","-1275.98","-775.276","108.664","-1191.01","-725.6","985.994","-1289.23","-561.101","1662.42","-1367.62","-661.15","1203.76","-1251.11","-875.815","706.148","-1395.12","-825.347","936.206","-916.879","-252.355","381.785","-1189.93","-275.269","115.275","nan","nan","nan","-1173.19","-383.662","756.494","-1293.8","-555.954","1439.74"
472,0,"nan","nan","nan","-1309.24","-784.162","1311.27","-993.765","-819.143","366.732","-1276.22","-775.482","108.553","-1191.3","-724.806","986.65","-1289.95","-559.875","1662.84","-1368.08","-661.097","1204.22","-1251.63","-876.226","707.362","-1395.09","-825.402","936.738","-918.087","-251.392","383.093","-1189.94","-275.288","115.332","nan","nan","nan","-1175.67","-383.272","756.726","-1294.71","-555.203","1440.14"
473,0,"-1471","-851.287","680.164","-1309.91","-784.193","1312.28","-994.781","-818.33","368.082","-1276.39","-775.543","108.625","-1191.53","-723.998","987.541","-1290.59","-558.34","1663.53","-1368.56","-660.827","1205.01","-1251.99","-876.663","708.896","-1395.01","-825.488","937.613","-919.519","-250.324","384.638","-1190.02","-275.163","115.618","nan","nan","nan","-1177.66","-382.587","757.272","-1295.6","-554.136","1440.83"
474,0,"-1470.79","-850.164","681.275","-1310.42","-783.979","1313.53","-996.1","-817.497","369.321","-1276.56","-775.518","108.845","-1191.79","-723.081","988.664","-1291.24","-556.541","1664.47","-1368.9","-660.385","1206","-1252.14","-876.993","710.885","-1394.81","-825.441","938.82","-920.951","-249.278","386.268","-1190.1","-274.92","116.126","nan","nan","nan","-1179.92","-381.867","757.844","-1296.37","-552.776","1441.78"
