Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (712)",,,"Reconstruction Position - Unlabeled Track (713)",,,"Reconstruction Position - Unlabeled Track (714)",,,"Reconstruction Position - Unlabeled Track (715)",,,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (719)",,,"Reconstruction Position - Unlabeled Track (721)",,,"Reconstruction Position - Unlabeled Track (723)",,,"Reconstruction Position - Unlabeled Track (726)",,,"Reconstruction Position - Unlabeled Track (727)",,,"Reconstruction Position - Unlabeled Track (729)",,,"Reconstruction Position - Unlabeled Track (736)",,
60,0,"502.554","28.4474","420.121","608.157","-62.6135","1555.45","770.952","-56.7401","1071.31","784.726","46.6359","428.152","858.776","171.914","82.0787","794.864","84.1617","1358.4","630.109","-32.4081","1238.87","852.295","182.291","1004.96","420.62","47.8183","1298.52","435.512","154.541","85.735","364.005","189.021","969.975","765.229","14.2457","943.95","440.569","-74.7652","902.672"
61,0,"502.575","28.3713","420.126","608.007","-62.6361","1555.48","770.987","-56.8678","1071.39","784.729","46.6871","428.1","858.776","171.952","82.0376","794.762","84.0701","1358.45","630.052","-32.4686","1238.86","852.459","182.104","1005.03","420.54","47.81","1298.41","435.511","154.541","85.7495","364.185","189.028","969.827","765.251","14.1493","943.978","440.704","-74.6943","902.52"
62,0,"502.615","28.2783","420.123","607.844","-62.6503","1555.52","771.009","-57.0012","1071.47","784.715","46.7147","428.044","858.791","171.977","81.9969","794.662","83.9846","1358.5","629.98","-32.5378","1238.85","852.63","181.908","1005.1","420.465","47.7986","1298.27","435.503","154.532","85.7669","364.332","189.032","969.683","765.271","14.0537","943.972","441.034","-75.1233","902.295"
63,0,"502.655","28.1949","420.13","607.647","-62.674","1555.55","771.031","-57.1518","1071.57","784.685","46.727","427.959","858.815","172.006","81.9519","794.536","83.8825","1358.56","629.903","-32.6208","1238.84","852.794","181.667","1005.18","420.372","47.7725","1298.13","435.512","154.528","85.7645","364.484","189.04","969.567","765.308","13.9792","943.964","441.165","-75.1205","902.139"
64,0,"502.697","28.1096","420.156","607.433","-62.6924","1555.58","771.038","-57.3202","1071.7","784.684","46.7219","427.891","858.855","172.029","81.9153","794.408","83.7633","1358.62","629.813","-32.7274","1238.83","852.967","181.406","1005.29","420.275","47.7335","1297.99","435.509","154.517","85.7572","364.607","189.014","969.414","765.356","13.9029","943.937","441.303","-75.1274","901.976"
65,0,"502.738","27.9919","420.192","607.189","-62.7039","1555.62","771.015","-57.523","1071.83","784.68","46.7385","427.804","858.887","172.052","81.8704","794.259","83.6396","1358.7","629.722","-32.8397","1238.82","853.077","181.135","1005.34","420.163","47.7232","1297.86","435.515","154.515","85.7369","364.703","188.987","969.28","765.389","13.847","943.878","441.432","-75.1295","901.811"
66,0,"502.784","27.8472","420.294","606.918","-62.7298","1555.67","770.963","-57.7358","1071.98","784.727","46.75","427.745","858.92","172.098","81.8259","794.103","83.4936","1358.79","629.614","-32.9559","1238.79","853.256","180.776","1005.52","420.04","47.706","1297.72","435.533","154.515","85.7145","364.757","188.943","969.145","765.42","13.7997","943.823","441.555","-75.1357","901.638"
67,0,"502.902","27.7144","420.46","606.606","-62.757","1555.73","770.888","-57.9885","1072.17","784.805","46.7716","427.691","858.966","172.146","81.7856","793.934","83.3263","1358.92","629.495","-33.0592","1238.78","853.4","180.38","1005.68","419.898","47.6915","1297.6","435.539","154.531","85.69","364.808","188.886","968.984","765.454","13.7493","943.785","441.659","-75.1497","901.467"
68,0,"503.095","27.4586","420.873","606.224","-62.7824","1555.78","770.775","-58.2832","1072.39","784.904","46.8028","427.686","859.009","172.227","81.7356","793.715","83.1244","1359.05","629.351","-33.1677","1238.76","853.553","179.952","1005.83","419.721","47.6776","1297.47","435.535","154.557","85.6836","364.809","188.807","968.819","765.452","13.6787","943.777","441.792","-75.1478","901.292"
69,0,"503.277","26.8146","421.576","605.793","-62.8065","1555.83","770.615","-58.6236","1072.64","785.005","46.8816","427.654","859.04","172.303","81.6995","793.467","82.9079","1359.19","629.179","-33.2846","1238.75","853.742","179.433","1006.01","419.539","47.6833","1297.33","435.541","154.628","85.6724","364.77","188.69","968.645","765.432","13.5756","943.793","441.96","-75.1753","901.161"
70,0,"503.67","26.1838","422.305","605.349","-62.8322","1555.89","770.402","-58.999","1072.89","785.151","46.9648","427.642","859.098","172.392","81.628","793.175","82.667","1359.35","628.969","-33.4084","1238.74","853.957","178.847","1006.18","419.296","47.6871","1297.19","435.549","154.716","85.6546","364.71","188.568","968.455","765.384","13.4555","943.82","442.089","-75.2269","901.059"
71,0,"503.909","25.0807","423.142","604.842","-62.8665","1555.93","770.171","-59.4494","1073.18","785.328","47.0763","427.6","859.152","172.523","81.5286","792.842","82.4081","1359.48","628.721","-33.5583","1238.72","854.195","178.154","1006.34","419.039","47.6755","1297.02","435.567","154.833","85.6125","364.679","188.439","968.254","765.289","13.3187","943.839","442.179","-75.3024","900.992"
72,0,"504.038","23.6503","423.885","604.276","-62.895","1555.95","769.9","-59.9344","1073.51","785.535","47.2042","427.551","859.223","172.635","81.452","792.449","82.1257","1359.61","628.41","-33.6949","1238.67","854.479","177.367","1006.53","418.76","47.668","1296.8","435.604","154.883","85.6055","364.616","188.289","967.996","765.144","13.1305","943.843","442.227","-75.43","900.943"
