Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (529)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (539)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (577)",,,"Reconstruction Position - Unlabeled Track (587)",,,"Reconstruction Position - Unlabeled Track (589)",,
261,0,"554.846","-440.908","1399.37","688.578","-354.929","1165.13","497.938","138.573","1057.09","770.714","-226.491","847.5","539.538","-231.063","1095.35","441.878","-122.161","1265.22","551.934","199.554","467.411","398.411","275.802","850.978","751.173","-73.6483","80.689","637.773","-121.974","460.997","745.587","-249.992","581.925","nan","nan","nan","529.134","80.6392","936.939"
262,0,"555.651","-441.123","1399.04","688.888","-354.884","1164.77","498.029","137.133","1055.03","770.528","-225.971","846.935","539.666","-231.202","1095.22","442.464","-122.39","1265.18","555.033","202.617","467.731","398.437","271.539","846.929","751.268","-73.7028","80.6769","638.25","-121.727","461.229","746.067","-250.529","581.571","nan","nan","nan","530.39","80.6367","937.463"
263,0,"556.491","-441.184","1398.72","689.197","-354.717","1164.41","498.092","135.646","1052.78","770.285","-225.499","846.32","539.76","-231.301","1095.12","443.079","-122.472","1265.1","558.162","205.775","468.088","398.386","266.938","842.527","751.353","-73.7536","80.6727","638.665","-121.411","461.332","747.126","-250.678","581.599","nan","nan","nan","531.555","80.7404","938.116"
264,0,"557.354","-441.073","1398.46","689.499","-354.417","1164.06","498.049","134.182","1050.37","769.971","-225.048","845.62","539.802","-231.248","1095.04","443.755","-122.412","1265","561.166","208.965","468.253","398.243","261.967","837.838","751.436","-73.8096","80.6864","639.046","-121.085","461.441","747.447","-251.347","581.345","nan","nan","nan","532.266","80.2597","938.903"
265,0,"558.203","-440.774","1398.23","689.772","-354.02","1163.74","497.978","132.726","1047.82","769.588","-224.675","844.878","539.788","-231.072","1095","444.467","-122.205","1264.89","564.219","212.093","468.497","397.948","256.633","832.821","751.513","-73.8532","80.7125","639.398","-120.707","461.528","747.404","-252.248","580.692","nan","nan","nan","532.756","79.6657","939.931"
266,0,"559.068","-440.327","1398.05","690.037","-353.529","1163.44","497.825","131.357","1045.13","769.182","-224.37","844.12","539.789","-230.729","1094.97","445.176","-121.893","1264.79","567.192","215.27","468.607","397.527","250.874","827.483","751.592","-73.9281","80.7548","639.711","-120.221","461.602","747.18","-253.35","580.113","nan","nan","nan","536.616","84.5177","938.415"
267,0,"559.927","-439.692","1397.91","690.291","-352.913","1163.15","497.533","130.017","1042.36","768.691","-224.08","843.325","539.753","-230.334","1094.91","445.927","-121.389","1264.67","570.091","218.359","469.057","396.962","244.723","821.968","751.677","-74.0064","80.8038","639.907","-119.701","461.808","746.702","-254.601","579.464","nan","nan","nan","537.669","85.2255","939.353"
268,0,"560.761","-438.912","1397.81","690.528","-352.171","1162.93","497.099","128.754","1039.56","768.042","-223.809","842.446","539.735","-229.727","1094.88","446.69","-120.776","1264.54","572.886","221.372","469.063","396.338","238.118","816.221","751.763","-74.0406","80.8234","640.014","-119.04","461.876","746.037","-255.978","578.794","nan","nan","nan","538.705","86.1992","940.419"
269,0,"561.551","-437.968","1397.74","690.78","-351.296","1162.71","496.577","127.574","1036.71","767.324","-223.518","841.561","539.648","-229.061","1094.83","447.449","-119.986","1264.41","575.587","224.457","469.33","395.593","231.107","810.256","751.828","-74.0565","80.8425","640.177","-118.356","461.973","745.202","-257.502","578.115","nan","nan","nan","539.697","87.3793","941.479"
270,0,"562.312","-436.844","1397.68","691.031","-350.299","1162.53","495.927","126.495","1033.82","766.476","-223.197","840.604","539.627","-228.254","1094.85","448.285","-119.058","1264.31","577.809","227.242","469.973","394.788","223.701","804.207","751.87","-74.0194","80.8269","640.289","-117.652","462.022","744.204","-259.167","577.435","nan","nan","nan","540.595","88.6124","942.5"
271,0,"563.004","-435.547","1397.65","691.21","-349.133","1162.35","495.205","125.512","1030.92","765.491","-222.923","839.568","539.58","-227.304","1094.86","449.136","-117.942","1264.18","580.468","230.341","471.606","393.953","215.844","798.057","751.903","-73.9516","80.7809","640.404","-116.984","462.008","742.994","-260.981","576.757","nan","nan","nan","541.634","90.0985","943.385"
272,0,"563.713","-434.103","1397.68","691.414","-347.85","1162.23","494.461","124.671","1028.09","764.424","-222.675","838.55","539.534","-226.25","1094.91","450.038","-116.656","1264.06","582.888","233.73","470.687","393.068","207.52","791.848","751.941","-73.8844","80.7201","640.601","-116.349","462.131","741.655","-262.974","576.126","nan","nan","nan","542.636","91.5576","944.124"
273,0,"564.373","-432.445","1397.7","691.617","-346.411","1162.12","493.686","123.98","1025.27","763.258","-222.521","837.502","539.515","-225.028","1094.98","450.982","-115.232","1263.91","584.999","236.623","471.763","392.146","198.793","785.808","751.989","-73.8266","80.6415","640.68","-115.7","462.092","740.123","-265.105","575.502","nan","nan","nan","543.815","93.1006","945.096"
274,0,"565.053","-430.657","1397.76","691.814","-344.872","1162.04","492.835","123.575","1022.58","762.001","-222.431","836.462","539.498","-223.693","1095.06","451.884","-113.685","1263.82","587.437","240.2","470.41","391.286","189.47","779.584","752.045","-73.8023","80.5573","640.772","-115.085","462.173","738.493","-267.376","574.893","nan","nan","nan","544.022","93.0785","945.768"
275,0,"565.721","-428.665","1397.83","692.044","-343.185","1162","491.917","123.526","1019.88","760.658","-222.443","835.417","539.57","-222.223","1095.17","452.852","-112.006","1263.71","589.409","243.225","470.396","390.42","179.766","773.629","752.083","-73.7813","80.4621","640.934","-114.456","462.246","736.682","-269.767","574.34","nan","nan","nan","544.883","93.8493","946.115"
276,0,"566.414","-426.469","1397.96","692.31","-341.344","1161.99","490.806","123.745","1017.21","759.267","-222.508","834.423","539.653","-220.625","1095.25","453.817","-110.199","1263.65","591.329","246.331","470.29","389.708","169.675","768.024","752.097","-73.7661","80.3683","641","-113.838","462.321","734.731","-272.261","573.889","nan","nan","nan","546.03","95.2662","946.029"
277,0,"567.071","-424.099","1398.11","692.579","-339.393","1162.02","489.48","124.138","1014.51","757.827","-222.669","833.453","539.767","-218.902","1095.34","454.779","-108.175","1263.67","593.195","249.034","469.317","389.097","159.256","762.844","752.1","-73.7128","80.2714","641.019","-113.197","462.37","732.893","-274.887","573.404","nan","nan","nan","546.76","98.0691","946.966"
278,0,"567.711","-421.539","1398.3","692.825","-337.32","1162.08","488.057","124.553","1011.86","756.301","-222.888","832.497","539.95","-216.988","1095.5","455.733","-105.993","1263.78","595.07","252.536","467.551","388.7","148.577","758.099","752.088","-73.6615","80.205","641.059","-112.496","462.298","730.447","-277.408","572.807","nan","nan","nan","547.737","100.137","947.218"
279,0,"568.35","-418.793","1398.56","693.109","-335.117","1162.2","486.489","124.922","1009.35","754.721","-223.127","831.582","540.135","-214.927","1095.69","456.699","-103.65","1263.97","596.994","255.606","467.862","388.534","137.826","753.746","752.083","-73.5977","80.144","641.122","-111.761","462.314","728.403","-280.627","573.039","nan","nan","nan","548.708","102.283","947.46"
280,0,"568.975","-415.867","1398.89","693.353","-332.798","1162.35","484.887","125.298","1006.94","753.087","-223.355","830.732","540.348","-212.639","1095.96","457.565","-101.141","1264.24","598.711","258.081","467.292","388.516","127.124","749.912","752.081","-73.5428","80.0757","646.164","-113.739","457.645","725.953","-283.655","572.878","nan","nan","nan","549.667","104.496","947.667"
281,0,"569.567","-412.762","1399.26","693.586","-330.35","1162.57","483.466","125.627","1004.6","751.382","-223.615","829.918","540.633","-210.196","1096.31","458.461","-98.4774","1264.56","600.366","260.873","466.605","388.621","116.603","746.613","752.075","-73.4889","80.0256","645.798","-113.271","457.465","723.381","-286.816","572.832","nan","nan","nan","550.609","106.778","947.873"
282,0,"570.18","-409.507","1399.69","693.751","-327.749","1162.84","482.769","125.236","1001.7","749.633","-223.83","829.176","540.951","-207.615","1096.7","459.326","-95.6617","1264.93","601.975","263.741","465.983","388.909","106.284","743.825","752.085","-73.4108","79.9686","645.818","-112.396","457.546","720.775","-290.088","572.989","nan","nan","nan","551.593","110.085","947.969"
283,0,"570.776","-406.03","1400.18","693.924","-324.972","1163.17","481.888","125.654","999.283","747.828","-224.066","828.486","541.243","-204.846","1097.12","460.184","-92.6759","1265.33","603.453","266.658","465.409","389.281","96.2734","741.594","752.1","-73.3152","79.8888","645.886","-111.565","457.602","718.064","-293.377","573.233","nan","nan","nan","552.42","112.463","948.054"
284,0,"571.372","-402.381","1400.74","694.022","-321.984","1163.51","481.048","126.129","996.71","746.011","-224.28","827.866","541.585","-201.958","1097.65","461.028","-89.5161","1265.77","605.329","268.9","464.288","389.711","86.6991","739.906","752.108","-73.2074","79.8031","646.065","-110.684","457.658","715.251","-296.693","573.676","nan","nan","nan","553.323","113.921","948.412"
285,0,"572.031","-398.563","1401.38","694.112","-318.823","1163.9","480.603","126.717","994.502","744.188","-224.492","827.377","541.9","-198.957","1098.21","461.87","-86.2539","1266.2","606.536","271.463","462.486","390.291","77.5888","738.594","752.128","-73.1074","79.6973","646.228","-109.752","457.678","712.257","-299.962","574.194","nan","nan","nan","554.26","116.382","948.57"
286,0,"572.718","-394.572","1402.09","694.207","-315.441","1164.28","480.176","127.275","992.446","742.366","-224.699","826.986","542.253","-195.911","1098.77","462.769","-82.899","1266.61","607.693","274.154","461.984","390.948","69.185","737.812","752.149","-72.9969","79.5768","646.453","-108.831","457.678","709.195","-303.288","575.013","nan","nan","nan","555.213","118.769","948.69"
287,0,"573.429","-390.363","1402.87","694.335","-311.936","1164.72","479.693","127.922","990.515","740.542","-224.898","826.67","542.633","-192.772","1099.33","463.671","-79.4292","1267.05","608.838","276.904","461.277","391.698","61.4006","737.262","752.164","-72.9162","79.4691","646.664","-107.776","457.665","706.023","-306.613","575.966","nan","nan","nan","556.198","121.279","948.761"
288,0,"574.211","-386.007","1403.77","694.475","-308.24","1165.11","478.692","128.875","988.167","738.732","-225.058","826.466","543.003","-189.506","1099.91","464.604","-75.8428","1267.48","609.792","280.015","460.988","392.575","53.8828","736.652","752.171","-72.8383","79.3723","647.36","-106.444","457.847","702.763","-309.962","577.138","nan","nan","nan","557.142","124.304","948.691"
289,0,"575.006","-381.438","1404.72","694.652","-304.421","1165.56","477.951","129.863","986.422","736.919","-225.163","826.339","543.356","-186.191","1100.5","465.566","-72.1064","1267.94","610.797","282.698","460.267","394.033","47.727","736.334","752.185","-72.7594","79.2919","647.762","-105.121","457.951","699.484","-313.283","578.526","nan","nan","nan","558.123","126.57","948.55"
290,0,"575.8","-376.717","1405.72","694.774","-300.575","1166.16","477.168","130.98","984.784","734.973","-225.029","826.077","543.746","-182.753","1101.1","466.528","-68.1943","1268.41","611.781","285.349","459.357","395.346","42.1474","736.29","752.198","-72.6718","79.1837","647.986","-103.801","457.95","696.168","-316.528","580.052","nan","nan","nan","559.051","128.987","948.3"
291,0,"576.585","-371.835","1406.8","694.904","-296.747","1167.09","476.352","132.26","983.215","733.376","-224.976","826.434","544.145","-179.163","1101.75","467.506","-64.0965","1268.84","612.546","288.018","458.543","396.755","37.2254","736.295","752.22","-72.5672","79.1008","648.25","-102.348","457.914","692.9","-319.681","581.747","nan","nan","nan","559.948","131.672","948.103"
292,0,"577.37","-366.718","1407.9","695.121","-292.855","1168.17","475.261","133.857","982.112","731.581","-224.781","826.698","544.532","-175.488","1102.42","468.474","-59.8298","1269.29","613.15","290.699","457.699","398.291","32.8939","736.389","752.231","-72.4366","79.0196","648.377","-100.713","457.605","689.647","-322.628","583.447","nan","nan","nan","561.061","134.932","948.778"
293,0,"578.109","-361.466","1409.05","695.483","-288.8","1169.21","474.206","135.744","980.866","729.658","-224.444","826.989","544.979","-171.666","1103.12","469.403","-55.4272","1269.74","613.621","293.387","456.593","399.936","29.2006","736.549","752.236","-72.2573","78.9175","648.683","-99.4544","458.021","686.588","-325.442","585.361","nan","nan","nan","561.875","138.058","948.721"
294,0,"578.846","-356.056","1410.26","695.808","-284.657","1170.24","473.347","137.804","979.628","727.707","-223.99","827.373","545.45","-167.749","1103.82","470.328","-50.9168","1270.13","614.071","296.182","455.744","401.695","26.1188","736.829","752.242","-72.0828","78.8219","649.068","-98.1498","458.344","683.628","-328.031","587.309","nan","nan","nan","562.652","141.34","948.572"
295,0,"579.566","-350.467","1411.49","696.148","-280.414","1171.31","472.472","140.137","978.474","725.74","-223.416","827.89","545.954","-163.705","1104.5","471.197","-46.2818","1270.45","614.358","298.895","454.908","403.624","23.5519","737.13","752.249","-71.8921","78.7133","649.351","-95.8388","458.151","680.795","-330.408","589.359","nan","nan","nan","563.414","144.73","948.328"
296,0,"580.317","-344.706","1412.78","696.615","-276.051","1172.5","471.58","142.723","977.345","723.782","-222.733","828.521","546.561","-159.593","1105.17","472.125","-41.5449","1270.73","614.522","301.711","453.792","405.644","21.4567","737.552","752.243","-71.7273","78.6014","649.783","-94.3643","458.377","677.875","-332.495","591.234","nan","nan","nan","564.298","148.313","948.193"
297,0,"581.101","-338.801","1414.09","697.209","-271.488","1173.79","470.606","145.621","976.357","721.905","-221.867","829.293","547.246","-155.395","1105.81","473.043","-36.6478","1270.97","614.629","304.499","452.758","407.615","19.9703","737.994","752.232","-71.5424","78.4683","650.158","-92.3565","458.447","675.258","-334.513","593.546","nan","nan","nan","565.154","151.926","947.906"
298,0,"581.932","-332.759","1415.45","697.869","-266.817","1175.17","469.833","148.804","975.492","720.028","-220.839","830.141","547.957","-151.08","1106.46","473.959","-31.6154","1271.22","614.621","307.301","451.596","409.465","19.1022","738.577","752.231","-71.3492","78.3293","650.633","-90.3181","458.538","672.723","-336.289","595.937","nan","nan","nan","565.998","155.677","947.519"
299,0,"582.809","-326.51","1416.83","698.693","-262.107","1176.58","469.036","152.294","974.757","718.221","-219.559","831.114","548.729","-146.711","1107.08","474.901","-26.4141","1271.47","614.495","310.092","450.396","411.378","18.8218","739.265","752.225","-71.1493","78.1821","651.165","-88.2336","458.602","670.295","-337.842","598.375","nan","nan","nan","566.881","159.467","946.974"
300,0,"583.734","-320.107","1418.23","699.358","-257.242","1178","468.399","156.128","974.184","716.481","-218.059","832.164","549.549","-142.162","1107.76","475.846","-21.0464","1271.75","614.317","312.994","449.049","413.23","19.1168","740.092","752.234","-70.8955","77.9984","651.794","-86.1314","458.624","668.01","-339.106","600.902","nan","nan","nan","567.786","163.298","946.301"
301,0,"584.697","-313.539","1419.69","699.997","-252.233","1179.35","467.977","160.341","973.76","714.858","-216.291","833.334","550.377","-137.46","1108.45","476.825","-15.5431","1272.11","614.159","315.733","447.68","414.92","20.0387","741.129","752.234","-70.6399","77.8102","652.492","-83.9806","458.559","665.95","-340.02","603.497","nan","nan","nan","568.62","167.231","945.54"
302,0,"585.708","-306.81","1421.16","700.726","-247.047","1180.59","467.652","164.98","973.404","713.351","-214.283","834.556","551.185","-132.502","1109.2","477.859","-9.82416","1272.49","613.84","318.53","446.172","416.617","21.4244","742.281","752.233","-70.3922","77.6254","652.91","-81.6134","457.968","664.162","-340.541","606.119","nan","nan","nan","569.377","171.287","944.754"
303,0,"586.758","-299.925","1422.66","701.388","-241.61","1181.81","467.507","169.957","973.133","711.936","-212.04","835.795","551.963","-127.386","1109.98","478.896","-3.94355","1272.94","613.442","321.3","444.735","418.008","23.3061","743.745","752.234","-70.1328","77.439","653.722","-79.201","457.914","662.629","-340.608","608.721","nan","nan","nan","569.985","175.518","943.914"
304,0,"587.82","-292.899","1424.19","702.112","-236.085","1183.07","467.386","175.371","973.008","710.731","-209.464","837.075","552.712","-122.123","1110.81","479.962","2.17088","1273.43","612.906","324.144","443.296","419.16","25.6155","745.446","752.249","-69.8598","77.2658","654.563","-76.622","457.853","661.32","-340.215","611.235","nan","nan","nan","570.48","179.892","943.004"
305,0,"588.896","-285.703","1425.71","702.805","-230.303","1184.19","467.588","181.171","972.963","709.606","-206.575","838.303","553.395","-116.653","1111.62","481.037","8.52632","1273.95","612.31","326.852","441.416","420","28.4474","747.422","752.564","-69.69","77.2879","655.425","-73.887","457.814","660.268","-339.331","613.734","nan","nan","nan","570.931","184.433","942.032"
306,0,"589.983","-278.382","1427.26","703.508","-224.404","1185.3","467.972","187.38","972.988","708.675","-203.344","839.515","554.106","-111.055","1112.44","482.141","15.1125","1274.53","611.568","329.529","439.807","420.535","31.6333","749.6","752.729","-69.3783","77.2736","656.251","-70.3759","457.704","659.395","-337.894","616.097","nan","nan","nan","571.299","189.115","940.932"
307,0,"590.906","-271.071","1428.81","704.224","-218.382","1186.35","468.605","193.854","973.023","707.945","-199.68","840.702","554.777","-105.267","1113.29","483.268","21.9135","1275.15","610.67","332.207","438.175","420.823","35.1949","751.879","752.259","-68.9375","76.7482","657.336","-67.6652","457.899","658.789","-335.86","618.325","nan","nan","nan","571.654","193.872","939.818"
308,0,"592.092","-263.455","1430.41","704.887","-212.201","1187.3","469.222","200.71","973.165","707.341","-195.615","841.794","555.429","-99.3679","1114.19","484.43","28.9241","1275.85","609.629","334.757","436.277","420.909","39.1724","754.271","752.285","-68.5997","76.5932","658.299","-64.4523","457.766","658.387","-333.235","620.385","nan","nan","nan","571.962","198.957","938.57"
309,0,"593.326","-255.697","1432.02","705.555","-205.946","1188.2","470.003","207.821","973.447","706.914","-191.144","842.787","556.029","-93.2204","1115.09","485.604","36.1017","1276.6","608.413","337.172","434.383","420.984","43.5501","756.716","751.721","-68.1987","75.9324","659.312","-61.0026","457.563","658.273","-329.992","622.212","nan","nan","nan","572.234","204.22","937.288"
310,0,"594.595","-247.814","1433.66","706.151","-199.566","1189.05","470.579","215.233","973.859","706.651","-186.252","843.681","556.587","-86.8848","1115.98","486.836","43.449","1277.39","607.112","339.335","432.667","421.047","48.3819","759.174","751.85","-67.7411","75.9476","660.505","-57.4709","457.427","658.376","-326.147","623.812","nan","nan","nan","572.418","209.394","935.709"
311,0,"595.922","-239.776","1435.32","706.72","-193.065","1189.8","471.321","222.906","974.411","706.605","-180.963","844.46","557.128","-80.3247","1116.9","488.096","50.9756","1278.18","605.585","341.449","430.485","421.075","53.7044","761.592","751.926","-67.5049","75.6875","661.696","-53.718","457.191","658.682","-321.675","625.13","nan","nan","nan","572.598","214.504","934.25"
312,0,"597.292","-231.641","1437.01","707.24","-186.463","1190.48","471.872","230.892","975.051","706.707","-175.304","845.081","557.641","-73.5693","1117.79","489.365","58.5845","1278.97","604.239","343.518","429.142","421.109","59.5887","763.924","752.188","-67.1187","75.7103","663.042","-49.9089","456.975","659.228","-316.552","626.133","nan","nan","nan","572.859","219.878","933.056"
313,0,"598.673","-223.37","1438.69","707.757","-179.775","1191.07","472.397","239.22","975.789","707.002","-169.246","845.582","558.172","-66.6306","1118.61","490.657","66.3126","1279.7","603.115","345.634","428.3","421.247","65.9136","766.172","752.369","-66.7215","75.7131","664.413","-45.8812","456.724","659.95","-310.808","626.83","nan","nan","nan","573.113","225.407","931.83"
314,0,"600.049","-215.016","1440.37","708.268","-173.044","1191.6","472.98","247.871","976.588","707.369","-162.844","845.913","558.675","-59.5206","1119.34","491.951","74.0766","1280.4","597.843","346.749","430.565","421.416","72.7851","768.426","752.424","-66.5019","75.4834","665.853","-41.6132","456.433","660.856","-304.482","627.254","nan","nan","nan","573.37","231.097","930.59"
315,0,"601.427","-206.541","1442","708.749","-166.22","1191.96","473.634","256.798","977.458","707.988","-156.044","846.136","559.219","-52.25","1119.97","493.265","81.9524","1280.99","nan","nan","nan","421.649","80.1808","770.584","752.394","-66.0168","75.3519","667.335","-37.1682","456.05","661.901","-297.563","627.351","nan","nan","nan","573.569","236.933","929.325"
316,0,"602.778","-197.984","1443.6","709.325","-159.593","1192.49","474.28","266.024","978.39","708.631","-148.912","846.162","559.783","-44.8302","1120.5","494.578","89.8524","1281.55","nan","nan","nan","421.984","88.0281","772.668","752.528","-65.5588","75.3408","668.892","-32.6074","455.61","663.09","-290.079","627.128","nan","nan","nan","573.756","242.92","927.983"
317,0,"604.144","-189.376","1445.15","709.859","-152.725","1192.67","474.992","275.501","979.346","709.423","-141.426","846.13","560.404","-37.3099","1120.92","495.878","97.8443","1281.99","nan","nan","nan","422.354","96.3443","774.605","752.716","-65.162","75.3062","670.546","-27.9087","455.052","664.482","-282.012","626.57","nan","nan","nan","574.352","248.552","926.824"
318,0,"605.555","-180.716","1446.63","710.413","-145.809","1192.8","475.657","285.236","980.392","710.288","-133.611","845.955","561.08","-29.6528","1121.29","497.169","105.879","1282.36","nan","nan","nan","422.778","105.206","776.413","753.36","-65.1808","75.4095","672.214","-23.0201","454.45","666.055","-273.39","625.731","nan","nan","nan","574.474","254.854","925.506"
319,0,"606.943","-172.036","1448.06","711.002","-138.851","1192.84","476.485","295.137","981.449","711.212","-125.457","845.672","561.826","-21.9291","1121.55","498.443","113.961","1282.62","nan","nan","nan","423.231","114.41","778.066","753.526","-64.862","75.3798","674","-18.0583","453.741","667.783","-264.223","624.608","nan","nan","nan","574.529","261.308","924.146"
320,0,"608.334","-163.367","1449.37","711.57","-131.888","1192.78","477.403","305.168","982.542","712.224","-116.992","845.312","562.591","-14.1193","1121.68","499.726","122.102","1282.8","587.844","363.879","422.548","423.621","124.069","779.552","753.981","-64.9717","75.3312","675.753","-12.9549","452.942","669.694","-254.54","623.239","nan","nan","nan","574.481","267.921","922.774"
321,0,"609.725","-154.729","1450.6","712.183","-124.96","1192.66","478.462","315.801","983.754","713.253","-108.269","844.825","563.341","-6.26091","1121.71","500.994","130.25","1282.93","nan","nan","nan","424.012","134.137","780.874","753.98","-64.4783","75.3798","677.613","-7.78102","452.039","671.732","-244.386","621.636","nan","nan","nan","574.399","274.648","921.419"
322,0,"611.074","-146.086","1451.73","712.78","-118.065","1192.42","479.798","326.135","984.792","714.305","-99.2589","844.263","564.111","1.58137","1121.64","502.281","138.45","1283","nan","nan","nan","424.36","144.569","782.017","754.096","-64.0571","75.391","679.488","-2.46848","451.075","673.887","-233.777","619.836","nan","nan","nan","574.301","281.433","920.067"
323,0,"612.39","-137.475","1452.76","713.318","-111.247","1192.11","481.31","336.489","985.843","715.296","-90.0555","843.595","564.863","9.43113","1121.5","503.551","146.632","1283.01","nan","nan","nan","424.655","155.43","783.02","754.317","-63.7314","75.4161","681.394","3.05994","450.101","676.15","-222.749","617.82","nan","nan","nan","574.191","288.277","918.731"
324,0,"613.658","-128.898","1453.7","713.804","-104.457","1191.69","482.783","346.93","986.971","716.212","-80.6362","842.839","565.552","17.3007","1121.3","504.862","154.841","1282.98","nan","nan","nan","424.901","166.587","783.825","754.546","-63.4025","75.4583","683.35","8.55211","448.768","678.541","-211.285","615.594","nan","nan","nan","574.019","295.187","917.371"
325,0,"614.837","-120.339","1454.57","714.183","-97.7337","1191.19","484.348","357.451","988.162","717.039","-71.0712","842.006","566.212","25.1141","1121.11","506.148","163.019","1282.89","580.425","382.592","410.685","425.214","178.101","784.524","754.805","-63.0088","75.4903","685.29","14.2447","447.412","681.049","-199.423","613.174","nan","nan","nan","573.889","302.054","916.028"
326,0,"615.952","-111.806","1455.41","714.487","-91.0422","1190.66","486.208","367.883","989.347","717.725","-61.4138","841.115","566.807","32.897","1120.87","507.49","171.215","1282.77","579.053","386.238","410.816","425.514","189.801","785.137","755.124","-62.4789","75.5505","687.291","20.0809","445.94","683.668","-187.225","610.607","nan","nan","nan","573.76","308.977","914.702"
327,0,"617.19","-103.337","1456.18","714.625","-84.4453","1189.95","487.972","378.345","990.542","718.286","-51.6542","840.185","567.381","40.5975","1120.7","508.873","179.376","1282.6","577.016","390.221","410.68","425.892","201.63","785.656","755.492","-61.8347","75.6424","689.217","26.0899","444.286","686.348","-174.715","607.919","nan","nan","nan","573.677","315.902","913.423"
328,0,"618.044","-94.8143","1457.06","714.682","-77.9267","1189.26","489.896","388.598","991.758","718.675","-41.869","839.196","567.949","48.2111","1120.56","510.298","187.469","1282.44","574.353","394.416","410.151","426.373","213.503","786.079","755.876","-61.0712","75.7061","691.175","32.1168","442.552","689.069","-162.045","605.137","nan","nan","nan","573.63","322.798","912.184"
329,0,"619.027","-86.3204","1457.87","714.622","-71.4994","1188.49","491.499","398.768","993.047","718.862","-32.0892","838.21","568.428","55.7753","1120.42","511.848","195.535","1282.32","571.275","398.768","409.599","427.019","225.276","786.446","756.385","-60.0774","75.7937","693.087","37.9332","440.604","691.753","-149.216","602.349","nan","nan","nan","573.699","329.668","911.007"
330,0,"619.981","-77.8396","1458.64","714.429","-65.185","1187.67","493.218","408.708","994.325","718.855","-22.3827","837.267","568.787","63.3556","1120.18","513.525","203.617","1282.23","567.905","403.145","409.126","427.72","236.971","786.651","756.941","-59.0051","75.7917","694.892","43.5625","438.584","694.437","-136.251","599.689","nan","nan","nan","573.854","336.508","909.897"
331,0,"620.891","-69.3404","1459.37","714.078","-58.9524","1186.83","494.902","418.36","995.55","718.621","-12.7962","836.398","569.035","70.8791","1119.95","515.334","211.677","1282.22","564.465","407.389","408.859","428.468","248.458","786.768","757.652","-57.7233","75.7787","696.472","48.8872","436.67","697.037","-123.294","597.005","nan","nan","nan","574.19","343.382","908.785"
332,0,"621.725","-60.8067","1460.08","713.584","-52.7859","1185.97","496.458","427.887","996.833","718.161","-3.39945","835.607","569.142","78.4228","1119.75","517.326","219.744","1282.3","561.022","411.577","408.501","429.216","259.733","786.823","758.416","-56.4801","75.7101","698.004","53.5074","434.94","699.51","-110.353","594.536","nan","nan","nan","574.803","350.524","907.596"
333,0,"622.478","-52.2391","1460.76","712.944","-46.6167","1185.1","497.94","437.1","998.08","717.495","5.78346","834.935","569.082","85.9499","1119.64","519.53","227.888","1282.43","557.807","415.71","407.936","429.948","270.753","786.804","759.18","-55.23","75.6092","698.969","57.8613","433.227","701.795","-97.5807","592.345","nan","nan","nan","575.699","357.966","906.3"
334,0,"623.041","-43.6513","1461.41","712.069","-40.4833","1184.23","499.354","446.162","999.219","716.553","14.7488","834.358","568.874","93.4834","1119.64","521.888","236.089","1282.57","554.878","419.823","407.111","430.549","281.247","786.92","759.752","-54.1606","75.5767","699.624","61.2904","432.067","703.759","-85.099","590.356","nan","nan","nan","576.62","365.44","905.063"
335,0,"623.7","-34.9394","1462.17","711.051","-34.3566","1183.44","500.733","455.095","1000.34","715.329","23.5051","833.894","568.546","100.942","1119.78","524.378","244.332","1282.71","552.217","423.997","406.268","431.071","291.481","787.03","760.145","-53.2464","75.5732","700.365","64.031","431.613","705.405","-72.9363","588.755","nan","nan","nan","577.601","372.92","903.948"
336,0,"624.369","-26.15","1463.05","710.024","-28.1512","1182.81","502.125","463.888","1001.41","713.839","31.8949","833.627","568.138","108.349","1120.02","526.931","252.593","1282.88","550.001","428.001","405.68","432.295","302.334","787.113","760.253","-52.469","75.6852","700.916","66.6245","432.088","706.684","-61.1313","587.453","nan","nan","nan","578.569","380.569","902.621"
337,0,"625.134","-17.2608","1464.05","708.979","-21.8211","1182.35","503.206","472.514","1002.39","712.387","39.7084","833.673","567.654","115.643","1120.39","529.574","260.864","1283.06","548.051","431.732","405.445","433.121","312.199","787.311","760.166","-51.8464","75.8964","701.07","68.1987","431.867","707.534","-49.6855","586.498","nan","nan","nan","576.055","382.531","905.244"
338,0,"626.059","-8.31041","1465.18","707.978","-15.3492","1182.09","504.379","480.997","1003.35","711.037","46.9142","834.036","567.178","122.901","1120.87","532.221","269.18","1283.25","546.342","435.376","404.339","433.941","321.621","787.593","759.832","-51.4193","76.1219","700.713","69.6916","431.987","707.8","-38.9094","585.965","nan","nan","nan","576.388","388.843","904.597"
