Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (610)",,,"Reconstruction Position - Unlabeled Track (623)",,,"Reconstruction Position - Unlabeled Track (635)",,,"Reconstruction Position - Unlabeled Track (640)",,,"Reconstruction Position - Unlabeled Track (641)",,,"Reconstruction Position - Unlabeled Track (643)",,,"Reconstruction Position - Unlabeled Track (644)",,
141,0,"739.676","43.3957","1364.3","307.506","81.9612","943.843","856.326","-7.45544","1013.46","572.232","-38.3022","1242.64","827.824","166.865","90.4823","754.312","-25.0192","431.546","429.411","-160.793","925.122","558.967","-71.2569","1549.52","nan","nan","nan","374.56","62.7473","1286","469.578","1.59237","430.743","nan","nan","nan","696.427","-179.919","1126.17"
142,0,"738.481","40.6766","1364.12","305.117","79.363","944.373","855.484","-15.1849","1014.51","570.705","-39.2687","1242.03","826.385","165.007","92.5196","752.526","-32.0631","431.962","426.321","-163.652","925.785","557.432","-72.8379","1548.95","nan","nan","nan","373.789","62.2733","1285.84","469.347","1.73935","430.596","nan","nan","nan","693.261","-185.161","1127.54"
143,0,"737.455","37.777","1363.9","302.762","76.998","944.905","854.592","-22.7963","1015.38","569.351","-40.3137","1241.34","824.756","163.012","94.7014","750.808","-39.3154","432.599","423.27","-166.311","926.091","556.011","-74.556","1548.44","nan","nan","nan","373.167","61.666","1285.74","469.392","1.66784","430.622","nan","nan","nan","690.607","-190.763","1128.59"
144,0,"736.599","34.6448","1363.66","300.472","74.8117","945.583","853.69","-30.1751","1016.16","568.175","-41.4714","1240.57","823.032","160.761","97.1915","747.712","-45.648","432.264","420.24","-168.778","925.993","554.701","-76.4084","1547.98","nan","nan","nan","372.718","60.8747","1285.64","469.59","1.48923","430.632","nan","nan","nan","687.86","-196.586","1128.94"
145,0,"735.838","31.3216","1363.35","298.332","72.8719","946.354","852.78","-37.3136","1016.84","567.188","-42.7314","1239.73","821.215","157.993","99.8736","744.886","-52.3188","432.583","417.201","-171.063","925.506","553.586","-78.4062","1547.59","nan","nan","nan","372.395","59.9472","1285.61","469.864","1.21314","430.711","nan","nan","nan","685.049","-202.648","1128.48"
146,0,"735.165","27.7762","1363.06","296.303","71.2083","947.243","851.891","-44.1995","1017.39","566.339","-44.1525","1238.82","819.629","154.454","102.657","741.768","-59.0962","433.643","413.952","-172.633","924.63","552.582","-80.5637","1547.21","nan","nan","nan","372.22","58.8427","1285.67","470.111","0.888695","430.802","nan","nan","nan","682.325","-208.911","1127.14"
147,0,"734.572","24.0366","1362.72","294.478","69.8555","948.245","850.994","-50.852","1017.75","565.621","-45.6778","1237.87","818.328","150.14","105.368","738.566","-65.6763","434.901","411.059","-174.592","923.076","551.748","-82.8868","1546.86","403.192","142.447","91.9433","372.142","57.5031","1285.86","470.33","0.646084","430.904","nan","nan","nan","680.025","-215.226","1125.45"
148,0,"734.056","20.1084","1362.35","292.862","68.6984","949.367","850.122","-57.2598","1017.94","565.086","-47.3307","1236.9","817.228","145.418","107.525","735.217","-72.0318","436.417","408.092","-176.246","921.129","551.087","-85.3629","1546.52","nan","nan","nan","372.264","56.0804","1286.13","470.391","0.578827","430.836","nan","nan","nan","677.23","-221.643","1122.53"
149,0,"733.618","15.9456","1361.96","291.492","67.9334","950.609","849.335","-63.5565","1017.85","564.665","-49.0919","1235.89","816.226","140.185","109.313","731.69","-78.1059","438.054","405.029","-177.473","918.849","550.571","-88.007","1546.19","nan","nan","nan","372.239","54.319","1286.54","470.426","0.542164","430.902","nan","nan","nan","674.316","-228.162","1118.67"
150,0,"733.249","11.5989","1361.48","290.355","67.4449","951.834","848.45","-69.2784","1017.85","564.326","-50.9368","1234.83","815.421","134.033","110.838","727.973","-83.7225","439.609","401.909","-178.321","916.181","550.232","-90.8207","1545.85","403.53","142.575","92.0084","372.741","52.7495","1287.04","470.352","0.654752","430.94","422.089","52.693","934.264","670.888","-234.706","1113.9"
151,0,"733.02","7.10023","1360.94","289.32","67.2958","953.205","847.534","-74.9255","1017.43","564.069","-52.8854","1233.69","814.743","127.139","111.84","724.227","-88.9381","441.165","398.818","-178.798","913.121","550.084","-93.7913","1545.46","403.624","142.698","92.0058","373.275","50.973","1287.61","470.262","0.826575","431.174","422.869","54.1236","933.765","668.223","-241.272","1108.53"
152,0,"732.872","2.35081","1360.35","288.537","67.4898","954.63","846.624","-80.2671","1016.87","563.882","-54.9121","1232.54","814.132","119.718","112.375","720.365","-93.7039","442.718","395.7","-178.879","909.674","550.127","-96.9622","1545.08","403.678","142.793","92.0336","373.957","49.0286","1288.17","470.012","1.23123","431.352","423.491","55.8345","933.666","665.434","-247.876","1102.48"
153,0,"732.863","-2.54803","1359.66","287.902","68.0251","956.067","845.791","-85.6258","1015.92","563.773","-57.0383","1231.36","813.906","111.419","112.462","716.333","-98.0466","444.209","392.501","-178.556","905.913","550.322","-100.305","1544.68","403.731","142.936","92.0668","374.756","46.9559","1288.77","469.673","1.63939","431.662","424.228","57.5132","933.591","662.875","-254.402","1095.91"
154,0,"733.034","-7.56293","1358.87","287.521","68.883","957.559","844.866","-90.6174","1014.84","563.703","-59.2564","1230.17","813.673","102.753","112.329","712.262","-101.924","445.713","389.214","-177.817","901.81","550.717","-103.82","1544.26","403.856","143.132","92.0598","375.687","44.7488","1289.38","469.593","2.53712","431.885","425.013","59.1253","933.535","660.511","-260.926","1088.63"
155,0,"733.292","-12.8294","1358.01","287.397","70.0279","958.966","843.939","-95.5219","1013.44","563.709","-61.6142","1228.96","813.417","93.7079","111.53","708.11","-105.384","447.184","385.926","-176.641","897.352","551.245","-107.518","1543.8","403.988","143.353","92.1024","376.698","42.4476","1289.98","469.424","3.45869","432.047","425.857","60.6886","933.504","658.176","-267.302","1080.75"
156,0,"733.628","-18.3095","1357.02","287.495","71.4396","960.342","842.926","-100.256","1011.76","563.824","-64.0847","1227.75","812.983","84.3419","110.272","703.904","-108.372","448.554","382.882","-174.829","892.484","551.933","-111.409","1543.31","404.125","143.618","92.1536","377.811","40.0394","1290.53","469.329","4.38725","432.278","426.765","62.1569","933.479","655.985","-273.674","1072.24"
157,0,"734.083","-23.9877","1355.88","287.854","73.1464","961.681","842.027","-104.848","1009.95","564.008","-66.6829","1226.49","812.671","74.4937","108.871","699.613","-110.947","449.896","380.24","-172.294","887.342","552.78","-115.489","1542.79","404.267","143.905","92.2609","379.048","37.5637","1291","469.394","5.51436","432.411","427.81","63.6163","933.519","654.177","-280.135","1063.1"
158,0,"734.432","-30.0594","1354.55","288.466","75.0806","962.973","841.121","-109.27","1007.92","564.322","-69.3822","1225.17","812.332","64.1805","107.335","695.325","-113.155","451.283","377.284","-169.598","881.913","553.75","-119.735","1542.21","404.412","144.215","92.331","380.395","35.054","1291.39","469.396","6.54402","432.613","428.911","64.9936","933.585","652.526","-286.455","1053.6"
159,0,"735.175","-36.0194","1353.1","289.372","77.2668","964.208","840.129","-113.583","1005.51","564.717","-72.1749","1223.77","812.135","53.5126","105.806","690.732","-114.828","452.398","374.352","-166.497","876.178","554.836","-124.176","1541.57","404.638","144.536","92.3573","381.834","32.5065","1291.7","469.495","7.64109","432.873","430.16","66.3152","933.698","651.011","-292.984","1043.09"
160,0,"735.998","-42.1858","1351.43","290.57","79.666","965.459","839.065","-117.765","1002.86","565.188","-75.0642","1222.28","811.74","42.7436","103.988","686.145","-116.153","453.479","371.53","-162.913","870.259","556.021","-128.792","1540.85","404.878","144.829","92.3952","383.406","29.9384","1291.96","469.441","8.65667","433.107","431.541","67.5477","933.742","649.275","-299.059","1031.68"
161,0,"736.902","-48.5285","1349.56","292.095","82.2877","966.624","838","-121.862","999.941","565.75","-78.0586","1220.69","810.625","31.6422","101.561","681.447","-117.044","454.425","368.778","-158.849","864.189","557.319","-133.588","1540.06","405.099","145.101","92.4357","385.044","27.3262","1292.14","469.402","9.72369","433.293","433.046","68.7063","933.721","647.777","-304.922","1019.81"
162,0,"737.89","-55.0334","1347.44","293.956","85.0458","967.751","836.968","-125.847","996.906","566.395","-81.1441","1218.95","809.817","20.3947","99.8223","676.7","-117.522","455.185","366.245","-154.378","857.924","558.706","-138.558","1539.17","405.311","145.357","92.4943","386.844","24.7155","1292.25","469.51","10.708","433.548","434.663","69.7852","933.654","646.832","-310.955","1007.48"
163,0,"738.926","-61.7326","1345.1","296.079","87.9424","968.811","835.644","-129.822","993.352","567.148","-84.3223","1217.12","808.731","9.19281","98.1141","672.016","-117.665","455.847","363.833","-149.34","851.604","560.176","-143.669","1538.14","405.513","145.584","92.5624","388.734","22.0696","1292.27","469.646","11.6258","433.74","436.428","70.8103","933.509","645.993","-316.765","994.649"
164,0,"740.032","-68.604","1342.52","298.448","90.926","969.902","834.042","-133.505","989.694","567.933","-87.5727","1215.12","807.292","-1.79076","96.4771","667.468","-117.504","456.29","361.605","-143.878","845.254","561.749","-148.968","1536.99","405.773","145.837","92.5949","390.787","19.4532","1292.21","469.913","12.6074","433.879","438.167","71.588","933.371","645.622","-322.475","981.501"
165,0,"741.182","-75.6152","1339.7","301.16","94.0705","971.032","832.765","-137.603","985.837","568.767","-90.8896","1213","805.588","-12.495","94.899","663.181","-117.076","456.699","359.631","-138.044","838.866","563.384","-154.4","1535.69","405.978","146.113","92.6632","392.891","16.8073","1292.03","470.15","13.4553","434.071","439.916","72.4496","933.285","645.144","-327.982","967.864"
166,0,"742.367","-82.7868","1336.65","304.153","97.2799","972.162","831.066","-141.557","981.742","569.667","-94.2761","1210.78","803.514","-22.7034","93.2705","659.283","-116.459","457.023","357.875","-131.904","832.44","565.132","-159.991","1534.24","406.194","146.398","92.671","395.081","14.0883","1291.78","470.433","14.3466","434.125","442.003","73.1711","933.304","645.118","-333.424","953.858"
167,0,"743.582","-90.0546","1333.37","307.499","100.587","973.312","829.214","-145.556","977.472","570.559","-97.6912","1208.45","801.167","-32.3204","91.6295","655.712","-115.674","457.165","356.117","-125.695","826.656","567.007","-165.755","1532.65","406.377","146.594","92.7101","397.368","11.2984","1291.41","470.799","15.1415","434.375","445.07","75.3973","932.967","645.039","-338.493","939.699"
168,0,"744.99","-97.0508","1329.68","311.214","103.95","974.443","827.254","-149.649","973.108","571.504","-101.09","1205.95","798.592","-41.3088","89.8857","652.604","-114.8","457.206","354.789","-118.084","820.643","568.937","-171.655","1530.88","406.543","146.741","92.7721","399.727","8.42305","1290.93","471.156","15.9695","434.5","447.236","76.5232","932.594","644.879","-343.331","924.884"
169,0,"745.94","-105.009","1326.19","315.247","107.367","975.544","825.262","-153.93","968.627","572.478","-104.552","1203.33","795.719","-49.4178","88.0303","650.078","-113.866","457.226","353.666","-110.742","814.847","570.963","-177.698","1528.95","406.742","146.937","92.8222","402.506","5.85457","1290.37","471.541","16.6961","434.702","449.44","77.6429","932.122","645.613","-348.444","909.38"
170,0,"747.081","-112.605","1322.23","319.736","110.842","976.705","823.235","-158.403","964.044","573.5","-108.04","1200.59","792.775","-56.4996","86.1824","648.196","-113.081","457.001","352.743","-103.241","809.167","573.081","-183.883","1526.84","nan","nan","nan","405.634","3.54754","1289.72","471.976","17.4588","434.821","451.867","78.8386","931.589","646.772","-352.763","893.622"
171,0,"748.292","-120.369","1318","324.522","114.298","977.843","821.195","-162.998","959.424","574.532","-111.567","1197.73","789.536","-62.9156","84.2317","646.872","-112.216","456.484","351.928","-95.5439","803.657","575.265","-190.206","1524.59","408.031","147.128","81.025","408.516","0.894356","1289.02","472.489","18.1898","434.942","454.343","80.0087","931.039","646.926","-356.063","876.384"
172,0,"749.501","-128.408","1313.46","329.607","117.699","978.899","819.109","-167.708","954.717","575.545","-115.389","1194.88","786.169","-68.7092","82.6302","648.459","-112.678","457.217","351.317","-87.7333","798.308","577.484","-196.673","1522.18","408.218","147.347","81.1152","411.517","-1.76767","1288.26","472.97","18.8347","435.028","457.043","81.2004","930.421","647.928","-358.869","859.09"
173,0,"750.535","-136.548","1308.88","335.072","121.048","979.988","816.966","-172.451","949.955","576.683","-118.682","1191.62","783.451","-72.6372","81.2388","647.559","-111.948","455.282","350.93","-79.8108","793.155","579.756","-203.29","1519.62","408.427","147.511","81.2555","414.696","-4.38971","1287.41","473.474","19.4399","435.201","459.883","82.398","929.801","649.373","-360.804","841.581"
174,0,"751.492","-144.906","1304.1","340.716","124.218","981.073","814.758","-177.278","945.183","577.79","-122.27","1188.39","781.491","-73.089","79.8181","648.024","-112.336","453.978","350.851","-71.8109","788.212","582.058","-210.03","1516.95","408.654","147.686","81.4799","417.99","-6.96481","1286.52","473.917","20.0113","435.388","462.889","83.5383","929.181","651.238","-361.548","823.993"
175,0,"752.346","-153.427","1299.13","346.597","127.23","982.211","812.515","-182.169","940.404","578.931","-125.943","1185.06","781.637","-70.5608","79.7669","648.679","-113.558","452.763","350.961","-63.6179","783.557","584.372","-216.902","1514.16","408.872","147.877","81.7247","421.378","-9.5256","1285.57","474.367","20.5901","435.643","466.066","84.7542","928.631","653.597","-361.408","806.578"
176,0,"753.11","-162.082","1294.04","352.627","129.96","983.353","810.294","-187.145","935.659","580.041","-129.637","1181.6","781.947","-67.9419","79.6066","649.689","-114.986","451.768","351.337","-55.2155","779.157","586.722","-223.927","1511.32","409.039","148.05","82.0141","424.87","-12.0957","1284.66","474.915","21.1551","436.107","469.449","86.0284","928.076","656.274","-360.43","789.6"
177,0,"753.695","-170.783","1288.88","358.852","132.523","984.628","808.156","-192.238","930.993","581.151","-133.392","1178.1","782.091","-67.2366","79.3348","651.492","-116.022","451.467","351.944","-46.6042","775.064","589.06","-231.081","1508.42","409.223","148.156","82.4076","428.389","-14.6678","1283.77","475.618","21.9303","436.595","472.946","87.3372","927.618","659.276","-358.62","772.962"
178,0,"754.044","-179.49","1283.75","365.193","134.874","985.943","806.177","-197.461","926.46","582.239","-137.236","1174.6","781.462","-68.499","78.7574","653.327","-117.251","450.714","352.775","-37.8332","771.322","591.39","-238.361","1505.56","409.413","148.244","82.9875","431.886","-17.327","1282.98","476.531","22.7165","437.298","476.585","88.6655","927.266","662.476","-356.167","756.983"
179,0,"754.129","-188.152","1278.61","371.75","136.988","987.364","804.286","-202.745","922.072","583.277","-141.123","1171.1","780.793","-69.9677","77.9227","654.788","-118.336","450.438","353.774","-28.943","767.843","593.727","-245.765","1502.77","409.673","148.338","83.7027","435.355","-20.0272","1282.27","477.538","23.7125","437.91","480.339","89.995","927.016","665.915","-353.182","741.827"
180,0,"753.937","-196.716","1273.52","378.546","138.927","988.917","802.796","-208.113","917.96","584.228","-145.024","1167.69","781.466","-70.359","77.9227","655.174","-119.207","449.521","354.944","-19.9259","764.741","596.073","-253.285","1500.06","410.027","148.656","84.3869","438.736","-22.8854","1281.68","480.747","24.4028","439.817","484.14","91.3442","926.878","669.584","-349.705","727.666"
181,0,"753.471","-205.152","1268.48","385.394","140.641","990.557","801.442","-213.309","913.987","584.976","-148.826","1164.36","781.966","-69.998","77.8113","657.846","-122.114","450.673","356.253","-10.8245","761.998","598.367","-260.877","1497.37","410.52","149.025","85.3133","442.005","-25.9171","1281.26","482.21","25.7965","440.671","488.025","92.6496","926.894","673.318","-346.039","714.539"
182,0,"752.782","-213.381","1263.56","392.356","142.165","992.313","800.189","-218.222","910.04","585.559","-152.482","1161.2","782.328","-69.9721","77.7792","660.928","-124.199","451.578","357.696","-1.5718","759.656","600.637","-268.522","1494.6","411.155","149.801","86.2241","445.119","-29.1658","1280.91","483.718","27.3637","441.582","491.928","93.8624","927.122","677.126","-342.295","702.696"
183,0,"751.875","-221.32","1258.82","399.432","143.516","994.179","799.185","-222.767","906.077","586.02","-156.045","1158.21","782.57","-70.2843","77.6806","663.963","-126.163","451.916","359.171","7.88471","757.724","602.836","-276.166","1491.75","412.077","150.656","87.2923","448.094","-32.5215","1280.62","483.779","29.4318","441.675","495.729","94.9658","927.52","680.668","-338.319","692.111"
184,0,"750.826","-228.865","1254.31","406.541","144.803","996.198","798.384","-226.79","902.29","586.431","-159.542","1155.32","782.773","-70.6746","77.5163","666.649","-127.713","452.088","360.667","17.5156","756.154","604.977","-283.778","1488.76","413.335","152.076","88.3876","450.871","-36.0778","1280.36","485.051","31.4309","442.478","499.19","95.8062","928.101","683.844","-334.382","682.755"
185,0,"749.766","-236.06","1250.08","413.665","146.022","998.281","797.981","-230.186","898.577","586.838","-163.018","1152.58","783.014","-70.973","77.342","668.845","-128.941","452.286","362.096","27.3058","755.058","607.055","-291.36","1485.64","414.917","153.674","89.6854","453.406","-39.5586","1280.17","486.28","33.5891","443.182","502.363","96.3373","928.665","686.466","-330.258","674.588"
186,0,"748.606","-242.953","1245.87","420.725","147.266","1000.46","798.021","-232.979","894.947","587.259","-166.476","1149.91","783.238","-71.1294","77.1217","670.606","-129.742","452.437","363.461","37.3572","754.481","609.03","-298.89","1482.43","416.812","155.703","90.9707","455.593","-43.217","1279.95","490.289","36.9007","445.191","505.422","96.623","929.072","688.702","-325.849","667.419"
187,0,"747.765","-249.455","1242.05","427.716","148.473","1002.68","798.592","-235.319","891.429","587.729","-169.976","1147.36","783.38","-71.1898","76.9059","672.024","-130.017","452.544","364.726","47.5635","754.341","610.909","-306.336","1479.18","nan","nan","nan","457.667","-47.0706","1279.52","nan","nan","nan","508.342","96.6797","929.481","690.454","-320.717","661.107"
188,0,"747.077","-255.664","1238.48","434.54","149.596","1004.99","799.777","-237.483","888.107","588.273","-173.482","1144.9","783.447","-71.1892","76.7984","673.096","-129.631","452.561","365.922","57.971","754.657","612.659","-313.696","1475.91","421.313","161.001","93.4441","459.608","-50.9158","1278.95","486.475","42.2127","448.761","511.272","96.4504","929.889","692.343","-315.808","655.613"
189,0,"746.584","-261.538","1235.13","440.99","150.67","1007.48","801.58","-239.664","885.033","588.84","-176.941","1142.47","783.466","-71.1468","76.77","673.816","-128.265","451.876","367.054","68.6048","755.443","614.267","-320.951","1472.66","423.71","163.999","94.3269","461.359","-54.7695","1278.25","485.298","48.3423","452.084","514.688","96.6491","930.151","694.15","-310.834","650.886"
190,0,"746.295","-267.059","1231.94","447.127","151.621","1010.01","803.938","-241.987","882.235","589.479","-180.38","1140.1","783.495","-71.0908","76.7878","675.08","-127.982","452.804","368.115","79.4855","756.737","615.705","-328.096","1469.47","426.855","167.747","95.645","462.927","-58.6923","1277.45","nan","nan","nan","518.302","97.1466","930.455","695.749","-305.949","646.882"
191,0,"746.287","-272.256","1228.83","452.812","152.879","1012.93","806.816","-244.426","879.693","590.224","-183.805","1137.76","783.53","-71.0866","76.7769","675.921","-127.017","452.372","369.094","90.6117","758.436","616.971","-335.093","1466.29","430.474","171.827","96.6527","464.351","-62.7169","1276.55","488.763","52.6958","452.572","522.002","97.7605","930.94","697.03","-301.204","643.572"
192,0,"746.564","-277.15","1225.8","458.746","153.252","1015.63","810.131","-246.832","877.302","590.98","-187.19","1135.49","783.599","-71.1459","76.7655","675.754","-126.623","453.231","370.007","102.042","760.601","618.031","-341.965","1463.2","nan","nan","nan","465.58","-66.8064","1275.59","489.434","56.5999","453.739","525.728","98.2101","931.55","698.011","-296.671","641.141"
193,0,"747.163","-281.701","1222.87","464.17","153.445","1018.29","813.851","-249.063","875.037","591.839","-190.57","1133.31","783.677","-71.2243","76.7797","678.231","-123.56","453.84","370.889","113.686","763.276","618.929","-348.663","1460.16","438.468","181.357","98.8877","466.679","-70.9656","1274.53","489.998","60.7637","454.785","527.389","96.4297","932.937","698.682","-292.72","639.558"
194,0,"748.061","-286.019","1220.13","469.048","153.503","1021.12","817.883","-251.177","872.811","592.727","-193.876","1131.18","783.781","-71.2952","76.843","677.606","-124.593","453.209","371.749","125.553","766.469","619.659","-355.217","1457.18","442.722","186.714","100.45","467.632","-75.2054","1273.44","nan","nan","nan","530.073","95.7376","934.089","699.135","-289.678","638.89"
195,0,"749.204","-290.054","1217.51","473.418","153.43","1024.04","822.12","-253.174","870.661","593.705","-197.101","1129.15","783.887","-71.4014","76.9471","678.475","-124.027","453.583","372.613","137.549","770.085","620.231","-361.557","1454.24","447.129","192.467","102.142","468.5","-79.4583","1272.21","nan","nan","nan","532.756","95.2673","935.273","699.186","-287.369","638.937"
196,0,"750.579","-293.838","1215.06","477.421","153.13","1026.98","826.376","-255.058","868.499","594.794","-200.205","1127.11","784.041","-71.5033","77.0419","679.407","-123.187","453.854","373.424","149.327","774.083","620.666","-367.693","1451.29","nan","nan","nan","469.251","-83.7594","1270.93","489.507","74.288","462.101","535.27","94.7261","936.579","698.795","-285.703","639.567"
197,0,"752.334","-297.275","1212.94","481.07","152.606","1029.91","830.584","-256.747","866.385","596.008","-203.197","1125.09","784.214","-71.6346","77.1216","680.253","-122.38","453.991","374.049","161.531","779.265","620.989","-373.611","1448.35","456.359","204.97","105.754","469.954","-88.0717","1269.54","495.223","78.4636","458.861","537.685","94.2012","938.002","697.882","-284.53","640.806"
198,0,"754.087","-300.563","1210.77","484.393","151.875","1032.81","834.647","-258.233","864.323","597.351","-206.077","1123.04","784.391","-71.7561","77.1693","681.091","-121.527","454.162","375.125","173.484","784.323","621.25","-379.296","1445.39","460.999","211.891","106.927","470.631","-92.383","1268.12","497.487","82.615","459.997","539.867","93.7151","939.495","696.539","-283.677","642.557"
199,0,"755.998","-303.746","1208.79","487.402","150.984","1035.65","838.524","-259.534","862.328","598.867","-208.804","1121.05","784.573","-71.8641","77.2117","681.953","-120.859","454.315","376.245","185.21","789.838","621.492","-384.75","1442.42","466.258","219.424","108.503","471.268","-96.6923","1266.63","500.2","86.5169","460.475","541.866","93.208","940.998","694.854","-283.059","644.583"
200,0,"757.917","-306.737","1206.82","490.103","150.009","1038.4","842.093","-260.716","860.418","600.498","-211.432","1119.04","784.74","-71.9498","77.2613","682.734","-119.769","454.45","377.428","196.67","795.843","621.726","-389.966","1439.47","471.471","226.838","110.161","471.89","-100.963","1265.14","503.074","90.3972","460.82","543.645","92.6579","942.42","692.788","-282.531","646.838"
201,0,"759.893","-309.636","1204.94","492.523","148.915","1041.09","845.329","-261.755","858.493","602.228","-213.967","1117.02","784.918","-72.0011","77.2742","683.68","-119.267","454.622","378.667","207.733","802.285","621.957","-394.932","1436.54","476.769","234.773","111.382","472.438","-105.156","1263.64","505.957","94.3275","461.229","545.306","92.0106","943.756","690.599","-282.039","649.256"
202,0,"761.716","-312.355","1202.99","494.722","147.758","1043.64","848.199","-262.653","856.567","603.972","-216.437","1114.99","785.104","-72.0833","77.3111","680.781","-116.966","459.006","380","218.292","809.014","622.237","-399.645","1433.7","481.935","242.613","112.588","472.991","-109.229","1262.12","509.042","98.134","461.326","546.897","91.3177","944.909","688.37","-281.679","651.767"
203,0,"763.405","-314.89","1201","496.767","146.553","1046.1","850.682","-263.368","854.655","605.581","-218.823","1112.97","785.267","-72.1807","77.3477","687.767","-120.65","455.331","381.34","228.268","816.061","622.539","-404.11","1430.92","487.879","251.266","114.243","473.47","-113.146","1260.68","512.205","102.027","461.645","548.48","90.5749","945.953","686.207","-281.467","654.25"
204,0,"764.875","-317.288","1198.99","498.704","145.395","1048.47","852.751","-263.866","852.643","607.069","-221.176","1111.02","785.399","-72.2933","77.3814","688.563","-120.504","455.334","382.744","237.607","823.264","622.894","-408.34","1428.28","493.697","259.692","115.971","473.993","-116.887","1259.25","515.532","105.774","461.679","549.971","89.6969","946.73","684.258","-281.344","656.41"
205,0,"766.149","-319.45","1196.87","500.613","144.252","1050.73","854.348","-264.123","850.681","608.306","-223.395","1109.18","785.529","-72.4053","77.4131","689.363","-120.286","455.497","384.153","246.24","830.49","623.287","-412.323","1425.72","499.819","268.409","117.865","474.463","-120.359","1257.81","518.956","109.543","461.776","551.39","88.7745","947.392","682.644","-281.452","658.138"
206,0,"767.293","-321.435","1194.77","502.528","143.172","1052.92","855.473","-264.15","848.8","609.383","-225.535","1107.41","785.66","-72.4924","77.4141","690.118","-120.095","455.687","385.564","254.099","837.74","623.714","-416.059","1423.28","506.084","277.407","119.546","474.987","-123.636","1256.48","522.463","113.347","461.792","552.81","87.8816","947.841","681.439","-281.688","659.27"
207,0,"768.277","-323.304","1192.78","504.417","142.189","1055.06","856.112","-263.923","846.988","610.381","-227.614","1105.79","785.776","-72.5849","77.407","690.728","-120.566","455.059","386.944","261.218","844.861","624.182","-419.544","1420.92","512.707","286.626","121.348","475.542","-126.737","1255.22","525.782","117.277","462.025","554.223","86.9704","948.063","680.632","-282.133","659.71"
208,0,"769.233","-325.051","1190.88","505.951","141.46","1057.17","856.288","-263.486","845.251","611.387","-229.577","1104.26","785.883","-72.6582","77.3918","691.018","-120.002","455.185","388.297","267.616","851.851","624.686","-422.827","1418.67","520.139","296.6","123.511","476.058","-129.618","1254.07","529.038","121.15","462.056","552.86","81.9196","950.576","680.24","-282.592","659.375"
209,0,"770.141","-326.747","1189.07","507.863","140.729","1059.2","856.023","-262.845","843.607","612.361","-231.404","1102.79","785.983","-72.7394","77.3563","691.586","-119.63","455.389","389.622","273.236","858.544","625.212","-425.917","1416.56","527.288","306.467","124.965","476.668","-132.371","1253.04","532.044","125.272","462.389","554.504","81.403","950.523","680.188","-282.957","658.25"
210,0,"771.074","-328.384","1187.28","509.831","140.084","1061.09","855.321","-262.024","842.042","613.327","-233.083","1101.38","786.097","-72.8124","77.3403","692.443","-119.814","455.392","390.916","278.202","864.922","625.797","-428.801","1414.57","534.624","315.782","127.048","477.263","-134.916","1252.17","534.893","129.668","462.689","556.168","81.0196","950.373","680.364","-283.158","656.223"
211,0,"771.935","-329.904","1185.43","511.783","139.5","1062.91","854.193","-261.107","840.51","614.24","-234.591","1100.03","786.203","-72.9347","77.3396","693.542","-120.099","455.607","392.174","282.543","870.899","626.44","-431.499","1412.7","541.645","324.159","129.244","477.876","-137.213","1251.37","537.798","134.069","462.537","557.759","80.5981","950.233","680.724","-283.107","653.259"
212,0,"772.698","-331.349","1183.59","513.59","139.001","1064.67","852.71","-260.109","839.09","615.102","-235.916","1098.75","786.314","-73.059","77.37","694.281","-119.663","456.342","393.434","286.27","876.42","627.123","-434.032","1410.9","549.37","333.422","131.555","478.5","-139.215","1250.63","540.696","138.667","462.544","559.199","80.0732","950.188","681.195","-282.871","649.515"
213,0,"773.268","-332.63","1181.76","515.226","138.547","1066.42","850.904","-258.986","837.732","615.878","-237.051","1097.53","786.427","-73.1824","77.408","694.797","-119.724","456.491","394.653","289.506","881.543","627.842","-436.343","1409.2","557.139","342.508","134.004","479.057","-141.028","1250.06","543.742","143.113","462.11","560.411","79.3392","950.273","681.74","-282.416","645.137"
214,0,"773.807","-333.828","1180.06","516.693","138.128","1068.1","848.775","-257.684","836.483","616.622","-238.073","1096.43","786.515","-73.3068","77.4754","695.202","-119.781","456.627","395.877","292.263","886.215","628.618","-438.501","1407.59","565.009","351.423","136.601","479.723","-142.617","1249.64","546.806","147.526","461.713","561.486","78.7526","950.391","682.444","-281.837","640.284"
215,0,"774.284","-334.895","1178.4","518.107","137.696","1069.7","846.46","-256.132","835.289","617.275","-238.943","1095.44","786.589","-73.429","77.5482","695.6","-119.855","456.795","397.045","294.598","890.36","629.423","-440.454","1406.07","572.893","360.188","139.284","480.357","-144.065","1249.37","549.71","152.005","461.591","562.378","78.2204","950.575","683.173","-281.152","635.071"
216,0,"774.737","-335.779","1176.64","519.434","137.255","1071.15","843.941","-254.347","834.102","617.823","-239.681","1094.53","786.642","-73.5414","77.6327","695.801","-119.839","456.889","398.241","296.529","894.094","630.275","-442.237","1404.67","580.735","368.733","142.044","481.048","-145.326","1249.24","552.64","156.37","461.479","563.194","77.7992","950.785","684.124","-280.463","629.545"
