Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (765)",,,"Reconstruction Position - Unlabeled Track (769)",,,"Reconstruction Position - Unlabeled Track (794)",,,"Reconstruction Position - Unlabeled Track (796)",,,"Reconstruction Position - Unlabeled Track (797)",,,"Reconstruction Position - Unlabeled Track (798)",,,"Reconstruction Position - Unlabeled Track (799)",,,"Reconstruction Position - Unlabeled Track (800)",,,"Reconstruction Position - Unlabeled Track (811)",,,"Reconstruction Position - Unlabeled Track (815)",,,"Reconstruction Position - Unlabeled Track (817)",,,"Reconstruction Position - Unlabeled Track (818)",,
156,0,"629.241","-297.043","1255.03","478.086","-357.023","1469.38","463.187","-203.599","1171.82","701.469","-175.896","78.8458","429.081","-14.6639","430.858","389.81","148.489","86.1044","653.381","-370.349","690.929","723.138","-292.362","938.357","585.619","-212.005","453.508","379.425","148.756","1037.9","373.099","-54.6762","1316.67","626.296","-150.357","897.323","437.67","73.8362","967.601"
157,0,"628.891","-305.146","1250.38","479.645","-364.96","1468.4","463.506","-208.951","1169.79","701.693","-176.289","78.9025","434.707","-17.2746","427.76","390.133","148.925","87.7364","655.571","-366.039","685.015","724.38","-295.34","934.695","587.829","-215.228","453.979","385.047","147.611","1042.33","375.618","-60.9421","1316.8","626.284","-153.551","895.88","nan","nan","nan"
158,0,"628.672","-312.992","1246.07","481.178","-372.873","1467.26","463.854","-214.332","1167.74","701.869","-176.779","78.8327","435.973","-16.0709","428.216","391.917","148.089","87.8669","657.832","-362.33","679.61","725.781","-298.282","931.223","590.39","-219.039","453.797","390.549","146.299","1046.88","377.95","-67.3254","1316.88","626.302","-156.272","894.588","443.465","70.9273","971.136"
159,0,"628.766","-320.664","1242.22","482.682","-380.719","1465.98","464.218","-219.705","1165.7","702.049","-177.112","78.6905","431.908","-13.2668","434.684","392.802","148.131","88.7054","659.95","-358.906","674.746","727.403","-301.15","927.934","592.853","-221.812","454.213","395.849","144.877","1051.45","380.069","-73.7423","1316.9","626.634","-157.709","893","446.719","68.4656","972.73"
160,0,"629.033","-328.125","1238.62","484.162","-388.513","1464.59","464.588","-224.998","1163.68","702.126","-177.366","78.5303","439.74","-12.2775","429.014","393.875","148.451","89.1865","661.87","-355.815","670.325","729.187","-304.002","924.74","595.052","-224.202","454.575","401.026","143.291","1056.09","381.978","-80.1432","1316.84","627.182","-160.341","891.932","449.696","65.7109","974.196"
161,0,"629.41","-335.255","1235.1","485.561","-396.203","1463.03","464.966","-230.256","1161.72","702.087","-177.587","78.3597","439.042","-12.1071","431.095","395.443","148.373","89.9681","663.454","-353.021","666.281","731.146","-306.812","921.626","596.837","-226.492","454.571","406.072","141.552","1060.78","383.646","-86.5304","1316.68","627.935","-162.993","890.908","452.652","63.0182","975.505"
162,0,"629.814","-342.132","1231.76","486.998","-403.837","1461.4","465.333","-235.386","1159.82","701.913","-177.704","78.2035","436.164","-8.43328","436.479","397.486","148.624","90.2137","664.729","-350.537","662.63","733.299","-309.616","918.629","598.124","-228.251","454.406","411.013","139.62","1065.47","385.077","-92.8951","1316.39","628.887","-165.764","889.823","455.65","60.2147","976.82"
163,0,"630.263","-348.408","1228.19","488.375","-411.327","1459.67","465.739","-240.468","1157.98","701.644","-177.695","78.0953","436.748","-6.86594","437.776","400.6","148.975","90.8357","665.508","-348.405","659.384","735.609","-312.422","915.737","598.769","-229.275","454.131","415.804","137.565","1070.13","386.261","-99.2277","1315.98","nan","nan","nan","457.865","55.8437","978.32"
164,0,"630.838","-354.607","1225.03","489.708","-418.694","1457.83","466.133","-245.428","1156.15","701.314","-177.688","78.0061","436.958","-5.06168","439.166","404.042","149.045","91.1212","665.943","-346.685","656.508","738.036","-315.197","912.915","598.919","-229.888","453.771","420.57","135.297","1074.67","387.287","-105.514","1315.47","629.909","-172.476","889.281","460.763","53.3695","979.615"
165,0,"631.491","-360.479","1222.04","490.973","-425.9","1455.93","466.599","-250.349","1154.29","700.961","-177.707","77.9214","440.246","-4.95434","436.568","408.077","151.105","91.7963","665.922","-345.425","654.023","740.544","-317.889","910.201","598.614","-230.001","453.485","425.19","132.824","1079.05","388.157","-111.738","1314.85","630.752","-175.538","888.561","463.609","51.192","980.993"
166,0,"632.161","-366.043","1219.21","492.193","-432.954","1453.99","467.078","-255.123","1152.38","700.645","-177.789","77.8769","436.236","-0.618944","441.959","412.665","152.939","92.5635","665.485","-344.622","651.923","743.124","-320.486","907.593","598.122","-229.989","453.268","429.714","130.194","1083.25","388.931","-117.854","1314.19","631.811","-178.229","887.605","466.19","48.7955","982.543"
167,0,"632.953","-371.395","1216.55","493.31","-439.825","1452","467.612","-259.74","1150.47","700.346","-177.91","77.9085","438.998","0.208139","439.955","417.997","156.115","93.1687","664.634","-344.291","650.184","745.804","-322.874","905.106","597.551","-229.839","453.152","434.061","127.429","1087.27","389.586","-123.834","1313.48","632.819","-180.809","886.581","468.662","46.2639","984.231"
168,0,"633.836","-376.563","1214.03","494.352","-446.519","1450.01","468.165","-264.192","1148.56","700.116","-178.069","77.9771","438.53","2.96666","441.69","422.466","157.343","94.7636","663.419","-344.526","648.889","748.543","-325.086","902.739","596.887","-229.6","453.128","438.253","124.53","1091.07","390.19","-129.645","1312.69","633.897","-183","885.35","471.2","43.8533","986.114"
169,0,"634.798","-381.561","1211.61","495.263","-452.992","1447.99","468.818","-268.536","1146.65","699.946","-178.242","78.0758","438.639","5.48106","443.07","427.622","159.587","96.5217","661.931","-345.297","647.946","751.324","-327.084","900.502","596.237","-229.296","453.143","442.132","121.564","1094.68","390.77","-135.251","1311.85","nan","nan","nan","473.669","41.5218","988.056"
170,0,"635.878","-386.459","1209.34","496.135","-459.307","1446.01","469.543","-272.692","1144.76","699.82","-178.45","78.1941","439.218","7.8591","444.412","433.059","162.221","98.3931","660.215","-346.692","647.319","754.072","-328.82","898.294","595.554","-228.894","453.131","445.579","118.646","1098.23","391.337","-140.654","1310.95","635.851","-186.624","882.698","476.046","39.3267","989.964"
171,0,"636.959","-391.21","1207.13","496.888","-465.394","1443.98","470.294","-276.68","1142.89","699.709","-178.655","78.3298","440.089","10.0552","445.825","438.737","165.103","100.094","658.242","-348.737","647.069","756.748","-330.12","896.134","594.859","-228.457","453.127","448.635","115.762","1101.74","391.926","-145.847","1310.01","636.57","-188.108","881.534","478.324","37.3312","991.759"
172,0,"638.044","-395.828","1205.02","497.594","-471.269","1441.91","471.112","-280.413","1141.07","699.601","-178.84","78.4894","441.14","12.197","447.239","444.69","168.121","101.711","656.027","-351.298","647.158","759.487","-331.091","894.146","594.316","-228.455","453.157","451.41","112.954","1105.26","392.534","-150.81","1309.06","637.309","-189.317","880.394","480.464","35.486","993.401"
173,0,"639.112","-400.291","1202.95","498.222","-476.937","1439.82","472.06","-283.913","1139.27","699.49","-179.027","78.6276","442.267","14.4525","448.584","450.936","171.239","103.526","653.654","-354.528","647.546","762.149","-331.759","892.169","593.748","-229.093","453.225","454.013","110.282","1108.78","393.115","-155.554","1308.12","637.75","-190.521","879.493","482.494","33.7995","994.905"
174,0,"640.138","-404.586","1200.93","498.796","-482.374","1437.69","473.02","-287.184","1137.53","699.362","-179.251","78.7821","443.719","16.7642","449.795","457.052","174.446","105.362","651.087","-358.082","648.244","764.724","-332.232","890.237","593.208","-229.668","453.679","456.575","107.851","1112.28","393.697","-160.097","1307.18","638.115","-191.727","878.753","484.445","32.2163","996.295"
175,0,"641.137","-408.716","1198.95","499.336","-487.578","1435.56","474.068","-290.202","1135.84","699.246","-179.492","78.9426","445.745","18.8244","450.599","462.869","177.72","107.156","648.49","-362.19","649.267","767.166","-332.659","888.345","592.853","-229.739","454.406","459.284","105.573","1115.73","394.262","-164.468","1306.29","638.254","-193.1","878.392","486.298","30.7987","997.63"
176,0,"642.031","-412.638","1196.96","499.783","-492.559","1433.38","475.105","-292.977","1134.16","699.096","-179.716","79.0972","448.161","20.7559","451.345","468.617","181.335","109.019","645.862","-366.47","650.56","769.422","-333.098","886.445","592.705","-230.308","454.574","462.056","103.499","1119.19","394.799","-168.673","1305.42","638.292","-194.516","878.21","488.109","29.409","998.91"
177,0,"642.906","-416.337","1195.01","500.245","-497.341","1431.24","476.198","-295.576","1132.56","698.949","-179.932","79.2776","451.113","22.3545","451.751","474.271","185.181","110.876","643.256","-370.77","652.003","771.505","-333.584","884.638","593.159","-230.215","454.404","464.818","101.665","1122.65","395.371","-172.653","1304.63","638.301","-195.966","878.146","489.932","28.0665","1000.21"
178,0,"643.696","-419.797","1193.05","500.702","-501.922","1429.12","477.223","-297.956","1131.02","698.797","-180.146","79.4701","454.413","23.7827","451.696","479.873","189.311","112.751","640.816","-375.088","653.601","773.36","-334.171","882.792","592.723","-231.214","454.28","467.561","100.011","1126.12","395.973","-176.47","1303.94","638.257","-197.392","878.097","491.811","26.7515","1001.45"
179,0,"644.437","-423.074","1191.11","501.091","-506.249","1427.01","478.238","-300.192","1129.56","698.66","-180.386","79.657","457.617","25.6974","451.896","485.379","193.504","114.521","638.668","-379.354","655.211","774.98","-334.791","880.995","592.341","-231.609","454.306","470.142","98.5479","1129.64","396.644","-180.06","1303.36","638.155","-198.804","878.074","493.655","25.459","1002.67"
180,0,"645.122","-426.154","1189.14","501.487","-510.41","1424.95","479.205","-302.226","1128.18","698.553","-180.665","79.8246","460.904","27.6634","451.815","490.942","197.924","116.332","636.68","-383.551","656.811","776.381","-335.57","879.132","591.909","-231.99","454.363","472.736","97.4525","1133.42","397.343","-183.422","1302.93","638.203","-200.113","877.91","495.417","24.1689","1003.84"
181,0,"645.752","-429.002","1187.17","501.886","-514.362","1422.96","480.107","-304.082","1126.92","698.457","-180.915","79.9447","464.128","30.0273","451.864","496.635","202.515","118.08","634.707","-387.771","658.498","777.528","-336.548","877.155","591.443","-232.382","454.448","474.784","96.0615","1136.93","398.089","-186.544","1302.63","638.278","-201.293","877.577","497.147","22.899","1004.9"
182,0,"646.376","-431.705","1185.13","502.299","-518.133","1421.02","480.968","-305.826","1125.8","698.393","-181.116","80.021","467.181","32.3917","451.914","502.546","207.371","119.87","632.528","-392.04","660.379","778.367","-337.662","875.029","591.121","-232.736","454.453","476.548","94.5805","1140.24","398.862","-189.421","1302.44","638.408","-202.419","877.174","498.731","21.7017","1005.85"
183,0,"646.976","-434.218","1183.02","502.723","-521.728","1419.12","481.732","-307.462","1124.76","698.347","-181.291","80.0791","470.343","35.0522","452.05","508.509","212.238","121.617","630.228","-396.679","662.544","778.942","-338.891","872.737","590.91","-233.169","454.432","478.279","93.3582","1143.64","399.718","-192.085","1302.36","638.803","-203.26","876.527","500.185","20.592","1006.67"
184,0,"647.552","-436.545","1180.85","503.164","-525.134","1417.31","482.346","-308.996","1123.82","698.305","-181.454","80.1202","473.32","37.8809","452.39","514.705","217.407","123.386","627.696","-401.372","664.907","779.298","-340.261","870.367","590.776","-233.636","454.428","479.975","92.1855","1146.91","400.635","-194.527","1302.36","639.223","-204.166","875.915","501.511","19.5214","1007.39"
185,0,"648.076","-438.728","1178.62","503.548","-528.312","1415.54","482.813","-310.449","1122.92","698.305","-181.61","80.1653","476.272","40.6936","452.753","521.005","222.701","125.197","625.106","-406.095","667.268","779.472","-341.794","867.927","590.694","-234.022","454.393","481.465","91.0945","1150.08","401.631","-196.805","1302.44","639.742","-204.914","875.252","502.279","18.1594","1007.94"
186,0,"648.299","-440.821","1176.16","503.967","-531.352","1413.88","483.148","-311.891","1122.04","698.341","-181.769","80.2215","479.398","43.4564","452.956","527.251","227.76","127.123","622.553","-411.023","669.576","779.392","-343.534","865.357","590.598","-234.362","454.382","482.929","89.9513","1153.01","402.347","-199.319","1302.65","640.345","-205.574","874.599","503.409","17.21","1008.56"
187,0,"649.014","-442.887","1174.36","504.413","-534.196","1412.27","483.451","-313.306","1121.23","698.398","-181.95","80.2796","482.37","46.404","453.329","533.682","233.089","129.072","619.945","-416.138","671.768","779.064","-345.226","862.905","590.496","-234.647","454.402","484.352","88.762","1155.74","403.41","-201.404","1302.78","640.902","-206.141","874.076","504.562","16.4213","1009.14"
188,0,"649.829","-444.767","1172.51","504.869","-536.871","1410.72","483.679","-314.635","1120.42","698.462","-182.146","80.3465","485.453","49.3614","453.539","540.068","238.388","131.126","617.356","-421.333","673.756","778.408","-346.837","860.441","590.386","-234.872","454.414","485.704","87.5576","1158.26","404.482","-203.442","1302.85","641.572","-206.633","873.485","505.639","15.7309","1009.7"
189,0,"650.447","-446.178","1170.04","505.344","-539.393","1409.21","483.891","-315.882","1119.6","698.534","-182.338","80.422","488.305","52.3621","453.929","546.634","243.717","133.289","614.815","-426.573","675.534","777.308","-348.357","857.954","590.278","-235.045","454.458","487.025","86.3253","1160.59","405.944","-205.113","1302.78","642.133","-207.084","873.103","506.624","15.0489","1010.23"
190,0,"651.119","-447.735","1168.11","505.877","-541.756","1407.82","484.164","-317.038","1118.8","698.608","-182.523","80.5019","491.429","55.2703","454.001","552.923","248.797","135.556","612.255","-431.759","676.975","775.836","-349.691","855.548","590.179","-235.112","454.531","488.278","85.0768","1162.69","406.972","-207.063","1302.7","642.774","-207.378","872.731","507.566","14.394","1010.75"
191,0,"651.705","-449.146","1166.32","506.441","-543.945","1406.47","484.49","-318.129","1117.98","698.689","-182.668","80.5944","494.259","58.3554","454.375","559.456","254.057","137.805","609.812","-436.845","678.189","773.986","-350.953","853.215","590.128","-235.057","454.585","489.447","83.8443","1164.59","407.988","-208.952","1302.58","643.235","-207.677","872.456","508.467","13.8328","1011.29"
192,0,"652.191","-450.449","1164.72","507.028","-546.002","1405.21","484.869","-319.198","1117.19","698.788","-182.783","80.6742","497.116","61.5181","454.751","565.848","259.177","140.081","607.586","-441.69","679.008","771.795","-352.181","851.068","590.134","-234.918","454.673","490.542","82.6593","1166.27","408.952","-210.804","1302.42","643.671","-207.826","872.299","509.348","13.3082","1011.82"
193,0,"652.651","-451.626","1163.29","507.656","-547.894","1404.03","485.371","-320.277","1116.42","698.927","-182.874","80.7451","499.91","64.563","455.068","572.254","264.231","142.408","605.494","-446.289","679.328","769.335","-353.529","849.028","590.199","-234.668","454.782","491.61","81.5245","1167.7","409.859","-212.568","1302.18","644.08","-207.857","872.089","510.216","12.8544","1012.34"
194,0,"653.017","-452.646","1161.98","508.343","-549.661","1402.9","485.892","-321.207","1115.66","699.123","-182.94","80.7786","502.766","67.7729","455.559","578.595","269.231","144.723","603.696","-450.516","678.895","766.616","-355.019","847.207","590.418","-234.32","454.81","492.613","80.4674","1168.89","410.746","-214.234","1301.91","644.416","-207.798","871.877","511.089","12.5197","1012.88"
195,0,"653.376","-453.538","1160.82","509.056","-551.255","1401.85","486.553","-322.079","1114.94","699.353","-182.984","80.7747","505.538","70.9755","456.1","584.833","274.042","147.05","602.097","-454.436","677.55","763.62","-356.652","845.551","590.762","-233.967","454.861","493.543","79.4977","1169.79","411.551","-215.8","1301.6","644.688","-207.672","871.64","512.024","12.2277","1013.39"
196,0,"653.741","-454.234","1159.76","509.82","-552.703","1400.87","487.258","-322.785","1114.26","699.601","-183.013","80.7366","508.217","74.3037","456.908","590.938","278.746","149.339","600.704","-457.924","675.321","760.297","-358.347","843.991","591.229","-233.523","454.953","494.386","78.6144","1170.43","412.348","-217.196","1301.27","644.941","-207.427","871.324","512.952","12.126","1013.99"
197,0,"654.17","-454.811","1158.79","510.654","-553.998","1399.96","488.161","-323.396","1113.62","699.844","-183.071","80.6854","511.221","77.3071","457.285","596.979","283.386","151.58","599.455","-460.975","672.206","756.633","-360.066","842.389","591.937","-233.054","455.006","495.162","77.7468","1170.78","413.102","-218.43","1300.94","645.352","-206.545","871.441","513.996","12.0265","1014.53"
198,0,"654.619","-455.272","1157.88","511.505","-555.16","1399.1","489.143","-323.847","1113","700.092","-183.105","80.635","513.969","80.5302","458.088","602.99","287.868","153.859","598.352","-463.605","668.204","752.658","-361.815","840.755","592.675","-232.612","455.131","495.859","76.9811","1170.82","413.854","-219.497","1300.59","645.011","-207.057","871.352","515.034","12.1319","1015.22"
199,0,"655.081","-455.589","1157","512.366","-556.143","1398.3","490.248","-324.133","1112.4","700.349","-183.106","80.5674","516.986","83.4947","458.562","608.799","292.276","156.073","597.378","-465.81","663.453","748.41","-363.565","839.136","593.584","-232.075","455.239","496.486","76.3305","1170.57","414.59","-220.428","1300.27","644.61","-207.621","871.425","516.113","12.2611","1015.85"
200,0,"655.628","-455.774","1156.15","513.204","-556.972","1397.56","491.372","-324.275","1111.88","700.62","-183.102","80.4985","519.81","86.6507","459.434","614.561","296.509","158.288","596.563","-467.566","658.011","743.934","-365.305","837.651","594.458","-231.501","455.371","497.085","75.6984","1169.98","415.328","-221.234","1299.97","644.383","-207.94","871.473","517.143","12.4928","1016.51"
201,0,"656.124","-455.839","1155.28","514.083","-557.614","1396.89","492.57","-324.261","1111.39","700.852","-183.079","80.435","522.938","89.557","459.799","619.844","300.55","160.399","595.927","-468.915","651.99","739.308","-367.026","836.332","595.426","-230.885","455.467","497.581","75.2431","1169.2","416.063","-221.914","1299.64","644.512","-207.89","871.368","518.091","12.6857","1017.09"
202,0,"656.648","-455.78","1154.44","514.945","-558.152","1396.28","493.734","-324.142","1110.96","701.071","-183.064","80.3891","525.747","92.6216","460.541","625.566","304.473","162.481","595.484","-469.857","645.585","734.438","-368.675","835.134","596.371","-230.121","455.55","497.974","74.8374","1168.18","416.839","-222.46","1299.33","644.959","-207.398","871.151","518.924","12.8406","1017.53"
203,0,"657.104","-455.673","1153.63","515.842","-558.496","1395.79","494.925","-323.893","1110.58","701.262","-183.027","80.3316","528.619","95.6757","461.078","630.927","308.414","164.494","595.264","-470.412","638.95","729.45","-370.283","834.06","597.311","-229.397","455.638","498.184","74.5109","1166.91","417.654","-222.876","1299","645.486","-206.895","870.968","519.611","12.935","1017.83"
204,0,"657.503","-455.511","1152.84","516.706","-558.699","1395.37","495.971","-323.572","1110.26","701.451","-182.964","80.2637","531.313","98.6692","461.612","635.754","312.119","166.273","595.286","-470.582","632.241","724.516","-371.933","833.174","598.139","-228.573","455.779","498.327","74.2582","1165.42","418.488","-223.195","1298.75","646.049","-206.242","870.883","520.412","13.2292","1018.18"
205,0,"657.809","-455.294","1152.03","517.579","-558.713","1395.01","496.913","-323.164","1109.93","701.618","-182.864","80.1539","533.98","101.733","462.183","641.878","315.84","168.278","595.558","-470.452","625.689","719.716","-373.524","832.453","599.012","-227.674","455.87","498.395","74.0853","1163.68","419.402","-223.396","1298.5","646.672","-205.605","870.806","522.668","14.4931","1019.14"
206,0,"658.054","-455.018","1151.21","518.409","-558.563","1394.75","497.715","-322.708","1109.65","701.763","-182.741","80.0238","536.619","104.728","462.597","646.764","319.241","169.899","596.094","-469.842","619.393","715.229","-375.073","832","599.802","-226.801","455.937","498.417","73.9715","1161.71","420.363","-223.458","1298.26","647.302","-205.011","870.731","523.682","15.0287","1019.38"
207,0,"658.2","-454.753","1150.36","519.233","-558.227","1394.52","498.364","-322.177","1109.38","701.86","-182.631","79.8773","539.183","107.611","462.84","651.666","322.65","171.446","596.892","-468.925","613.314","710.679","-376.385","831.465","600.584","-225.952","455.927","498.399","73.9153","1159.48","421.353","-223.446","1298.07","647.959","-204.255","870.633","524.73","15.6687","1019.54"
208,0,"658.275","-454.461","1149.58","520.098","-557.778","1394.37","498.828","-321.576","1109.12","701.925","-182.526","79.7399","541.467","110.733","463.368","656.512","326.008","172.877","598.045","-467.627","607.385","706.631","-377.491","831.205","601.325","-225.044","455.972","498.327","73.9485","1157.08","422.425","-223.235","1297.85","648.614","-203.457","870.56","525.733","16.4171","1019.67"
209,0,"658.229","-454.165","1148.89","520.927","-557.143","1394.26","499.225","-320.876","1108.84","701.983","-182.419","79.5944","543.716","113.766","463.724","661.214","329.213","174.19","599.863","-465.871","601.753","702.881","-378.232","830.97","601.976","-224.198","455.997","498.178","74.0503","1154.49","423.514","-222.866","1297.67","649.228","-202.593","870.494","526.792","17.2847","1019.74"
210,0,"658.088","-453.88","1148.35","521.752","-556.367","1394.19","499.494","-320.078","1108.55","702.039","-182.303","79.4319","545.94","116.691","463.923","665.8","332.349","175.39","602.385","-463.585","596.63","699.81","-378.287","830.845","602.603","-223.263","455.989","497.903","74.256","1151.79","424.627","-222.308","1297.48","649.867","-201.779","870.335","527.84","18.2353","1019.77"
211,0,"657.901","-453.56","1147.93","522.568","-555.441","1394.17","499.716","-319.214","1108.24","702.103","-182.182","79.231","548.013","119.613","464.105","670.227","335.351","176.501","605.046","-460.747","592.412","697.067","-378.048","830.822","603.277","-222.44","456.038","497.538","74.5656","1148.93","425.73","-221.57","1297.34","650.43","-200.699","870.122","528.948","19.3236","1019.75"
212,0,"657.747","-453.183","1147.57","523.395","-554.346","1394.23","499.942","-318.264","1107.95","702.17","-182.074","79.036","549.912","122.614","464.408","674.525","338.19","177.516","607.668","-457.479","589.049","694.875","-377.103","830.829","603.95","-221.651","455.991","497.043","74.9683","1145.96","426.852","-220.655","1297.25","650.962","-199.613","869.849","530.085","20.5377","1019.73"
213,0,"657.574","-452.707","1147.19","524.183","-553.044","1394.32","500.091","-317.14","1107.71","702.241","-181.982","78.8628","551.925","125.41","464.377","678.772","340.974","178.428","610.08","-453.845","586.285","693.133","-375.551","830.62","604.601","-220.828","455.906","496.379","75.5065","1142.89","427.997","-219.552","1297.17","651.429","-198.406","869.602","531.319","21.8775","1019.7"
214,0,"657.324","-452.153","1146.76","525.051","-551.662","1394.55","500.217","-315.914","1107.52","702.323","-181.893","78.71","553.802","128.188","464.39","682.772","343.551","179.19","612.34","-449.957","584.102","692.045","-373.429","830.462","605.216","-220.088","455.865","495.52","76.2735","1139.79","429.109","-218.268","1297.17","651.832","-197.115","869.279","532.6","23.3708","1019.65"
215,0,"656.903","-451.451","1146.33","525.718","-549.681","1394.72","500.289","-314.5","1107.42","702.415","-181.789","78.5598","555.507","131.04","464.548","686.721","346.017","179.882","614.277","-445.897","582.581","691.423","-370.944","830.197","605.782","-219.234","455.833","494.564","77.3987","1136.74","430.241","-216.766","1297.15","652.199","-195.758","868.903","533.649","24.722","1019.42"
216,0,"656.302","-450.522","1145.98","526.556","-547.932","1395.04","500.387","-312.904","1107.35","702.499","-181.682","78.4175","557.074","133.864","464.764","690.476","348.363","180.457","616.08","-441.691","581.449","691.48","-368.115","830.076","606.201","-218.454","455.842","493.599","78.8285","1133.7","431.28","-215.059","1297.2","652.474","-194.306","868.565","533.923","25.2499","1018.57"
217,0,"655.466","-449.38","1145.85","527.457","-546.243","1395.51","500.52","-311.109","1107.38","702.615","-181.546","78.2514","558.974","136.352","464.452","694.05","350.546","180.882","617.804","-436.938","580.451","691.969","-365.073","830.019","606.702","-217.647","455.756","492.789","80.1159","1130.26","432.357","-213.128","1297.2","652.609","-192.744","868.172","nan","nan","nan"
218,0,"654.568","-448.12","1146.02","528.207","-544.053","1395.99","500.666","-309.174","1107.46","702.718","-181.434","78.0904","560.55","138.967","464.481","697.441","352.573","181.122","619.429","-431.997","579.658","692.911","-361.96","830.034","607.082","-216.91","455.757","491.19","81.2939","1126.41","433.355","-210.998","1297.21","652.74","-191.062","867.806","nan","nan","nan"
219,0,"653.747","-446.741","1146.44","528.943","-541.686","1396.62","500.918","-307.115","1107.59","702.816","-181.33","77.9391","562.233","141.468","464.301","700.682","354.481","181.249","621.054","-426.77","579.059","694.102","-358.622","830.155","607.505","-216.194","455.738","489.78","83.0402","1122.82","434.313","-208.673","1297.11","652.847","-189.469","867.419","536.9","29.4584","1016.69"
220,0,"653.137","-445.248","1146.92","529.613","-539.103","1397.37","501.184","-304.89","1107.78","702.899","-181.249","77.8112","563.724","144.114","464.354","703.785","356.324","181.18","622.653","-421.325","578.725","695.59","-355.176","830.417","607.809","-215.533","455.715","488.192","84.9707","1119.16","435.26","-206.21","1297.01","652.889","-187.862","867.083","538.406","31.8625","1016.64"
221,0,"652.806","-443.584","1147.4","530.228","-536.312","1398.25","501.538","-302.532","1107.98","702.952","-181.225","77.6976","565.232","146.564","464.282","706.601","357.895","180.934","624.308","-415.704","578.586","697.275","-351.653","830.732","608.098","-214.827","455.75","486.288","87.1797","1115.48","436.176","-203.624","1296.88","652.922","-186.072","866.803","540.037","34.5448","1016.71"
222,0,"652.806","-441.792","1147.93","530.801","-533.362","1399.29","502.042","-300.073","1108.26","702.98","-181.191","77.6055","566.507","148.943","464.411","710.64","360.414","181.584","626.047","-409.907","578.547","699.041","-347.912","831.147","608.31","-214.06","455.795","484.147","89.4609","1111.63","437.065","-200.863","1296.71","652.916","-184.266","866.556","541.712","37.2275","1016.77"
223,0,"653.042","-439.9","1148.56","531.326","-530.153","1400.42","502.606","-297.499","1108.63","703.019","-181.155","77.5334","567.732","151.275","464.518","712.396","361.206","180.39","627.858","-403.882","578.685","700.787","-343.987","831.589","608.445","-213.359","455.879","481.813","91.7919","1107.77","437.924","-197.916","1296.51","652.957","-182.596","866.39","546.214","42.4586","1018.17"
224,0,"653.434","-437.808","1149.33","531.794","-526.723","1401.74","503.233","-294.751","1109.04","703.067","-181.125","77.4707","568.64","153.776","464.881","714.678","362.543","179.558","629.688","-397.734","578.971","702.632","-339.878","832.17","608.626","-212.624","455.904","479.268","94.1339","1103.86","438.737","-194.845","1296.37","652.96","-180.799","866.252","548.76","45.7451","1018.42"
225,0,"653.925","-435.524","1150.31","532.219","-523.004","1403.19","503.859","-291.945","1109.55","703.113","-181.1","77.4157","569.915","156.167","464.646","716.855","363.665","178.816","631.437","-391.551","579.513","704.298","-335.506","832.746","608.795","-211.883","455.938","476.73","96.5553","1100.11","439.565","-191.636","1296.31","652.999","-178.902","866.152","549.387","47.3282","1017.89"
226,0,"654.442","-433.019","1151.44","532.652","-519.122","1404.85","504.453","-289.063","1110.15","703.147","-181.107","77.3676","571.151","158.645","464.479","718.783","364.659","177.841","633.098","-385.341","580.279","705.716","-331.044","833.325","608.865","-211.01","456.059","473.855","98.7541","1096.03","440.374","-188.249","1296.32","653.048","-177.014","866.07","550.968","49.8074","1017.63"
227,0,"654.959","-430.353","1152.75","533.018","-514.9","1406.66","504.942","-286.104","1110.84","703.168","-181.11","77.3347","572.196","161.116","464.428","720.133","365.307","176.142","634.533","-379.258","581.451","707.827","-326.943","834.947","609.04","-210.138","456.011","470.718","100.848","1091.83","441.177","-184.618","1296.35","653.109","-174.899","866.005","552.626","52.5183","1017.39"
228,0,"655.371","-427.487","1154.21","533.411","-510.404","1408.61","505.402","-283.103","1111.62","703.173","-181.079","77.2994","573.313","163.27","464.102","722.09","366.435","175.138","635.696","-373.44","583.014","709.678","-322.234","836.199","608.926","-209.299","456.124","467.448","102.841","1087.52","442","-180.812","1296.53","653.243","-172.765","865.974","554.29","55.2846","1017.1"
229,0,"655.618","-424.497","1155.79","533.77","-505.607","1410.71","505.769","-279.967","1112.47","703.158","-181.024","77.2681","574.934","166.214","464.124","723.526","367.265","173.677","636.582","-367.888","584.836","711.48","-317.378","837.499","608.919","-208.254","456.116","464.066","104.725","1083.21","442.797","-176.8","1296.8","653.367","-170.625","865.939","556.002","58.0416","1016.72"
230,0,"655.657","-421.287","1157.49","534.15","-500.476","1412.97","506.162","-276.729","1113.38","703.161","-180.946","77.2137","575.428","168.263","463.609","725.62","368.626","172.925","637.225","-362.569","586.881","713.259","-312.43","838.944","608.851","-207.157","456.181","461.198","106.43","1078.9","443.683","-172.587","1297.16","653.501","-168.436","865.974","557.604","60.8846","1016.28"
231,0,"655.632","-417.877","1159.28","534.569","-495.129","1415.41","506.594","-273.336","1114.36","703.154","-180.863","77.1212","576.301","170.656","463.043","726.201","368.871","170.692","637.568","-357.547","589.071","714.603","-307.231","840.342","608.575","-205.885","456.327","458.608","107.986","1074.59","444.558","-168.219","1297.63","653.598","-166.238","866.046","559.093","63.5952","1015.56"
