Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (539)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (577)",,,"Reconstruction Position - Unlabeled Track (594)",,,"Reconstruction Position - Unlabeled Track (602)",,,"Reconstruction Position - Unlabeled Track (603)",,
176,0,"535.681","-72.4168","1541.02","718.354","1.91797","1359.94","330.607","185.99","961.853","849.044","-32.1104","1018.91","542.872","-25.224","1231.07","490.308","50.838","429.527","382.918","-65.4633","870.79","796.662","144.072","111.293","711.704","-63.9099","446.543","675.512","-234.1","1041.24","371.628","111.99","1299.18","nan","nan","nan","728.191","36.9987","942.21"
177,0,"534.903","-76.8919","1539.5","717.309","-2.47111","1359.29","330.831","187.752","963.205","847.616","-37.5908","1018.58","542.156","-26.9516","1230.06","490.031","51.5402","429.764","380.523","-61.8211","865.598","795.397","134.992","110.51","707.06","-67.5374","448.085","674.706","-241.37","1033.01","372.014","110.556","1299.29","431.472","86.5775","921.074","727.626","36.2943","942.232"
178,0,"534.186","-81.4863","1537.94","716.339","-6.97131","1358.55","331.256","189.666","964.641","845.681","-42.8917","1017.84","541.533","-28.7883","1229.01","489.758","52.3565","430.012","378.469","-57.6562","860.073","794.01","125.573","109.49","702.392","-70.7769","449.596","674.061","-248.545","1024.18","372.654","109.2","1299.48","431.724","88.1622","920.708","728.46","35.0297","941.876"
179,0,"533.61","-86.2218","1536.39","715.446","-11.6284","1357.69","331.857","191.694","966.107","843.933","-48.2877","1017.15","541.002","-30.7727","1227.91","489.608","53.2411","430.319","375.916","-53.4488","854.511","792.393","115.973","108.251","697.738","-73.6782","451.162","673.587","-255.619","1014.98","373.215","107.52","1299.65","431.968","89.9224","920.029","727.677","34.7253","942.399"
180,0,"533.089","-91.0641","1534.79","714.691","-16.4233","1356.69","332.744","193.845","967.622","841.939","-53.6635","1016.19","540.527","-32.8625","1226.76","489.524","54.1314","430.556","373.795","-48.2601","849.509","790.794","106.031","106.848","693.019","-76.1957","452.709","673.201","-262.583","1005.4","373.795","105.609","1299.75","432.328","91.7711","919.279","727.739","33.4845","941.485"
181,0,"532.702","-96.03","1533.19","714.023","-21.4053","1355.5","333.831","196.094","969.149","839.951","-59.1794","1015.09","540.104","-35.0917","1225.52","489.433","54.9637","430.839","371.411","-43.2578","843.756","789.188","95.8405","105.42","688.302","-78.3814","454.261","672.606","-269.502","994.923","374.452","103.541","1299.81","432.907","93.3873","918.694","727.901","32.3976","941.169"
182,0,"532.417","-101.104","1531.59","713.419","-26.58","1354.13","335.22","198.412","970.721","837.828","-64.7113","1013.78","539.762","-37.4308","1224.19","489.391","55.8651","431.083","369.503","-37.6352","838.097","787.555","85.4684","103.968","683.485","-80.1958","455.621","671.92","-276.032","984.179","375.205","101.391","1299.8","433.681","94.7478","918.193","728.224","31.1403","940.958"
183,0,"532.231","-106.281","1529.94","712.881","-31.9529","1352.59","336.893","200.838","972.367","835.753","-70.3431","1012.34","539.483","-39.8885","1222.74","489.338","56.8263","431.234","367.68","-31.6975","832.494","785.964","75.0182","102.467","678.65","-81.6583","457.018","671.189","-282.244","972.887","376.078","99.1269","1299.76","434.55","95.8532","917.84","728.172","29.9928","940.058"
184,0,"532.138","-111.559","1528.24","712.368","-37.5464","1350.83","338.871","203.269","974.061","833.684","-76.0139","1010.77","539.298","-42.4444","1221.2","489.312","57.6222","431.496","365.95","-25.4092","827.013","783.374","64.2085","100.044","673.826","-82.7768","458.21","669.81","-287.01","960.186","377.055","96.7971","1299.68","435.504","96.9288","917.549","728.356","28.6005","939.303"
185,0,"532.147","-116.95","1526.51","711.995","-43.0814","1348.77","341.119","205.698","975.783","831.674","-81.777","1009.06","539.135","-45.1979","1219.57","489.54","58.5634","431.706","364.357","-18.9245","821.551","781.336","53.4333","98.5685","669.014","-83.5641","459.261","669.74","-291.705","947.528","378.105","94.4216","1299.58","436.507","98.0083","917.241","728.56","27.0952","938.38"
186,0,"532.272","-122.429","1524.74","711.415","-49.7118","1346.69","343.773","208.132","977.548","829.685","-87.5823","1007.22","539.027","-47.9657","1217.79","489.708","59.2909","431.878","362.898","-12.0271","816.246","779.125","42.8011","97.1146","664.296","-84.0729","460.183","668.957","-295.214","933.826","379.29","92.0125","1299.47","437.552","98.9836","916.911","728.828","25.3894","937.351"
187,0,"532.515","-128.04","1522.94","711.041","-55.3368","1344.26","346.787","210.524","979.37","827.653","-93.444","1005.2","538.853","-50.3465","1215.9","490.014","60.0172","432.059","361.606","-4.89751","811.089","776.885","32.4537","95.7474","661.704","-85.2321","462.406","668.713","-298.083","919.762","380.578","89.5628","1299.4","438.615","99.9458","916.579","729.37","23.6176","936.634"
188,0,"532.842","-133.731","1521.04","710.536","-61.7991","1341.71","350.013","212.814","981.199","825.562","-99.3503","1002.99","538.885","-54.4879","1214.58","490.358","60.7106","432.207","360.506","2.50167","806.134","774.539","22.4707","94.4213","656.146","-84.6766","462.398","668.8","-300.236","905.445","381.576","86.684","1299.45","439.815","101.029","916.247","728.88","22.032","934.561"
189,0,"533.301","-139.53","1519.07","709.919","-68.5391","1338.94","353.52","214.986","983.06","823.393","-105.345","1000.53","538.906","-56.692","1211.72","490.877","61.4014","432.397","359.639","10.1039","801.465","772.132","12.9821","93.133","651.983","-84.5945","462.763","669.311","-301.695","891.057","383.472","84.6531","1299.21","441","102.189","915.895","729.014","19.928","932.997"
190,0,"533.858","-145.424","1517.04","709.326","-75.3306","1335.91","357.251","217.067","984.979","821.141","-111.32","997.951","538.89","-59.647","1209.47","491.199","61.9657","432.443","358.922","17.8525","796.996","769.165","3.87885","91.2462","648.184","-84.3639","463.159","670.143","-302.535","876.515","385.09","82.1972","1299.12","442.261","103.274","915.497","729.969","18.1126","932.064"
191,0,"534.517","-151.415","1514.89","708.709","-82.2931","1332.66","361.188","219.015","986.903","818.854","-117.291","995.215","538.872","-62.6301","1207.1","491.579","62.4195","432.511","358.367","25.6839","792.756","767.114","-4.30514","90.5013","644.771","-84.0743","463.275","671.295","-302.92","861.948","386.865","79.777","1299.01","443.469","104.094","915.101","729.301","15.3388","930.312"
192,0,"535.255","-157.514","1512.68","708.045","-89.3822","1329.18","365.328","220.814","988.887","816.794","-123.315","992.5","538.781","-65.6503","1204.67","492.068","62.8435","432.661","357.913","33.4984","788.725","764.738","-12.0394","89.1608","641.314","-83.7602","462.844","672.887","-302.768","847.487","388.729","77.3244","1298.9","446.534","108.25","913.826","729.167","12.6861","928.425"
193,0,"536.093","-163.69","1510.37","707.379","-96.5942","1325.51","369.641","222.401","990.866","814.773","-129.368","989.561","538.695","-68.6884","1202.19","492.331","63.098","432.715","357.664","41.3072","784.893","762.307","-18.6871","87.692","639.939","-83.7991","463.317","674.762","-302.106","833.244","390.731","74.9113","1298.77","445.497","104.963","916.564","729.148","9.95068","926.428"
194,0,"536.964","-169.966","1507.95","706.708","-103.897","1321.62","374.014","223.655","992.897","812.676","-135.411","986.334","538.613","-71.766","1199.65","492.546","63.5581","432.709","357.522","49.2475","781.243","759.775","-24.1598","86.0661","636.991","-83.0832","462.382","676.889","-300.985","819.367","392.89","72.5268","1298.63","447.115","106.43","916.074","729.06","7.04313","924.261"
195,0,"537.898","-176.348","1505.45","706.013","-111.348","1317.56","378.735","224.485","995.007","810.54","-141.388","982.855","538.503","-74.8805","1197.05","488.344","64.8956","439.299","357.446","57.389","777.738","757.809","-29.1199","84.5713","635.565","-82.7073","461.898","679.279","-299.301","805.872","395.209","70.1546","1298.55","448.811","107.788","915.676","728.889","3.82691","921.829"
196,0,"538.873","-182.829","1502.82","705.29","-118.922","1313.31","383.537","224.853","997.136","808.343","-147.21","979.169","538.392","-77.9877","1194.39","488.666","65.0321","439.39","357.36","65.9045","774.208","755.183","-33.5247","82.7302","633.925","-82.1829","460.163","681.868","-297.24","792.838","397.683","67.7656","1298.53","450.55","109.168","915.363","728.548","0.302615","918.876"
197,0,"539.867","-189.399","1500.08","704.456","-126.586","1308.93","388.845","224.842","999.353","806.145","-152.868","975.312","538.313","-81.0729","1191.68","496.75","63.4549","434.868","357.225","74.9177","770.77","752.638","-37.0716","81.1056","633.525","-81.4573","458.808","684.526","-294.791","780.37","400.392","65.4158","1298.61","452.344","110.473","915.196","727.252","-2.89137","918.163"
198,0,"540.881","-196.081","1497.23","703.543","-134.384","1304.41","394.188","224.417","1001.44","804.027","-158.252","971.275","538.252","-84.1836","1188.91","494.031","63.8369","433.989","357.054","84.3696","767.501","750.387","-38.408","79.5025","633.811","-80.9829","457.296","687.127","-292.091","768.578","403.276","63.0524","1298.76","454.261","111.735","915.135","nan","nan","nan"
199,0,"541.894","-202.859","1494.3","702.493","-142.226","1299.82","399.711","223.767","1003.51","802.118","-163.351","967.042","537.837","-87.772","1186.52","494.232","63.8237","434.089","356.916","94.2978","764.513","749.27","-36.7366","78.5155","633.873","-81.0433","455.231","689.573","-289.296","757.545","406.201","60.762","1299.19","456.205","113.034","915.241","nan","nan","nan"
200,0,"542.926","-209.741","1491.35","701.275","-150.082","1295.1","405.505","222.992","1005.57","800.515","-168.116","962.678","537.607","-90.8298","1183.88","494.494","63.6923","434.103","356.863","104.677","761.97","748.822","-34.0756","78.0824","634.118","-81.7625","453.618","691.814","-286.31","747.047","409.294","58.1541","1299.49","458.24","114.418","915.442","nan","nan","nan"
201,0,"543.936","-216.731","1488.47","699.921","-157.916","1290.3","411.521","222.387","1007.83","799.23","-172.609","958.169","537.344","-93.8281","1181.35","494.905","63.7765","434.435","357.029","115.372","760.101","748.214","-32.6749","77.7315","634.635","-82.3749","452.42","694.006","-283.234","736.983","412.514","55.4907","1299.7","460.379","115.765","915.874","nan","nan","nan"
202,0,"544.955","-223.839","1485.67","698.435","-165.697","1285.45","417.425","221.83","1010.07","798.345","-176.802","953.576","537.025","-96.777","1178.83","495.608","63.8759","434.958","357.442","126.398","759.038","747.351","-33.4406","77.3784","635.839","-82.6452","452.08","695.934","-280.115","727.438","415.713","52.6993","1299.85","462.768","117.129","916.434","nan","nan","nan"
203,0,"545.928","-231.031","1483","696.895","-173.421","1280.57","423.312","221.414","1012.43","797.881","-180.784","948.962","536.667","-99.8471","1176.37","495.959","63.8663","435.02","358.22","137.599","758.81","746.532","-34.913","76.938","636.162","-83.3352","451.851","697.626","-276.772","718.866","418.774","49.6803","1299.96","465.244","118.776","917.185","nan","nan","nan"
204,0,"546.866","-238.306","1480.47","695.371","-180.967","1275.7","429.203","221.806","1015.18","797.788","-184.525","944.485","536.285","-103.068","1174.01","498.256","69.6776","434.078","359.252","148.963","759.519","746.504","-35.3918","76.6989","636.456","-84.4006","452.128","698.829","-272.578","711.199","421.673","46.3951","1299.99","467.915","120.349","918.142","nan","nan","nan"
205,0,"547.758","-245.613","1478.03","693.894","-188.241","1270.89","435.125","221.635","1017.9","798.058","-188.054","940.288","535.97","-106.478","1171.71","496.51","63.9546","437.027","360.625","160.35","760.988","746.867","-35.0938","76.7468","637.003","-86.3527","452.567","699.98","-268.499","704.311","424.306","42.7388","1299.98","470.565","121.973","919.195","nan","nan","nan"
206,0,"548.554","-252.944","1475.59","692.462","-195.035","1266.07","440.859","221.828","1020.97","798.76","-191.329","936.353","535.735","-110.077","1169.4","497.782","64.6995","437.815","362.275","171.789","763.236","747.195","-35.0187","76.907","638.66","-88.6847","453.198","701.344","-265.045","698.1","426.714","38.7048","1299.9","473.114","123.215","920.363","nan","nan","nan"
207,0,"549.263","-260.216","1473.11","691.301","-201.863","1261.88","446.27","222.321","1024.42","799.828","-194.287","932.628","535.58","-113.799","1167.05","499.734","66.9208","440.077","363.79","182.901","766.17","747.332","-35.4848","76.8837","640.864","-91.3374","453.602","702.625","-261.756","692.607","428.885","34.4162","1299.82","475.495","124.078","921.595","nan","nan","nan"
208,0,"549.891","-267.442","1470.58","690.413","-208.375","1257.96","451.406","222.983","1028.16","801.302","-196.874","929.12","535.639","-117.631","1164.7","499.007","64.483","441.266","365.68","194.782","770.176","747.491","-36.0535","76.7467","643.204","-93.8951","453.838","703.758","-258.693","687.756","430.852","29.9255","1299.69","477.838","124.603","922.786","nan","nan","nan"
209,0,"550.475","-274.596","1467.98","689.663","-214.572","1254.24","456.228","223.726","1032.13","803.118","-199.055","925.749","535.807","-121.495","1162.35","501.087","68.2312","440.119","367.859","206.544","774.283","747.788","-36.4291","76.6616","645.324","-96.2179","453.944","704.861","-255.943","683.499","432.602","25.3478","1299.57","480.185","124.733","923.879","nan","nan","nan"
210,0,"551.009","-281.664","1465.36","689.153","-220.396","1250.58","460.766","224.483","1036.39","805.288","-200.821","922.515","536.122","-125.412","1160.09","501.977","69.7868","440.918","370.13","218.519","779.063","748.114","-36.7738","76.5698","647.078","-98.0502","454.043","706.005","-253.598","679.813","434.164","20.7638","1299.42","482.534","124.497","924.798","nan","nan","nan"
211,0,"551.511","-288.637","1462.68","689.06","-226.44","1247.31","465.116","225.144","1040.83","807.92","-202.318","919.595","536.471","-129.256","1157.9","502.802","71.4939","441.932","372.398","230.602","784.424","748.325","-37.0998","76.4068","648.465","-99.2986","454.003","707.28","-251.724","676.684","435.517","16.2052","1299.2","484.926","123.892","925.453","nan","nan","nan"
212,0,"551.998","-295.494","1460","689.151","-232.353","1244.12","469.291","225.728","1045.45","810.405","-203.152","916.44","536.814","-133.003","1155.75","503.487","73.3242","443.017","374.676","242.797","790.384","748.431","-37.3054","76.2758","649.45","-99.91","453.919","708.807","-250.487","673.96","436.701","11.6483","1298.94","487.348","122.973","926.011","nan","nan","nan"
213,0,"552.422","-302.229","1457.3","689.378","-238.096","1241.03","473.331","226.122","1050.13","813.228","-203.799","913.628","537.123","-136.556","1153.66","503.889","75.2759","443.964","376.943","255.116","796.967","748.454","-37.3698","76.2505","650.169","-100.034","453.774","710.317","-249.571","671.777","437.748","7.14403","1298.64","489.757","121.926","926.447","nan","nan","nan"
214,0,"552.836","-308.848","1454.66","689.662","-243.581","1238","477.269","226.307","1054.87","816.134","-204.196","911.001","537.373","-140.027","1151.65","503.904","77.6652","445.248","379.184","267.54","804.211","748.421","-37.3251","76.2618","650.627","-99.7293","453.578","711.883","-249.104","669.98","438.622","2.61384","1298.28","492.275","120.693","926.893","nan","nan","nan"
215,0,"553.214","-315.314","1452.07","690.026","-248.839","1235.07","481.119","226.206","1059.63","819.024","-204.443","908.579","537.609","-143.347","1149.66","503.705","80.1975","446.37","381.457","279.881","812.139","748.413","-37.2934","76.315","651.06","-99.3053","453.395","713.311","-248.83","668.618","439.387","-1.94856","1297.91","494.305","119.058","927.444","nan","nan","nan"
216,0,"553.539","-321.616","1449.53","690.393","-253.818","1232.19","484.856","225.842","1064.35","821.849","-204.643","906.346","537.858","-146.65","1147.69","503.286","82.9687","447.447","383.788","292.127","820.672","748.458","-37.3722","76.3297","651.537","-98.7858","453.285","714.655","-248.918","667.62","440.045","-6.4888","1297.52","496.807","117.877","927.692","nan","nan","nan"
217,0,"553.772","-327.766","1447.02","690.862","-258.576","1229.38","488.442","225.194","1068.94","824.506","-204.879","904.268","538.129","-149.885","1145.78","502.968","85.923","448.526","386.231","304.151","829.793","748.553","-37.5109","76.3693","652.242","-98.4419","453.368","715.8","-249.06","666.955","440.648","-11.0439","1297.14","499.749","117.264","927.97","nan","nan","nan"
218,0,"553.953","-333.744","1444.57","691.394","-263.12","1226.62","491.994","224.306","1073.45","827.002","-205.207","902.381","538.476","-153.041","1143.86","502.875","88.794","449.251","388.826","315.842","839.435","748.705","-37.656","76.4549","653.126","-98.2387","453.619","716.807","-249.313","666.566","441.156","-15.5432","1296.74","502.409","116.65","928.484","nan","nan","nan"
219,0,"554.041","-339.551","1442.12","691.995","-267.453","1223.92","495.259","223.228","1077.66","829.231","-205.635","900.552","538.854","-156.171","1141.98","503.162","91.6843","450.057","391.545","327.072","849.511","748.897","-37.8073","76.5991","654.118","-98.1475","453.944","717.736","-249.658","666.271","441.62","-20.0491","1296.41","504.642","116.096","929.364","nan","nan","nan"
220,0,"554.071","-345.198","1439.71","692.554","-271.544","1221.29","498.535","222.089","1081.79","831.202","-206.148","898.832","539.279","-159.231","1140.13","503.684","94.4969","450.961","394.436","337.751","859.996","749.119","-38.0124","76.7897","655.028","-98.013","454.214","718.494","-250.091","666.098","442.045","-24.4685","1295.99","506.589","115.746","930.523","nan","nan","nan"
221,0,"554.037","-350.659","1437.28","693.132","-275.405","1218.67","501.627","220.872","1085.62","832.796","-206.71","897.13","539.73","-162.233","1138.29","504.422","97.2779","451.982","397.438","347.792","870.661","749.326","-38.2115","76.9799","655.81","-97.8182","454.491","719.271","-250.649","665.999","442.407","-28.8227","1295.58","508.278","115.471","931.82","nan","nan","nan"
222,0,"553.955","-355.93","1434.82","693.679","-279.047","1216.06","504.511","219.624","1089.19","833.986","-207.25","895.46","540.168","-165.134","1136.47","505.362","100.111","453.308","400.606","357.096","881.467","749.513","-38.417","77.1723","656.443","-97.5612","454.725","720.155","-251.216","665.8","442.748","-33.0789","1295.09","509.595","115.217","933.143","nan","nan","nan"
223,0,"553.835","-360.999","1432.33","694.201","-282.498","1213.44","507.322","218.379","1092.78","834.709","-207.699","893.782","540.613","-167.962","1134.65","506.648","102.727","454.436","403.867","365.65","892.174","749.688","-38.6143","77.3445","657.09","-97.379","455.039","721.253","-251.898","665.36","443.032","-37.1882","1294.53","510.797","114.967","934.376","nan","nan","nan"
224,0,"553.72","-365.872","1429.78","694.794","-285.739","1210.84","509.865","217.121","1096.28","834.881","-208.007","892.073","541.129","-170.686","1132.8","508.227","105.216","455.519","407.143","373.404","902.848","749.846","-38.8092","77.5225","657.673","-97.2934","455.325","722.631","-252.673","664.519","443.281","-41.2099","1293.93","511.954","114.644","935.512","nan","nan","nan"
225,0,"553.638","-370.559","1427.22","695.452","-288.767","1208.25","512.163","215.893","1099.74","834.548","-208.24","890.339","541.553","-173.278","1130.94","509.99","107.681","456.487","410.444","380.374","913.136","749.987","-39.0038","77.7068","658.402","-97.2473","455.667","724.266","-253.47","663.365","443.464","-45.069","1293.22","513.07","114.297","936.463","nan","nan","nan"
226,0,"553.575","-375.047","1424.66","696.127","-291.592","1205.69","514.329","214.72","1103.24","833.758","-208.434","888.525","542.013","-175.767","1129.12","512.118","110.251","457.451","413.718","386.5","923.113","750.079","-39.1649","77.8838","659","-97.0509","455.929","726.056","-254.333","661.707","443.623","-48.7908","1292.46","514.212","113.88","937.294","nan","nan","nan"
227,0,"553.502","-379.328","1422.12","696.826","-294.211","1203.2","516.342","213.641","1106.73","832.554","-208.719","886.665","542.507","-178.196","1127.33","514.598","112.689","457.569","416.887","391.892","932.599","750.145","-39.2866","78.0559","659.686","-96.9322","456.144","727.835","-255.055","659.506","443.773","-52.3575","1291.64","515.388","113.423","938.003","nan","nan","nan"
228,0,"553.435","-383.424","1419.63","697.558","-296.566","1200.78","518.308","212.63","1110.1","830.993","-209.296","884.819","542.934","-180.498","1125.58","517.232","115.25","457.584","420.03","396.537","941.643","750.181","-39.3691","78.2361","660.26","-96.7254","456.297","729.442","-255.555","656.778","443.946","-55.7967","1290.83","516.484","112.971","938.625","nan","nan","nan"
229,0,"553.393","-387.315","1417.21","698.359","-298.812","1198.52","520.248","211.662","1113.41","829.055","-210.241","883.102","543.421","-182.803","1123.9","520.072","117.944","457.708","422.992","400.582","950.153","750.199","-39.4256","78.4029","660.858","-96.6336","456.474","730.919","-256.101","653.52","444.154","-59.1365","1290.03","517.552","112.496","939.182","nan","nan","nan"
230,0,"553.362","-391.035","1414.85","699.125","-300.929","1196.34","522.227","210.721","1116.64","826.599","-211.406","881.441","543.929","-185.027","1122.29","522.871","120.756","457.742","425.874","403.987","958.145","750.205","-39.476","78.5439","661.55","-96.5731","456.686","732.175","-256.373","649.577","444.395","-62.3491","1289.25","518.556","111.954","939.77","nan","nan","nan"
231,0,"553.343","-394.55","1412.53","699.92","-302.999","1194.29","524.044","209.806","1119.63","823.639","-212.555","879.823","544.505","-187.193","1120.71","525.679","123.646","457.472","428.667","406.892","965.512","750.226","-39.5226","78.6505","662.242","-96.606","456.884","733.432","-256.445","644.977","444.671","-65.4036","1288.45","519.519","111.41","940.257","nan","nan","nan"
232,0,"553.398","-397.899","1410.28","700.612","-305.033","1192.29","525.936","208.789","1122.53","820.16","-213.551","878.174","545.067","-189.213","1119.16","528.375","126.863","457.835","431.331","409.331","972.344","750.231","-39.5708","78.7345","662.914","-96.7279","457.035","734.94","-256.421","639.983","444.979","-68.3153","1287.62","520.464","110.8","940.693","nan","nan","nan"
233,0,"553.515","-401.067","1408.07","701.142","-307.04","1190.26","527.7","207.737","1125.15","816.18","-214.342","876.46","545.611","-191.107","1117.64","530.936","130.137","457.831","433.902","411.376","978.65","750.217","-39.6472","78.7891","663.692","-96.895","457.01","736.751","-256.224","634.518","445.311","-71.0498","1286.79","521.384","110.148","940.941","nan","nan","nan"
234,0,"553.679","-404.057","1405.91","701.534","-308.957","1188.14","529.34","206.646","1127.54","811.917","-214.871","874.71","546.037","-192.868","1116.15","533.445","133.557","458.088","436.35","413.048","984.471","750.204","-39.7592","78.829","663.464","-97.6374","457.33","738.848","-255.992","628.771","445.744","-73.6249","1285.93","522.191","109.527","941.224","nan","nan","nan"
235,0,"553.918","-406.892","1403.82","701.724","-310.744","1185.89","530.946","205.466","1129.69","807.493","-215.174","872.825","546.369","-194.498","1114.71","535.952","137.123","457.786","438.711","414.409","989.734","750.227","-39.8429","78.836","663.756","-97.7355","457.517","741.138","-255.629","622.94","446.176","-75.986","1285.07","522.981","108.873","941.352","nan","nan","nan"
236,0,"554.173","-409.517","1401.83","701.757","-312.363","1183.52","532.63","204.398","1131.66","803.085","-215.287","870.898","546.594","-196.03","1113.3","538.411","141.025","457.823","440.916","415.46","994.472","750.278","-39.9565","78.8603","664.179","-97.9636","457.529","743.936","-255.581","617.347","446.675","-78.197","1284.27","523.713","108.281","941.456","nan","nan","nan"
237,0,"554.45","-411.965","1399.88","701.676","-313.852","1181.05","534.193","203.193","1133.28","798.803","-215.22","868.947","546.685","-197.454","1111.9","540.978","144.893","457.421","443.058","416.194","998.596","750.321","-40.1046","78.9054","664.525","-98.2143","457.574","746.978","-255.425","612.286","447.192","-80.243","1283.47","524.396","107.77","941.488","nan","nan","nan"
238,0,"554.737","-414.275","1398","701.514","-315.205","1178.47","535.547","201.838","1134.46","794.852","-214.966","866.986","546.718","-198.782","1110.45","543.444","148.914","457.222","445.112","416.585","1002.16","750.355","-40.2657","78.9802","664.734","-98.4442","457.636","750.249","-255.043","607.794","447.744","-82.1855","1282.74","525.068","107.302","941.546","nan","nan","nan"
239,0,"555.045","-416.424","1396.2","701.263","-316.438","1175.84","536.712","200.5","1135.33","791.408","-214.31","865.027","546.665","-200.006","1108.99","545.889","152.887","456.906","447.06","416.738","1005.05","750.367","-40.4314","79.061","664.906","-98.6465","457.737","753.495","-254.394","603.885","448.319","-83.9808","1282.09","525.689","106.901","941.518","nan","nan","nan"
240,0,"555.394","-418.45","1394.45","700.865","-317.588","1173.23","537.983","199.042","1135.96","788.646","-213.204","863.121","546.616","-201.031","1107.53","548.371","156.878","456.737","448.944","416.616","1007.36","750.376","-40.5958","79.1495","665.016","-98.809","457.822","756.386","-253.55","600.518","448.872","-85.6835","1281.52","526.279","106.643","941.535","nan","nan","nan"
241,0,"555.777","-420.342","1392.76","700.422","-318.64","1170.75","539.138","197.647","1136.3","786.7","-211.769","861.257","546.501","-201.922","1106.06","550.841","160.905","456.442","450.69","416.289","1009.04","750.392","-40.7123","79.2327","664.987","-98.8222","457.968","758.778","-252.391","597.786","449.385","-87.2585","1281.01","526.912","106.422","941.611","nan","nan","nan"
242,0,"556.188","-422.115","1391.11","699.855","-319.683","1168.42","540.249","196.268","1136.4","785.519","-210.105","859.438","546.429","-202.657","1104.71","553.235","165.152","456.485","452.274","415.745","1010.04","750.412","-40.7963","79.3075","664.854","-98.6547","458.142","760.629","-250.935","595.515","449.903","-88.7198","1280.52","527.496","106.333","941.758","nan","nan","nan"
243,0,"556.606","-423.777","1389.48","699.27","-320.638","1166.24","541.325","194.994","1136.22","785.063","-208.513","857.769","546.325","-203.201","1103.42","555.663","169.465","456.412","453.729","414.983","1010.41","750.443","-40.8593","79.3779","664.708","-98.4664","458.244","761.996","-248.967","593.5","450.382","-90.014","1280.03","528.019","106.433","942.013","nan","nan","nan"
244,0,"557.048","-425.302","1387.9","698.758","-321.555","1164.17","542.375","193.82","1135.85","785.183","-207.03","856.266","546.15","-203.627","1102.19","558.189","173.735","456.403","454.998","414.03","1010.06","750.493","-40.937","79.437","665.058","-99.0018","457.372","763.259","-246.634","591.666","450.838","-91.1586","1279.58","528.566","106.648","942.288","nan","nan","nan"
245,0,"557.47","-426.692","1386.32","698.37","-322.387","1162.26","543.326","192.745","1135.25","785.88","-205.771","854.999","545.917","-203.953","1101.06","560.698","178.113","456.514","456.123","412.872","1009.07","750.537","-41.0101","79.4783","664.479","-97.9657","458.475","764.471","-244.128","590.057","451.257","-92.1593","1279.1","529.103","107.005","942.612","nan","nan","nan"
246,0,"557.898","-427.973","1384.79","698.122","-323.142","1160.54","544.184","191.818","1134.48","786.715","-204.509","853.835","545.726","-204.252","1099.93","563.319","182.301","456.683","457.091","411.583","1007.32","750.569","-41.0861","79.5181","664.44","-97.7182","458.518","766.299","-241.495","588.387","451.647","-93.0194","1278.56","529.712","107.483","942.995","nan","nan","nan"
247,0,"558.297","-429.153","1383.3","697.958","-323.751","1158.94","544.878","191.008","1133.53","788.028","-203.461","852.884","545.655","-204.537","1098.82","565.878","186.45","457.166","457.863","410.141","1004.93","750.6","-41.1592","79.5486","664.425","-97.4308","458.589","767.741","-238.705","587.17","452.009","-93.7727","1277.91","530.302","108.086","943.384","nan","nan","nan"
248,0,"558.667","-430.173","1381.88","697.872","-324.249","1157.47","545.448","190.316","1132.43","789.515","-202.447","852.085","545.706","-204.84","1097.7","568.485","190.49","457.572","458.477","408.509","1001.98","750.641","-41.2376","79.5933","664.467","-97.1444","458.691","769.369","-235.649","586.229","452.343","-94.4381","1277.18","530.997","108.799","943.838","nan","nan","nan"
249,0,"559.02","-431.107","1380.55","697.937","-324.625","1156.13","545.849","189.782","1131.12","791.164","-201.246","851.407","545.79","-205.165","1096.6","571.039","194.729","458.241","458.85","406.713","998.356","750.686","-41.3046","79.6375","664.498","-96.7907","458.79","771.004","-232.59","585.516","452.662","-95.0281","1276.37","531.739","109.624","944.22","nan","nan","nan"
250,0,"559.341","-431.85","1379.32","698.095","-324.937","1154.85","546.176","189.151","1129.47","792.839","-199.809","850.812","545.933","-205.376","1095.56","573.728","198.985","458.784","459.107","404.71","994.099","750.742","-41.375","79.6886","664.555","-96.3435","458.85","773.034","-229.56","584.755","452.948","-95.5347","1275.5","532.501","110.518","944.772","nan","nan","nan"
251,0,"559.643","-432.443","1378.16","698.338","-325.207","1153.64","546.341","188.592","1127.52","794.564","-198.028","850.251","546.109","-205.517","1094.56","576.46","203.194","459.133","459.178","402.487","989.3","750.785","-41.429","79.7461","664.612","-95.943","458.902","774.556","-226.971","583.816","453.252","-95.9731","1274.59","533.339","111.508","945.208","nan","nan","nan"
252,0,"559.927","-432.863","1377.09","698.653","-325.399","1152.52","546.022","187.878","1125.08","796.299","-195.964","849.757","546.272","-205.47","1093.64","579.108","207.508","459.728","459.089","400.122","983.875","750.822","-41.489","79.8275","664.7","-95.5497","458.956","776.109","-224.422","583.139","453.549","-96.3437","1273.66","534.257","112.533","945.68","nan","nan","nan"
