Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (640)",,,"Reconstruction Position - Unlabeled Track (641)",,,"Reconstruction Position - Unlabeled Track (649)",,,"Reconstruction Position - Unlabeled Track (650)",,,"Reconstruction Position - Unlabeled Track (654)",,,"Reconstruction Position - Unlabeled Track (657)",,,"Reconstruction Position - Unlabeled Track (658)",,,"Reconstruction Position - Unlabeled Track (659)",,
62,0,"780.739","86.7334","1349.93","851.989","164.477","995.14","630.51","-41.4057","1244.92","848.444","163.917","82.7599","761.223","47.0737","426.592","407.947","38.4048","1297.44","478.853","17.3773","418.553","616.759","-80.0211","1553.41","294.55","122.776","987.305","nan","nan","nan","468.263","-9.49196","951.481","441.97","-110.99","940.772","nan","nan","nan"
63,0,"780.678","86.6732","1349.97","851.985","164.49","995.208","630.445","-41.4258","1244.88","848.477","163.912","82.7628","761.274","47.0445","426.578","407.887","38.4062","1297.39","478.901","17.3","418.577","616.706","-80.0871","1553.4","294.62","122.752","987.221","nan","nan","nan","468.275","-9.51198","951.446","441.936","-111.048","940.665","nan","nan","nan"
64,0,"780.601","86.6063","1350.02","851.984","164.489","995.293","630.37","-41.4471","1244.85","848.519","163.905","82.7574","761.363","47.0404","426.572","407.817","38.4001","1297.33","478.942","17.2706","418.546","616.631","-80.1543","1553.4","294.663","122.744","987.149","805.515","-85.9641","1068.84","468.295","-9.53527","951.387","441.915","-111.091","940.52","nan","nan","nan"
65,0,"780.508","86.5415","1350.08","851.997","164.489","995.39","630.281","-41.4753","1244.84","848.547","163.93","82.7205","761.49","47.0596","426.531","407.715","38.4178","1297.26","478.946","17.21","418.528","616.51","-80.2255","1553.4","294.716","122.738","987.061","805.405","-85.9633","1068.85","468.286","-9.53678","951.345","441.884","-111.109","940.39","nan","nan","nan"
66,0,"780.408","86.4659","1350.14","852.021","164.473","995.499","630.175","-41.5262","1244.83","848.571","163.991","82.6733","761.649","47.0687","426.485","407.622","38.398","1297.19","478.983","17.1298","418.535","616.369","-80.301","1553.4","294.739","122.735","986.982","nan","nan","nan","468.252","-9.52619","951.32","441.829","-111.132","940.254","nan","nan","nan"
67,0,"780.275","86.3614","1350.21","852.029","164.439","995.603","630.058","-41.5894","1244.84","848.593","164.054","82.6234","761.814","47.0987","426.45","407.523","38.398","1297.09","479.004","17.0418","418.552","616.176","-80.3687","1553.41","294.731","122.741","986.912","805.163","-85.9914","1068.94","468.195","-9.47226","951.299","441.747","-111.125","940.087","nan","nan","nan"
68,0,"780.133","86.2322","1350.28","852.069","164.371","995.727","629.896","-41.6395","1244.84","848.621","164.098","82.5798","761.981","47.1721","426.419","407.406","38.4423","1296.98","478.972","16.9344","418.53","615.93","-80.4337","1553.41","294.737","122.765","986.811","nan","nan","nan","468.114","-9.40773","951.292","441.646","-111.123","939.918","nan","nan","nan"
69,0,"779.968","86.1011","1350.35","852.111","164.279","995.866","629.693","-41.707","1244.84","848.677","164.154","82.5233","762.126","47.2435","426.392","407.233","38.4497","1296.88","478.95","16.745","418.566","615.654","-80.5127","1553.43","294.69","122.775","986.691","nan","nan","nan","467.991","-9.32692","951.278","441.522","-111.124","939.762","nan","nan","nan"
70,0,"779.775","85.931","1350.43","852.163","164.155","996.026","629.47","-41.789","1244.83","848.71","164.234","82.4781","762.248","47.3353","426.357","407.041","38.4935","1296.79","478.922","16.3704","418.741","615.319","-80.5942","1553.45","294.634","122.811","986.607","nan","nan","nan","467.846","-9.20389","951.286","441.401","-111.057","939.597","nan","nan","nan"
71,0,"779.549","85.7249","1350.51","852.234","163.989","996.212","629.181","-41.8726","1244.81","848.767","164.279","82.4337","762.317","47.4453","426.305","406.823","38.543","1296.69","478.76","16.0295","418.752","614.939","-80.686","1553.49","294.556","122.843","986.482","nan","nan","nan","467.67","-9.04618","951.271","441.234","-110.993","939.439","384.207","137.524","98.4489"
72,0,"779.282","85.4797","1350.62","852.305","163.781","996.407","628.836","-41.9846","1244.81","848.8","164.347","82.41","762.324","47.5864","426.262","406.547","38.5883","1296.61","478.574","15.6184","418.788","614.492","-80.7662","1553.51","294.455","122.894","986.351","804.242","-86.287","1069.57","467.441","-8.87838","951.282","441.037","-110.969","939.292","nan","nan","nan"
73,0,"778.939","85.1966","1350.72","852.371","163.517","996.627","628.448","-42.111","1244.83","848.869","164.376","82.3952","762.292","47.7305","426.22","406.217","38.655","1296.5","478.521","15.1338","418.984","614.007","-80.857","1553.54","294.372","122.934","986.216","804.329","-86.3443","1069.7","467.14","-8.66809","951.306","440.814","-110.965","939.172","384.195","137.609","98.3886"
74,0,"778.534","84.9014","1350.83","852.459","163.187","996.859","627.983","-42.234","1244.83","848.899","164.411","82.3833","762.236","47.8556","426.184","405.8","38.7248","1296.41","478.226","14.5598","419.048","613.467","-80.9462","1553.55","294.249","122.985","986.011","804.056","-86.5383","1069.86","466.801","-8.47077","951.328","440.559","-110.997","939.073","384.203","137.625","98.3556"
