Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (577)",,,"Reconstruction Position - Unlabeled Track (594)",,,"Reconstruction Position - Unlabeled Track (610)",,,"Reconstruction Position - Unlabeled Track (612)",,,"Reconstruction Position - Unlabeled Track (615)",,,"Reconstruction Position - Unlabeled Track (616)",,
170,0,"497.724","-36.9327","1546.06","695.995","21.6586","1360.28","277.642","150.265","947.097","826.243","-40.3837","1032.61","519.335","-10.4029","1231.79","462.451","46.5085","427.172","786.665","141.337","114.355","696.392","-70.4738","446.135","636.884","-197.951","1122.28","342.866","117.561","1301.03","347.329","-111.006","916.187","nan","nan","nan","703.851","48.6925","942.051","417.645","201.766","91.4903"
171,0,"496.928","-39.5565","1545.61","694.535","18.0357","1360.41","276.276","150.254","948.537","824.431","-47.6218","1033.69","518.289","-11.8226","1231.32","462.195","46.797","427.289","784.754","134.799","115.219","692.462","-75.4236","447.751","632.699","-205.599","1118.33","342.786","116.704","1301.57","344.192","-110.772","913.502","nan","nan","nan","702.468","47.7756","941.666","417.741","201.843","91.489"
172,0,"496.231","-42.3422","1545.12","693.125","14.2252","1360.49","274.974","150.405","950.118","822.739","-54.8188","1034.54","517.313","-13.3444","1230.87","461.906","47.1363","427.418","783.17","127.455","115.565","688.114","-79.8808","449.057","628.783","-213.395","1113.64","342.737","115.74","1302.21","340.622","-110.608","910.552","nan","nan","nan","701.921","46.1405","941.673","417.856","201.988","91.4923"
173,0,"495.647","-45.32","1544.61","691.731","10.2528","1360.5","273.741","150.695","951.788","820.738","-61.6281","1035.16","516.342","-14.9596","1230.42","461.575","47.5516","427.584","781.574","119.975","115.646","683.637","-84.0256","450.373","625.225","-221.623","1108.07","342.833","114.707","1302.9","337.141","-110.072","907.189","nan","nan","nan","701.879","44.2565","942.126","417.983","202.181","91.4857"
174,0,"495.152","-48.4438","1544.08","690.4","6.10942","1360.49","272.555","151.133","953.515","819.252","-68.6148","1035.76","515.442","-16.7113","1230.04","461.323","48.1666","427.709","779.99","111.917","115.239","679.165","-87.8308","451.736","621.316","-229.821","1101.63","342.926","113.495","1303.66","333.834","-109.093","903.462","398.288","86.2065","917.56","701.037","42.502","941.933","418.127","202.367","91.4854"
175,0,"494.772","-51.7523","1543.55","689.1","1.81283","1360.43","271.445","151.758","955.332","817.428","-75.2825","1036.1","514.58","-18.5757","1229.67","461.269","48.9077","427.911","778.294","103.534","114.499","674.665","-91.2265","453.015","618.23","-238.365","1094.72","343.086","112.134","1304.43","330.656","-107.711","899.379","398.763","87.217","917.321","700.631","40.5958","942.084","418.308","202.544","91.4981"
176,0,"494.474","-55.2328","1543.04","687.85","-2.63067","1360.26","270.549","152.587","957.224","815.535","-81.6869","1036.34","513.73","-20.5544","1229.3","461.067","49.5351","428.177","776.537","94.8331","113.274","670.132","-94.2449","454.192","615.137","-246.767","1087.04","343.339","110.545","1305.14","327.587","-105.95","894.922","399.045","88.3582","917.521","700.215","38.5605","942.045","418.465","202.714","91.5668"
177,0,"494.296","-58.8686","1542.52","686.733","-7.20456","1360.03","269.789","153.578","959.067","813.545","-88.0032","1036.38","512.952","-22.6629","1228.89","460.833","50.2334","428.384","774.898","85.6079","111.986","665.636","-96.9623","455.328","612.098","-254.982","1078.52","343.706","108.851","1305.84","324.56","-103.755","890.221","399.379","89.4697","917.782","699.886","36.4483","942.093","418.616","202.877","91.6509"
178,0,"494.157","-62.6736","1542.02","685.716","-11.9149","1359.69","269.337","154.787","960.911","811.467","-94.2582","1036.2","512.263","-24.9328","1228.44","460.72","50.9386","428.671","773.269","76.0626","110.474","661.062","-99.3432","456.381","609.172","-262.972","1069.21","344.27","107.097","1306.5","321.66","-101.192","885.141","399.857","90.4913","918.04","699.473","34.5307","942.322","418.79","203.058","91.7282"
179,0,"494.125","-66.6288","1541.48","684.78","-16.8045","1359.24","269.176","156.206","962.737","809.119","-100.397","1035.85","511.676","-27.3575","1227.92","460.544","51.7322","428.836","771.744","66.3425","108.957","656.393","-101.393","457.322","606.427","-270.827","1059.19","345.099","105.376","1307.12","318.825","-98.1875","879.893","400.748","91.2488","918.873","699.307","32.5884","942.916","418.984","203.253","91.7994"
180,0,"494.171","-70.7584","1540.93","683.896","-21.8637","1358.64","269.279","157.824","964.483","806.821","-106.354","1035.16","511.191","-29.9417","1227.3","460.334","52.3907","429.097","770.062","56.4901","107.206","651.783","-103.164","458.286","603.716","-278.399","1048.62","345.967","103.5","1307.74","315.785","-94.8417","874.841","401.305","92.1867","919.116","698.91","30.5275","943.008","419.144","203.457","91.8718"
181,0,"494.304","-75.0427","1540.32","683.072","-27.1291","1357.88","269.659","159.614","966.171","804.819","-112.227","1034.73","510.799","-32.7044","1226.59","460.249","53.1562","429.342","767.801","46.3296","104.706","647.061","-104.565","459.028","601.61","-286.051","1037.87","346.73","101.218","1308.25","313.584","-91.1395","868.789","401.835","93.2919","919.213","698.808","28.1793","942.808","419.368","203.662","91.8663"
182,0,"494.534","-79.5046","1539.65","682.303","-32.5969","1356.94","270.319","161.567","967.813","802.083","-117.797","1033.47","510.471","-35.6912","1225.74","460.235","54.0348","429.42","765.836","35.9716","102.932","642.38","-105.658","459.686","599.634","-293.51","1026.41","347.559","98.8403","1308.65","311.157","-86.8427","863.379","402.387","94.2033","919.283","698.66","25.7884","942.46","419.576","203.863","91.8892"
183,0,"494.814","-84.1135","1538.91","681.604","-38.3335","1355.74","271.278","163.677","969.379","799.12","-123.703","1031.65","510.233","-38.9796","1224.75","460.228","54.71","429.653","763.737","25.585","101.191","637.673","-106.407","460.12","597.948","-300.696","1014.45","348.522","96.3434","1308.96","308.476","-82.8577","858.028","403.096","94.9423","919.347","699.047","23.5825","941.786","419.797","204.064","91.8865"
184,0,"495.196","-88.8929","1538.13","681.101","-44.3948","1354.2","272.563","165.915","970.922","796.175","-129.329","1029.73","510.034","-41.905","1223.51","460.29","55.4668","429.759","761.454","15.2548","99.5194","633.126","-106.908","460.564","596.569","-307.686","1002.07","349.555","93.7771","1309.18","306.419","-77.423","852.209","403.88","95.5322","919.352","698.473","20.6956","941.156","419.966","204.308","91.9297"
185,0,"495.656","-93.8429","1537.3","680.503","-50.2822","1352.56","274.217","168.309","972.379","793.139","-134.864","1027.55","509.842","-45.154","1222.13","460.335","56.1634","429.883","758.956","5.08533","97.8279","628.74","-107.151","460.813","595.79","-314.801","989.228","350.665","91.1251","1309.32","304.407","-72.1214","846.496","404.669","95.9222","919.3","698.36","17.9189","940.303","420.177","204.568","91.9195"
186,0,"496.167","-98.9682","1536.41","679.98","-56.6218","1350.61","276.245","170.774","973.774","789.973","-140.33","1025.03","509.71","-48.5059","1220.6","460.466","56.8926","429.955","756.299","-4.81076","96.1992","624.473","-107.145","460.824","595.378","-321.253","976.282","351.889","88.4465","1309.39","302.527","-66.5316","840.791","405.61","96.5556","919.203","698.343","15.1254","939.259","420.338","204.793","91.955"
187,0,"496.765","-104.242","1535.49","679.488","-63.2528","1348.34","278.663","173.325","975.151","786.717","-145.792","1022.22","509.529","-51.9114","1218.93","460.575","57.4531","430.072","753.428","-14.3846","94.6427","622.339","-107.699","462.262","594.244","-326.896","962.216","353.164","85.6912","1309.39","300.872","-60.6837","835.104","406.4","96.7482","919.023","698.347","12.22","938.014","420.495","204.993","92.0094"
188,0,"497.409","-109.715","1534.49","678.993","-70.1058","1345.78","281.399","175.878","976.5","783.434","-151.286","1019.15","509.363","-55.405","1217.13","460.61","57.9332","430.153","750.355","-23.5446","93.0731","617.785","-107.173","461.374","594.008","-332.437","947.787","354.539","82.8767","1309.36","299.397","-54.5138","829.45","407.354","97.1419","918.788","698.428","9.22512","936.628","420.625","205.199","92.0677"
189,0,"498.139","-115.352","1533.42","678.441","-77.241","1342.89","284.557","178.468","977.816","780.183","-156.811","1015.88","509.189","-58.955","1215.2","460.702","58.4002","430.141","747.167","-32.2229","91.5626","613.967","-107.034","460.802","594.088","-337.487","932.611","355.983","80.0163","1309.31","298.191","-48.0328","823.91","408.288","97.4332","918.516","698.554","6.13","935.071","420.836","205.4","92.0628"
190,0,"498.897","-121.164","1532.25","677.867","-84.6038","1339.7","288.019","181.012","979.184","776.969","-162.415","1012.39","508.989","-62.551","1213.16","460.939","58.7618","430.211","743.802","-40.3623","90.0679","610.933","-106.755","460.429","594.625","-341.995","916.734","357.548","77.1386","1309.24","297.209","-41.2591","818.46","409.471","97.9565","918.082","698.819","2.82337","933.475","420.981","205.559","92.0906"
191,0,"499.702","-127.167","1530.96","677.159","-92.1931","1336.22","291.831","183.512","980.557","773.8","-168.04","1008.64","508.759","-66.1636","1211.01","461.072","58.8907","430.25","740.357","-47.5132","88.6051","608.18","-106.625","459.918","595.817","-345.739","900.435","359.2","74.2438","1309.18","296.473","-34.2462","813.04","411.379","99.5285","917.402","699.179","-0.685436","931.748","421.186","205.727","92.0944"
192,0,"500.559","-133.343","1529.55","676.361","-99.974","1332.46","296.074","185.923","981.941","770.653","-173.579","1004.7","508.515","-69.8279","1208.75","461.175","58.9315","430.265","737.054","-53.7779","87.2791","605.626","-106.544","459.288","597.594","-348.656","884.068","360.945","71.2527","1309.1","295.96","-26.955","807.768","412.835","100.387","916.484","699.681","-4.41497","930.015","421.338","205.881","92.1506"
193,0,"501.488","-139.716","1528.03","675.485","-107.919","1328.46","300.683","188.212","983.352","767.514","-178.963","1000.54","508.254","-73.5211","1206.32","461.275","58.8597","430.25","733.883","-58.9976","85.8754","603.41","-106.499","458.771","599.965","-350.707","867.751","362.83","68.2463","1309.05","295.713","-19.4105","802.553","414.162","101.056","915.773","700.236","-8.35396","928.21","421.509","205.999","92.1783"
194,0,"502.439","-146.27","1526.37","674.518","-116.004","1324.25","306.163","190.697","984.824","764.447","-184.255","996.193","507.948","-77.2464","1203.76","456.762","59.8151","436.865","730.58","-63.5327","84.6279","602.628","-107.075","458.886","602.784","-351.959","851.594","364.833","65.137","1308.98","295.765","-11.6742","797.445","415.324","100.924","916.201","700.671","-12.4517","926.408","421.703","206.097","92.227"
195,0,"503.497","-153.035","1524.59","673.472","-124.216","1319.89","311.069","192.322","986.369","761.397","-189.358","991.661","507.658","-81.0653","1201.11","464.003","58.0314","431.603","726.694","-67.184","83.0526","600.113","-106.914","457.89","606.109","-352.425","835.878","366.974","61.931","1308.95","296.126","-3.65312","792.461","416.735","101.343","916.024","700.826","-16.6642","924.43","421.888","206.19","92.3266"
196,0,"504.575","-159.967","1522.68","672.346","-132.524","1315.49","316.719","194.135","987.916","758.505","-194.256","987.056","507.261","-84.9172","1198.41","457.067","59.2438","436.86","724.496","-70.4754","82.4601","598.885","-107.143","457.224","609.735","-352.201","820.687","369.316","58.6849","1308.92","296.743","4.80486","787.754","418.21","101.577","916.005","700.792","-20.8965","922.199","422.067","206.253","92.4275"
197,0,"505.738","-167.115","1520.67","671.156","-140.901","1311.07","322.578","195.783","989.571","755.868","-198.909","982.402","506.798","-88.8617","1195.75","462.964","57.4693","431.358","722.174","-71.5828","81.4091","597.542","-107.362","455.486","613.614","-351.391","806.174","371.764","55.3414","1308.89","297.676","13.5794","783.307","419.849","101.855","915.922","700.613","-25.0791","919.819","nan","nan","nan"
198,0,"506.94","-174.461","1518.57","669.928","-149.335","1306.61","328.705","197.286","991.413","753.458","-203.321","977.606","506.239","-92.8404","1193.14","461.726","56.7143","430.611","721.376","-70.1078","80.7197","596.976","-108.728","454.047","617.61","-350.063","792.372","374.386","51.9619","1308.87","298.87","22.7558","779.197","421.582","101.94","915.925","700.453","-29.5149","917.411","nan","nan","nan"
199,0,"508.165","-182.024","1516.42","668.671","-157.866","1302.08","335.009","198.7","993.427","751.317","-207.445","972.732","505.623","-96.8599","1190.57","461.802","55.885","430.378","721.449","-67.5355","80.2167","596.705","-109.873","452.688","621.477","-348.313","779.502","377.074","48.4385","1308.85","300.309","32.2829","775.388","423.438","102.016","916.006","700.281","-34.1822","915.093","nan","nan","nan"
200,0,"509.417","-189.79","1514.22","667.457","-166.515","1297.48","341.546","199.964","995.568","749.466","-211.242","967.792","505.022","-101.05","1188.09","461.9","55.1141","430.272","721.299","-66.2549","79.7054","597.146","-110.798","451.77","625.205","-346.16","767.467","379.847","44.8106","1308.79","301.975","42.2169","771.98","425.454","102.054","916.148","700.049","-38.9939","912.912","nan","nan","nan"
201,0,"510.64","-197.76","1512.02","666.216","-175.247","1292.79","348.121","201.148","997.842","747.947","-214.602","962.82","504.488","-105.338","1185.57","462.181","54.3023","430.21","720.705","-66.994","79.2757","597.8","-111.606","450.765","628.799","-343.599","756.229","382.622","41.0056","1308.74","303.877","52.4464","769.044","427.562","101.946","916.293","699.7","-43.7432","910.77","423.152","206.091","93.5975"
202,0,"511.839","-205.933","1509.87","664.988","-184.017","1288.09","354.925","202.183","1000.25","746.78","-217.591","957.768","503.718","-110.221","1183.3","462.664","53.5593","430.32","720.148","-68.6722","78.874","598.603","-112.44","450.178","632.325","-340.818","745.672","385.352","36.9434","1308.65","306.021","63.0231","766.586","429.771","101.886","916.682","699.208","-48.1741","908.692","nan","nan","nan"
203,0,"512.966","-214.284","1507.79","663.76","-192.729","1283.35","361.879","203.601","1002.9","746.055","-220.207","952.69","503.481","-114.713","1180.82","463.228","52.8858","430.585","720.129","-69.3867","78.5287","599.598","-114.03","450.365","635.749","-337.69","735.773","388.018","32.619","1308.56","308.377","73.9372","764.695","432.042","101.759","917.221","698.578","-52.1566","906.68","nan","nan","nan"
204,0,"514.056","-222.781","1505.76","662.507","-201.302","1278.7","369.004","204.285","1005.53","745.787","-222.543","947.588","503.386","-119.262","1178.26","463.825","52.2384","430.926","720.515","-69.244","78.4914","600.872","-116.244","451.044","639.034","-334.169","726.428","390.574","28.068","1308.41","310.945","85.2334","763.434","431.894","97.2207","921.046","697.817","-55.7212","904.826","nan","nan","nan"
205,0,"515.058","-231.383","1503.74","661.269","-209.724","1274.16","375.983","204.967","1008.58","745.908","-224.574","942.58","503.205","-124.034","1175.71","464.297","51.9642","431.068","720.867","-69.3262","78.6645","603.255","-118.729","452.159","642.315","-330.262","717.639","393.028","23.4984","1308.24","313.701","96.887","762.776","434.634","97.9912","921.539","697.202","-59.1037","903.049","nan","nan","nan"
206,0,"516.028","-240.057","1501.68","660.057","-217.626","1269.57","383.069","205.519","1011.84","746.349","-226.267","937.8","502.97","-128.917","1173.27","464.676","51.1741","431.349","721.068","-69.7781","78.7072","605.539","-121.541","452.583","645.821","-326.193","709.347","395.122","18.2709","1308.09","316.531","108.887","762.742","437.483","98.6919","922.086","696.769","-62.376","901.404","nan","nan","nan"
207,0,"516.902","-248.721","1499.5","659.013","-225.431","1265.3","390.065","205.891","1015.28","747.093","-227.604","933.276","502.758","-133.848","1170.88","465.222","51.1453","431.996","721.263","-70.2883","78.6276","607.79","-124.099","452.642","649.735","-322.149","701.56","397.098","12.8984","1307.87","319.416","121.235","763.465","440.033","98.8194","923.063","696.529","-65.4903","899.932","nan","nan","nan"
208,0,"517.765","-257.376","1497.21","658.075","-232.816","1260.96","397.143","206.036","1018.9","748.114","-228.608","929.029","502.505","-138.776","1168.6","465.353","51.5016","432.555","721.504","-70.6044","78.5899","609.696","-126.786","452.638","653.899","-318.132","694.421","398.908","7.47372","1307.63","322.391","133.926","764.823","442.159","98.2231","924.441","696.534","-68.4197","898.673","nan","nan","nan"
209,0,"518.562","-265.957","1494.77","657.367","-240.148","1256.99","403.932","205.963","1022.63","749.399","-229.333","925.048","502.285","-143.653","1166.35","465.225","52.2545","433.208","721.726","-70.8711","78.5361","611.632","-129.155","452.762","658.11","-314.276","688.15","400.561","2.02099","1307.36","325.355","146.985","766.833","444.165","97.256","925.872","696.813","-71.4015","897.574","nan","nan","nan"
210,0,"519.355","-274.475","1492.22","656.846","-247.195","1253.12","411.124","205.482","1026.48","750.896","-229.804","921.394","502.006","-148.398","1164.07","465.244","52.7753","434.719","721.837","-71.1202","78.421","613.241","-131.206","452.953","662.438","-310.52","682.705","402.011","-3.44319","1307.09","327.886","160.37","770.032","446.074","96.1223","927.181","697.309","-74.3978","896.629","nan","nan","nan"
211,0,"520.136","-282.892","1489.59","656.448","-253.862","1249.21","417.704","204.753","1030.36","752.548","-230.1","918.055","501.719","-152.99","1161.79","464.236","54.1043","435.318","721.878","-71.2531","78.3057","614.597","-132.831","453.075","666.987","-306.988","677.789","403.333","-8.91127","1306.77","331.004","174.099","773.383","448.009","94.7801","928.344","697.744","-77.0136","895.465","nan","nan","nan"
212,0,"520.843","-291.174","1486.87","656.36","-260.514","1245.59","424.034","203.728","1034.28","754.361","-230.245","915.054","501.382","-157.439","1159.53","463.229","56.64","435.602","721.915","-71.2956","78.256","615.735","-134.041","452.999","671.77","-303.61","673.364","404.464","-14.3492","1306.42","334.156","187.929","777.453","449.948","93.2275","929.394","698.786","-80.5688","895.184","nan","nan","nan"
213,0,"521.515","-299.335","1484.09","656.329","-266.79","1241.96","430","202.416","1038.19","756.222","-230.302","912.377","501.109","-161.769","1157.34","461.861","59.1889","436.809","721.943","-71.3981","78.2354","616.588","-134.898","452.843","676.625","-300.323","669.399","405.464","-19.7363","1306.02","337.402","201.906","782.281","451.924","91.576","930.436","699.527","-83.4912","894.428","nan","nan","nan"
214,0,"522.13","-307.346","1481.3","656.282","-272.774","1238.47","435.505","200.872","1042.09","758.085","-230.265","909.963","500.848","-166.033","1155.23","460.19","61.9019","438.03","721.996","-71.5324","78.2233","617.158","-135.454","452.62","681.503","-297.098","665.934","406.341","-25.0991","1305.56","340.747","215.851","787.913","454.055","89.8085","931.436","700.548","-86.6368","894.055","nan","nan","nan"
215,0,"522.67","-315.205","1478.53","656.506","-278.682","1235.31","440.528","199.113","1046.01","759.984","-230.082","907.786","500.619","-170.211","1153.21","458.475","65.0491","439.388","722.041","-71.6707","78.2491","617.545","-135.893","452.503","686.381","-294.017","662.882","407.091","-30.4432","1305.05","344.181","229.636","794.284","456.303","87.9314","932.482","701.384","-89.4454","893.488","nan","nan","nan"
216,0,"523.125","-322.882","1475.8","656.703","-284.303","1232.22","445.054","197.246","1049.87","761.819","-229.833","905.819","500.47","-174.397","1151.24","456.832","68.5972","440.905","722.073","-71.8177","78.343","617.943","-136.301","452.553","691.067","-291.078","660.284","407.741","-35.801","1304.49","347.663","243.139","801.426","458.739","85.9326","933.505","702.146","-91.9768","892.62","nan","nan","nan"
217,0,"523.497","-330.375","1473.12","656.975","-289.65","1229.22","449.153","195.334","1053.68","763.568","-229.51","904.053","500.434","-178.55","1149.26","455.156","72.494","442.497","722.11","-71.9584","78.4837","618.313","-136.646","452.676","695.557","-288.152","658.123","408.285","-41.1199","1303.83","351.204","256.211","809.288","460.593","83.4707","934.609","702.919","-94.2905","891.828","nan","nan","nan"
218,0,"523.764","-337.656","1470.46","657.399","-294.826","1226.32","452.932","193.359","1057.36","765.149","-229.179","902.491","500.47","-182.677","1147.27","453.776","76.5708","444.14","722.168","-72.1086","78.659","618.653","-136.975","452.832","699.834","-285.306","656.199","408.774","-46.3744","1303.15","354.718","268.735","817.754","463.146","81.5856","935.264","703.68","-96.4937","890.871","nan","nan","nan"
219,0,"524.015","-344.759","1467.86","657.814","-299.764","1223.54","456.399","191.404","1060.94","766.623","-228.851","901.078","500.602","-186.729","1145.3","452.704","80.7001","445.966","722.218","-72.2778","78.8548","619.051","-137.199","452.837","703.826","-282.503","654.329","409.175","-51.5269","1302.37","358.205","280.577","826.731","466.175","80.0698","935.639","704.457","-98.5418","890.166","nan","nan","nan"
220,0,"524.174","-351.635","1465.27","658.222","-304.467","1220.88","459.573","189.475","1064.47","767.949","-228.67","899.773","500.816","-190.756","1143.29","452.287","84.4828","447.412","722.254","-72.4251","79.0423","619.35","-137.569","452.824","707.544","-279.848","652.504","409.482","-56.6418","1301.47","361.671","291.606","836.047","469.261","78.6314","935.959","705.032","-100.197","889.175","nan","nan","nan"
221,0,"524.318","-358.273","1462.68","658.686","-308.939","1218.34","462.493","187.648","1067.98","769.106","-228.665","898.56","501.117","-194.728","1141.3","452.43","87.9876","448.893","722.294","-72.5567","79.2245","618.42","-138.064","453.618","711.051","-277.34","650.372","409.729","-61.6597","1300.5","365.093","301.744","845.615","472.052","77.23","936.415","705.548","-101.714","888.008","nan","nan","nan"
222,0,"524.437","-364.708","1460.07","659.228","-313.259","1215.99","465.195","185.818","1071.37","770.09","-228.849","897.455","501.447","-198.665","1139.3","453.129","91.265","450.262","722.322","-72.6928","79.4091","618.64","-138.25","453.893","714.337","-275.031","647.757","409.929","-66.5495","1299.48","368.412","311.057","855.341","474.316","75.8932","937.079","706.261","-103.665","887.505","nan","nan","nan"
223,0,"524.533","-370.88","1457.42","659.907","-317.346","1213.6","467.699","184.195","1074.89","770.808","-229.104","896.361","501.848","-202.47","1137.32","454.271","94.229","451.259","722.354","-72.8364","79.6325","618.932","-138.525","454.137","717.482","-272.861","644.912","410.071","-71.3085","1298.41","371.649","319.441","865.009","475.974","74.8493","937.961","706.665","-105.115","886.553","nan","nan","nan"
224,0,"524.631","-376.823","1454.78","660.624","-321.221","1211.3","469.691","182.867","1078.47","771.212","-229.459","895.271","502.308","-206.119","1135.33","455.808","97.0487","452.121","722.395","-72.9837","79.8512","619.28","-138.869","454.264","720.593","-270.765","641.909","410.148","-75.9364","1297.34","374.832","326.913","874.634","477.169","73.943","938.992","706.978","-106.505","885.499","nan","nan","nan"
225,0,"524.694","-382.475","1452.15","661.109","-324.832","1208.96","472.307","181.226","1082.22","771.302","-229.868","894.187","502.79","-209.63","1133.41","457.709","99.8123","453.135","722.42","-73.1263","80.0511","619.573","-139.117","454.451","723.772","-268.763","638.831","410.194","-80.4395","1296.28","377.891","333.508","884.079","478.019","73.2479","940.126","707.153","-107.718","884.588","nan","nan","nan"
226,0,"524.725","-387.887","1449.52","661.728","-328.383","1206.74","474.351","179.904","1085.93","771.147","-230.317","893.095","503.284","-212.928","1131.53","459.819","102.279","454.037","722.444","-73.2708","80.2341","619.819","-139.242","454.706","727.055","-266.728","635.793","410.197","-84.7939","1295.3","380.803","339.262","893.264","478.82","72.666","941.272","nan","nan","nan","nan","nan","nan"
227,0,"524.733","-393.078","1446.94","662.363","-331.957","1204.65","476.36","178.665","1089.7","770.872","-230.796","892.002","503.749","-215.92","1129.69","462.137","104.494","454.963","722.475","-73.3915","80.3814","620.244","-139.933","454.311","730.258","-264.626","632.798","410.158","-88.9904","1294.44","383.573","344.242","902.111","479.745","72.1128","942.426","nan","nan","nan","nan","nan","nan"
228,0,"524.723","-398.007","1444.44","662.604","-335.083","1202.31","478.264","177.512","1093.44","770.522","-231.309","890.862","504.173","-218.689","1127.94","464.571","106.831","456.051","722.494","-73.4736","80.5124","621.047","-139.205","454.648","733.409","-262.703","630.029","410.119","-93.0115","1293.66","386.224","348.508","910.613","480.669","71.7065","943.582","nan","nan","nan","nan","nan","nan"
229,0,"524.665","-402.727","1441.98","662.757","-338.208","1200.05","480.136","176.387","1097.14","770.133","-231.747","889.688","504.545","-221.156","1126.27","467.128","109.19","456.674","722.542","-73.5649","80.6181","621.322","-139.224","454.743","736.425","-260.567","627.596","410.105","-96.8298","1293.01","388.762","352.07","918.659","481.65","71.3145","944.607","nan","nan","nan","nan","nan","nan"
230,0,"524.61","-407.202","1439.59","662.732","-341.172","1197.75","481.918","175.28","1100.77","769.787","-232.064","888.505","504.808","-223.41","1124.7","469.771","111.773","457.239","722.615","-73.6571","80.6886","621.626","-139.139","454.81","739.342","-258.2","625.312","410.102","-100.44","1292.51","391.194","355.093","926.191","482.628","70.9875","945.646","nan","nan","nan","nan","nan","nan"
231,0,"524.558","-411.515","1437.27","662.542","-343.97","1195.36","483.52","174.155","1104.28","769.506","-232.255","887.35","504.971","-225.41","1123.23","472.496","114.405","457.543","722.691","-73.7543","80.7417","621.953","-139.008","454.851","742.27","-255.787","623.099","410.128","-103.835","1292.1","393.545","357.637","933.325","483.539","70.7094","946.645","nan","nan","nan","nan","nan","nan"
232,0,"524.509","-415.605","1434.98","662.262","-346.613","1192.93","485.066","172.982","1107.59","769.295","-232.241","886.264","505.043","-227.233","1121.85","475.055","117.344","458.194","722.74","-73.8506","80.7675","622.165","-138.833","454.863","745.279","-253.582","621.11","410.221","-107.002","1291.83","395.805","359.818","940.044","484.479","70.3279","947.621","nan","nan","nan","nan","nan","nan"
233,0,"524.508","-419.491","1432.77","661.896","-349.117","1190.45","486.537","171.75","1110.7","769.247","-232.103","885.173","504.931","-228.857","1120.58","477.614","120.244","458.489","722.777","-73.9541","80.7823","622.337","-138.56","454.895","748.102","-251.753","619.464","410.367","-109.969","1291.67","397.919","361.674","946.412","485.309","69.9353","948.587","nan","nan","nan","nan","nan","nan"
234,0,"524.497","-423.197","1430.58","661.511","-351.479","1187.94","487.987","170.423","1113.52","769.365","-231.856","884.091","504.731","-230.365","1119.39","480.199","123.249","458.742","722.797","-74.0386","80.7852","622.398","-138.282","454.93","750.948","-250.103","617.969","410.545","-112.692","1291.56","399.964","363.262","952.317","486.138","69.4938","949.504","nan","nan","nan","nan","nan","nan"
235,0,"524.531","-426.721","1428.46","661.106","-353.727","1185.43","489.356","169.061","1116.08","769.602","-231.491","883.037","504.437","-231.727","1118.26","482.596","126.612","459.386","722.798","-74.1421","80.794","622.492","-137.845","454.923","753.956","-248.138","616.423","410.775","-115.198","1291.51","401.842","364.514","957.955","486.865","69.0802","950.398","nan","nan","nan","nan","nan","nan"
236,0,"524.562","-430.061","1426.35","660.668","-355.834","1182.94","490.649","167.671","1118.41","769.96","-231.064","881.922","504.041","-232.954","1117.16","485","129.905","459.651","722.768","-74.2519","80.8036","622.36","-137.309","454.924","756.928","-246.542","614.966","411.028","-117.554","1291.47","403.637","365.6","963.124","487.559","68.604","951.263","nan","nan","nan","nan","nan","nan"
237,0,"524.607","-433.244","1424.28","660.207","-357.8","1180.49","491.826","166.296","1120.53","770.402","-230.647","880.748","503.68","-234.053","1116.06","487.437","133.39","460.139","722.736","-74.3579","80.8158","622.226","-136.849","454.886","759.529","-245.389","613.787","411.252","-119.738","1291.39","405.253","366.487","967.89","488.177","68.1248","952.18","nan","nan","nan","nan","nan","nan"
238,0,"524.623","-436.224","1422.2","659.716","-359.612","1178.08","492.875","164.92","1122.42","770.925","-230.338","879.533","503.357","-235.066","1114.96","489.813","136.922","460.745","722.725","-74.4779","80.8265","621.933","-136.295","454.833","762.218","-245.259","613.062","411.461","-121.809","1291.3","406.735","367.164","972.227","488.8","67.6269","953.013","nan","nan","nan","nan","nan","nan"
239,0,"524.655","-439.075","1420.18","659.264","-361.283","1175.77","494.097","163.883","1124.35","771.525","-230.014","878.392","503.119","-236.019","1113.82","492.378","140.374","460.967","722.686","-74.6042","80.8162","621.561","-135.69","454.807","764.241","-244.408","612.166","411.675","-123.762","1291.16","408.042","367.642","976.076","489.386","67.2205","953.836","nan","nan","nan","nan","nan","nan"
240,0,"524.721","-441.778","1418.21","658.827","-362.777","1173.56","494.922","162.68","1125.88","772.253","-229.637","877.488","502.955","-236.797","1112.69","494.784","144.026","461.636","722.608","-74.7215","80.8386","621.078","-135.055","454.775","765.936","-243.528","611.225","411.86","-125.622","1290.95","409.23","367.917","979.422","489.912","66.8867","954.677","nan","nan","nan","nan","nan","nan"
