Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (640)",,,"Reconstruction Position - Unlabeled Track (641)",,,"Reconstruction Position - Unlabeled Track (649)",,,"Reconstruction Position - Unlabeled Track (650)",,,"Reconstruction Position - Unlabeled Track (664)",,,"Reconstruction Position - Unlabeled Track (669)",,,"Reconstruction Position - Unlabeled Track (675)",,,"Reconstruction Position - Unlabeled Track (678)",,,"Reconstruction Position - Unlabeled Track (680)",,,"Reconstruction Position - Unlabeled Track (683)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
360,0,"687.371","51.6244","1383.15","611.28","-238.718","1415.74","539.065","101.644","1231.77","565.617","316.242","1277.35","486.582","238.348","393.869","639.335","74.7689","1561.12","560.125","412.581","938.39","398.378","200.853","1047.55","701.558","352.46","85.5625","720.277","-239.513","105.724","542.454","-407.982","1607.11","552.077","-199.703","460.454","nan","nan","nan"
361,0,"688.168","61.3588","1384.44","613.458","-227.949","1427.94","539.283","110.285","1233.32","571.048","326.339","1273.86","485.498","238.971","393.551","641.727","85.7298","1561.03","568.792","419.076","934.848","402.608","212.67","1048.21","701.499","352.455","85.5358","720.231","-240.407","107.861","547.291","-390.472","1625.94","548.621","-199.374","461.253","nan","nan","nan"
362,0,"688.03","73.3637","1385.26","615.748","-217.073","1439.6","540.089","118.619","1234.39","576.695","336.232","1270.12","484.327","239.726","393.125","644.134","96.4976","1560.78","577.034","425.709","931.245","406.938","224.323","1048.4","701.385","352.456","85.5215","720.052","-241.411","109.951","552.371","-372.834","1643.82","545.102","-199.056","462.062","nan","nan","nan"
363,0,"690.484","80.5366","1386.93","618.166","-206.079","1450.73","541.073","126.809","1235.19","582.501","345.945","1266.17","483.023","240.713","392.877","646.536","107.063","1560.34","585.435","432.041","927.555","410.981","235.595","1048.04","701.254","352.482","85.4848","719.715","-242.604","112.162","557.609","-355.095","1660.74","541.543","-198.622","462.747","nan","nan","nan"
364,0,"691.38","89.9987","1387.89","620.661","-194.95","1461.29","541.76","135.121","1236.04","588.447","355.405","1261.97","481.715","241.853","392.484","648.929","117.473","1559.72","594.013","438.046","923.69","415.345","246.621","1047.02","701.223","352.565","85.4307","719.275","-243.866","114.367","562.992","-337.323","1676.66","537.94","-198.191","463.395","591.651","258.592","902.137"
365,0,"691.745","99.497","1387.89","623.268","-183.77","1471.28","542.362","143.418","1236.59","594.343","364.575","1257.45","480.303","243.135","392.131","651.329","127.693","1558.89","602.69","443.715","919.692","419.947","258.133","1045.5","701.238","352.695","85.3533","718.795","-245.047","116.575","568.475","-319.54","1691.56","534.245","-197.711","463.927","593.387","259.989","901.084"
366,0,"692.992","108.291","1388.24","625.87","-172.494","1480.61","544.365","150.639","1236.46","600.914","373.408","1252.8","478.983","244.289","391.403","653.723","137.745","1557.82","611.482","449.058","915.586","424.316","268.979","1043.68","701.283","352.849","85.2475","718.243","-246.278","118.622","574.064","-301.812","1705.44","530.497","-197.18","464.413","595.027","262.174","900.057"
367,0,"694.198","116.989","1388.24","628.483","-161.183","1489.28","545.507","158.547","1236.48","607.285","382.06","1247.91","477.537","245.369","390.616","656.089","147.618","1556.52","620.441","454.198","911.318","429.55","279.369","1041.2","701.308","352.994","85.0836","717.594","-247.628","120.638","579.683","-284.188","1718.34","526.745","-196.611","464.761","596.591","264.215","898.835"
368,0,"695.677","125.533","1388.05","631.139","-149.867","1497.33","546.67","166.324","1236.24","613.817","390.275","1242.81","475.916","246.444","389.914","658.461","157.348","1555","629.479","458.953","906.92","434.738","289.393","1038.44","701.34","353.101","84.8488","716.929","-248.922","122.602","585.331","-266.689","1730.24","523.008","-196.124","464.97","598.248","266.365","897.393"
369,0,"698.622","133.189","1388.77","633.847","-138.561","1504.77","547.847","173.899","1235.73","619.731","397.937","1237.54","474.262","247.249","388.715","660.783","166.938","1553.22","638.484","463.293","902.403","439.815","299.1","1035.33","701.382","353.204","84.6784","716.196","-250.198","124.446","591.003","-249.376","1741.2","519.191","-195.576","465.115","599.944","268.497","895.962"
370,0,"700.104","141.523","1387.89","636.54","-127.297","1511.59","549.103","181.28","1234.89","625.366","404.744","1231.87","472.41","247.909","387.48","663.098","176.349","1551.2","648.144","467.434","897.516","444.918","308.459","1031.92","701.399","353.267","84.5083","715.502","-251.44","126.217","596.698","-232.256","1751.26","515.356","-195.011","465.151","601.314","270.147","894.099"
371,0,"701.584","149.662","1386.72","639.275","-116.102","1517.8","550.389","188.503","1233.79","630.798","410.984","1225.98","470.393","248.625","386.411","665.38","185.61","1548.96","657.472","471.105","892.716","450.008","317.458","1028.25","701.357","353.334","84.3145","714.836","-252.603","127.887","602.405","-215.337","1760.41","511.468","-194.411","465.069","603.001","271.939","892.359"
372,0,"701.341","158.68","1383.88","642.011","-104.994","1523.36","551.696","195.543","1232.39","635.948","416.58","1220.15","468.259","249.041","384.939","667.749","194.83","1546.4","666.478","474.295","887.87","455.203","325.957","1023.93","701.297","353.347","84.0851","714.161","-253.656","129.524","608.134","-198.629","1768.71","507.51","-193.853","464.896","604.61","273.516","890.348"
373,0,"702.874","166.536","1382.12","644.768","-93.9981","1528.35","553.133","202.354","1230.84","640.895","421.826","1214.85","466.042","249.511","383.479","669.982","203.733","1543.61","675.543","477.24","882.909","460.935","333.856","1018.91","701.275","353.313","83.9077","713.447","-254.684","131.111","613.88","-182.188","1776.11","503.486","-193.263","464.578","606.041","275.58","888.441"
374,0,"704.499","174.102","1380.02","647.515","-83.1212","1532.7","554.004","209.555","1228.93","645.769","426.876","1209.8","463.674","250.03","381.816","672.176","212.423","1540.53","684.618","479.77","877.791","466.392","341.659","1013.99","701.29","353.261","83.739","712.696","-255.655","132.574","619.573","-165.955","1782.71","499.429","-192.732","464.159","607.806","276.386","885.516"
375,0,"706.102","181.568","1377.61","650.251","-72.4312","1536.48","555.555","216.062","1226.42","650.445","431.786","1204.3","461.127","250.69","380.168","674.33","220.962","1537.17","693.537","481.85","872.592","471.98","349.03","1008.64","701.31","353.251","83.5675","711.918","-256.571","133.948","625.208","-149.951","1788.52","495.397","-192.13","463.56","610.067","276.967","882.115"
376,0,"707.692","188.815","1374.93","653.04","-61.9246","1539.7","556.905","222.61","1223.84","655.514","436.398","1198.82","458.409","251.572","378.472","676.463","229.303","1533.55","702.542","483.738","867.234","477.557","355.967","1002.93","701.287","353.295","83.3852","711.134","-257.407","135.239","630.767","-134.179","1793.54","491.338","-191.65","462.869","613.109","276.755","878.014"
377,0,"709.22","195.92","1372.01","655.852","-51.6026","1542.36","558.274","228.967","1220.95","660.353","440.752","1192.82","455.587","252.341","376.427","678.551","237.473","1529.63","711.499","485.138","861.784","483.17","362.491","996.776","701.258","353.374","83.23","710.316","-258.119","136.421","636.203","-118.699","1797.81","487.251","-191.235","462.082","nan","nan","nan"
378,0,"710.782","202.758","1368.9","658.774","-41.4574","1544.52","560.149","234.712","1217.39","665.119","444.892","1186.71","452.463","253.153","374.494","680.632","245.422","1525.45","720.45","486.322","856.225","488.822","368.695","990.189","701.153","353.395","83.0963","709.611","-258.838","137.401","641.494","-103.554","1801.34","483.182","-190.823","461.128","nan","nan","nan"
379,0,"712.156","209.426","1365.38","661.755","-31.5013","1546.15","561.075","241.113","1214.17","669.797","448.812","1180.55","449.257","253.845","372.518","682.656","253.153","1521.01","729.383","487.153","850.529","494.535","374.501","983.241","700.977","353.404","82.9565","708.784","-259.41","138.314","646.63","-88.7765","1804.17","479.046","-190.453","460.079","nan","nan","nan"
380,0,"713.494","215.972","1361.61","664.781","-21.7846","1547.27","562.326","246.955","1210.44","674.427","452.488","1174.2","445.889","254.382","370.419","684.683","260.657","1516.34","738.171","487.712","844.79","500.289","379.865","975.991","700.777","353.38","82.7731","707.878","-259.936","139.101","651.629","-74.3494","1806.34","474.886","-190.038","458.839","nan","nan","nan"
381,0,"714.976","222.224","1357.66","667.831","-12.2934","1547.94","563.646","252.546","1206.39","678.796","455.9","1167.42","442.596","254.757","368.133","686.658","267.968","1511.43","746.862","488.045","838.856","506.071","384.762","968.423","700.586","353.311","82.5763","706.951","-260.397","139.756","656.488","-60.275","1807.92","470.611","-189.585","457.527","nan","nan","nan"
382,0,"716.234","228.385","1353.39","670.829","-3.06785","1548.1","564.946","258.039","1202.12","683.03","459.141","1160.38","439.303","255.055","365.708","688.577","275.087","1506.31","755.326","488.07","832.899","511.864","389.2","960.676","700.435","353.222","82.3939","706.005","-260.81","140.32","661.15","-46.5987","1808.93","466.394","-189.11","455.998","nan","nan","nan"
383,0,"717.601","234.273","1349.02","673.818","5.91672","1547.81","566.241","263.465","1197.62","686.749","462.343","1152.93","435.919","255.406","363.179","690.475","281.936","1501.02","763.584","487.893","826.763","517.527","393.229","952.645","700.314","353.058","82.2634","705.051","-261.157","140.776","665.661","-33.346","1809.4","462.148","-188.538","454.298","nan","nan","nan"
384,0,"718.764","240.102","1344.31","676.778","14.6436","1547.1","567.517","268.844","1192.9","690.638","465.295","1145.57","432.552","255.767","360.368","692.326","288.663","1495.56","771.995","486.917","821","523.033","396.818","944.112","700.189","352.88","82.1654","704.101","-261.428","141.206","669.947","-20.4861","1809.32","457.846","-187.883","452.456","nan","nan","nan"
385,0,"720.207","245.528","1339.61","679.649","23.0811","1545.91","568.794","274.111","1187.97","694.228","468.15","1138.08","429.134","256.183","357.568","694.132","295.161","1489.94","779.999","486.096","814.921","528.472","400.17","935.34","699.949","352.699","82.0756","703.127","-261.57","141.608","674.024","-8.1052","1808.66","453.553","-187.155","450.492","nan","nan","nan"
386,0,"721.571","250.916","1334.59","682.414","31.2037","1544.27","570.052","279.214","1182.92","697.864","470.596","1130.46","425.713","256.56","354.91","695.857","301.53","1484.2","787.817","485.087","808.862","533.9","402.963","925.958","699.61","352.595","81.9278","702.132","-261.647","141.984","677.814","3.88296","1807.53","449.247","-186.362","448.321","nan","nan","nan"
387,0,"723.035","255.952","1329.51","685.064","38.9694","1542.22","571.313","284.111","1177.71","701.259","473.117","1122.94","422.382","256.789","352.27","697.533","307.705","1478.34","795.44","483.896","802.808","539.154","405.69","916.875","699.339","352.634","81.7297","701.113","-261.626","142.317","681.38","15.3314","1805.91","444.921","-185.506","446.024","nan","nan","nan"
388,0,"724.348","260.771","1324.2","687.584","46.3939","1539.77","572.582","288.88","1172.37","704.45","475.472","1115.34","419.244","256.87","349.706","699.149","313.707","1472.36","802.804","482.48","796.74","544.24","408.142","907.662","699.167","352.707","81.4798","700.141","-261.438","142.629","684.692","26.3023","1803.88","440.577","-184.509","443.605","nan","nan","nan"
389,0,"725.828","265.474","1318.92","690.003","53.4927","1537.01","573.925","293.387","1166.9","707.488","477.697","1107.67","416.342","256.598","346.897","700.732","319.514","1466.26","809.921","480.816","790.758","549.094","410.369","898.29","699.062","352.759","81.1337","699.197","-261.147","142.915","687.768","36.7787","1801.45","436.236","-183.4","441.168","nan","nan","nan"
390,0,"726.894","270.163","1313.33","692.278","60.2232","1533.96","575.229","297.59","1161.33","710.378","479.77","1099.94","413.473","256.171","344.058","702.249","325.107","1460.1","816.775","478.896","784.777","553.758","412.379","888.825","698.994","352.725","80.8681","698.229","-260.732","143.114","690.567","46.7487","1798.67","431.821","-182.017","438.636","nan","nan","nan"
391,0,"728.698","274.115","1308.16","694.424","66.682","1530.65","576.555","301.618","1155.71","713.064","481.669","1092.17","410.791","255.663","341.244","703.776","330.538","1453.86","823.413","476.83","778.915","558.316","414.107","879.29","698.857","352.618","80.6767","697.203","-260.222","143.346","693.108","56.1784","1795.58","427.367","-180.365","436.003","nan","nan","nan"
392,0,"730.085","278.317","1302.64","696.439","72.8287","1527.16","577.632","303.992","1150.41","715.557","483.395","1084.48","408.184","254.855","338.403","705.227","335.767","1447.63","829.684","474.567","773.096","562.632","415.6","869.82","698.611","352.45","80.543","696.113","-259.548","143.586","695.348","65.0254","1792.27","422.846","-178.339","433.306","nan","nan","nan"
393,0,"731.763","282.25","1297.29","698.307","78.6639","1523.51","578.863","307.302","1145.03","717.899","484.972","1076.93","405.525","253.694","335.708","706.677","340.857","1441.44","835.742","472.209","767.456","566.72","416.858","860.431","698.294","352.252","80.454","694.87","-258.752","143.754","697.302","73.3185","1788.78","418.335","-176.015","430.554","nan","nan","nan"
394,0,"732.977","286.245","1291.67","700.035","84.2014","1519.79","580.126","310.448","1139.74","720.134","486.357","1069.53","402.949","252.135","333.065","708.074","345.814","1435.32","841.331","469.794","761.802","570.591","417.957","851.117","698.017","352.073","80.3487","693.457","-257.743","143.892","699.041","81.0336","1785.15","413.88","-173.556","427.88","nan","nan","nan"
395,0,"734.909","289.73","1286.69","701.638","89.3923","1516.05","581.404","313.304","1134.59","722.215","487.632","1062.25","400.519","250.03","330.326","709.424","350.623","1429.32","846.667","467.34","756.474","574.283","418.915","841.98","697.733","351.84","80.2547","691.837","-256.626","143.992","700.566","88.1826","1781.49","409.496","-170.98","425.292","nan","nan","nan"
396,0,"736.826","293.017","1281.9","703.145","94.2633","1512.35","582.622","315.849","1129.66","724.175","488.779","1055.15","398.085","247.543","327.439","710.746","355.297","1423.46","851.615","464.846","751.275","577.774","419.683","833.12","697.434","351.542","80.291","690.04","-255.292","144.044","701.93","94.7995","1777.83","405.211","-168.384","422.799","nan","nan","nan"
397,0,"738.285","296.499","1277.01","704.619","98.8935","1508.7","583.828","318.069","1124.83","725.932","489.75","1048.22","395.764","244.682","324.501","712.056","359.783","1417.75","856.221","462.294","746.241","580.996","420.317","824.633","697.002","351.096","80.399","688.032","-253.821","143.957","703.178","100.907","1774.22","401.004","-165.846","420.513","nan","nan","nan"
398,0,"739.946","299.593","1272.39","706.049","103.311","1505.11","585.013","320.063","1120.1","727.509","490.528","1041.53","393.481","241.799","321.715","713.319","364.065","1412.18","860.377","459.753","741.279","583.936","420.856","816.492","696.512","350.567","80.4377","685.876","-252.18","143.744","704.395","106.539","1770.67","396.912","-163.545","418.375","nan","nan","nan"
399,0,"740.671","302.913","1267.44","707.45","107.273","1501.65","586.15","321.947","1115.5","729.076","491.138","1035.07","391.456","239.006","319.069","714.509","368.126","1406.76","864.106","457.215","736.363","586.602","421.379","808.715","696.198","350.165","80.4369","683.574","-250.445","143.372","705.638","111.761","1767.18","392.927","-161.533","416.442","nan","nan","nan"
400,0,"742.135","305.696","1263.1","708.799","111.483","1498.17","587.237","323.821","1111.02","730.69","491.631","1028.84","389.677","237.041","316.167","715.709","371.978","1401.47","867.521","454.708","731.7","589.07","421.79","801.281","696.005","349.82","80.3828","681.22","-248.53","142.856","706.954","116.626","1763.75","389.139","-159.925","414.724","nan","nan","nan"
401,0,"743.524","308.154","1258.95","709.993","114.982","1494.88","588.186","324.991","1106.8","732.357","492.025","1022.9","388.102","234.3","314.153","716.827","375.574","1396.36","870.509","452.235","727.072","591.353","422.159","794.206","695.875","349.52","80.2938","678.803","-246.376","142.237","708.308","121.155","1760.42","385.53","-158.628","413.194","nan","nan","nan"
402,0,"745.136","310.288","1255.19","711.097","118.446","1491.68","589.196","326.639","1102.66","733.898","492.308","1017.24","386.654","232.722","311.932","717.92","378.963","1391.41","873.13","449.785","722.527","593.396","422.434","787.581","695.722","349.227","80.2344","676.427","-243.958","141.513","709.686","125.286","1757.19","382.088","-157.617","411.851","nan","nan","nan"
403,0,"745.662","313.001","1250.94","712.12","121.659","1488.63","590.222","328.127","1098.98","735.255","492.468","1011.84","385.232","231.798","309.89","719.003","382.142","1386.66","875.403","447.354","718.17","595.207","422.56","781.432","695.59","348.95","80.2951","674.007","-241.441","140.713","711.134","129.049","1754.09","378.782","-156.81","410.754","nan","nan","nan"
404,0,"747.317","314.827","1247.54","713.104","124.611","1485.72","591.186","329.407","1095.32","736.346","492.462","1006.69","383.761","231.571","308.204","720.036","385.129","1382.15","877.32","444.984","714.01","596.723","422.626","775.712","695.375","348.673","80.3825","671.597","-238.817","139.827","712.631","132.465","1751.14","375.609","-156.325","409.792","nan","nan","nan"
405,0,"747.62","317.343","1243.67","714.059","127.442","1483","592.044","330.575","1091.84","737.299","492.305","1001.83","382.107","231.855","306.972","721.031","387.935","1377.87","878.877","442.68","709.94","597.93","422.581","770.327","695.099","348.396","80.5261","669.233","-236.221","138.936","714.182","135.654","1748.38","372.569","-156.082","408.997","nan","nan","nan"
406,0,"749.874","318.036","1241.4","715.017","130.026","1480.51","592.914","331.683","1088.64","738.128","492.021","997.269","380.625","232.468","305.885","721.975","390.573","1373.86","880.123","440.405","706.142","598.875","422.41","765.252","694.863","348.134","80.6456","666.941","-233.594","138.013","715.812","138.605","1745.83","369.686","-156.025","408.364","nan","nan","nan"
407,0,"749.812","320.011","1237.69","715.992","132.425","1478.3","593.792","332.577","1085.63","738.869","491.662","993.051","379.228","233.336","305.025","722.831","393.029","1370.12","881.049","438.236","702.484","599.586","422.119","760.542","694.726","347.936","80.7024","664.715","-231.061","137.083","717.538","141.433","1743.53","366.87","-156.304","407.849","nan","nan","nan"
408,0,"750.552","320.862","1234.75","716.98","134.56","1476.38","594.593","333.035","1083.01","739.553","491.172","989.189","378.046","234.35","304.156","723.623","395.352","1366.69","881.681","436.184","698.973","600.053","421.738","756.129","694.696","347.811","80.736","662.55","-228.616","136.272","719.37","144.169","1741.5","364.258","-156.635","407.494","nan","nan","nan"
409,0,"751.012","321.773","1232.05","718.021","136.667","1474.68","595.118","333.196","1080.35","740.204","490.535","985.646","377.033","235.385","303.261","724.314","397.436","1363.53","882.08","434.132","695.705","600.28","421.269","752.103","694.62","347.707","80.7392","660.492","-226.306","135.529","721.303","146.788","1739.72","361.764","-157.199","407.254","nan","nan","nan"
410,0,"750.794","322.825","1229.46","719.115","138.475","1473.25","595.513","333.198","1077.86","740.797","489.762","982.407","376.097","236.356","302.449","724.926","399.298","1360.65","882.124","432.187","692.502","600.281","420.728","748.386","694.499","347.591","80.7836","658.479","-224.282","134.861","723.266","149.323","1738.15","359.453","-157.887","407.158","nan","nan","nan"
411,0,"751.209","323.225","1227.34","720.238","140.062","1472.04","595.805","332.868","1075.68","741.322","488.812","979.525","375.276","237.176","301.854","725.457","400.93","1358.03","881.926","430.292","689.465","600.072","420.104","744.934","694.364","347.466","80.8568","656.577","-222.497","134.311","725.276","151.697","1736.8","357.318","-158.766","407.186","nan","nan","nan"
412,0,"751.852","323.319","1225.56","721.443","141.468","1471.1","596.06","332.202","1073.73","741.671","487.727","976.915","374.494","237.905","301.452","725.889","402.314","1355.67","881.521","428.406","686.674","599.745","419.423","741.787","694.258","347.313","80.926","654.725","-221.056","133.863","727.283","153.983","1735.69","355.32","-159.789","407.377","nan","nan","nan"
413,0,"752.112","323.222","1223.96","722.64","142.805","1470.27","596.274","331.48","1071.98","741.935","486.525","974.651","373.785","238.729","301.282","726.234","403.45","1353.56","880.904","426.54","684.035","599.203","418.614","738.973","694.233","347.122","81.0075","652.99","-219.87","133.505","729.313","156.139","1734.82","353.485","-160.903","407.657","nan","nan","nan"
414,0,"751.181","322.919","1222.37","723.875","143.688","1469.73","596.416","330.573","1070.47","742.108","485.235","972.651","373.228","239.604","301.133","726.445","404.276","1351.68","880.124","424.696","681.671","598.506","417.754","736.433","694.862","347.203","80.8756","651.366","-218.984","133.247","731.335","158.085","1734.17","351.831","-162.16","408.01","nan","nan","nan"
415,0,"749.477","322.14","1220.79","725.165","144.328","1469.43","596.423","329.548","1069.17","742.132","483.867","970.927","372.818","240.619","301.107","726.553","404.879","1350.05","879.188","422.802","679.486","597.705","416.809","734.186","694.869","347.101","80.9835","649.89","-218.382","133.019","733.313","159.857","1733.75","350.351","-163.5","408.448","nan","nan","nan"
416,0,"749.183","321.515","1219.96","726.467","144.738","1469.35","596.273","328.342","1068.03","742.038","482.412","969.477","372.543","241.79","301.278","726.522","405.23","1348.66","878.102","420.892","677.552","596.739","415.764","732.274","694.86","347.047","81.0773","648.492","-218.052","132.905","735.184","161.455","1733.55","349.093","-164.81","408.923","nan","nan","nan"
417,0,"748.696","320.769","1219.42","727.804","144.886","1469.47","595.979","327.068","1067.13","741.819","480.847","968.302","372.315","242.938","301.639","726.375","405.346","1347.54","876.924","418.891","675.907","595.595","414.656","730.623","694.886","346.999","81.2015","647.272","-217.992","132.876","736.951","162.814","1733.57","347.966","-166.214","409.485","nan","nan","nan"
418,0,"748.064","319.826","1219.03","729.159","144.754","1469.81","595.599","325.509","1066.47","741.395","479.185","967.358","372.185","244.132","302.144","726.086","405.278","1346.66","875.619","416.788","674.54","594.35","413.462","729.248","694.922","346.891","81.3818","646.199","-218.182","132.935","738.558","164.001","1733.81","347.043","-167.667","410.097","nan","nan","nan"
419,0,"747.517","318.592","1218.88","730.53","144.336","1470.38","595.122","323.775","1066.18","740.819","477.428","966.751","372.075","245.223","302.849","725.7","404.953","1346.06","874.211","414.725","673.435","592.953","412.133","728.08","694.954","346.731","81.6476","645.22","-218.634","133.095","740.021","164.939","1734.23","346.216","-169.098","410.779","nan","nan","nan"
420,0,"746.998","317.101","1218.97","731.937","143.618","1471.13","594.659","321.839","1066.2","740.135","475.562","966.448","372.183","246.297","303.717","725.198","404.445","1345.7","872.624","412.657","672.493","591.331","410.73","727.058","694.867","346.463","81.7944","644.343","-219.236","133.269","741.312","165.68","1734.87","345.537","-170.538","411.534","nan","nan","nan"
421,0,"746.253","315.44","1219.27","733.362","142.616","1472.08","594.109","319.767","1066.33","739.399","473.624","966.521","372.417","247.226","304.763","724.608","403.686","1345.62","870.896","410.654","671.828","589.46","409.211","726.157","694.903","346.344","81.9044","643.625","-219.942","133.507","742.391","166.209","1735.66","345.026","-172.022","412.291","nan","nan","nan"
422,0,"745.127","313.686","1219.87","734.788","141.316","1473.22","593.529","317.528","1066.48","738.667","471.619","966.92","372.944","248.034","305.93","723.962","402.697","1345.79","868.853","408.772","671.247","587.311","407.569","725.374","695.01","346.299","81.9653","642.982","-220.707","133.801","743.267","166.51","1736.63","344.696","-173.52","413.137","nan","nan","nan"
423,0,"744.114","311.611","1220.76","736.191","139.805","1474.5","592.942","315.141","1066.77","737.888","469.523","967.582","373.606","248.679","307.115","723.211","401.461","1346.24","866.536","407.066","670.888","584.85","405.814","724.748","695.155","346.306","81.9788","642.439","-221.484","134.145","743.82","166.537","1737.77","344.614","-175.116","414.044","nan","nan","nan"
424,0,"742.746","309.43","1221.87","737.484","138.072","1475.9","592.322","312.551","1067.42","737.107","467.323","968.547","374.583","249.181","308.334","722.376","399.972","1346.92","863.993","405.526","670.758","582.134","403.909","724.358","695.308","346.295","82.0129","642.151","-222.26","134.291","744.085","166.108","1739.04","344.76","-176.862","414.991","nan","nan","nan"
425,0,"741.425","306.997","1223.14","738.631","136.094","1477.42","591.683","309.802","1068.24","736.2","464.987","969.791","375.647","249.536","309.702","721.468","398.199","1347.9","861.046","404.163","670.688","579.338","401.983","724.752","695.491","346.259","82.0943","642.148","-223.008","134.363","744.034","165.284","1740.46","345.235","-178.567","416","nan","nan","nan"
426,0,"740.203","304.217","1224.5","739.558","133.802","1479.02","591.006","306.744","1069.31","735.171","462.524","971.282","376.706","249.788","311.263","720.45","396.188","1349.13","857.837","402.878","670.805","576.083","399.744","725.418","695.665","346.198","82.1753","642.338","-223.707","134.526","743.662","163.907","1741.99","345.979","-180.385","417.089","nan","nan","nan"
427,0,"738.731","301.362","1226.07","740.179","131.103","1480.73","590.305","303.524","1070.43","734.013","459.994","972.944","377.928","250.016","312.951","719.301","393.876","1350.6","854.32","401.688","671.147","572.446","397.388","726.291","695.78","346.138","82.3394","642.653","-224.421","134.622","742.966","161.965","1743.69","347.024","-182.253","418.183","nan","nan","nan"
428,0,"737.404","298.237","1227.92","740.428","127.993","1482.51","589.621","299.935","1071.8","732.803","457.369","974.8","379.185","250.07","314.813","718.044","391.254","1352.3","850.593","400.701","671.625","568.625","394.789","727.462","695.911","346.121","82.4954","643.192","-225.131","134.666","741.94","159.337","1745.51","348.335","-184.25","419.322","nan","nan","nan"
429,0,"736.028","294.938","1229.97","740.31","124.377","1484.38","589.062","296.303","1073.21","731.499","454.698","976.824","380.682","249.974","316.746","716.7","388.343","1354.23","846.72","399.942","672.439","564.666","391.843","728.826","695.965","346.127","82.6534","643.959","-225.758","134.719","740.461","155.978","1747.44","349.88","-186.325","420.582","nan","nan","nan"
430,0,"734.706","291.401","1232.22","739.832","120.38","1486.31","588.481","292.627","1074.71","730.034","451.952","979.067","382.246","249.556","318.694","715.257","385.165","1356.4","842.768","399.481","673.513","560.752","388.528","730.103","696.077","346.187","82.7812","644.869","-226.342","134.698","738.669","151.796","1749.49","351.74","-188.553","421.847","nan","nan","nan"
431,0,"733.414","287.656","1234.61","739.073","115.982","1488.23","587.981","288.724","1076.42","728.371","449.143","981.596","384.005","248.917","320.726","713.793","381.712","1358.8","838.783","399.317","674.904","556.793","385.045","731.146","696.229","346.278","82.8305","645.917","-227.027","134.595","736.502","146.853","1751.54","353.791","-190.974","423.164","nan","nan","nan"
432,0,"732.228","283.648","1237.04","738.072","111.175","1490.13","587.452","284.593","1078.4","726.525","446.235","984.413","386.059","247.928","322.63","712.261","377.977","1361.46","834.734","399.362","676.55","552.884","381.304","731.995","696.372","346.382","82.8486","646.998","-227.737","134.431","733.92","141.261","1753.53","356.176","-193.571","424.583","nan","nan","nan"
433,0,"731.068","279.445","1239.6","736.887","105.927","1492.05","586.887","280.148","1080.55","724.472","443.217","987.403","388.183","246.582","324.537","710.762","373.993","1364.36","830.651","399.53","678.551","549.021","377.404","732.756","696.47","346.476","82.8187","648.246","-228.505","134.216","730.979","135.028","1755.51","358.844","-196.369","426.1","nan","nan","nan"
434,0,"729.976","274.975","1242.39","735.547","100.211","1494.01","586.324","275.523","1082.83","722.332","440.12","990.602","390.461","244.907","326.391","709.256","369.718","1367.49","826.511","399.752","680.812","545.178","373.378","733.378","696.576","346.539","82.8464","649.594","-229.41","133.922","727.671","128.183","1757.54","361.789","-199.435","427.707","nan","nan","nan"
435,0,"728.795","270.267","1245.35","734.101","93.9835","1496.05","585.842","270.643","1085.22","719.973","437.096","994.079","392.73","242.986","328.336","707.784","365.143","1370.8","822.181","399.947","683.268","541.297","369.214","733.928","696.633","346.54","82.9148","651.127","-230.443","133.56","723.966","120.713","1759.59","365.03","-202.771","429.428","nan","nan","nan"
436,0,"727.453","265.324","1248.53","732.645","87.2678","1498.14","585.415","265.574","1087.73","717.649","433.877","997.623","395.099","240.911","330.338","706.341","360.229","1374.34","817.636","400.116","685.959","537.266","364.93","734.512","696.653","346.467","83.0024","652.807","-231.503","133.246","719.939","112.588","1761.71","368.596","-206.443","431.25","nan","nan","nan"
437,0,"726.018","260.105","1251.94","731.101","80.0965","1500.24","585.079","260.305","1090.33","715.272","430.585","1001.21","397.558","238.728","332.373","704.942","355.044","1378.05","812.87","400.215","688.815","533.145","360.535","735.303","696.703","346.427","83.1325","654.684","-232.655","132.946","715.595","103.801","1763.84","372.492","-210.459","433.101","nan","nan","nan"
438,0,"724.529","254.644","1255.43","729.438","72.4437","1502.32","584.828","254.932","1092.98","713.088","427.305","1005.14","400.098","236.486","334.448","703.63","349.568","1381.96","807.866","400.193","691.835","528.853","355.982","736.335","696.741","346.44","83.3037","656.769","-233.859","132.67","710.925","94.305","1765.9","376.734","-214.738","435.044","nan","nan","nan"
