Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (721)",,,"Reconstruction Position - Unlabeled Track (758)",,,"Reconstruction Position - Unlabeled Track (759)",,,"Reconstruction Position - Unlabeled Track (761)",,,"Reconstruction Position - Unlabeled Track (762)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (764)",,,"Reconstruction Position - Unlabeled Track (765)",,,"Reconstruction Position - Unlabeled Track (767)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (769)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (774)",,
312,0,"776.912","374.839","1277.41","762.892","168.733","1506.2","738.413","567.872","1055.52","869.376","540.872","747.626","672.772","-162.405","104.808","448.895","388.031","321.57","587.149","525.491","735.266","762.446","473.865","83.6017","753.515","436.47","1422.32","774.941","151.629","1769.95","643.725","152.265","938.381","621.497","376.283","1129.13","441.531","-70.8739","428.571","nan","nan","nan"
313,0,"776.759","372.75","1279.58","764.159","166.089","1508.04","736.869","565.79","1057.85","865.206","541.254","748.855","671.035","-163.978","103.89","450.543","386.271","322.997","583.805","523.558","733.193","762.472","473.964","83.6712","753.353","435.124","1424.48","775.309","149.136","1771.83","646.665","149.926","939.348","621.563","372.983","1131.12","444.303","-72.4037","430.702","nan","nan","nan"
314,0,"776.578","370.404","1281.96","765.278","163.002","1509.97","735.139","563.623","1060.34","860.781","541.659","750.167","669.418","-165.685","102.935","452.308","384.452","324.537","579.807","521.726","731.398","762.466","474.011","83.6874","753.193","433.35","1426.87","775.377","146.067","1773.77","649.617","147.502","940.442","621.741","369.491","1133.29","447.511","-74.2308","432.88","nan","nan","nan"
315,0,"776.448","367.752","1284.62","766.192","159.449","1511.96","733.251","561.343","1062.91","856.182","542.009","751.802","667.995","-167.543","102.009","454.252","382.445","326.071","575.87","519.884","730.266","762.448","474.119","83.7158","753.003","431.211","1429.46","775.13","142.414","1775.81","652.639","145.128","941.559","621.957","365.876","1135.62","451.155","-76.2472","435.161","nan","nan","nan"
316,0,"776.276","364.83","1287.47","766.888","155.447","1513.97","731.606","558.853","1065.93","851.441","542.431","753.654","666.845","-169.426","101.199","456.258","380.325","327.789","571.803","517.902","729.61","762.448","474.243","83.8204","752.838","428.711","1432.26","774.569","138.119","1777.87","655.634","142.699","942.743","622.188","362.155","1138.12","455.199","-78.5089","437.475","nan","nan","nan"
317,0,"776.151","361.614","1290.51","767.386","150.974","1516.01","729.786","556.236","1068.98","846.472","543.005","755.797","665.975","-171.401","100.525","458.37","378.006","329.602","567.656","515.986","729.18","762.448","474.321","83.9308","752.732","425.888","1435.26","773.681","133.179","1779.92","658.721","140.208","944.096","622.497","358.254","1140.77","459.591","-80.8872","439.808","nan","nan","nan"
318,0,"775.915","358.131","1293.59","767.63","146.03","1518","727.946","553.471","1072.16","841.319","543.721","758.217","665.457","-173.5","99.9821","460.695","375.53","331.483","563.42","514.163","729","762.447","474.386","84.0516","752.7","422.718","1438.47","772.416","127.546","1781.92","661.929","137.784","945.509","622.945","354.218","1143.56","464.318","-83.462","442.137","nan","nan","nan"
319,0,"775.867","354.346","1296.89","767.672","140.643","1519.93","726.105","550.562","1075.43","835.994","544.502","760.865","665.327","-175.617","99.5196","463.095","372.901","333.38","559.115","512.526","729.505","762.437","474.445","84.2191","752.696","419.263","1441.88","770.762","121.186","1783.86","664.984","135.092","947.046","623.458","350.048","1146.47","469.412","-86.1942","444.43","nan","nan","nan"
320,0,"775.892","350.361","1300.31","767.525","134.784","1521.72","724.339","547.538","1078.85","830.561","545.186","763.742","665.667","-177.7","99.2239","465.623","370.143","335.33","554.713","510.96","730.737","762.383","474.505","84.4648","752.753","415.581","1445.45","768.632","114.15","1785.63","668.009","132.365","948.544","624.107","345.816","1149.5","474.82","-89.1473","446.763","nan","nan","nan"
321,0,"776.075","346.096","1303.77","767.201","128.494","1523.36","722.662","544.4","1082.35","825.106","545.676","766.914","666.474","-179.745","99.0208","468.194","367.262","337.382","550.034","509.659","732.692","762.276","474.576","84.7861","752.923","411.648","1449.16","766.011","106.44","1787.2","671.006","129.596","950.1","624.889","341.528","1152.62","480.69","-92.34","449.06","nan","nan","nan"
322,0,"776.316","341.627","1307.31","766.745","121.68","1524.8","721.18","541.216","1086.01","819.534","546.075","770.166","667.737","-181.767","98.964","470.826","364.356","339.595","545.177","508.59","735.035","762.169","474.648","85.1551","753.204","407.518","1453.04","762.888","98.1194","1788.5","673.999","126.782","951.702","625.778","337.216","1155.88","486.899","-95.7813","451.369","nan","nan","nan"
323,0,"776.7","336.879","1310.92","766.151","114.352","1526","719.971","537.965","1089.82","813.982","546.407","773.721","669.502","-183.737","99.0121","473.694","361.349","341.853","540.057","507.894","738.005","762.054","474.707","85.5589","753.595","403.179","1457","759.254","89.1461","1789.54","677.057","123.926","953.291","626.766","332.891","1159.21","493.491","-99.4213","453.67","nan","nan","nan"
324,0,"777.109","331.871","1314.52","765.421","106.519","1526.96","719.042","534.708","1093.86","808.286","546.726","777.32","671.852","-185.505","99.0663","476.63","358.338","344.088","535.475","506.925","740.8","761.954","474.754","85.9575","754.179","398.614","1461.08","755.071","79.4809","1790.25","680.188","120.983","954.868","627.836","328.471","1162.67","500.311","-103.166","455.858","nan","nan","nan"
325,0,"777.604","326.633","1318.15","764.63","98.1658","1527.62","718.434","531.434","1098.16","802.522","547.029","781.018","674.576","-187.249","99.0908","479.72","355.357","346.286","530.183","506.699","744.954","761.831","474.69","86.3283","754.961","393.836","1465.17","750.324","69.1592","1790.61","683.353","117.955","956.474","629.005","323.926","1166.17","507.311","-107.233","458.059","nan","nan","nan"
326,0,"778.12","321.195","1321.64","763.704","89.4118","1527.95","718.07","528.139","1102.77","796.76","547.31","784.898","677.418","-189.231","99.2147","482.767","352.457","348.453","524.722","506.698","749.774","761.772","474.612","86.8042","755.945","388.867","1469.17","745.047","58.1036","1790.52","686.576","114.808","958.031","630.274","319.255","1169.66","514.543","-111.147","460.065","nan","nan","nan"
327,0,"778.741","315.569","1325.13","762.63","80.2891","1527.82","717.754","524.881","1107.67","791.036","547.681","789.058","680.553","-191.216","99.2922","485.892","349.65","350.707","519.171","506.838","755.319","761.726","474.485","87.3635","757.164","383.568","1473.09","739.259","46.2807","1789.86","689.837","111.542","959.555","631.678","314.49","1173.14","521.878","-115.013","461.937","nan","nan","nan"
328,0,"779.145","309.985","1328.62","761.457","70.7442","1527.21","717.861","521.494","1112.68","785.254","548.159","793.38","683.967","-193.115","99.4541","488.885","346.886","352.978","513.502","507.172","761.611","761.652","474.347","87.977","758.532","377.997","1477.07","733.009","33.6929","1788.51","693.107","108.156","961.041","633.144","309.703","1176.56","529.206","-118.871","463.658","nan","nan","nan"
329,0,"780.667","304.589","1332.55","760.242","60.7641","1526.08","718.189","518.031","1117.67","779.486","548.698","797.83","688.163","-194.856","99.5628","491.896","344.23","355.247","507.716","507.789","768.661","761.553","474.245","88.5639","759.977","372.231","1480.93","726.372","20.3573","1786.4","696.382","104.684","962.447","634.695","304.903","1179.86","536.35","-122.746","465.217","nan","nan","nan"
330,0,"781.209","298.543","1335.37","758.948","50.3747","1524.36","718.715","514.522","1122.61","773.75","549.28","802.41","693.142","-196.208","99.7607","494.755","341.534","357.336","501.84","508.731","776.465","761.468","474.138","89.1692","761.548","366.249","1484.68","719.409","6.3534","1783.47","699.675","101.143","963.768","636.383","300.03","1183.06","543.301","-126.483","466.611","nan","nan","nan"
331,0,"782.116","292.563","1338.32","757.54","39.5327","1522","719.454","510.864","1127.5","768.06","549.86","807.05","699.161","-196.906","100.044","497.576","338.874","359.278","495.871","509.982","784.984","761.431","473.998","89.9321","763.439","360.01","1488.15","712.194","-8.31841","1779.69","703.024","97.4547","964.938","638.146","295.094","1186.08","549.965","-130.235","467.832","nan","nan","nan"
332,0,"782.832","286.456","1340.89","756.093","28.2992","1519.01","720.319","507.092","1132.33","762.42","550.34","811.79","706.44","-196.888","100.433","500.151","336.276","361.156","489.916","511.594","794.231","761.268","473.786","90.5981","765.279","353.691","1491.39","704.674","-23.6359","1774.98","706.445","93.6723","965.906","639.98","290.121","1188.89","556.393","-134.041","468.846","nan","nan","nan"
333,0,"783.72","280.147","1343.3","754.594","16.6612","1515.33","721.309","503.186","1137.1","756.849","550.779","816.596","714.761","-195.996","100.838","502.543","333.741","362.93","483.877","513.564","804.232","761.17","473.596","91.3186","767.212","347.159","1494.36","696.879","-39.5959","1769.29","709.917","89.7561","966.663","641.871","285.047","1191.44","562.606","-138.012","469.711","nan","nan","nan"
334,0,"785.024","273.622","1345.51","753.087","4.7259","1510.94","722.474","499.181","1141.8","751.24","551.17","821.431","723.978","-194.42","101.438","504.828","331.272","364.519","477.856","515.982","814.939","761.113","473.346","92.067","769.247","340.46","1497.05","688.998","-56.1699","1762.56","713.355","85.7467","967.191","643.844","279.819","1193.72","568.698","-142.114","470.384","nan","nan","nan"
335,0,"786.349","266.777","1347.44","751.67","-7.50135","1505.82","723.792","495.072","1146.31","745.583","551.592","826.279","733.694","-191.799","101.817","506.995","328.986","366.035","471.84","519.057","826.559","761.033","473.052","92.6745","771.385","333.584","1499.5","681.058","-73.3047","1754.68","716.734","81.694","967.464","645.827","274.432","1195.74","574.735","-146.538","470.863","nan","nan","nan"
336,0,"787.513","259.529","1349.02","750.324","-19.9672","1499.93","725.204","490.931","1150.71","739.939","552.049","831.223","744.186","-189.227","102.808","509.012","326.87","367.316","465.888","521.243","838.463","761.034","472.754","93.2262","773.563","326.542","1501.63","672.81","-91.1005","1745.51","720.023","77.6453","967.429","647.823","268.915","1197.41","580.754","-151.194","471.104","nan","nan","nan"
337,0,"788.713","251.837","1350.45","749.078","-32.5844","1493.26","726.75","486.698","1154.92","734.182","552.507","836.209","755.194","-186.369","103.888","510.883","325.483","367.932","460.138","524.047","851.463","761.098","472.464","93.6456","775.785","319.327","1503.44","664.726","-109.557","1735.08","723.259","73.5336","967.077","649.808","263.321","1198.76","586.772","-156.06","471.136","nan","nan","nan"
338,0,"789.79","243.627","1351.6","747.944","-45.3587","1485.78","728.327","482.324","1158.85","728.313","553.021","841.225","766.621","-183.213","105.094","512.603","323.408","369.214","454.568","526.886","865.189","761.213","472.177","93.9626","778.021","311.955","1504.94","656.984","-128.626","1723.35","726.366","69.3693","966.39","651.837","257.773","1199.72","592.792","-161.074","470.935","nan","nan","nan"
339,0,"791.132","235.201","1352.59","746.912","-58.2715","1477.44","729.965","477.768","1162.46","722.362","553.673","846.463","778.471","-179.805","106.47","514.13","322.629","369.498","449.202","529.723","879.697","761.381","471.982","94.1672","779.929","304.539","1505.96","649.602","-148.174","1710.31","729.655","65.3374","965.445","653.842","252.234","1200.37","598.962","-166.364","470.558","nan","nan","nan"
340,0,"792.234","226.048","1353.07","746.001","-71.2469","1468.26","731.778","473.081","1165.83","715.222","553.941","851.565","790.558","-176.237","107.98","515.51","321.218","370.507","444.13","532.517","895.056","761.583","471.84","94.3259","782.33","296.826","1506.97","642.699","-168.134","1695.96","732.24","60.8757","963.931","655.862","246.721","1200.59","605.265","-171.977","470.003","nan","nan","nan"
341,0,"793.146","217.183","1352.96","745.235","-84.2394","1458.21","733.739","468.263","1168.97","708.506","554.34","856.916","802.888","-172.584","109.622","516.643","320.41","370.997","439.51","535.937","911.775","761.75","471.69","94.396","784.259","289.12","1507.43","636.323","-188.413","1680.37","735.289","56.608","962.335","657.787","241.153","1200.43","611.62","-177.665","469.217","nan","nan","nan"
342,0,"793.756","208.317","1352.2","744.708","-97.2041","1447.33","735.482","462.987","1171.96","701.586","554.592","862.359","815.398","-168.945","111.437","517.619","319.551","371.078","434.989","538.471","928.743","761.939","471.563","94.4358","786.256","281.145","1507.59","631.078","-208.793","1663.81","738.154","52.2454","960.344","659.608","235.489","1199.92","618.137","-183.551","468.143","nan","nan","nan"
343,0,"794.295","199.238","1350.92","744.491","-110.074","1435.66","737.916","458.143","1174.41","694.268","554.533","867.982","828.029","-165.341","113.359","518.483","318.87","371.253","431.384","540.992","946.363","762.13","471.455","94.4117","788.071","273.087","1507.35","625.937","-229.297","1645.72","740.817","47.8626","957.922","661.385","229.727","1199.1","624.66","-189.506","466.798","nan","nan","nan"
344,0,"795.518","189.977","1349.57","744.762","-122.874","1423.26","740.037","452.736","1176.68","686.517","554.167","873.875","840.778","-161.756","115.431","519.084","318.236","371.205","428.073","543.641","965.604","762.302","471.344","94.328","789.748","264.861","1506.76","621.305","-249.766","1626.33","743.585","43.2365","955.516","662.889","223.609","1198.11","631.235","-195.547","465.1","nan","nan","nan"
345,0,"796.81","180.418","1347.73","745.624","-135.514","1410.27","742.206","447.127","1178.81","678.5","553.495","879.966","853.597","-158.269","117.651","519.546","317.761","371.171","425.418","546.067","985.868","762.471","471.223","94.1834","791.316","256.496","1505.88","617.385","-270.011","1605.75","746.236","38.8066","952.446","664.666","217.766","1196.43","637.767","-201.46","463.053","nan","nan","nan"
346,0,"797.396","170.977","1345.27","747.052","-147.948","1396.72","744.288","441.256","1180.77","669.942","552.513","886.49","866.379","-154.873","119.998","519.87","317.399","371.043","423.876","548.096","1006.77","762.654","471.092","94.0475","792.706","247.957","1504.68","614.474","-289.904","1584.25","748.588","33.7001","949.426","666.062","211.458","1194.71","644.276","-207.414","460.681","nan","nan","nan"
347,0,"797.798","161.674","1342.42","749.056","-160.35","1382.6","746.292","435.16","1182.65","661.358","551.213","893.234","879.082","-151.59","122.443","520.067","317.127","370.832","423.338","549.826","1028.48","762.821","470.962","93.8543","793.936","239.264","1503.23","612.519","-309.505","1561.94","751.006","28.6514","946.025","667.677","205.356","1192.43","650.755","-213.27","458.065","nan","nan","nan"
348,0,"798.338","152.126","1338.9","751.665","-172.586","1368.16","748.111","428.853","1184.37","652.58","549.59","900.349","891.657","-148.369","124.993","520.146","316.945","370.512","423.695","551.029","1050.76","762.997","470.889","93.6278","794.821","230.202","1501.55","611.359","-328.788","1538.92","753.405","23.4895","942.361","669.1","198.999","1189.95","657.224","-219.154","455.211","nan","nan","nan"
349,0,"799.137","142.507","1335.03","754.914","-184.684","1353.54","749.818","422.357","1185.99","643.532","547.162","907.517","903.977","-145.137","127.606","520.146","316.727","370.012","425.739","552.084","1073.68","763.118","470.795","93.3265","795.828","221.252","1499.56","611.085","-347.69","1515.45","755.863","18.2536","938.451","670.667","192.678","1187.08","663.738","-225.069","452.151","nan","nan","nan"
350,0,"800.069","132.772","1330.85","758.847","-196.547","1338.94","751.343","415.582","1187.52","633.9","545.052","915.807","916.026","-141.919","130.229","520.139","316.518","369.52","428.515","552.322","1096.67","763.253","470.696","93.0062","796.541","211.815","1497.39","611.512","-366.324","1491.14","758.414","12.9176","934.268","672.071","186.001","1184.16","670.357","-231.084","448.891","nan","nan","nan"
351,0,"801.249","122.844","1326.54","763.507","-208.236","1324.39","752.618","408.493","1189.04","624.643","542.607","925.469","927.721","-138.696","132.768","520.114","316.266","368.969","432.44","551.974","1119.91","763.437","470.581","92.5939","797.337","202.329","1494.99","613.017","-384.434","1466.73","761.074","7.40674","929.802","673.436","179.075","1181.04","677.165","-237.138","445.528","nan","nan","nan"
352,0,"802.522","112.755","1322.05","768.848","-219.729","1309.92","753.667","401.04","1190.57","614.95","539.712","935.609","938.985","-135.356","135.262","520.151","315.898","368.12","437.501","550.868","1143.27","763.694","470.419","92.1091","797.96","192.447","1492.42","615.444","-401.916","1442.22","763.764","1.75348","925.086","674.701","171.872","1177.81","684.104","-243.476","442.059","nan","nan","nan"
353,0,"804.045","102.482","1317.56","774.936","-231.077","1295.68","754.391","393.12","1192.05","605.36","535.88","946.175","949.685","-131.9","137.66","520.352","315.367","367.316","443.855","548.951","1166.56","764.071","470.294","91.5397","798.562","182.213","1489.72","618.83","-418.712","1417.65","766.533","-4.1295","920.166","675.938","164.354","1174.44","691.311","-249.875","438.596","nan","nan","nan"
354,0,"805.723","92.0315","1312.97","781.73","-242.314","1281.63","754.947","384.797","1193.62","595.553","531.674","957.809","959.581","-128.324","139.858","520.716","314.535","366.315","451.411","546.156","1189.87","764.487","470.273","90.9265","799.191","171.653","1486.96","623.153","-434.901","1393.21","769.375","-10.2861","915.025","677.061","156.504","1171.05","698.801","-256.593","435.19","nan","nan","nan"
355,0,"807.578","81.3776","1308.29","789.341","-253.58","1267.8","755.434","376.152","1195.34","585.764","526.85","970.393","968.666","-124.629","141.853","521.352","313.3","365.243","460.291","542.381","1212.94","764.822","470.327","90.1494","799.836","160.737","1484.21","628.357","-450.476","1369","772.329","-16.6366","909.749","678.172","148.206","1167.76","706.652","-263.525","431.889","nan","nan","nan"
356,0,"809.639","70.5342","1303.49","797.768","-264.941","1254.24","755.894","367.079","1197.16","575.808","521.232","983.829","977.111","-120.956","143.917","522.288","311.557","364.086","470.656","537.533","1235.58","765.167","470.479","89.2404","800.53","149.448","1481.51","634.426","-465.417","1345.17","775.437","-22.9638","904.303","679.307","139.508","1164.62","714.885","-270.509","428.712","nan","nan","nan"
357,0,"811.906","59.4049","1298.69","807.025","-276.426","1241.01","756.402","357.628","1199.09","566.193","514.961","998.617","984.307","-117.016","144.722","523.633","309.131","362.666","482.084","531.567","1257.81","765.62","470.84","88.39","801.32","137.807","1478.97","641.37","-479.753","1321.85","778.497","-29.6059","898.911","680.406","130.409","1161.72","723.474","-277.723","425.667","nan","nan","nan"
358,0,"814.437","48.0237","1293.99","817.073","-287.947","1228.23","756.935","347.668","1201.28","556.932","507.914","1014.62","990.8","-113.198","145.556","525.133","306.154","361.103","494.865","524.55","1279.58","766.001","471.07","87.729","802.236","125.799","1476.62","649.36","-493.631","1299.24","781.599","-36.3951","893.54","681.446","120.949","1159.29","732.213","-284.902","422.668","nan","nan","nan"
359,0,"817.315","36.3071","1289.62","827.92","-299.486","1216.04","757.477","337.361","1203.28","548.212","499.973","1031.82","996.296","-109.527","145.881","526.66","302.645","359.761","508.364","516.459","1300.92","766.155","470.982","87.5294","803.37","113.395","1474.53","658.379","-507.103","1277.45","784.859","-43.5316","888.277","682.492","111.108","1157.34","741.146","-291.864","419.675","nan","nan","nan"
360,0,"820.568","24.2162","1285.68","839.558","-310.955","1204.49","757.842","326.065","1205.76","540.018","491.029","1050.17","1000.77","-106.097","145.464","528.213","298.38","358.7","523.613","507.261","1321.41","765.987","470.57","87.6911","804.768","100.603","1472.78","668.468","-520.142","1256.66","788.303","-50.9762","883.191","683.644","100.792","1155.89","750.057","-298.621","416.716","nan","nan","nan"
361,0,"824.524","11.6332","1282.03","851.997","-322.347","1193.62","758.417","314.381","1208.52","532.55","480.987","1069.59","1004.15","-102.991","144.348","529.758","293.508","358.16","540.254","497.064","1340.82","765.667","470.129","88.2392","806.523","87.4158","1471.48","679.478","-532.653","1237.05","792.096","-58.8824","878.378","684.578","89.9235","1155.42","758.911","-305.133","413.766","nan","nan","nan"
362,0,"828.576","-1.39532","1279.33","865.265","-333.602","1183.36","758.696","301.905","1211.7","525.824","469.798","1090","1006.46","-100.216","142.577","531.815","287.802","357.708","557.902","484.969","1358.67","765.134","469.645","89.1021","808.433","73.7702","1470.57","691.245","-544.489","1218.77","796.227","-67.1661","873.89","686.5","78.3854","1154.83","767.706","-311.621","410.859","nan","nan","nan"
363,0,"833.409","-14.8723","1277.23","879.399","-344.742","1173.73","758.612","288.535","1215.55","519.94","457.383","1111.43","1007.82","-97.5548","139.893","534.36","281.367","357.528","576.384","474.049","1376.31","764.363","469.276","90.5616","810.869","59.8936","1470.23","703.663","-555.59","1201.95","800.749","-75.9092","869.972","688.152","65.7614","1155.25","776.423","-317.623","407.932","nan","nan","nan"
364,0,"838.861","-28.5942","1275.68","894.443","-355.774","1164.81","758.241","274.256","1220.18","515.021","443.728","1133.79","1008.16","-95.2767","136.147","537.521","274.013","357.429","595.958","461.248","1392.37","763.271","468.978","92.6337","813.569","45.7025","1470.36","716.632","-565.905","1186.67","805.799","-85.2515","866.984","690.104","52.1443","1156.17","785.036","-323.473","404.929","nan","nan","nan"
365,0,"845.185","-42.6434","1274.51","910.369","-366.655","1156.7","757.756","259.121","1225.69","511.242","428.746","1157.07","1007.31","-92.9728","131.308","541.443","265.574","357.477","616.189","447.42","1406.94","761.972","468.964","94.8159","816.502","31.2182","1470.95","730.063","-575.361","1172.9","811.533","-95.3931","865.225","692.451","37.5616","1157.81","793.623","-328.88","401.726","nan","nan","nan"
366,0,"851.935","-56.7652","1274.09","927.142","-377.314","1149.44","757.443","243.209","1231.88","508.704","412.447","1181.2","1004.78","-89.9762","125.838","546.443","255.842","357.261","636.841","432.57","1419.99","760.424","469.385","97.3176","819.637","16.4978","1472","743.883","-583.869","1160.54","817.857","-105.931","864.638","695.205","21.9567","1160.26","802.163","-333.855","398.374","nan","nan","nan"
367,0,"859.383","-70.5587","1274.79","944.719","-387.656","1143.12","757.921","226.72","1238.67","507.625","394.966","1206.01","1002.36","-87.3743","120.089","552.509","244.566","356.725","657.716","416.735","1431.55","758.542","469.913","100.288","822.972","1.56922","1473.58","757.99","-591.352","1149.46","824.459","-116.797","865.289","698.409","5.38361","1163.35","811.023","-338.51","394.935","nan","nan","nan"
368,0,"867.348","-84.1436","1276.46","962.978","-397.538","1137.73","759.49","209.678","1246.03","508.008","376.256","1231.36","1000.1","-84.0137","115.218","559.461","232.013","355.71","678.46","399.866","1441.77","756.476","470.172","104.099","826.52","-13.5207","1475.71","772.308","-597.63","1139.51","831.053","-127.885","866.869","702.077","-12.1762","1167.1","820.509","-342.618","391.341","nan","nan","nan"
369,0,"875.672","-97.6448","1278.72","981.916","-406.849","1133.31","761.659","191.775","1253.91","509.85","356.4","1257.11","998.387","-80.767","111.206","567.822","217.809","353.693","698.955","381.992","1450.78","754.296","470.015","109.102","830.331","-28.7536","1478.47","786.778","-602.614","1130.64","837.438","-139.165","869.054","706.009","-30.8104","1171.64","830.505","-346.106","387.637","nan","nan","nan"
370,0,"884.441","-111.041","1281.59","1001.38","-415.389","1129.8","764.381","172.738","1261.86","512.929","335.346","1283.23","998.648","-78.1387","106.073","575.498","204.355","352.867","718.797","363.107","1458.95","751.845","469.327","115.213","834.409","-44.0773","1481.94","801.36","-606.116","1122.95","843.769","-150.659","871.569","710.467","-49.7028","1176.94","840.713","-348.486","383.771","nan","nan","nan"
371,0,"893.597","-124.289","1285.07","1021.23","-422.954","1127.14","768.567","154.684","1270.17","516.935","312.955","1309.78","1001.26","-76.8892","100.539","583.987","189.229","352.576","737.726","343.209","1466.57","748.431","467.239","122.262","838.744","-59.4646","1486.19","816.171","-608.086","1116.65","850.081","-162.356","874.478","715.414","-69.0982","1183.13","850.892","-349.633","379.458","nan","nan","nan"
372,0,"903.133","-137.241","1289.33","1041.34","-429.295","1125.21","771.693","134.79","1279.76","521.838","289.287","1336.76","1005.32","-75.9439","96.6786","591.558","174.102","353.851","755.639","322.318","1474.06","743.855","463.504","130.415","843.274","-74.8886","1491.21","831.242","-608.455","1111.75","856.318","-174.274","878.16","720.858","-88.8717","1190.27","860.737","-349.749","374.838","nan","nan","nan"
373,0,"912.951","-149.752","1294.36","1061.65","-434.298","1123.95","776.27","115.538","1288.98","527.702","264.47","1364.18","1009.87","-75.3162","94.2262","598.238","158.336","356.353","772.361","300.463","1481.61","738.705","458.285","139.189","847.993","-90.3553","1497.12","846.641","-607.243","1108.3","862.366","-186.265","882.999","726.966","-108.808","1198.49","869.406","-349.399","370.955","nan","nan","nan"
374,0,"922.997","-161.702","1300.15","1081.66","-437.52","1122.81","780.836","95.8028","1298.73","534.456","238.573","1392.02","1012.98","-75.6268","92.5207","603.734","142.302","360.161","787.824","277.845","1489.68","731.657","451.121","148.435","852.714","-105.801","1503.63","862.49","-604.604","1106.3","868.295","-198.039","888.906","733.745","-128.83","1207.72","875.856","-349.877","369.898","nan","nan","nan"
375,0,"933.358","-172.862","1306.62","1101.3","-438.853","1121.78","785.102","75.6251","1309.15","542.019","211.629","1420.21","1013.66","-76.3718","91.784","607.97","126.42","365.155","801.935","254.616","1498.65","723.132","442.378","157.748","857.603","-121.215","1510.86","878.877","-600.894","1105.64","874.317","-209.21","895.445","741.323","-149.034","1217.79","881.258","-351.221","371.628","nan","nan","nan"
376,0,"944.131","-182.847","1313.99","1120.43","-438.164","1120.85","787.499","53.1163","1321.52","549.996","183.699","1448.73","1012.51","-77.0597","92.6726","610.727","110.799","371.456","814.516","230.793","1508.86","713.786","432.344","167.178","862.694","-136.633","1518.73","895.842","-596.522","1106.28","880.002","-220.697","903.261","749.725","-169.208","1228.55","887.182","-352.751","374.499","nan","nan","nan"
377,0,"954.753","-192.043","1321.94","1138.86","-435.292","1119.93","795.687","38.5045","1330.78","557.965","154.406","1477.31","1010.73","-77.6428","94.602","613.073","95.0414","379.264","825.476","206.475","1520.68","703.79","420.658","177.436","867.976","-152.065","1527.19","913.315","-591.743","1108.04","885.771","-231.984","911.827","758.738","-188.97","1239.81","893.056","-352.699","377.747","nan","nan","nan"
378,0,"965.139","-200.57","1330.25","1156.19","-430.065","1118.71","799.081","18.4149","1344.08","566.447","124.425","1505.26","1009.59","-78.3494","96.03","616.446","78.039","388.044","834.751","181.666","1534.61","692.897","406.348","187.334","873.501","-167.456","1536.3","931.012","-586.547","1110.67","891.413","-243.043","920.851","768.02","-208.037","1251.31","898.762","-352.653","382.053","nan","nan","nan"
379,0,"975.297","-208.788","1338.8","1172.49","-422.681","1117.43","802.102","-2.02253","1358.31","574.858","93.5378","1532.68","1009.54","-79.0714","97.1845","621.367","59.3866","396.856","842.371","156.53","1550.99","681.223","389.786","196.757","879.246","-182.837","1545.95","948.913","-581.04","1113.94","896.794","-253.806","930.373","777.297","-226.279","1262.96","903.773","-351.243","386.935","nan","nan","nan"
380,0,"985.289","-216.62","1347.65","1187.32","-413.116","1116.03","801.767","-26.5984","1374.88","582.617","61.1465","1559.69","1010.1","-79.6985","98.4507","627.069","39.4299","405.494","848.34","130.93","1569.84","670.641","371.333","205.341","885.236","-198.254","1556.06","966.954","-575.311","1117.6","901.968","-264.416","940.558","786.42","-243.792","1274.66","907.99","-348.252","392.293","nan","nan","nan"
381,0,"995.065","-223.971","1356.75","1200.5","-401.612","1114.64","807.658","-43.6518","1388.37","589.743","27.1587","1586.06","1010.93","-80.3819","100.065","632.915","19.1589","414.445","852.747","104.901","1591.37","662.844","351.867","213.711","891.458","-213.719","1566.57","985","-569.561","1121.33","908.867","-272.294","949.929","795.585","-260.835","1286.5","911.672","-343.584","398.176","nan","nan","nan"
382,0,"1004.6","-230.724","1365.82","1211.81","-388.551","1113.42","809.603","-62.9728","1404.32","596.171","-8.55331","1611.66","1011.68","-81.1533","102.203","638.452","-0.657521","424.175","855.677","78.3816","1615.66","657.21","331.681","221.143","897.938","-229.209","1577.49","1002.81","-563.831","1124.81","915.042","-280.744","960.423","804.803","-277.412","1298.5","915.357","-337.056","404.908","nan","nan","nan"
383,0,"1013.94","-236.889","1374.54","1221.2","-374.268","1112.51","812.437","-79.4436","1419.43","601.993","-45.9866","1636.38","1012.26","-81.8466","105.115","643.056","-20.1509","434.539","857.221","51.1332","1642.58","653.395","309.23","227.361","904.652","-244.687","1588.76","1020.13","-558.009","1127.89","919.574","-290.918","972.581","814.154","-293.534","1310.67","919.549","-329.055","413.042","nan","nan","nan"
384,0,"1022.5","-242.134","1383.21","1228.47","-358.932","1111.94","nan","nan","nan","607.412","-85.043","1660.05","1012.66","-82.5848","109.024","646.962","-39.7547","445.298","857.442","23.0016","1672.07","651.988","286.078","233.097","911.582","-260.058","1600.16","1036.49","-552.097","1130.6","923.471","-301.087","985.264","823.713","-309.23","1323.09","925.029","-320.716","423.196","nan","nan","nan"
