Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (529)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (539)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (577)",,,"Reconstruction Position - Unlabeled Track (578)",,,"Reconstruction Position - Unlabeled Track (579)",,,"Reconstruction Position - Unlabeled Track (583)",,
209,0,"528.181","-288.022","1489.86","654.98","-260.095","1239.48","408.432","190.204","1021.11","769.164","-223.298","914.648","512.326","-155.131","1145.12","405.598","-17.9981","1288.68","nan","nan","nan","315.05","197.732","768.684","745.737","-81.9949","79.0157","625.74","-128.226","453.467","728.028","-286.006","659.869","710.769","-72.1047","888.006","456.359","103.115","918.127","425.255","206.818","88.8079"
210,0,"529.451","-296.058","1486.29","654.854","-266.651","1235.1","413.012","187.661","1022.96","769.005","-225.275","910.518","513.074","-159.446","1142.07","407.788","-23.3278","1287.78","469.952","79.785","448.733","316.356","207.677","773.028","745.871","-82.2274","78.7623","626.919","-129.936","453.3","728.546","-284.126","654.798","712.621","-74.0865","886.829","459.454","102.351","918.796","427.111","209.198","89.758"
211,0,"530.659","-303.961","1482.67","655.041","-272.903","1230.84","417.459","185.174","1024.8","768.833","-227.074","906.549","513.741","-163.739","1139.16","409.779","-28.6304","1286.82","470.333","83.1451","448.316","317.87","217.224","777.831","745.942","-82.3476","78.4853","627.927","-131.114","453.007","729.175","-282.456","650.032","714.61","-76.2053","885.889","462.498","101.09","919.13","429.339","212.173","90.7397"
212,0,"531.832","-311.685","1479.07","655.604","-278.891","1226.64","421.805","182.684","1026.61","768.66","-228.711","902.747","514.422","-167.936","1136.34","411.504","-33.9626","1285.85","470.576","86.4878","449.478","319.573","226.288","783.048","746.003","-82.3626","78.3621","628.692","-131.721","452.781","729.854","-280.922","645.543","716.457","-78.3177","885.127","465.463","99.6156","919.376","432.164","216.092","91.6822"
213,0,"532.963","-319.225","1475.56","656.275","-284.657","1222.72","426.344","180.048","1028.41","768.493","-230.132","899.052","515.072","-172.115","1133.64","413.034","-39.3298","1284.85","470.735","90.1757","450.693","321.4","234.809","788.576","746.053","-82.3628","78.3536","629.476","-132.192","452.569","730.57","-279.63","641.337","718.31","-80.4463","884.458","468.4","98.1366","919.51","435.464","221.057","92.028"
214,0,"534.023","-326.558","1472.09","657.083","-289.917","1218.62","430.344","177.609","1030.28","768.343","-231.344","895.508","515.693","-176.201","1130.97","414.332","-44.7673","1283.81","470.913","94.1191","451.876","323.394","242.723","794.38","746.131","-82.4371","78.3576","630.122","-132.449","452.598","731.252","-278.595","637.413","719.847","-82.3626","883.948","471.303","96.5682","919.708","438.355","224.102","93.3535"
215,0,"535.022","-333.7","1468.75","658.045","-295.016","1214.74","434.109","175.249","1032.19","768.212","-232.329","892.132","516.366","-180.27","1128.37","415.419","-50.2764","1282.72","471.207","98.224","453.116","325.497","250.042","800.318","746.221","-82.5416","78.3572","630.796","-132.705","452.812","731.974","-277.749","633.704","721.606","-84.1145","883.012","474.152","94.9951","920.059","442.325","228.699","94.8214"
216,0,"535.948","-340.605","1465.5","659.081","-299.836","1210.94","437.554","173.058","1034.18","768.07","-233.018","888.877","517.001","-184.285","1125.82","416.335","-55.8537","1281.62","472.462","102.238","453.231","327.739","256.703","806.286","746.315","-82.6483","78.3827","631.655","-132.95","453.076","732.774","-276.996","630.109","723.083","-85.407","881.767","477.02","93.491","920.56","446.15","233.528","95.8753"
217,0,"536.828","-347.289","1462.31","660.13","-304.427","1207.26","440.682","170.899","1036.25","767.928","-233.397","885.772","517.617","-188.22","1123.34","417.098","-61.4695","1280.52","473.165","106.501","454.629","330.097","262.704","812.14","746.411","-82.7396","78.4543","632.474","-133.093","453.364","733.623","-276.312","626.628","724.442","-86.5464","880.501","479.818","92.0425","921.297","450.581","238.788","97.6289"
218,0,"537.685","-353.76","1459.22","661.277","-308.777","1203.71","443.317","168.878","1038.49","767.73","-233.549","882.766","518.219","-192.074","1120.93","417.725","-67.0965","1279.4","474.292","110.58","455.926","332.581","268.013","817.793","746.511","-82.8536","78.5564","633.383","-133.141","453.723","734.369","-275.471","623.327","725.752","-87.4972","879.268","482.473","90.7599","922.122","454.992","244.138","99.4498"
219,0,"538.509","-359.975","1456.17","662.415","-312.887","1200.3","445.503","166.864","1040.8","767.541","-233.561","879.929","518.772","-195.858","1118.55","418.292","-72.7021","1278.27","475.653","114.414","457.331","335.071","272.656","823.233","746.635","-82.9919","78.6745","634.254","-133.124","453.967","735.281","-274.616","620.178","726.992","-88.2578","878.074","485.034","89.5356","923.04","459.582","249.718","101.423"
220,0,"539.314","-365.938","1453.14","663.638","-316.814","1197.04","447.332","164.876","1043.17","767.292","-233.488","877.226","519.356","-199.568","1116.23","418.826","-78.2323","1277.16","477.414","117.996","458.371","337.555","276.652","828.441","746.751","-83.1456","78.7682","634.88","-132.907","454.222","736.07","-273.66","617.205","728.189","-88.9753","876.941","487.457","88.4265","924.141","464.442","255.611","103.592"
221,0,"540.098","-371.644","1450.15","664.93","-320.559","1193.92","448.968","162.897","1045.57","767.032","-233.362","874.634","519.912","-203.222","1114.01","419.389","-83.663","1276.09","479.397","121.414","459.708","339.933","280.006","833.375","746.87","-83.2696","78.8342","635.573","-132.639","454.487","736.768","-272.634","614.427","729.437","-89.7904","876.11","489.705","87.4708","925.366","469.636","261.951","105.752"
222,0,"540.909","-377.109","1447.19","666.328","-324.146","1190.91","450.482","160.925","1047.81","766.754","-233.201","872.189","520.492","-206.801","1111.86","419.943","-88.864","1275.01","481.787","124.487","460.393","342.169","282.724","837.983","746.977","-83.3381","78.8734","636.222","-132.531","454.73","737.296","-271.554","611.79","730.563","-90.5225","875.176","491.793","86.5721","926.816","475.111","268.634","107.848"
223,0,"541.759","-382.313","1444.29","667.754","-327.58","1188.01","452.068","158.913","1049.84","766.49","-233.026","869.856","521.08","-210.266","1109.78","420.537","-93.8036","1273.93","484.326","127.425","460.902","344.254","284.884","842.329","747.058","-83.373","78.9383","637.017","-132.5","454.958","737.7","-270.322","609.248","731.535","-91.6978","874.007","493.742","85.7874","928.351","480.531","275.263","109.677"
224,0,"542.603","-387.26","1441.46","669.149","-330.846","1185.19","453.673","156.829","1051.62","766.261","-232.906","867.621","521.678","-213.56","1107.77","421.195","-98.4356","1272.89","486.928","130.372","461.536","346.143","286.485","846.238","747.122","-83.4002","79.0209","637.842","-132.652","455.099","737.966","-269.016","606.864","nan","nan","nan","495.397","85.035","929.967","486.388","282.308","111.702"
225,0,"543.459","-391.981","1438.77","670.543","-333.981","1182.52","455.187","154.75","1053.17","766.045","-232.796","865.498","522.264","-216.697","1105.88","421.889","-102.791","1271.9","489.764","133.291","462.183","347.926","287.578","849.76","747.159","-83.4642","79.1082","638.309","-132.343","455.781","738.037","-267.65","604.576","nan","nan","nan","496.854","84.3765","931.437","492.049","289.159","113.616"
226,0,"544.331","-396.467","1436.19","671.868","-336.994","1179.94","456.673","152.671","1054.45","765.905","-232.736","863.487","522.826","-219.631","1104.07","422.662","-106.85","1270.93","492.705","136.163","462.648","349.554","288.198","852.798","747.158","-83.5716","79.2276","639.481","-133.101","455.499","738.193","-266.195","602.364","nan","nan","nan","498.043","83.7171","932.985","497.886","296.25","115.58"
227,0,"545.162","-400.681","1433.75","673.123","-339.854","1177.49","458.068","150.563","1055.48","765.842","-232.691","861.582","523.352","-222.377","1102.45","423.477","-110.659","1270.07","495.826","139.059","463.04","351.102","288.349","855.332","747.153","-83.6683","79.368","640.089","-133.327","455.645","738.288","-264.718","600.24","nan","nan","nan","499.133","83.1452","934.441","503.94","303.511","117.649"
228,0,"546.029","-404.675","1431.51","674.242","-342.524","1175.13","459.267","148.556","1056.35","765.808","-232.661","859.771","523.884","-224.952","1100.93","424.334","-114.159","1269.28","498.904","142.089","463.248","352.565","288.05","857.348","747.119","-83.7662","79.5144","640.478","-133.43","455.838","738.363","-263.253","598.203","nan","nan","nan","500.158","82.5664","935.837","510.266","310.909","119.912"
229,0,"546.875","-408.428","1429.4","675.256","-345.035","1172.87","460.365","146.536","1056.98","765.819","-232.63","858.068","524.335","-227.258","1099.52","425.229","-117.432","1268.61","502.131","145.194","463.496","353.88","287.307","858.783","747.096","-83.8715","79.678","640.773","-133.504","456.098","738.455","-261.841","596.283","nan","nan","nan","501.175","82.0729","937.142","516.785","318.359","122.156"
230,0,"547.744","-411.932","1427.42","676.153","-347.414","1170.69","461.404","144.556","1057.38","765.852","-232.553","856.414","524.794","-229.366","1098.26","426.157","-120.45","1268.02","505.217","148.494","463.741","355.126","286.139","859.685","747.072","-84.0104","79.8455","640.953","-133.578","456.338","738.628","-260.439","594.426","nan","nan","nan","502.098","81.6288","938.373","523.403","325.593","124.484"
231,0,"548.648","-415.213","1425.55","676.964","-349.595","1168.62","462.342","142.646","1057.6","765.885","-232.389","854.821","525.232","-231.27","1097.06","427.108","-123.185","1267.45","508.301","151.865","464.023","356.227","284.544","860.044","747.047","-84.1706","79.9594","640.321","-134.295","456.614","738.716","-259.218","592.702","nan","nan","nan","503.039","81.1528","939.423","530.159","332.844","126.708"
232,0,"549.612","-418.276","1423.78","677.661","-351.629","1166.63","463.219","140.784","1057.57","765.906","-232.195","853.29","525.696","-232.94","1095.95","428.085","-125.689","1266.99","511.369","155.246","464.093","357.164","282.494","859.85","746.993","-84.3454","80.047","640.324","-134.348","456.761","738.988","-258.014","591.065","nan","nan","nan","503.966","80.6848","940.382","537.242","340.232","129.104"
233,0,"550.612","-421.1","1422.1","678.251","-353.465","1164.77","464.026","138.937","1057.33","765.918","-231.891","851.824","526.213","-234.468","1094.93","429.046","-127.928","1266.57","514.292","158.933","464.57","357.925","280.111","859.171","746.941","-84.4721","80.087","640.285","-134.431","456.851","739.245","-257.018","589.481","nan","nan","nan","504.78","80.2902","941.28","544.284","347.288","131.293"
234,0,"551.648","-423.684","1420.52","678.82","-355.158","1163.03","464.781","137.099","1056.87","765.87","-231.553","850.406","526.724","-235.822","1093.95","430.028","-129.937","1266.18","517.247","162.667","464.778","358.552","277.335","858.013","746.88","-84.5636","80.0972","640.241","-134.556","456.841","739.618","-256.105","587.992","nan","nan","nan","505.628","79.645","942.108","551.278","354.057","133.51"
235,0,"552.719","-426.052","1419.04","679.289","-356.646","1161.39","465.449","135.314","1056.15","765.832","-231.229","849.083","527.291","-237.058","1093.03","430.963","-131.742","1265.83","520.196","166.487","464.966","359.042","274.178","856.354","746.827","-84.66","80.0986","640.726","-134.367","456.761","739.984","-255.37","586.521","nan","nan","nan","506.191","78.8659","942.911","558.632","360.978","135.849"
236,0,"553.83","-428.17","1417.69","679.825","-357.991","1159.92","466.14","133.539","1055.21","765.809","-230.897","847.861","527.845","-238.127","1092.17","431.932","-133.349","1265.56","523.21","170.304","465.158","359.373","270.649","854.17","746.776","-84.7847","80.1099","640.354","-133.714","457.197","740.508","-254.712","585.26","nan","nan","nan","506.799","77.8561","943.757","565.997","367.74","138.255"
237,0,"554.899","-430.048","1416.41","680.353","-359.174","1158.58","466.71","131.765","1054.05","765.74","-230.611","846.672","528.384","-239.029","1091.45","432.891","-134.77","1265.35","526.302","173.987","465.216","359.59","266.757","851.589","746.732","-84.9376","80.1391","640.291","-133.924","457.208","740.982","-254.222","583.959","nan","nan","nan","507.406","77.0531","944.591","573.544","374.637","140.653"
238,0,"555.984","-431.695","1415.3","680.915","-360.204","1157.37","467.229","129.996","1052.66","765.672","-230.319","845.631","528.935","-239.818","1090.84","433.824","-135.977","1265.18","529.434","177.716","465.5","359.66","262.506","848.614","746.701","-85.1053","80.2152","640.36","-134.738","456.943","741.435","-253.856","582.891","nan","nan","nan","511.057","80.9495","943.046","580.644","380.939","142.798"
239,0,"557.068","-433.151","1414.32","681.502","-361.049","1156.31","467.633","128.29","1051.12","765.573","-230.054","844.646","529.458","-240.445","1090.34","434.776","-136.991","1265.05","532.558","181.403","465.644","359.664","257.893","845.161","746.66","-85.2584","80.363","639.67","-135.614","456.918","742.004","-253.54","581.862","nan","nan","nan","511.959","80.5775","944.099","587.821","387.213","144.979"
240,0,"558.142","-434.33","1413.47","682.142","-361.786","1155.37","467.858","126.628","1049.39","765.467","-229.786","843.776","529.937","-240.877","1089.97","435.71","-137.845","1264.97","535.782","184.989","465.603","359.599","252.914","841.303","746.651","-85.4061","80.5452","639.711","-134.456","457.422","741.889","-253.803","580.617","nan","nan","nan","513.055","80.5661","944.988","595.039","393.325","147.157"
241,0,"559.262","-435.301","1412.78","682.763","-362.377","1154.56","467.994","124.978","1047.55","765.252","-229.459","842.906","530.426","-241.187","1089.63","436.63","-138.54","1264.91","538.929","188.643","465.766","359.398","247.57","837.093","746.64","-85.5877","80.7529","639.483","-134.621","457.595","742.656","-253.313","580.002","nan","nan","nan","514.043","80.3764","946.024","602.151","398.982","149.598"
242,0,"560.347","-436.045","1412.19","683.433","-362.801","1153.87","467.993","123.407","1045.55","764.983","-229.118","842.108","530.862","-241.304","1089.37","437.555","-139.052","1264.78","542.078","192.229","465.859","359.12","241.841","832.511","746.64","-85.7487","80.9334","639.285","-134.758","457.843","742.734","-253.376","579.271","nan","nan","nan","515.174","80.5101","946.979","609.707","405.509","151.601"
243,0,"561.388","-436.565","1411.65","684.049","-363.098","1153.27","467.929","121.836","1043.39","764.699","-228.768","841.361","531.343","-241.265","1089.19","438.47","-139.434","1264.67","545.093","195.8","466.205","358.743","235.713","827.543","746.654","-85.8889","81.0685","639.105","-134.903","458.077","742.882","-253.513","578.709","nan","nan","nan","516.292","80.4677","947.893","616.457","410.647","153.571"
244,0,"562.38","-436.832","1411.24","684.673","-363.238","1152.77","467.726","120.377","1041.13","764.364","-228.406","840.627","531.816","-241.057","1089.05","439.408","-139.651","1264.56","548.024","199.146","468.446","358.266","229.172","822.305","746.68","-86.0199","81.1691","638.971","-135.014","458.23","742.925","-253.753","578.17","nan","nan","nan","517.682","80.7821","948.66","622.745","414.842","155.528"
245,0,"563.33","-436.899","1410.93","685.207","-363.21","1152.34","467.459","118.949","1038.76","763.966","-228.086","839.914","532.243","-240.697","1088.99","440.368","-139.706","1264.45","550.969","202.624","468.709","357.72","222.158","816.773","746.709","-86.1456","81.231","638.858","-135.079","458.314","742.875","-254.223","577.605","nan","nan","nan","518.992","80.9655","949.525","629.327","419.581","157.344"
246,0,"564.224","-436.742","1410.72","685.744","-363.03","1152","467.051","117.636","1036.36","763.546","-227.798","839.217","532.664","-240.257","1088.96","441.303","-139.618","1264.31","553.724","206.177","469.079","357.122","214.688","811.061","746.708","-86.2587","81.2695","638.734","-135.078","458.37","742.699","-254.84","577.063","nan","nan","nan","520.409","81.4324","950.215","636.122","424.03","159.107"
247,0,"565.059","-436.372","1410.6","686.277","-362.682","1151.76","466.545","116.404","1033.89","763.135","-227.544","838.593","533.101","-239.765","1089","442.256","-139.388","1264.13","556.566","209.668","469.217","356.506","206.68","805.077","746.694","-86.378","81.2956","638.598","-135.002","458.384","742.494","-255.619","576.561","nan","nan","nan","522.071","82.0556","951.389","642.744","428.129","160.742"
248,0,"565.84","-435.75","1410.57","686.759","-362.181","1151.62","465.936","115.283","1031.36","762.713","-227.353","837.98","533.51","-239.188","1089.07","443.236","-138.993","1263.97","559.609","213.562","467.96","355.844","198.202","798.979","746.657","-86.5192","81.343","638.426","-134.849","458.428","742.16","-256.556","576.038","nan","nan","nan","522.458","81.5488","952.627","649.232","431.974","162.22"
249,0,"566.622","-434.953","1410.67","687.229","-361.519","1151.58","465.141","114.375","1028.82","762.265","-227.214","837.391","533.926","-238.615","1089.16","444.221","-138.354","1263.8","562.048","216.936","468.367","355.157","189.174","792.819","746.606","-86.6435","81.388","638.248","-134.604","458.511","741.853","-257.673","575.694","nan","nan","nan","523.31","81.4019","953.387","655.269","435.639","163.478"
250,0,"567.346","-433.904","1410.85","687.663","-360.683","1151.61","464.059","113.648","1026.18","761.799","-227.059","836.872","534.229","-237.823","1089.31","445.196","-137.56","1263.72","564.567","220.404","468.697","354.524","179.666","786.718","746.588","-86.7067","81.4322","638.083","-134.253","458.645","741.405","-258.909","575.322","nan","nan","nan","524.822","81.7699","953.742","662.43","438.961","165.027"
251,0,"568.074","-432.618","1411.15","688.075","-359.683","1151.74","462.749","113.047","1023.45","761.273","-226.866","836.416","534.527","-236.981","1089.51","446.174","-136.496","1263.65","567.018","223.903","468.701","353.962","169.682","780.739","746.582","-86.7435","81.4582","637.999","-133.851","458.762","740.942","-260.295","575.103","nan","nan","nan","526.344","82.3231","954.113","668.44","442.079","166.083"
252,0,"568.77","-431.121","1411.53","688.515","-358.516","1151.98","461.269","112.584","1020.66","760.682","-226.639","836.045","534.753","-236.005","1089.78","447.161","-135.228","1263.67","569.394","227.35","468.792","353.559","159.223","775.025","746.585","-86.7717","81.4839","638.035","-133.452","458.808","740.503","-261.781","574.951","nan","nan","nan","527.897","83.1031","954.516","674.475","445.109","167"
253,0,"569.432","-429.383","1412.05","688.896","-357.213","1152.26","459.593","112.211","1017.88","759.985","-226.394","835.7","535.001","-234.921","1090.06","448.175","-133.722","1263.76","571.764","230.816","468.756","353.314","148.425","769.522","746.618","-86.7863","81.478","638.138","-133.034","458.797","740.06","-263.367","574.83","nan","nan","nan","529.017","85.0827","955.292","680.213","447.789","167.705"
254,0,"570.009","-427.396","1412.67","689.257","-355.752","1152.65","457.801","111.904","1015.12","759.241","-226.162","835.41","535.245","-233.681","1090.4","449.183","-131.93","1263.91","573.851","234.41","467.025","353.156","137.285","764.382","746.684","-86.7771","81.4317","638.26","-132.572","458.889","739.64","-265.052","574.811","nan","nan","nan","530.373","86.4137","955.662","685.837","450.298","168.297"
255,0,"570.55","-425.166","1413.38","689.59","-354.137","1153.1","455.866","111.619","1012.35","758.452","-225.942","835.151","535.441","-232.271","1090.8","450.202","-129.916","1264.15","576.112","237.685","466.865","353.188","125.827","759.429","746.753","-86.7148","81.3333","638.446","-132.088","458.964","739.361","-266.838","574.718","nan","nan","nan","531.706","87.8437","955.943","691.373","452.647","168.716"
256,0,"571.022","-422.7","1414.16","689.934","-352.375","1153.63","453.988","111.334","1009.61","757.587","-225.764","834.904","535.674","-230.609","1091.26","451.225","-127.66","1264.38","578.392","240.981","467.497","353.198","114.21","754.981","746.828","-86.6439","81.1935","638.661","-131.697","458.925","738.938","-268.935","575.022","nan","nan","nan","533.04","89.4329","956.161","696.732","454.695","168.943"
257,0,"571.455","-419.982","1415.04","690.269","-350.492","1154.22","452.139","111.172","1006.87","756.64","-225.57","834.684","535.928","-228.806","1091.78","452.264","-125.197","1264.65","580.513","244.186","467.319","353.441","102.312","751.013","746.888","-86.5338","81.0166","639.013","-131.28","458.815","738.298","-270.997","575.162","nan","nan","nan","534.36","91.1163","956.338","701.906","456.594","169.003"
258,0,"571.903","-417.041","1416","690.586","-348.473","1154.87","450.401","111.126","1004.05","755.613","-225.387","834.471","536.213","-226.787","1092.36","453.305","-122.527","1264.88","582.566","247.304","466.882","353.84","90.2917","747.454","746.911","-86.4112","80.8117","639.449","-130.853","458.783","737.618","-273.213","575.401","nan","nan","nan","535.71","92.8613","956.446","706.906","458.276","168.877"
259,0,"572.311","-413.844","1417.05","690.914","-346.295","1155.63","448.722","111.235","1001.16","754.481","-225.189","834.291","536.533","-224.545","1093.01","454.364","-119.65","1265.1","584.635","250.409","466.452","354.323","78.2061","744.521","746.929","-86.2568","80.5827","639.823","-130.425","458.679","736.846","-275.518","575.657","nan","nan","nan","537.053","94.7251","956.521","711.789","459.799","168.542"
260,0,"572.737","-410.354","1418.21","691.213","-343.968","1156.44","447.072","111.468","998.335","753.228","-225.021","834.13","536.838","-222.184","1093.63","455.445","-116.625","1265.35","586.643","253.426","465.919","354.938","65.7581","741.882","746.934","-86.1391","80.3918","639.692","-130.172","457.969","735.902","-277.974","575.973","nan","nan","nan","nan","nan","nan","716.51","461.086","167.992"
261,0,"573.177","-406.655","1419.51","691.471","-341.461","1157.28","445.31","111.862","995.672","751.863","-224.885","834.005","537.142","-219.637","1094.34","456.545","-113.393","1265.59","588.643","256.394","465.572","356.055","54.1135","740.067","746.953","-86.0335","80.2331","nan","nan","nan","734.874","-280.594","576.389","nan","nan","nan","540.091","99.0911","957.039","720.923","462.104","167.344"
262,0,"573.62","-402.67","1420.96","691.74","-338.824","1158.2","443.583","112.415","993.037","750.354","-224.808","833.946","537.44","-216.943","1095.11","457.636","-110.011","1265.93","590.574","259.01","464.943","356.917","42.3096","739.029","746.986","-85.9775","80.1271","nan","nan","nan","733.752","-283.393","576.918","nan","nan","nan","541.584","101.05","957.089","725.134","462.989","166.492"
263,0,"574.068","-398.399","1422.56","691.974","-335.973","1159.19","442.048","112.767","990.497","748.638","-224.816","833.905","537.716","-214.065","1095.95","458.746","-106.43","1266.38","593.11","260.681","463.298","357.775","30.7436","738.634","747.033","-85.9465","80.0623","nan","nan","nan","732.51","-286.323","577.44","nan","nan","nan","542.927","103.153","956.753","729.121","463.724","165.483"
264,0,"574.526","-393.893","1424.32","692.206","-332.942","1160.32","440.843","112.37","987.735","746.746","-224.929","833.968","537.892","-211.026","1096.86","459.833","-102.623","1266.9","594.773","263.18","462.174","358.574","19.5606","738.945","747.121","-85.8742","79.9814","nan","nan","nan","731.195","-289.576","578.211","nan","nan","nan","544.301","105.559","956.525","732.726","464.169","164.258"
265,0,"574.963","-389.069","1426.23","692.502","-329.694","1161.59","439.468","112.792","985.278","744.644","-225.132","834.079","538.084","-207.834","1097.89","460.894","-98.5894","1267.52","596.627","265.534","461.446","359.403","8.87711","739.812","747.263","-85.7799","79.8881","644.843","-124.255","456.983","729.692","-293.05","579.061","nan","nan","nan","545.605","108.103","956.393","736.187","464.597","162.867"
266,0,"575.399","-384.023","1428.28","692.732","-326.188","1162.92","438.364","113.39","982.97","742.298","-225.505","834.288","538.288","-204.457","1099.01","461.988","-94.319","1268.22","598.205","268.107","461.032","360.198","-1.41327","741.365","747.419","-85.6862","79.7902","644.868","-127.042","458.069","728.104","-296.895","580.172","nan","nan","nan","546.908","110.716","956.267","739.38","464.831","161.328"
267,0,"575.686","-378.849","1430.57","692.977","-322.47","1164.28","437.28","114.18","980.798","739.789","-226.07","834.601","538.521","-200.93","1100.21","463.057","-89.8814","1269.04","599.884","270.274","460.319","360.944","-11.2438","743.618","747.599","-85.5551","79.678","645.544","-126.229","458.175","726.273","-301.157","581.515","nan","nan","nan","548.1","113.424","956.159","742.376","464.893","159.657"
268,0,"576.221","-373.29","1432.9","693.265","-318.562","1165.71","436.162","115.206","978.795","737.114","-226.854","835.053","538.72","-197.278","1101.55","464.174","-85.2348","1269.96","601.486","272.327","459.601","361.702","-20.5031","746.517","747.804","-85.4196","79.5562","646.44","-125.454","458.189","724.142","-305.837","583.145","nan","nan","nan","549.223","116.222","955.99","745.211","464.894","157.85"
269,0,"576.788","-367.46","1435.33","693.506","-314.523","1167.29","435.288","116.468","977.035","734.299","-227.835","835.699","538.934","-193.452","1102.97","465.315","-80.3691","1270.99","602.951","274.315","458.418","362.432","-29.1282","749.974","747.992","-85.2835","79.4225","647.385","-124.732","458.243","721.549","-310.737","584.68","nan","nan","nan","550.315","119.057","955.844","747.771","464.673","155.912"
270,0,"577.444","-361.378","1437.83","693.811","-310.334","1169.06","434.604","118.02","975.502","731.345","-228.988","836.57","539.143","-189.468","1104.54","466.478","-75.3017","1272.13","604.361","276.343","457.599","363.169","-37.15","754.002","748.181","-85.1868","79.312","648.132","-123.886","458.438","718.988","-316.232","587.018","nan","nan","nan","551.381","121.964","955.605","750.162","464.34","153.821"
271,0,"578.162","-355.028","1440.4","694.151","-305.967","1171.04","433.985","119.93","974.223","728.295","-230.324","837.687","539.378","-185.377","1106.2","467.668","-69.9874","1273.34","605.667","278.332","456.415","363.835","-44.4857","758.62","748.36","-85.0809","79.1901","649.183","-123.283","458.47","716.187","-322.129","589.756","nan","nan","nan","552.417","124.942","955.278","752.43","463.967","151.633"
272,0,"578.979","-348.413","1443.06","694.497","-301.396","1173.17","433.269","122.207","973.18","725.118","-231.868","839.057","539.563","-181.074","1107.98","468.908","-64.4655","1274.63","606.872","280.429","455.135","364.4","-51.0925","763.751","748.536","-84.9755","79.0605","650.088","-122.433","458.471","713.143","-328.429","593.003","nan","nan","nan","553.419","127.942","954.898","754.382","463.537","149.277"
273,0,"579.879","-341.529","1445.87","694.854","-296.651","1175.48","432.706","124.906","972.368","721.851","-233.641","840.734","539.846","-176.612","1109.86","470.204","-58.6775","1275.94","607.906","282.494","454.018","364.892","-56.8699","769.418","748.691","-84.8793","78.9333","650.935","-121.566","458.492","709.892","-335.149","596.75","nan","nan","nan","554.358","130.975","954.465","755.107","462.634","147.169"
274,0,"580.857","-334.36","1448.77","695.214","-291.692","1177.97","432.166","128.008","971.77","718.465","-235.814","842.917","540.096","-172","1111.84","471.507","-52.626","1277.36","608.794","284.584","452.761","365.241","-61.9239","775.545","748.828","-84.7842","78.8205","651.436","-120.587","458.667","706.486","-342.274","601.112","nan","nan","nan","555.278","134.078","953.934","756.668","462.216","144.719"
275,0,"581.928","-326.866","1451.84","695.626","-286.531","1180.65","431.834","131.543","971.327","715.088","-237.928","845.37","540.337","-167.196","1113.92","472.841","-46.2535","1278.8","609.594","286.674","451.343","365.56","-66.1343","782.21","748.947","-84.6692","78.708","652.275","-119.713","458.526","702.848","-349.912","606.087","nan","nan","nan","556.188","137.272","953.336","757.983","461.822","142.181"
276,0,"583.053","-319.093","1455.05","696.279","-281.253","1183.61","431.554","135.54","971.065","711.479","-240.444","848.123","540.702","-162.21","1116.12","474.183","-39.5702","1280.3","610.296","288.606","449.824","365.768","-69.5052","789.315","749.065","-84.5427","78.5968","653.005","-118.732","458.511","698.901","-358.125","611.782","nan","nan","nan","557.087","140.562","952.607","759.104","461.462","139.609"
277,0,"584.26","-310.987","1458.41","696.851","-275.661","1186.62","430.969","140.178","971.067","707.805","-243.275","851.316","541.092","-157.021","1118.37","475.581","-32.5606","1281.79","610.898","290.458","448.36","365.905","-71.9903","796.853","749.165","-84.4057","78.486","653.196","-117.864","457.995","694.703","-366.912","618.285","nan","nan","nan","557.978","143.966","951.816","760.066","461.183","137.047"
278,0,"585.571","-302.553","1461.9","697.455","-269.862","1189.79","431.312","145.1","971.027","704.08","-246.409","854.981","541.552","-151.618","1120.71","477.054","-25.2181","1283.34","611.307","292.315","446.783","365.965","-73.5672","804.811","749.264","-84.2725","78.3653","653.708","-116.906","457.995","690.213","-376.296","625.651","nan","nan","nan","558.836","147.45","950.899","760.847","460.922","134.482"
279,0,"586.901","-293.796","1465.5","698.1","-263.885","1193.1","431.263","150.692","971.271","700.332","-249.83","859.143","542.082","-146.044","1123.18","478.574","-17.5415","1284.92","611.55","294.076","444.962","365.931","-74.176","813.163","749.372","-84.1077","78.2357","654.182","-115.841","457.974","685.493","-386.194","633.864","nan","nan","nan","559.63","151.012","949.899","761.473","460.729","131.883"
280,0,"588.318","-284.752","1469.21","698.759","-257.719","1196.59","431.421","156.724","971.663","696.544","-253.535","863.837","542.627","-140.254","1125.75","480.195","-9.52298","1286.52","611.64","295.74","443.331","365.855","-73.868","821.843","749.463","-83.9205","78.1034","654.639","-114.779","458.202","680.55","-396.641","643.041","nan","nan","nan","560.812","154.207","948.499","761.922","460.564","129.3"
