Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (712)",,,"Reconstruction Position - Unlabeled Track (715)",,,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (719)",,,"Reconstruction Position - Unlabeled Track (721)",,,"Reconstruction Position - Unlabeled Track (726)",,,"Reconstruction Position - Unlabeled Track (740)",,,"Reconstruction Position - Unlabeled Track (744)",,,"Reconstruction Position - Unlabeled Track (745)",,,"Reconstruction Position - Unlabeled Track (751)",,,"Reconstruction Position - Unlabeled Track (754)",,,"Reconstruction Position - Unlabeled Track (755)",,,"Reconstruction Position - Unlabeled Track (756)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
344,0,"491.875","444.666","336.648","799.501","452.156","1418.98","785.168","18.1547","123.223","819.093","388.388","1286.35","676.714","403.324","1123.1","817.866","160.179","1494.67","781.502","564.057","83.8877","865.829","593.888","725.897","816.948","129.654","1755.6","486.928","-23.7213","410.888","807.595","587.764","1053.12","nan","nan","nan","597.297","570.618","814.232","699.479","172.696","925.054"
345,0,"494.396","442.061","338.638","800.817","444.817","1422.75","788.692","13.9851","124.029","818.753","380.763","1289.54","677.56","396.627","1126.02","816.6","150.788","1495.94","781.517","563.741","84.355","861.231","592.395","729.953","812.053","118.892","1756.77","492.916","-31.6144","413.822","807.079","583.022","1057.87","nan","nan","nan","593.023","566.593","817.29","702.368","167.969","926.123"
346,0,"496.917","439.593","340.731","802.231","437.251","1426.44","792.369","9.61931","124.819","818.423","372.933","1292.57","678.445","389.877","1128.86","815.294","140.857","1496.75","781.569","563.385","84.8725","856.386","590.407","733.901","806.513","107.278","1757.38","499.27","-39.7972","416.682","806.501","578.173","1062.47","nan","nan","nan","588.634","562.704","820.974","705.291","163.181","926.983"
347,0,"499.455","437.264","342.818","803.698","429.464","1430.01","796.225","5.1485","125.674","817.789","365.147","1295.27","679.378","383.07","1131.55","813.905","130.373","1497.03","781.602","563.029","85.2975","851.476","587.976","737.805","800.21","94.7419","1757.32","505.884","-48.1141","419.455","806.267","573.217","1067.13","nan","nan","nan","584.334","559.06","825.335","708.21","158.198","927.765"
348,0,"501.871","435.006","344.695","805.204","421.465","1433.4","800.314","0.551852","126.475","817.577","356.835","1298.13","680.353","376.235","1133.99","812.486","119.278","1496.69","781.694","562.744","85.7509","846.403","585.113","741.524","793.075","81.3001","1756.49","512.685","-56.5166","422.092","806.441","568.113","1071.81","nan","nan","nan","580.003","555.695","830.396","711.155","153.3","928.123"
349,0,"504.274","432.901","346.454","806.731","413.226","1436.53","804.673","-4.16014","127.245","816.929","348.507","1300.43","681.463","369.42","1136.17","810.995","107.568","1495.66","781.761","562.497","86.1373","841.063","581.817","745.139","785.361","66.6688","1754.71","519.603","-64.9493","424.591","806.653","562.911","1076.19","nan","nan","nan","575.697","552.527","836.251","714.144","148.217","928.366"
350,0,"506.586","430.843","348.079","808.287","404.742","1439.4","809.226","-8.8163","127.935","816.893","339.86","1302.82","683.058","362.954","1137.91","809.401","95.2501","1493.82","781.881","562.321","86.5527","835.417","578.143","748.533","777.322","50.9319","1751.89","526.546","-73.2439","426.885","806.832","557.452","1080.29","nan","nan","nan","571.331","549.739","843.059","717.374","143.288","928.298"
351,0,"508.87","428.794","349.612","809.813","396.071","1441.94","814.153","-13.1203","128.644","816.556","331.212","1304.51","683.309","354.992","1140.2","807.74","82.3248","1491.12","781.906","562.099","86.8449","829.348","574.094","751.741","768.816","33.9508","1747.79","533.435","-81.3475","428.94","807.032","551.847","1084.09","nan","nan","nan","566.83","547.045","850.527","720.497","138.129","927.926"
352,0,"511.01","426.706","351.005","811.322","387.196","1444.15","819.522","-16.976","129.578","816.435","322.525","1305.91","684.45","347.843","1141.58","805.957","68.8872","1487.47","781.944","561.852","87.1194","822.809","569.79","754.77","759.886","15.5866","1742.28","540.25","-89.2529","430.762","807.139","546.199","1087.5","nan","nan","nan","562.033","543.814","858.42","723.865","133.007","927.297"
353,0,"513.117","424.576","352.137","812.798","378.111","1446.01","825.143","-20.5754","130.836","816.367","313.764","1306.79","685.76","340.593","1142.55","804.099","54.9337","1482.82","782.09","561.604","87.3641","815.646","565.286","757.657","750.811","-4.07746","1735.22","546.975","-97.0254","432.339","807.497","540.206","1090.87","nan","nan","nan","557.476","541.635","868.11","727.249","127.825","926.3"
354,0,"515.163","422.54","353.102","814.234","368.846","1447.57","831.071","-24.1933","132.354","815.864","305.312","1307.21","686.66","332.861","1143.48","802.202","40.4879","1477.12","782.313","561.274","87.6224","807.798","560.628","760.435","741.774","-24.9975","1726.53","553.686","-104.752","433.659","807.488","534.379","1093.76","nan","nan","nan","552.879","539.783","878.892","730.707","122.396","925.031"
355,0,"517.004","420.591","353.92","815.611","359.386","1448.77","837.382","-27.928","134.051","816.129","295.959","1307.58","689.017","326.358","1143.07","800.306","25.6203","1470.35","782.545","560.882","87.7977","799.13","555.863","763.244","732.883","-47.1443","1716.12","560.409","-112.374","434.671","807.607","528.23","1096.58","nan","nan","nan","nan","nan","nan","734.25","116.934","923.334"
356,0,"518.762","418.569","354.582","816.848","349.71","1449.64","844.122","-31.8884","135.784","816.548","286.039","1307.77","689.84","318.107","1143.54","798.609","10.1891","1462.46","782.71","560.408","87.8709","789.658","550.996","766.052","724.3","-70.4059","1703.97","567.085","-119.889","435.4","807.54","521.887","1099","nan","nan","nan","nan","nan","nan","737.858","111.392","921.29"
357,0,"520.449","416.488","355.135","817.966","339.861","1450.15","851.159","-36.1721","137.497","816.583","275.737","1307.57","691.609","310.576","1142.98","797.086","-5.68394","1453.42","782.944","560.052","87.8019","778.605","546.046","769.33","716.295","-94.5396","1690.12","573.654","-127.236","435.798","807.243","515.375","1100.99","nan","nan","nan","nan","nan","nan","741.468","105.777","918.893"
358,0,"522.24","414.313","355.571","818.906","329.724","1450.38","858.408","-40.8007","139.284","816.7","264.475","1307.33","693.111","302.463","1142.55","795.852","-21.9122","1443.19","783.298","559.903","87.5778","766.66","541.516","773.04","708.733","-119.844","1674.32","580.212","-134.671","435.872","806.594","508.753","1102.73","nan","nan","nan","534.671","535.753","932.262","745.119","100.065","916.129"
359,0,"524.045","412.07","355.681","819.549","319.091","1450.47","865.825","-45.435","141.058","816.764","253.365","1306.86","694.388","293.911","1141.84","795.002","-38.3755","1431.83","783.782","559.986","87.1704","753.483","536.944","777.104","701.75","-145.938","1656.52","586.564","-141.788","435.687","806.115","501.793","1104.4","nan","nan","nan","nan","nan","nan","748.794","94.1698","912.981"
360,0,"526.006","409.729","355.479","820.075","308.699","1450.04","873.385","-50.0306","142.575","816.722","242.275","1305.99","696.238","285.572","1140.4","794.647","-54.9625","1419.39","784.337","560.295","86.7086","739.741","531.984","781.485","695.587","-172.507","1636.77","592.844","-148.898","435.192","805.564","494.535","1105.99","nan","nan","nan","526.369","535.021","964.761","752.484","88.0277","909.474"
361,0,"527.692","407.262","354.859","820.848","297.732","1449.57","880.896","-54.4919","143.873","817.084","231.077","1304.91","697.949","276.693","1139.06","794.929","-71.5516","1406","784.857","560.693","86.0823","724.262","527.559","787.504","690.333","-199.388","1615.09","599.196","-156.074","434.396","804.361","487.028","1107.08","nan","nan","nan","nan","nan","nan","756.186","81.722","905.672"
362,0,"529.568","404.649","354.232","821.259","286.412","1448.73","888.316","-58.5621","144.962","818.039","219.852","1303.62","699.647","267.496","1137.55","795.951","-88.0236","1391.82","785.333","561.07","85.5407","708.37","523.652","795.068","686.178","-226.384","1591.61","605.612","-163.499","433.448","803.516","479.125","1108.57","nan","nan","nan","520.008","534.618","1001.63","759.918","75.2761","901.522"
363,0,"531.214","402.107","353.586","821.54","274.274","1447.89","895.47","-62.0905","145.788","819.584","208.64","1302.11","701.221","257.869","1135.93","797.897","-104.333","1377.01","785.739","561.287","84.9863","691.576","519.177","803.253","683.187","-253.276","1566.57","612.312","-171.099","432.274","802.219","470.879","1109.93","nan","nan","nan","517.894","534.297","1021.7","763.677","68.8505","897.021"
364,0,"532.822","399.667","352.854","822.26","262.292","1446.62","902.331","-64.9743","146.318","821.508","197.489","1300.36","702.572","247.795","1134.25","800.873","-120.463","1361.69","786.144","561.456","84.5079","673.977","515.086","813.305","681.429","-279.538","1540.39","619.184","-179.025","431.026","800.714","462.255","1111.53","nan","nan","nan","516.756","533.727","1042.89","767.382","62.4081","892.308"
365,0,"534.355","397.324","352.368","822.839","249.427","1445.37","908.707","-67.0581","146.589","824.045","186.059","1298.64","703.722","237.219","1132.57","805.255","-136.595","1346.1","786.557","561.642","84.0998","655.864","511.068","825.048","680.736","-304.713","1513.37","626.238","-187.114","429.704","799.315","453.528","1114.11","nan","nan","nan","516.665","532.83","1065.12","771.008","55.8281","887.558"
366,0,"536.007","394.833","351.774","823.504","236.014","1444.12","914.548","-68.1824","146.603","826.595","174.278","1296.72","704.835","226.096","1130.87","810.5","-152.277","1330.5","786.85","561.784","83.6588","637.449","507.21","838.799","681.332","-328.615","1486.17","633.497","-195.311","428.241","797.421","444.663","1117.19","nan","nan","nan","518.877","533.053","1089.04","774.614","49.0052","882.805"
367,0,"537.712","392.326","351.636","824.328","222.059","1442.97","919.933","-68.3893","146.693","829.138","161.893","1294.54","705.906","214.474","1129.21","817.304","-168.095","1315.02","787.058","561.889","83.2965","618.87","503.393","854.634","682.049","-350.931","1458.71","640.867","-203.351","426.653","794.868","435.372","1120.85","nan","nan","nan","520.204","529.858","1112.71","778.244","41.8943","878.061"
368,0,"539.498","389.599","351.294","825.287","207.567","1441.97","924.291","-67.4824","146.164","831.724","148.69","1292.11","706.963","202.363","1127.62","825.671","-183.926","1299.93","787.232","561.886","83.1551","600.395","499.452","872.814","683.752","-372.161","1431.51","648.501","-211.5","424.966","791.75","425.457","1125.08","nan","nan","nan","523.748","527.003","1137.55","782.005","34.5532","873.301"
369,0,"541.593","386.408","351.116","826.463","192.541","1441.13","927.61","-65.7676","144.882","834.441","134.7","1289.62","707.997","189.775","1126.34","835.827","-199.864","1285.64","787.261","561.845","83.1772","582.452","495.295","893.393","686.143","-391.573","1405.12","656.354","-219.557","423.127","788.311","414.888","1129.94","nan","nan","nan","528.848","523.24","1162.97","785.881","26.996","868.642"
370,0,"543.819","382.482","351.031","827.884","176.931","1440.54","929.977","-62.9345","143.224","837.43","120.206","1287.47","709.003","176.665","1125.64","847.898","-215.969","1272.32","786.999","561.779","83.4433","565.435","490.746","916.391","689.168","-409.094","1379.39","664.505","-227.515","421.155","784.723","403.655","1135.47","nan","nan","nan","535.502","518.409","1188.75","789.804","18.9651","864.293"
371,0,"546.213","377.595","351.05","829.551","160.815","1440.21","931.186","-59.2343","140.802","840.943","105.743","1286.04","709.96","162.939","1125.73","861.809","-232.157","1260.12","786.387","561.664","83.9984","549.586","485.452","941.648","693.184","-424.589","1354.42","672.943","-235.193","418.892","781.181","391.581","1141.85","nan","nan","nan","543.913","512.367","1214.61","793.919","10.1789","860.408"
372,0,"549.119","371.072","350.87","831.492","144.203","1440.29","931.033","-54.9845","137.418","844.693","90.9106","1284.92","710.98","148.515","1126.62","877.485","-248.36","1248.97","785.624","561.503","84.8169","535.35","479.23","969.01","698.343","-438.034","1330.33","681.684","-242.422","416.211","777.815","378.598","1149.39","nan","nan","nan","554.16","504.767","1240.02","798.522","0.498312","857.123"
373,0,"552.668","363.049","350.483","833.666","127.209","1440.84","929.598","-50.5766","132.672","848.736","75.5775","1284.16","712.022","133.381","1128.37","894.765","-264.517","1238.83","784.792","561.212","86.0501","522.888","471.969","998.308","704.8","-449.385","1307.33","690.92","-249.083","412.873","774.609","364.654","1158.06","nan","nan","nan","564.991","496.814","1266.04","803.892","-9.47714","854.38"
374,0,"557.201","353.418","349.763","836.019","109.952","1442.02","926.679","-44.5911","125.771","853.069","59.7326","1283.91","713.097","117.531","1130.96","913.434","-280.4","1229.77","783.917","560.715","87.7754","512.588","463.442","1029.39","712.723","-458.55","1285.42","700.552","-255.079","408.85","771.628","349.594","1167.52","nan","nan","nan","578.205","487.306","1291.46","809.82","-20.6572","852.671"
375,0,"562.806","342.306","348.308","838.523","92.5067","1443.99","923.109","-37.1226","118.597","857.838","43.2263","1284.41","713.867","100.8","1134.66","933.263","-295.706","1221.85","782.873","560.127","90.1676","504.603","453.561","1061.89","722.275","-465.515","1264.84","710.793","-260.395","404.245","769.461","333.529","1177.77","nan","nan","nan","592.969","476.56","1316.24","816.173","-32.4459","852.159"
376,0,"569.722","330.165","346.638","841.158","74.9728","1446.88","919.421","-32.2178","111.533","862.92","26.1488","1285.68","715.809","83.8931","1138.67","954.117","-310.146","1215.42","781.405","559.793","93.3595","499.004","442.047","1095.35","733.434","-470.187","1245.67","722.071","-265.512","399.489","767.929","316.039","1188.92","nan","nan","nan","609.113","464.611","1340.18","822.912","-44.7301","852.816"
377,0,"578.137","317.01","344.916","843.906","57.3568","1450.78","916.124","-28.1892","103.635","868.311","8.66713","1287.84","717.187","66.2326","1144.26","975.241","-323.17","1209.9","779.705","560.14","96.372","495.621","428.726","1129.31","746.242","-472.506","1228.03","734.662","-270.33","394.522","767.091","297.413","1200.68","nan","nan","nan","626.485","451.434","1363.07","829.834","-57.0865","854.374"
378,0,"588.454","302.533","342.726","846.524","39.5889","1455.47","915.181","-24.932","96.3202","874.026","-8.95185","1290.91","718.869","48.0679","1150.95","996.852","-334.619","1205.53","777.867","560.116","100.467","494.252","413.613","1163.54","760.785","-472.535","1212.08","748.214","-274.308","388.892","766.745","278.145","1212.92","nan","nan","nan","644.723","436.915","1384.85","836.682","-69.4298","856.588"
379,0,"599.336","287.733","341.167","849.437","21.6405","1461.18","917.228","-22.2554","90.0294","880.299","-26.607","1294.89","721.024","28.7037","1158.54","1018.76","-344.204","1201.77","776.245","559.481","105.956","494.67","396.766","1198.07","776.896","-470.409","1197.78","762.045","-277.247","382.688","766.916","257.999","1226.27","nan","nan","nan","663.627","421.134","1405.41","843.382","-81.709","859.364"
380,0,"611.195","272.706","340.854","852.529","3.45257","1467.71","921.74","-21.8194","86.8111","886.927","-44.1294","1300.09","723.76","7.33249","1166.97","1040.83","-351.713","1198.04","774.401","557.787","112.74","496.765","378.271","1232.92","794.45","-466.492","1185.18","774.546","-279.433","377.53","765.481","235.061","1240.98","nan","nan","nan","682.816","403.991","1424.81","849.943","-93.8965","863.04"
381,0,"623.275","258.288","342.746","855.876","-14.9749","1474.99","926.635","-22.8714","85.5163","894.054","-61.2097","1306.48","727.192","-14.8196","1176.11","1063.09","-356.963","1193.76","771.783","554.559","120.483","500.298","358.103","1267.98","813.329","-461.253","1174.28","783.517","-282.183","377.304","767.724","212.94","1254.4","nan","nan","nan","701.985","385.537","1443.07","856.412","-106.064","868.107"
382,0,"634.151","245.297","347.918","859.589","-33.6201","1483.05","929.417","-25.4935","85.5757","901.932","-77.4584","1313.59","731.512","-37.8368","1185.78","1085.46","-359.823","1188.68","768.161","549.788","129.093","504.945","336.089","1303.22","833.35","-455.153","1165.05","791.674","-285.592","379.397","770.345","192.516","1267.95","nan","nan","nan","720.656","365.684","1460.3","862.954","-118.206","874.614"
383,0,"643.072","233.503","355.96","863.664","-52.3235","1491.84","929.83","-27.8533","87.6125","910.401","-92.5088","1321.41","736.746","-61.0796","1196.06","1107.76","-359.983","1183.09","763.367","543.768","138.832","510.168","311.732","1338.73","854.245","-448.639","1157.42","800.652","-289.237","382.236","771.795","169.48","1282.92","nan","nan","nan","738.379","344.408","1476.72","869.467","-130.158","882.238"
384,0,"650.013","222.357","366.416","868.116","-71.0226","1501.38","928.941","-28.6268","89.6669","919.354","-106.73","1330.05","742.92","-83.8431","1207.17","1129.7","-357.117","1177.38","756.201","536.231","148.789","515.869","284.84","1374.51","875.671","-441.997","1151.25","810.261","-292.529","385.859","774.326","147.496","1298.05","nan","nan","nan","754.903","321.756","1492.49","875.716","-141.743","891.03"
385,0,"656.103","211.483","378.404","872.974","-89.6974","1511.72","928.075","-29.1899","91.5099","928.887","-119.927","1339.32","749.878","-105.53","1219.45","1151.1","-350.974","1171.7","747.681","526.949","159.611","522.112","255.424","1410.32","897.101","-435.028","1146.16","820.788","-294.887","390.092","777.268","125.516","1313.64","nan","nan","nan","769.834","297.918","1508.05","881.52","-152.687","901.192"
386,0,"661.597","200.039","391.159","878.127","-108.161","1522.43","928.127","-29.9457","92.4636","938.977","-131.855","1349.26","757.255","-125.899","1233.03","1171.5","-341.557","1165.98","740.046","514.76","171.531","528.881","223.624","1445.83","918.905","-428.295","1142.12","831.667","-295.811","394.528","781.482","105.452","1329.22","nan","nan","nan","782.965","272.967","1523.86","886.603","-163.935","912.6"
387,0,"665.663","187.215","404.353","883.61","-126.409","1533.65","929.163","-30.7577","93.2233","949.245","-142.325","1359.61","764.748","-145.142","1247.81","1190.59","-328.968","1160.39","730.98","499.688","184.085","535.384","189.563","1481.4","940.56","-421.919","1138.9","842.03","-294.591","398.998","784.035","83.5422","1345.88","nan","nan","nan","794.192","246.976","1540.49","891.38","-175.472","925.128"
388,0,"667.861","172.568","418.15","889.354","-144.331","1545.39","931.237","-31.7841","94.4162","959.548","-151.637","1370.17","772.298","-163.771","1263.32","1207.88","-313.397","1155.17","721.892","482.96","196.049","543.017","154.346","1515.47","961.957","-416.144","1136.34","851.364","-290.967","403.768","786.979","63.6578","1362.79","nan","nan","nan","803.656","220.002","1558.45","896.232","-187.416","937.982"
389,0,"668.584","156.231","432.258","895.431","-161.882","1557.72","933.514","-32.7662","95.9011","969.871","-160.282","1380.79","780.009","-182.257","1279.08","1223","-295","1150.58","715.912","465.531","207.446","551.023","118.256","1548.11","983.061","-410.799","1134.32","858.968","-284.768","409.199","789.148","43.9348","1379.74","nan","nan","nan","811.407","192.047","1577.99","903.744","-195.228","949.555"
390,0,"668.778","138.207","445.927","901.945","-179.115","1570.61","935.717","-33.8399","97.8878","980.179","-168.379","1391.37","788.143","-200.738","1294.83","1235.42","-273.844","1146.73","712.897","447.701","218.703","558.725","81.3054","1579.22","1003.75","-405.753","1132.57","864.74","-276.536","415.649","791.16","24.1768","1397.62","nan","nan","nan","817.707","163.202","1599.5","908.046","-207.24","963.267"
391,0,"669.107","118.955","459.511","909.028","-195.962","1583.84","937.831","-34.7807","100.742","990.476","-176.009","1401.9","796.789","-219.228","1310.45","1244.62","-250.72","1143.68","710.933","427.907","228.996","566.071","43.8422","1608.71","1024.4","-400.183","1130.81","869.088","-266.863","423.918","792.59","3.3731","1416.78","nan","nan","nan","822.775","133.448","1623.18","912.205","-218.705","976.885"
392,0,"670.381","98.8883","472.947","916.797","-212.723","1597.54","939.383","-35.8045","104.226","1000.65","-183.237","1412.39","805.977","-237.578","1325.71","1250.4","-226.232","1141.68","709.978","406.189","237.785","572.98","5.62234","1636.64","1044.58","-394.291","1129.27","872.859","-256.286","434.535","793.779","-18.156","1436.72","nan","nan","nan","826.682","102.765","1649.18","916.39","-229.931","990.529"
393,0,"673.032","77.7912","485.515","925.238","-229.351","1611.43","940.67","-37.2361","109.32","1010.72","-190.001","1422.86","816.154","-255.759","1340.61","1252.35","-200.952","1140.83","711.715","384.692","247.053","579.463","-33.6071","1663.04","1063.85","-387.733","1127.68","876.727","-245.067","447.14","795.093","-40.4228","1457.05","nan","nan","nan","829.419","71.2243","1677.34","920.818","-240.772","1004.24"
394,0,"676.94","55.7446","497.269","934.157","-245.923","1625.23","941.241","-39.2321","116.323","1020.73","-196.287","1433.09","827.399","-273.596","1355.01","1250.14","-175.491","1140.94","714.226","362.528","258.045","585.51","-74.0882","1687.83","1081.85","-380.418","1126.27","880.978","-233.61","461.116","796.398","-64.1316","1477.66","nan","nan","nan","831.016","38.8347","1707.66","nan","nan","nan"
395,0,"682.463","32.7454","507.915","943.397","-262.498","1638.78","941.44","-43.6325","125.26","1030.91","-201.993","1443.31","839.556","-290.964","1368.6","1244.61","-151.024","1142.19","717.789","341.632","269.634","591.287","-115.778","1710.84","1098.51","-372.386","1125.37","885.332","-222.474","476.405","798.449","-88.2935","1498.15","nan","nan","nan","831.27","5.5129","1740.04","927.498","-265.422","1033.97"
396,0,"689.507","9.38378","517.898","952.819","-279.064","1651.87","942.543","-52.8721","134.482","1040.8","-206.697","1452.81","852.679","-307.74","1381.57","1235.78","-127.952","1144.52","722.085","321.068","281.392","597.139","-158.589","1731.79","1113.36","-363.462","1125.09","889.635","-211.727","492.875","801.485","-113.273","1518.2","nan","nan","nan","830.662","-29.9509","1773.37","932.076","-274.311","1047.16"
397,0,"697.808","-13.9973","527.296","962.303","-295.656","1664.18","944.001","-62.1694","143.652","1050.76","-210.827","1461.5","866.689","-323.734","1393.82","1223.99","-106.79","1147.68","726.194","300.589","292.659","603.612","-202.497","1750.67","1126.69","-353.968","1125.49","894.073","-201.574","510.229","805.252","-138.965","1537.55","nan","nan","nan","828.276","-66.8591","1808.08","936.815","-283.328","1060.14"
398,0,"707.453","-36.1504","536.462","971.807","-312.246","1675.43","946.503","-71.5069","155.138","1060.77","-214.039","1469.14","881.6","-338.8","1405.12","1209.84","-87.7409","1151.55","729.417","279.238","302.161","611.236","-247.574","1767.3","1138.54","-343.838","1126.56","899.704","-192.115","527.399","808.514","-164.364","1556.25","nan","nan","nan","823.119","-104.758","1844.11","942.179","-291.824","1072.79"
399,0,"716.305","-56.3685","546.777","981.161","-328.811","1685.21","948.509","-78.6548","170.279","1070.37","-216.711","1475.82","897.017","-352.813","1415.45","1193.86","-71.176","1156.05","731.274","256.563","309.513","620.452","-293.883","1781.24","1148.92","-333.268","1128.32","906.725","-186.093","543.421","nan","nan","nan","nan","nan","nan","819.712","-146.837","1877.75","949.436","-299.18","1085.24"
400,0,"724.938","-75.2252","557.118","990.658","-345.335","1693.81","950.075","-81.5566","189.183","1079.09","-218.378","1481.07","912.631","-365.627","1424.86","1176.42","-57.0861","1161.1","731.828","232.795","314.805","631.691","-341.541","1792.4","1158.19","-322.123","1130.72","914.951","-185.792","558.452","nan","nan","nan","nan","nan","nan","813.822","-191.321","1910.67","958.683","-305.113","1097.34"
401,0,"733.745","-92.8185","567.39","1000.24","-361.766","1701.14","951.582","-80.3572","204.815","1087.28","-219.367","1485.55","928.301","-377.159","1433.35","1157.73","-45.4612","1166.75","731.039","207.155","317.839","645.933","-390.323","1799.95","1166.36","-310.264","1133.8","923.28","-189.488","572.879","nan","nan","nan","nan","nan","nan","806.447","-239.008","1941.55","968.941","-309.143","1108.69"
402,0,"743.468","-109.754","577.599","1009.9","-378.032","1707.59","952.528","-77.3268","218.592","1095.23","-219.97","1489.63","943.914","-387.656","1440.85","1137.76","-36.3415","1173.01","729.454","180.556","319.695","662.103","-438.707","1803.93","1172.91","-297.766","1137.35","930.75","-195.568","587.127","nan","nan","nan","nan","nan","nan","798.223","-290.377","1968.52","979.029","-310.953","1118.59"
403,0,"754.425","-126.169","587.882","1019.33","-394.036","1713.2","953.511","-74.8897","233.675","1101.66","-219.637","1492.66","958.049","-396.659","1446.54","1116.67","-29.4548","1179.55","727.573","152.495","320.576","679.891","-485.932","1804.25","1177.8","-285.176","1141.98","937.404","-203.076","601.354","nan","nan","nan","nan","nan","nan","789.506","-345.32","1990.68","988.463","-310.27","1127.78"
404,0,"766.273","-142.024","598.315","1028.41","-409.801","1718.17","954.335","-72.9987","247.904","1106.34","-219","1495.15","969.968","-404.988","1450.41","1095.35","-24.9184","1186.64","726.012","123.252","320.784","698.414","-531.032","1800.91","1181.06","-272.652","1147.99","943.658","-211.032","615.592","nan","nan","nan","nan","nan","nan","780.725","-403.558","2007.42","996.289","-306.889","1137.09"
405,0,"778.286","-156.56","608.457","1037","-425.32","1722.47","956.197","-73.484","262.894","1108.49","-218.123","1497.7","980.955","-412.325","1452.86","1073.48","-22.6309","1194.16","726.118","92.0921","320.621","716.535","-572.698","1793.78","1182.79","-260.272","1155.29","949.306","-218.339","629.61","nan","nan","nan","nan","nan","nan","772.34","-464.656","2018.07","1001.7","-302.306","1146.63"
406,0,"789.31","-171.088","618.82","1045.09","-440.521","1726.13","959.777","-75.3011","276.803","1107.78","-217.85","1500.52","991.888","-418.526","1454.4","1051.27","-22.4356","1202.04","726.584","61.7336","320.916","733.377","-610.178","1783.66","1183.13","-248.24","1163.79","955.066","-224.246","642.7","nan","nan","nan","nan","nan","nan","765.065","-527.855","2021.98","1005.62","-296.745","1156.7"
407,0,"799.556","-185.027","628.447","1052.86","-455.345","1729.17","963.712","-77.8519","287.726","1105.46","-217.796","1503.47","1002.91","-423.773","1455.21","1029.08","-24.1387","1210.33","728.026","31.4235","321.617","748.402","-643.533","1771.45","1181.73","-236.155","1173.13","960.736","-227.965","653.856","nan","nan","nan","nan","nan","nan","759.245","-591.688","2018.77","1008.8","-291.089","1166.6"
408,0,"807.818","-198.268","637.61","1060.41","-469.674","1731.59","969.281","-80.7724","298.268","1102.4","-217.398","1506.61","1013.88","-428.309","1455.58","1007.27","-27.545","1219.02","730.357","1.60982","322.78","761.766","-673.393","1757.93","1178.47","-224.33","1183.08","965.829","-230.218","663.414","nan","nan","nan","nan","nan","nan","756.153","-655.585","2008.91","1011.16","-285.304","1176.22"
409,0,"813.549","-213.252","646.29","1067.88","-483.353","1733.56","975.997","-84.0862","308.176","1098.82","-217.339","1510.53","1024.9","-432.245","1455.88","986.338","-32.6156","1228.03","733.411","-27.7849","323.833","773.307","-699.364","1743.41","1173.26","-213.189","1193.37","970.328","-231.639","672.332","nan","nan","nan","nan","nan","nan","755.918","-718.116","1992.83","1012.8","-279.806","1185.38"
410,0,"816.991","-229.947","653.659","1075.23","-496.412","1735.06","983.559","-87.6348","317.14","1095.74","-218.179","1516.94","1035.89","-435.392","1456.48","966.492","-39.0885","1237.26","736.695","-56.8596","324.931","783.424","-721.193","1728.76","1166.33","-203.229","1204.03","974.428","-232.616","680.951","nan","nan","nan","nan","nan","nan","758.262","-777.4","1971.01","1013.82","-274.825","1193.89"
411,0,"818.071","-248.236","659.522","1082.42","-508.935","1736.19","990.84","-91.0912","325.49","1092.39","-219.094","1523.66","1046.31","-437.838","1457.38","947.931","-46.7979","1246.68","739.806","-85.3193","326.139","792.836","-738.959","1715.1","1158.05","-195.416","1214.69","978.563","-233.378","689.442","nan","nan","nan","nan","nan","nan","763.866","-831.38","1943.68","1014.36","-270.508","1201.75"
412,0,"818.419","-268.801","664.094","1089.37","-521.036","1737.04","997.695","-94.1362","333.347","1088.81","-220.607","1530.04","1056.02","-439.918","1458.73","930.86","-56.3307","1256.14","742.7","-113.556","327.132","803.579","-753.721","1702.74","1148.89","-189.175","1225.5","982.723","-233.739","697.521","nan","nan","nan","nan","nan","nan","774.714","-880.497","1915.01","1014.67","-267.248","1209.12"
413,0,"818.224","-291.04","667.701","1095.67","-532.822","1737.25","1004.05","-97.5478","340.58","1085.1","-223.236","1535.39","1064.82","-441.672","1460.29","915.404","-65.6452","1265.63","745.44","-141.668","327.804","815.917","-770.088","1688.93","1139.2","-185.198","1235.97","987.065","-233.858","705.008","nan","nan","nan","nan","nan","nan","787.971","-922.328","1884.6","1014.82","-265.427","1215.97"
